GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "98000","Far West",8,SAEMP27N,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",21024810,21606960,22203631,22309853,22190073,22211493,22467150,22858084,23322708,23565805,23363878,22072809,21787306,22005311,22785954,23426799,24093015,24775896,25384215,25853982,26394326,26852725,24963938
 "98000","Far West",8,SAEMP27N,70,"111-112"," Farm wage and salary employment","Number of jobs",326077,357339,315521,290906,321960,326421,291238,259731,241732,247292,241619,249855,256737,253871,253478,258009,273341,264563,262713,264985,274153,276008,265388
 "98000","Far West",8,SAEMP27N,80,"..."," Nonfarm wage and salary employment","Number of jobs",20698733,21249621,21888110,22018947,21868113,21885072,22175912,22598353,23080976,23318513,23122259,21822954,21530569,21751440,22532476,23168790,23819674,24511333,25121502,25588997,26120173,26576717,24698550
 "98000","Far West",8,SAEMP27N,90,"113-814","  Private nonfarm wage and salary employment","Number of jobs",17099912,17564789,18094757,18156085,17908011,17928327,18232718,18642597,19086407,19264973,18994894,17715535,17472685,17768237,18583457,19216599,19826944,20446642,20967752,21386588,21912652,22331548,20587183
 "98000","Far West",8,SAEMP27N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",227358,226008,226623,(D),215837,221254,219827,230885,232763,238625,242954,227368,241279,245407,256449,267996,272689,280910,284808,287280,291540,294430,(D)
 "98000","Far West",8,SAEMP27N,101,"113","    Forestry and logging","Number of jobs",21672,21908,20949,19632,(D),(D),18606,(D),(D),(D),(D),(D),12940,13502,(D),(D),(D),14224,(D),12751,(D),(D),(D)
 "98000","Far West",8,SAEMP27N,102,"114","    Fishing, hunting and trapping","Number of jobs",6210,6060,5217,4046,4196,(D),(D),(D),3843,3710,3848,(D),(D),(D),(D),(D),(D),3624,(D),(D),2924,(D),(D)
 "98000","Far West",8,SAEMP27N,103,"115","    Support activities for agriculture and forestry","Number of jobs",199476,198040,200457,(D),(D),198496,(D),209048,(D),(D),(D),210831,(D),(D),239188,250457,255381,263062,267748,(D),(D),279043,(D)
 "98000","Far West",8,SAEMP27N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",54684,49175,49094,(D),45481,44057,46360,49013,53420,56144,59070,54748,55741,59857,64092,64152,64620,61797,54316,51355,51994,52403,47411
 "98000","Far West",8,SAEMP27N,201,"211","    Oil and gas extraction","Number of jobs",11709,10354,10223,11074,10111,9735,(D),(D),11022,11333,(D),(D),12400,12764,13734,14052,14041,14715,(D),(D),(D),8012,7045
 "98000","Far West",8,SAEMP27N,202,"212","    Mining (except oil and gas)","Number of jobs",26588,25319,23801,(D),21210,(D),(D),(D),(D),(D),24087,22132,21975,23434,24923,25256,24819,24848,24292,(D),(D),25722,(D)
 "98000","Far West",8,SAEMP27N,203,"213","    Support activities for mining","Number of jobs",16387,13502,15070,15933,14160,(D),13996,15405,(D),(D),(D),(D),21366,23659,25435,24844,25760,22234,(D),17434,17773,18669,(D)
 "98000","Far West",8,SAEMP27N,300,"22","   Utilities","Number of jobs",76598,75893,74458,73562,74464,74767,75548,74715,75234,76566,77800,79272,76197,77275,78582,78127,77026,76895,77794,77821,76518,76453,78610
 "98000","Far West",8,SAEMP27N,400,"23","   Construction","Number of jobs",994987,1078161,1132645,1187860,1181249,1213285,1311436,1407090,1472140,1435629,1287918,1010041,895672,883281,919465,988851,1050237,1139300,1210667,1274190,1350937,1398261,1354863
 "98000","Far West",8,SAEMP27N,401,"236","    Construction of buildings","Number of jobs",237554,255272,265437,276564,278241,287069,308925,336056,355281,348347,309560,238948,212111,210365,217375,232328,247948,265942,282202,300178,322114,335969,325914
 "98000","Far West",8,SAEMP27N,402,"237","    Heavy and civil engineering construction","Number of jobs",127901,134760,139687,144052,143257,139407,142681,150586,157042,154090,141022,118155,110745,112547,119167,123256,123937,128275,131247,134694,142413,147020,144777
 "98000","Far West",8,SAEMP27N,403,"238","    Specialty trade contractors","Number of jobs",629532,688129,727521,767244,759751,786809,859830,920448,959817,933192,837336,652938,572816,560369,582923,633267,678352,745083,797218,839318,886410,915272,884172
 "98000","Far West",8,SAEMP27N,500,"31-33","   Manufacturing","Number of jobs",2510479,2457634,2473230,2397435,2199817,2073888,2063561,2058113,2070905,2036291,1984731,1783835,1725690,1748355,1771027,1782739,1809554,1841384,1853391,1860403,1886234,1902397,(D)
 "98000","Far West",8,SAEMP27N,510,"321,327-339","    Durable goods manufacturing","Number of jobs",1664411,1621640,1640636,1593403,1439897,(D),1336985,1346296,1356740,1328581,1292497,1140814,1098740,1119536,1137847,1143617,1160904,1184692,1188878,1190946,1224580,1238368,(D)
 "98000","Far West",8,SAEMP27N,511,"321","     Wood product manufacturing","Number of jobs",103992,104226,104683,(D),(D),(D),(D),94571,(D),(D),(D),(D),54927,52953,53585,(D),(D),59861,61176,61533,63376,63590,(D)
 "98000","Far West",8,SAEMP27N,512,"327","     Nonmetallic mineral product manufacturing","Number of jobs",63183,65186,67576,67660,65524,64741,66583,69408,(D),68618,60974,49432,45684,44384,44688,46052,47972,49734,50785,51326,51956,52129,48773
 "98000","Far West",8,SAEMP27N,513,"331","     Primary metal manufacturing","Number of jobs",54307,52473,51889,(D),(D),(D),39021,(D),40897,41158,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "98000","Far West",8,SAEMP27N,514,"332","     Fabricated metal product manufacturing","Number of jobs",213333,208129,214503,204871,183281,175291,179265,181164,183595,(D),(D),(D),151746,157742,163897,166812,171174,174516,172819,172904,177225,178679,166455
 "98000","Far West",8,SAEMP27N,515,"333","     Machinery manufacturing","Number of jobs",139624,134453,139171,133256,118979,110741,107560,107241,108301,108486,106779,92699,89865,95967,(D),(D),(D),(D),(D),(D),(D),(D),103715
 "98000","Far West",8,SAEMP27N,516,"334","     Computer and electronic product manufacturing","Number of jobs",514331,495245,513142,(D),437072,394010,388065,388257,387192,370537,364932,(D),(D),(D),330986,(D),(D),(D),(D),333038,339972,343177,343019
