GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "51000","Virginia",5,SAINC35,1000,"...","Personal current transfer receipts (thousands of dollars)","Thousands of dollars",16428,17117,35895,23908,21225,20418,20755,44317,23429,27522,28803,32305,31722,32277,32938,45114,86391,161638,166789,135170,145837,224853,163407,169685,180754,202840,226621,239684,278671,330828,360991,372546,427724,452422,484922,511660,560046,610398,734209,854630,978762,1179529,1413308,1621864,1937558,2301499,2947622,3228928,3462452,3823629,4387613,5224314,6028627,6586210,7120331,7531310,8047627,8531237,8859796,9473788,10376265,11262568,12441844,13993460,14799656,15672805,16974549,17939584,18563591,19213360,20249150,21690014,24137195,25596007,27446644,28982669,31598919,34561444,36794211,42333675,45409343,49584284,51415863,51906356,53871916,56549206,59506612,61716942,64246362,67583147,71599097,95437237
 "51000","Virginia",5,SAINC35,2000,"..."," Current transfer receipts of individuals from governments","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),123178,132690,207055,141503,145811,159310,186649,203486,212518,248870,302965,331099,342752,394506,415641,441912,459890,505786,555701,670196,776368,873382,1077136,1313482,1509573,1806624,2142774,2727991,2989991,3259358,3552569,4072922,4887963,5634800,6187171,6685130,6939878,7398375,7843738,8226799,8821444,9646943,10552690,11821642,13386754,14222954,15106187,16265243,17120113,17830682,18306598,19123042,20331279,22601823,24340160,26360877,28117438,30496951,33577841,35558047,40936436,43886104,47925861,49619480,50278123,52281232,54834736,57609361,59566916,62383819,65664543,69491280,91487057
 "51000","Virginia",5,SAINC35,2100,"...","  Retirement and disability insurance benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),14667,17169,21987,35663,43605,56602,68057,89351,103319,132231,154461,186114,205970,234056,266357,284819,300766,340673,374709,405572,473811,510921,613594,733185,832857,1054278,1193709,1367861,1552666,1743389,1919932,2196564,2544947,2942137,3239007,3510448,3723141,3951808,4184669,4352819,4624259,4947655,5317818,5791312,6224944,6616304,6976919,7423469,7826905,8213746,8574740,8917687,9503311,10161748,10782449,11264237,11886977,12646287,13530405,14351493,15148533,16627632,17328405,17984995,19279475,20273563,21299393,22381410,23095328,23966278,25279161,26879098,28193539
 "51000","Virginia",5,SAINC35,2110,"...","   Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),7841,9364,13359,26556,31271,43429,53359,73515,85761,113064,133680,162471,179102,205987,237085,254342,268616,307340,339367,366927,429695,464204,555072,652466,736779,918389,1052640,1210410,1380645,1558438,1727197,1956361,2281631,2661130,2945498,3198263,3408574,3620424,3839478,3997402,4256053,4567988,4930470,5386669,5805835,6192076,6552347,6995560,7395791,7784858,8148629,8480524,9067947,9711663,10298238,10771253,11390022,12127972,12988394,13808398,14598711,16065754,16762814,17407868,18690780,19690294,20685650,21744855,22494146,23378468,24686308,26276073,27588874
 "51000","Virginia",5,SAINC35,2120,"...","   Excluding Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),6826,7805,8628,9107,12334,13173,14698,15836,17558,19167,20781,23643,26868,28069,29272,30477,32150,33333,35342,38645,44116,46717,58522,80719,96078,135889,141069,157451,172021,184951,192735,240203,263316,281007,293509,312185,314567,331384,345191,355417,368206,379667,387348,404643,419109,424228,424572,427909,431114,428888,426111,437163,435364,450085,484211,492984,496955,518315,542011,543095,549822,561878,565591,577127,588695,583269,613743,636555,601182,587810,592853,603025,604665
 "51000","Virginia",5,SAINC35,2121,"...","    Railroad retirement and disability benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),6293,7196,7717,7940,11072,11744,13305,14287,15899,17394,18795,21580,24969,26091,27124,28259,29825,30986,32836,35722,40670,42490,48760,56387,61312,73449,80335,93939,102119,108758,114587,124280,139334,154621,168437,176061,179176,184177,190536,196258,204913,213949,221637,231466,238740,242351,247425,249798,253476,257538,259840,260926,263946,269700,280233,286992,291722,296743,306460,315309,322570,339982,337456,342088,353577,359702,365970,371965,373704,375441,381657,388243,386105
 "51000","Virginia",5,SAINC35,2122,"...","    Workers' compensation","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),466,475,777,1102,1200,1335,1329,1485,1598,1716,1923,1999,1838,1919,2087,2157,2294,2315,2471,2886,3407,4185,5079,6301,7313,9160,10942,12581,16432,22546,20185,19092,24894,27896,30506,37186,38739,39136,46789,48793,53167,58611,61155,68798,75076,76694,73749,78681,80350,79874,81964,84777,88933,103073,117702,117102,117802,129294,132918,133280,140008,140292,143893,151204,153868,156494,159873,159793,162858,163565,166499,171414,174804
 "51000","Virginia",5,SAINC35,2123,"...","    Other government retirement and disability insurance benefits 1/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),67,134,134,65,62,94,64,64,61,57,63,64,61,59,61,61,31,32,35,37,39,42,4683,18031,27453,53280,49792,50931,53470,53647,57963,96831,99088,98490,94566,98938,96652,108071,107866,110366,110126,107107,104556,104379,105293,105183,103398,99430,97288,91476,84307,91460,82485,77312,86276,88890,87431,92278,102633,94506,87244,81604,84242,83835,81250,67073,87900,104797,64620,48804,44697,43368,43756
 "51000","Virginia",5,SAINC35,2200,"...","  Medical benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),278,345,405,489,571,627,902,1221,2402,2997,3992,5024,6266,8332,22883,81860,106152,125270,156076,201262,253793,294369,367845,459116,548635,632479,740340,866684,1060782,1268609,1438761,1601168,1753889,1952092,2145061,2395844,2601249,2951892,3302124,3765483,4434369,4783655,5246215,5660865,5986652,6459762,6487036,6822997,7340622,8712502,8918428,9759822,10731222,11979129,13707597,14752695,16088765,17350897,18452164,19553652,19970777,20783983,21943161,23502762,24354439,25862308,26939205,28761410,32157582
 "51000","Virginia",5,SAINC35,2210,"...","   Medicare benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),14146,65945,80838,90286,99953,109755,122656,138119,187942,242832,303000,358162,424659,504439,625875,763531,879376,994202,1117361,1228991,1354694,1498597,1616989,1869367,1983753,2230912,2530332,2757351,3126865,3407611,3678464,3957913,3931354,4063089,4340685,4845931,5220003,5650959,6180542,6704127,8123927,8818246,9501055,10231172,10698590,11203225,11645470,12030635,13078019,13866904,14464988,15163321,16139617,17279107,18056294
