GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "12000","Florida",5,SAINC50,10,"...","Personal income (thousands of dollars)","Thousands of dollars",3197749,3324546,3795204,4292654,4857718,5416534,5707630,6529887,7566122,8374488,9106091,10053169,10531577,11165384,12055913,12938925,14155383,15473371,16975610,18771743,21580573,25004933,28276202,31756352,36549964,42578343,47883133,52167930,57012352,63844262,73633283,84660155,99826771,115731189,125053376,138093067,153887607,168327413,182124030,197185189,216604769,241142909,257571430,268375219,284265992,301392581,317674941,341583501,363906819,385401971,416327815,436360727,472851789,497538688,514203187,540473560,588257449,642291218,697349656,727260678,729994125,686755798,732457478,771409454,800551723,802975701,861412339,919834894,954069719,1023131116,1087188628,1139799293,1209995921
 "12000","Florida",5,SAINC50,15,"..."," Less: Personal current taxes","Thousands of dollars",243103,220687,265029,388380,473246,513574,502942,581357,726718,806426,803300,918751,969474,1023023,1115775,1194892,1218744,1368962,1533517,1852459,2353232,2917056,3003048,3197351,4198625,4703300,5140797,4694354,5499705,6321844,7740572,9442277,11540237,13571318,15516414,14258006,14677340,17823189,19845649,21788652,23097067,25942536,26701286,26052914,27527182,29504584,31715206,34738165,40338906,45763843,50846133,53667659,59487688,60179891,52238671,47790660,55249644,69524223,75903948,78961548,73705163,54042389,58528373,69808593,73640922,82056492,90635061,102624261,96952291,120853848,113912726,120101440,119104954
 "12000","Florida",5,SAINC50,16,"...","Equals: Disposable personal income","Thousands of dollars",2954646,3103859,3530175,3904274,4384472,4902960,5204688,5948530,6839404,7568062,8302791,9134418,9562103,10142361,10940138,11744033,12936639,14104409,15442093,16919284,19227341,22087877,25273154,28559001,32351339,37875043,42742336,47473576,51512647,57522418,65892711,75217878,88286534,102159871,109536962,123835061,139210267,150504224,162278381,175396537,193507702,215200373,230870144,242322305,256738810,271887997,285959735,306845336,323567913,339638128,365481682,382693068,413364101,437358797,461964516,492682900,533007805,572766995,621445708,648299130,656288962,632713409,673929105,701600861,726910801,720919209,770777278,817210633,857117428,902277268,973275902,1019697853,1090890967
 "12000","Florida",5,SAINC50,20,"...","Population (persons) 1/","Number of persons",2578000,2668000,2810000,2980000,3157000,3310000,3505000,3747000,4047000,4372000,4630000,4808000,5004000,5243000,5458000,5628000,5781000,5954000,6104000,6242000,6433000,6641000,6845353,7163026,7520324,7927099,8317034,8541660,8695356,8888958,9131554,9470585,9839835,10192775,10471405,10749849,11039925,11351120,11667503,11997282,12306400,12637718,13033307,13369798,13650553,13927185,14239444,14537875,14853360,15186304,15486559,15759421,16047515,16356966,16689370,17004085,17415318,17842038,18166990,18367842,18527305,18652644,18842884,19039100,19271885,19507621,19795405,20145580,20537931,20871785,21133562,21354519,21569932
 "12000","Florida",5,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",1240,1246,1351,1440,1539,1636,1628,1743,1870,1915,1967,2091,2105,2130,2209,2299,2449,2599,2781,3007,3355,3765,4131,4433,4860,5371,5757,6107,6557,7182,8064,8939,10145,11354,11942,12846,13939,14829,15610,16436,17601,19081,19763,20073,20825,21641,22310,23496,24500,25378,26883,27689,29466,30418,30810,31785,33778,35999,38386,39594,39401,36818,38872,40517,41540,41162,43516,45659,46454,49020,51444,53375,56096
 "12000","Florida",5,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",1146,1163,1256,1310,1389,1481,1485,1588,1690,1731,1793,1900,1911,1934,2004,2087,2238,2369,2530,2711,2989,3326,3692,3987,4302,4778,5139,5558,5924,6471,7216,7942,8972,10023,10461,11520,12610,13259,13909,14620,15724,17028,17714,18125,18808,19522,20082,21107,21784,22365,23600,24283,25759,26738,27680,28974,30606,32102,34207,35295,35423,33921,35766,36851,37719,36956,38937,40565,41733,43230,46054,47751,50575
 "12000","Florida",5,SAINC50,60,"...","Personal current taxes","Thousands of dollars",243103,220687,265029,388380,473246,513574,502942,581357,726718,806426,803300,918751,969474,1023023,1115775,1194892,1218744,1368962,1533517,1852459,2353232,2917056,3003048,3197351,4198625,4703300,5140797,4694354,5499705,6321844,7740572,9442277,11540237,13571318,15516414,14258006,14677340,17823189,19845649,21788652,23097067,25942536,26701286,26052914,27527182,29504584,31715206,34738165,40338906,45763843,50846133,53667659,59487688,60179891,52238671,47790660,55249644,69524223,75903948,78961548,73705163,54042389,58528373,69808593,73640922,82056492,90635061,102624261,96952291,120853848,113912726,120101440,119104954
 "12000","Florida",5,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",227967,203714,247193,369926,452835,491050,478357,553389,695313,770476,764234,867657,917426,970587,1059291,1135889,1145408,1293605,1462115,1779084,2274634,2808330,2873877,3048225,4031749,4515492,4946850,4499728,5267422,6083324,7506717,9194854,11278435,13290968,15221279,13940239,14342601,17413203,19417569,21296526,22574081,25355484,26065575,25344212,26712300,28649259,30853449,33850508,39461118,44836765,49809375,52581152,58393944,59153543,51105233,46548266,53971433,68084012,74500594,77368267,72253333,52640559,57052143,68308598,72211601,80639584,89181478,101119478,95409309,119290291,112261207,118389842,117365344
 "12000","Florida",5,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",227967,203714,247193,369926,452835,491050,478357,553389,695313,770476,764234,867657,917426,970587,1059291,1135889,1145408,1293605,1462115,1779084,2274634,2808330,2873877,3048225,4031749,4515492,4946850,4499728,5267422,6083324,7506717,9194854,11278435,13290968,15221279,13940239,14342601,17413203,19417569,21296526,22574081,25355484,26065575,25344212,26712300,28649259,30853449,33850508,39461118,44836765,49809375,52581152,58393944,59153543,51105233,46548266,53971433,68084012,74500594,77368267,72253333,52640559,57052143,68308598,72211601,80639584,89181478,101119478,95409309,119290291,112261207,118389842,117365344
 "12000","Florida",5,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",250874,233145,269200,394507,483344,529684,522989,604754,752788,840411,846228,954426,1011923,1073139,1170476,1258100,1276800,1408645,1604750,1967951,2518390,3091580,3259990,3489350,4506329,5329077,5869388,5773760,6291969,7158681,8626089,10406480,12849605,15002910,17278715,16517023,17156731,20266634,22681142,24756478,26373264,29089827,29942521,29650064,30964741,32758794,34946155,38564737,44311900,50036722,55449702,59515396,65975410,67710252,61762341,57296206,65237990,79595162,87369171,91177405,91876232,71606520,73902852,85774179,90511969,96217116,105116630,117395517,113383073,137233531,131485057,136186833,135110386
