GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "05000","Arkansas",5,SAEMP25S,10,"...","Total employment (number of jobs)","Number of jobs",799917,805274,830624,867240,901673,927399,904885,941116,981263,1021156,1031309,1032439,1026248,1010727,1039399,1079236,1098411,1110294,1136620,1169911,1189148,1203622,1230169,1255030,1301238,1329036,1382418,1405330,1427163,1445536,1460374,1482449,1482587
 "05000","Arkansas",5,SAEMP25S,20,"..."," Wage and salary employment","Number of jobs",635883,637435,656335,684235,717319,741607,719725,750953,786654,823141,833787,831250,825689,803534,821515,855958,870748,884686,910314,941111,962936,987409,996011,1022390,1052725,1087678,1123528,1140685,1159687,1175697,1194966,1210817,1207983
 "05000","Arkansas",5,SAEMP25S,40,"..."," Proprietors employment","Number of jobs",164034,167839,174289,183005,184354,185792,185160,190163,194609,198015,197522,201189,200559,207193,217884,223278,227663,225608,226306,228800,226212,216213,234158,232640,248513,241358,258890,264645,267476,269839,265408,271632,274604
 "05000","Arkansas",5,SAEMP25S,50,"...","  Farm proprietors employment","Number of jobs",63117,63263,62500,61459,60665,60552,60222,59759,58765,58439,57546,58633,57605,56737,59422,57680,55475,51687,50216,49924,49349,48289,47180,46357,52270,50792,50791,49721,49458,50982,49793,49482,49368
 "05000","Arkansas",5,SAEMP25S,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",100917,104576,111789,121546,123689,125240,124938,130404,135844,139576,139976,142556,142954,150456,158462,165598,172188,173921,176090,178876,176863,167924,186978,186283,196243,190566,208099,214924,218018,218857,215615,222150,225236
 "05000","Arkansas",5,SAEMP25S,70,"[01-02]"," Farm employment","Number of jobs",102402,100605,97396,94808,93690,94309,90947,88412,88517,86439,80541,87604,83530,80522,85149,80823,77743,71581,69618,71725,68325,66809,64607,62487,68741,64414,66123,65757,66792,65270,64189,63839,62818
 "05000","Arkansas",5,SAEMP25S,80,"..."," Nonfarm employment","Number of jobs",697515,704669,733228,772432,807983,833090,813938,852704,892746,934717,950768,944835,942718,930205,954250,998413,1020668,1038713,1067002,1098186,1120823,1136813,1165562,1192543,1232497,1264622,1316295,1339573,1360371,1380266,1396185,1418610,1419769
 "05000","Arkansas",5,SAEMP25S,90,"...","  Private nonfarm employment","Number of jobs",578431,582385,601781,642423,675866,691903,666789,704354,742439,777580,789457,779726,779411,767394,791155,833805,853429,869676,894995,922955,943272,953752,979569,1004767,1043777,1073750,1123260,1144859,1162703,1179052,1192573,1212302,1210393
 "05000","Arkansas",5,SAEMP25S,100,"[07-09]","   Agricultural services, forestry, and fishing","Number of jobs",7055,7385,7927,7930,7757,8193,6958,6933,7145,8517,8799,8358,8380,8243,8822,9820,10343,10850,13436,13384,12826,13049,14104,13888,15700,16010,16772,17428,18177,17959,18906,19407,19535
 "05000","Arkansas",5,SAEMP25S,110,"07","    Agricultural services","Number of jobs",6034,6231,6623,6333,6464,6640,5362,5489,5593,6848,7104,6616,6325,6299,6999,8004,8221,8543,11579,11305,10781,11333,12518,12430,14074,14205,15036,15637,16249,15612,16232,16173,(NA)
 "05000","Arkansas",5,SAEMP25S,120,"...","    Forestry and fishing","Number of jobs",1021,1154,1304,1597,1293,1553,1596,1444,1552,1669,1695,1742,2055,1944,1823,1816,2122,2307,1857,2079,2045,1716,1586,1458,1626,1805,1736,1791,1928,2347,2674,3234,(NA)
 "05000","Arkansas",5,SAEMP25S,121,"08","     Forestry","Number of jobs",893,1025,1140,1446,1109,1392,1380,1179,1301,1387,1392,1479,1804,1695,1607,1590,1812,1946,1476,1683,1694,1408,1275,1200,1275,1488,1398,1403,1554,1814,2035,2547,(NA)
 "05000","Arkansas",5,SAEMP25S,122,"...","     Fishing","Number of jobs",128,129,164,151,184,161,216,265,251,282,303,263,251,249,216,226,310,361,381,396,351,308,311,258,351,317,338,388,374,533,639,687,(NA)
 "05000","Arkansas",5,SAEMP25S,200,"B","   Mining","Number of jobs",6617,6425,6536,6491,6469,6389,6603,7113,7631,7665,8236,9364,10535,11413,11962,12518,13421,11018,8491,8471,8148,7663,7642,6972,6871,7124,6908,6184,6622,6215,6107,6068,6874
 "05000","Arkansas",5,SAEMP25S,210,"10","    Metal mining","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),392,231,271,366,(D),196,279,(D),(D),(D),128,127,207,(D),(D),(D),(D),(D),(D),(NA)
 "05000","Arkansas",5,SAEMP25S,220,"12","    Coal mining","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),120,58,70,47,81,52,36,(D),(D),(D),60,(D),43,(D),(D),(D),(D),(D),(D),(NA)
