GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "16000","Idaho",7,SAEMP27N,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",564673,580625,604213,610828,612909,617083,632988,654842,682736,699031,691217,649645,642637,646362,652207,667781,685329,703879,726724,749772,773571,799133,792781
 "16000","Idaho",7,SAEMP27N,70,"111-112"," Farm wage and salary employment","Number of jobs",15938,14812,17339,16086,16358,15551,15752,15154,15278,14509,15287,14342,14489,16704,16505,16382,17623,17001,17215,20651,18650,19608,18283
 "16000","Idaho",7,SAEMP27N,80,"..."," Nonfarm wage and salary employment","Number of jobs",548735,565813,586874,594742,596551,601532,617236,639688,667458,684522,675930,635303,628148,629658,635702,651399,667706,686878,709509,729121,754921,779525,774498
 "16000","Idaho",7,SAEMP27N,90,"113-814","  Private nonfarm wage and salary employment","Number of jobs",437589,451365,469047,475632,475061,478177,492510,514665,541859,557563,547189,506481,499572,502838,509174,524718,540185,557501,577994,595397,619674,642603,639878
 "16000","Idaho",7,SAEMP27N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",11000,10141,9563,8208,8164,8168,8228,8195,7955,7740,7722,7417,7765,7700,7836,8168,8381,8704,8502,8463,8504,8561,8605
 "16000","Idaho",7,SAEMP27N,101,"113","    Forestry and logging","Number of jobs",2727,2612,2428,2189,2139,1993,2201,2099,1975,1908,1595,1200,1318,1338,1277,1411,1402,1457,1444,1372,1366,1312,1271
 "16000","Idaho",7,SAEMP27N,102,"114","    Fishing, hunting and trapping","Number of jobs",(T),(T),(T),42,57,61,71,82,101,94,87,72,54,50,53,60,79,89,73,74,72,68,89
 "16000","Idaho",7,SAEMP27N,103,"115","    Support activities for agriculture and forestry","Number of jobs",8215,7435,7052,5977,5968,6114,5956,6014,5879,5738,6040,6145,6393,6312,6506,6697,6900,7158,6985,7017,7066,7181,7245
 "16000","Idaho",7,SAEMP27N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",2832,2477,2359,1966,1756,1793,1956,2175,2381,2652,2780,2167,2273,2565,2672,2548,2416,2322,2363,2177,2217,2289,2488
 "16000","Idaho",7,SAEMP27N,201,"211","    Oil and gas extraction","Number of jobs",(T),(T),(T),(D),(D),(D),(D),(D),18,19,(D),25,28,31,39,33,37,49,39,29,25,9,8
 "16000","Idaho",7,SAEMP27N,202,"212","    Mining (except oil and gas)","Number of jobs",2763,2413,2277,1893,1684,1705,1852,2055,2217,2427,2496,1971,1974,2193,2259,2195,2035,1894,2044,1951,1962,2054,2250
 "16000","Idaho",7,SAEMP27N,203,"213","    Support activities for mining","Number of jobs",(T),(T),(T),(D),(D),(D),(D),(D),146,206,(D),171,271,341,374,320,344,379,280,197,230,226,230
 "16000","Idaho",7,SAEMP27N,300,"22","   Utilities","Number of jobs",1738,1707,1710,1786,1919,1877,1874,1949,2018,2069,2161,2098,2729,2797,2826,2806,2912,3012,3010,2984,3012,2944,2966
 "16000","Idaho",7,SAEMP27N,400,"23","   Construction","Number of jobs",33565,35993,37565,39201,37881,38221,41455,46664,53776,53946,46563,35452,32165,30296,30380,32611,34681,37070,40444,43785,47934,51988,54754
 "16000","Idaho",7,SAEMP27N,401,"236","    Construction of buildings","Number of jobs",7359,7743,8208,8794,8635,8851,9623,11311,13580,13541,11275,8231,7267,7140,7112,7733,8350,8824,9449,10572,11759,12622,13185
 "16000","Idaho",7,SAEMP27N,402,"237","    Heavy and civil engineering construction","Number of jobs",5848,6237,6649,6787,6690,5722,5655,6064,6302,6686,6215,5506,5381,4839,4684,4336,4244,4218,4437,4799,5202,6153,6559
 "16000","Idaho",7,SAEMP27N,403,"238","    Specialty trade contractors","Number of jobs",20358,22013,22708,23620,22556,23648,26177,29289,33894,33719,29073,21715,19517,18317,18584,20542,22087,24028,26558,28414,30973,33213,35010
 "16000","Idaho",7,SAEMP27N,500,"31-33","   Manufacturing","Number of jobs",67834,69267,70505,68696,64961,62220,62213,63037,65998,66403,63056,55031,53340,54586,56592,59236,59926,61657,63836,66098,67818,68482,67736
 "16000","Idaho",7,SAEMP27N,510,"321,327-339","    Durable goods manufacturing","Number of jobs",42522,43771,44894,43092,40372,38232,39024,40654,42827,42445,38384,31174,29938,31289,32650,34027,34480,35618,36846,37784,39325,39326,38508
 "16000","Idaho",7,SAEMP27N,511,"321","     Wood product manufacturing","Number of jobs",9451,9436,8785,7802,7573,7278,7224,7615,8220,7834,6459,4801,4541,4866,5185,5642,5660,5828,6254,6457,6784,6977,6732
 "16000","Idaho",7,SAEMP27N,512,"327","     Nonmetallic mineral product manufacturing","Number of jobs",1407,1468,1457,1473,1476,1487,1534,1606,1794,1826,1673,1343,1250,1123,1069,1132,1176,1223,1270,1351,1573,1812,1718
 "16000","Idaho",7,SAEMP27N,513,"331","     Primary metal manufacturing","Number of jobs",274,(T),319,334,306,349,391,453,523,586,624,657,692,792,707,744,751,750,726,647,520,571,533
 "16000","Idaho",7,SAEMP27N,514,"332","     Fabricated metal product manufacturing","Number of jobs",3949,3999,4084,3884,3640,3543,3644,3915,4390,4666,4661,4376,4446,4547,4736,5315,5416,5568,5798,5847,5814,5637,5730
 "16000","Idaho",7,SAEMP27N,515,"333","     Machinery manufacturing","Number of jobs",3009,2973,3248,3058,2835,2637,2568,2668,2923,2989,3156,2742,2474,2571,2653,2846,2911,2958,3036,3145,3297,3380,3539
 "16000","Idaho",7,SAEMP27N,516,"334","     Computer and electronic product manufacturing","Number of jobs",17654,18443,19617,19655,17939,16313,16765,16699,16667,16229,14281,11099,10587,11200,11616,11298,11555,11891,12114,12209,12689,12193,11380
 "16000","Idaho",7,SAEMP27N,517,"335","     Electrical equipment, appliance, and component manufacturing","Number of jobs",443,484,581,520,355,360,405,485,498,517,564,609,622,672,801,918,897,997,1110,1282,1296,1353,1403
 "16000","Idaho",7,SAEMP27N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing","Number of jobs",1794,1958,1987,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "16000","Idaho",7,SAEMP27N,519,"3364-3369","     Other transportation equipment manufacturing","Number of jobs",557,590,593,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "16000","Idaho",7,SAEMP27N,521,"337","     Furniture and related product manufacturing","Number of jobs",2169,2255,2397,2428,2341,2259,2289,2494,2679,2424,2079,1590,1409,1371,1387,1499,1607,1561,1592,1636,1828,1816,1861
 "16000","Idaho",7,SAEMP27N,522,"339","     Miscellaneous manufacturing","Number of jobs",1815,1892,1826,1771,1789,1842,1866,1953,1994,1809,1675,1503,1544,1675,1670,1667,1699,1813,1804,1895,1970,2043,2139
 "16000","Idaho",7,SAEMP27N,530,"311-316,322-326","    Nondurable goods manufacturing","Number of jobs",25312,25496,25611,25604,24589,23988,23189,22383,23171,23958,24672,23857,23402,23297,23942,25209,25446,26039,26990,28314,28493,29156,29228
 "16000","Idaho",7,SAEMP27N,531,"311","     Food manufacturing","Number of jobs",16302,16531,16461,16820,16397,15937,15080,14199,14625,15160,15828,15797,15521,15351,15639,16386,16506,16834,17463,18585,18821,19204,19169
 "16000","Idaho",7,SAEMP27N,532,"312","     Beverage and tobacco product manufacturing","Number of jobs",438,469,480,488,490,469,454,462,440,483,526,527,574,583,620,630,730,840,925,978,1044,1098,1166
 "16000","Idaho",7,SAEMP27N,533,"313","     Textile mills","Number of jobs",(T),(T),(T),(D),(D),(D),(D),51,(D),(D),61,(D),68,(D),(D),(D),36,34,39,33,38,40,(D)
 "16000","Idaho",7,SAEMP27N,534,"314","     Textile product mills","Number of jobs",(T),(T),(T),240,253,238,230,225,214,236,226,185,180,189,209,203,231,237,249,257,264,271,269
 "16000","Idaho",7,SAEMP27N,535,"315","     Apparel manufacturing","Number of jobs",(T),(T),(T),179,177,158,225,210,286,269,324,298,307,332,396,430,466,492,365,273,236,236,269
 "16000","Idaho",7,SAEMP27N,536,"316","     Leather and allied product manufacturing","Number of jobs",(T),(T),(T),112,104,100,98,90,87,128,134,120,115,79,79,83,90,86,72,65,57,71,82
 "16000","Idaho",7,SAEMP27N,537,"322","     Paper manufacturing","Number of jobs",1824,1838,1919,1697,1685,1637,1610,1592,1636,1704,1639,1543,1553,1571,1625,1867,1862,1936,1929,1868,1830,1843,1870
 "16000","Idaho",7,SAEMP27N,538,"323","     Printing and related support activities","Number of jobs",2399,2288,2388,2232,2043,2030,1922,1902,1915,1915,1799,1428,1280,1253,1180,1175,1147,1124,1202,1273,1226,1296,1235
 "16000","Idaho",7,SAEMP27N,539,"324","     Petroleum and coal products manufacturing","Number of jobs",48,46,53,(D),(D),(D),(D),22,(D),(D),23,(D),31,(D),(D),(D),36,47,39,40,42,52,(D)
 "16000","Idaho",7,SAEMP27N,541,"325","     Chemical manufacturing","Number of jobs",2309,2267,2143,2327,1923,1831,1876,1931,2115,2268,2431,2335,2270,2386,2532,2594,2526,2527,2693,2927,2971,2896,2989
 "16000","Idaho",7,SAEMP27N,542,"326","     Plastics and rubber products manufacturing","Number of jobs",1346,1433,1515,1458,1465,1551,1644,1699,1770,1723,1681,1536,1503,1474,1577,1764,1816,1882,2014,2015,1964,2149,2110
 "16000","Idaho",7,SAEMP27N,600,"42","   Wholesale trade","Number of jobs",23239,24332,25187,25678,25171,24681,25013,26758,27024,28186,27854,26216,25824,26273,26981,28270,28719,28727,28467,28753,29443,30681,30955
 "16000","Idaho",7,SAEMP27N,700,"44-45","   Retail trade","Number of jobs",69770,71641,74126,73472,73200,73377,74647,77532,81251,84334,83402,77061,75534,75525,77029,78526,80216,83376,85019,86090,87044,87709,87642
 "16000","Idaho",7,SAEMP27N,701,"441","    Motor vehicle and parts dealers","Number of jobs",10286,10507,10645,10552,10734,10960,11320,11654,12132,12766,12284,10524,10497,10665,10880,11190,11683,12423,13083,13784,14043,14041,13411
 "16000","Idaho",7,SAEMP27N,702,"442","    Furniture and home furnishings stores","Number of jobs",2358,2479,2661,2517,2476,2417,2533,2753,3102,3086,2904,2319,2221,2144,2071,2133,2153,2169,2205,2209,2280,2463,2324
 "16000","Idaho",7,SAEMP27N,703,"443","    Electronics and appliance stores","Number of jobs",2297,2797,3028,2625,2479,2529,2605,2800,2723,2772,2615,2430,2507,2958,2753,2700,2697,2790,2586,2300,2353,2517,2252
 "16000","Idaho",7,SAEMP27N,704,"444","    Building material and garden equipment and supplies dealers","Number of jobs",7211,7707,7822,7482,7699,7714,8452,9143,9831,9666,8662,7235,6879,6489,6586,6923,7184,7669,8081,8353,8797,8953,9688
 "16000","Idaho",7,SAEMP27N,705,"445","    Food and beverage stores","Number of jobs",13164,13605,13793,13292,12720,12579,12258,12222,12573,12713,13351,12633,12008,11808,12167,12503,12871,13417,13535,14244,14361,15081,15866
 "16000","Idaho",7,SAEMP27N,706,"446","    Health and personal care stores","Number of jobs",2176,2214,2469,2723,2781,2853,2907,3012,3004,3174,3276,3060,3058,3181,3198,3215,3195,3423,3479,3646,3676,3651,3639
 "16000","Idaho",7,SAEMP27N,707,"447","    Gasoline stations","Number of jobs",5582,5567,5502,5399,5311,5216,5066,5198,5488,5598,5723,5619,5867,5810,6069,6176,6285,6422,6383,6672,6840,6921,6907
 "16000","Idaho",7,SAEMP27N,708,"448","    Clothing and clothing accessories stores","Number of jobs",3738,3749,3813,3868,3843,3774,3813,4005,4321,4845,4958,4532,4449,3934,4193,4177,3966,3896,3912,4352,4521,4447,3719
 "16000","Idaho",7,SAEMP27N,709,"451","    Sporting goods, hobby, musical instrument, and book stores","Number of jobs",4113,4030,4278,4264,4312,4210,4258,4310,4508,4739,4875,4586,4480,4217,4195,4355,4372,4531,4562,4486,4549,4327,4157
 "16000","Idaho",7,SAEMP27N,711,"452","    General merchandise stores","Number of jobs",11921,12010,13352,14366,14756,15055,15392,15958,16346,17323,17097,16727,16019,16678,17102,17047,17488,17864,18178,17029,16951,16698,17171
