GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "05000","Arkansas",5,SAINC5H,10,"...","Personal income (thousands of dollars)","Thousands of dollars",560370,416461,381771,278530,283160,341818,386023,460163,481600,439093,479132,501965,676253,973727,1051273,1236360,1324061,1371611,1357528,1607457,1508825,1620731,1843589,1917189,1929433,1908183,2073950,2149641,2218910
 "05000","Arkansas",5,SAINC5H,20,"...","Population (persons) 2/","Number of persons",1852000,1859000,1848000,1836000,1854000,1878000,1890000,1892000,1903000,1928000,1948000,1955000,1966000,1983000,1839000,1771000,1758000,1805000,1835000,1825000,1844000,1908000,1901000,1838000,1780000,1734000,1725000,1704000,1733000
 "05000","Arkansas",5,SAINC5H,30,"...","Per capita personal income (dollars) 3/","Dollars",303,224,207,152,153,182,204,243,253,228,246,257,344,491,572,698,753,760,740,881,818,849,970,1043,1084,1100,1202,1262,1280
 "05000","Arkansas",5,SAINC5H,35,"..."," Total earnings","Thousands of dollars",478769,345340,310522,223027,231960,287746,331528,387965,426355,385837,419529,441307,612320,902983,981033,1155244,1217325,1183795,1154537,1394431,1285691,1348548,1599615,1671232,1662260,1617799,1767668,1812905,1858098
 "05000","Arkansas",5,SAINC5H,36,"..."," Less: Contributions for government social insurance 4/","Thousands of dollars",557,531,482,509,404,410,409,386,6425,7002,7672,7942,9798,17373,20248,23731,37103,41937,29475,27589,29957,29949,37582,41211,41123,45005,49357,53308,61003
 "05000","Arkansas",5,SAINC5H,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",436,425,407,388,344,350,334,356,2201,1955,2187,2399,2970,5430,9832,11729,12689,9492,9743,11185,11107,14312,17039,18467,19100,21409,23542,26743,30995
 "05000","Arkansas",5,SAINC5H,38,"...","  Employer contributions for government social insurance","Thousands of dollars",121,106,75,121,60,60,75,30,4224,5047,5485,5543,6828,11943,10416,12002,24414,32445,19732,16404,18850,15637,20543,22744,22023,23596,25815,26565,30008
 "05000","Arkansas",5,SAINC5H,42,"..."," Plus: Adjustment for residence 5/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-225,-608,35,-304,239,1079,902,1549,2711,3828
 "05000","Arkansas",5,SAINC5H,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",478212,344809,310040,222518,231556,287336,331119,387579,419930,378835,411857,433365,602522,885610,960785,1131513,1180222,1141858,1125062,1366617,1255126,1318634,1561729,1630260,1622216,1573696,1719860,1762308,1800923
 "05000","Arkansas",5,SAINC5H,46,"..."," Plus: Dividends, interest, and rent 6/","Thousands of dollars",69016,57980,44119,36209,34430,38584,39948,43325,46162,46518,52456,50617,55500,70345,71379,79105,92322,104700,106456,115075,118697,136746,145786,154450,172901,192789,200013,226979,230598
 "05000","Arkansas",5,SAINC5H,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",13142,13672,27612,19803,17174,15898,14956,29259,15508,13740,14819,17983,18231,17772,19109,25742,51517,125053,126010,125765,135002,165351,136074,132479,134316,141698,154077,160354,187389
