GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "36000","New York",2,SAINC35,1000,"...","Personal current transfer receipts (thousands of dollars)","Thousands of dollars",178523,185286,321692,260664,267754,297216,336850,463575,318173,401641,400149,411254,402580,384640,328751,387683,668462,1237672,1213825,1309811,1241968,1468607,1252974,1273858,1358099,1559758,1727040,1849649,2110215,2597168,2720922,2793557,3206617,3295209,3548876,3723374,4015612,4635722,5899646,7213422,7735011,8908863,10744444,11993488,13288688,15417976,19505937,20800119,21758731,22786351,24336744,27990635,31588108,34555281,37377372,39559098,41754843,44245838,45387119,48294931,53022952,58165404,64743574,72363763,76853613,80601199,85774610,89434649,89338318,93327732,96166747,100646255,107212678,116585763,121503312,130873782,130325537,137493181,143682569,157071275,172061946,182471397,185632567,184288360,185872191,189920328,200236224,205226566,221654572,214688939,230217693,322884344
 "36000","New York",2,SAINC35,2000,"..."," Current transfer receipts of individuals from governments","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1220548,1157330,1353853,1103178,1142291,1217114,1461060,1584520,1675159,1917834,2416728,2529806,2605375,3007298,3074388,3286785,3413748,3690357,4311428,5540866,6785760,7316009,8500304,10343672,11551775,12786691,14822667,18697565,19938055,21041485,21850243,23264011,26856344,30278218,33238176,35951643,37642606,39672180,42072475,43422372,46298437,50817416,56049471,62910826,70591130,75183873,78975866,83759082,87127935,87293845,90814276,93069676,96938983,103138854,113282511,118672544,128652529,127540791,135041551,140629022,153641273,168348866,178462254,181306448,180387095,182082667,185866499,195777564,200212647,217348718,210285173,225424773,303587676
 "36000","New York",2,SAINC35,2100,"...","  Retirement and disability insurance benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),113215,131501,172761,293503,344284,445883,530662,688488,782030,964043,1084944,1281185,1388453,1547084,1715728,1814173,1891512,2097946,2283097,2424751,2845176,3012193,3516094,4003144,4440316,5372802,5921959,6774029,7551679,8335064,8995044,9935677,11279500,13192132,14474953,14976488,15244985,15935750,16591326,16986697,18147459,18907217,20198063,21777327,23256700,24466642,25383409,26365442,27246368,28051078,28702255,29287075,30847983,32292022,33569373,34492114,35740299,37361244,39112349,40771491,42464500,46153450,47481504,48658304,51274771,52829179,54582133,56501274,57423165,58836130,61269607,64220369,66395644
 "36000","New York",2,SAINC35,2110,"...","   Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),70460,84859,121462,234816,270999,366145,444014,596858,682818,857510,970707,1156086,1252360,1406081,1570858,1663867,1738757,1941949,2116159,2245924,2653431,2810244,3295784,3772747,4159900,5053688,5580879,6383416,7124452,7890268,8518720,9399792,10689034,12546119,13799716,14286276,14534285,15192684,15788401,16117401,17195260,17892581,19043513,20518158,21679713,22715909,23568803,24458383,25284368,26088330,26750691,27275724,28713522,30154928,31397013,32222404,33379326,34833223,36553491,38292221,39957511,43538536,44771154,45839075,48558203,50488832,52300285,54141133,55174583,56554139,58973978,62019147,64247467
 "36000","New York",2,SAINC35,2120,"...","   Excluding Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),42755,46642,51299,58687,73285,79738,86648,91630,99212,106533,114237,125099,136093,141003,144870,150306,152755,155997,166938,178827,191745,201949,220310,230397,280416,319114,341080,390613,427227,444796,476324,535885,590466,646013,675237,690212,710700,743066,802925,869296,952199,1014636,1154550,1259169,1576987,1750733,1814606,1907059,1962000,1962748,1951564,2011351,2134461,2137094,2172360,2269710,2360973,2528021,2558858,2479270,2506989,2614914,2710350,2819229,2716568,2340347,2281848,2360141,2248582,2281991,2295629,2201222,2148177
 "36000","New York",2,SAINC35,2121,"...","    Railroad retirement and disability benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),18971,21609,22993,23860,32907,35337,40238,43392,47930,51876,54209,61343,68579,71767,74458,75714,76628,78573,82672,89141,99674,103952,115750,130748,139878,164720,177247,204876,219625,229675,238816,253989,277530,300692,320805,331500,326227,326387,330074,325117,331668,333957,340245,348268,355016,351982,351913,348832,347856,347808,346488,342970,344255,349599,361237,365087,370878,378897,392428,402964,412022,434889,438909,445525,461680,467077,472181,486922,490338,498711,512095,526093,526630
 "36000","New York",2,SAINC35,2122,"...","    Workers' compensation","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),23486,24436,27709,34535,39093,41973,44126,45956,48505,50810,55775,59432,62634,63430,64626,68745,70035,70591,77257,82356,84582,89842,93941,84565,122891,132570,143868,162869,185516,193221,213408,250939,280540,323733,333164,335679,361088,392596,445425,517715,585420,656156,787414,885251,1189438,1358086,1424845,1520661,1569774,1581772,1568927,1619614,1764121,1759150,1739830,1788773,1867909,2008779,2034196,1959199,1994331,2076348,2132310,2230785,2111378,1767230,1631742,1646374,1654789,1731551,1743575,1634742,1574745
 "36000","New York",2,SAINC35,2123,"...","    Other government retirement and disability insurance benefits 1/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),298,597,597,292,1285,2428,2284,2282,2777,3847,4253,4324,4880,5806,5786,5847,6092,6833,7009,7330,7489,8155,10619,15084,17647,21824,19965,22868,22086,21900,24100,30957,32396,21588,21268,23033,23385,24083,27426,26464,35111,24523,26891,25650,32533,40665,37848,37566,44370,33168,36149,48767,26085,28345,71293,115850,122186,140345,132234,117107,100636,103677,139131,142919,143510,106040,177925,226845,103455,51729,39959,40387,46802
 "36000","New York",2,SAINC35,2200,"...","  Medical benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),13059,16954,19769,24281,28696,31589,46915,64481,67682,103286,150429,172051,200834,223661,579113,1417289,1916712,2058329,2168051,2763243,3343276,3819269,4488222,5385438,5712768,6101614,6335000,6906556,8109612,9508060,10682558,12195710,13619361,14684642,16135430,17300464,18556973,21504811,24133545,27558103,30326769,33785240,37143048,40450822,43449352,43929174,45910905,47329540,49651199,52655047,58688096,62380178,68368302,68470782,73813348,77423478,80718741,86656865,89516391,93201315,92792071,94570814,97799885,105479529,108834308,124622351,114895310,127034720,126278485
 "36000","New York",2,SAINC35,2210,"...","   Medicare benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),117750,548916,715021,825243,879787,1029950,1110458,1268065,1566188,1843380,2163382,2470206,2665877,2808331,3478157,4025186,4567957,5149789,5808491,6241256,6723680,7272362,7675266,9221517,9788911,9559762,10635207,11893645,13153357,14412319,15463845,16456853,16669144,17034381,17733323,19195781,20226625,21139298,22985697,24963408,28615609,30873410,33170374,35195136,36421199,37768758,38816551,40008995,41053323,43047546,44441171,46180141,48805085,51946201,53610940
