GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "33000","New Hampshire",1,SAINC7H,50,"...","Wages and salaries (thousands of dollars)","Thousands of dollars",203616,189078,166207,123512,124800,145785,149451,155261,171556,162769,173894,181318,228668,277479,306432,341279,348191,367466,409106,433862,415562,443832,504211,536306,561971,579486,625705,672926,709879
 "33000","New Hampshire",1,SAINC7H,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",5051,4010,4040,3050,3054,3045,3004,3010,4000,4016,3992,3992,3990,5953,6952,6956,8961,8926,9862,10009,9382,10143,11411,10514,7906,6473,7231,6843,9374
 "33000","New Hampshire",1,SAINC7H,82,"..."," Nonfarm wages and salaries","Thousands of dollars",198565,185068,162167,120462,121746,142740,146447,152251,167556,158753,169902,177326,224678,271526,299480,334323,339230,358540,399244,423853,406180,433689,492800,525792,554065,573013,618474,666083,700505
 "33000","New Hampshire",1,SAINC7H,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",175400,161500,138600,97900,98000,113800,118000,120100,136500,125200,135700,144100,180500,205900,215485,225168,239542,302098,346951,375578,353229,383540,432498,455845,479446,494572,538559,570681,595677
 "33000","New Hampshire",1,SAINC7H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",200,200,100,100,100,100,100,200,200,200,200,300,300,400,500,500,700,900,1000,1352,1074,1327,1551,1730,1672,1685,1767,1883,1878
 "33000","New Hampshire",1,SAINC7H,200,"B","   Mining","Thousands of dollars",1600,1300,900,500,400,500,400,600,500,500,600,600,600,700,1003,998,600,1000,700,844,845,846,1212,729,855,1100,1216,1338,1222
 "33000","New Hampshire",1,SAINC7H,300,"C","   Construction","Thousands of dollars",18000,17500,11200,5500,3200,4100,4000,4700,4800,4700,6000,7200,10700,8300,5515,4589,6002,14097,18203,19168,19930,18706,20259,21863,21581,32788,40957,38041,38568
 "33000","New Hampshire",1,SAINC7H,400,"D","   Manufacturing","Thousands of dollars",91500,80300,70000,45400,50500,60300,62100,60800,72400,62100,69300,73000,99700,124100,133465,137775,142022,173438,196328,210578,188837,213044,245978,254484,265719,258427,281591,302206,310590
 "33000","New Hampshire",1,SAINC7H,500,"E","   Transportation and public utilities","Thousands of dollars",15500,15300,13500,10500,9400,10100,10500,11200,11800,11900,11900,12500,14500,17000,19051,21748,23405,27890,30905,33304,31216,31998,35135,39274,40960,42397,44477,47857,48902
 "33000","New Hampshire",1,SAINC7H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",22600,21600,19500,16400,16000,18500,20400,21300,23100,23500,24200,25700,28900,28500,28276,30128,34505,45784,54407,58600,59216,62759,68499,73865,79253,82462,86779,91894,98048
 "33000","New Hampshire",1,SAINC7H,700,"H","   Finance, insurance, and real estate","Thousands of dollars",5700,5600,5200,4700,4200,4400,4500,4500,5000,5000,5500,5900,6100,6600,6518,6385,7102,8998,10102,11754,12508,13696,15088,16534,18199,20011,21674,23728,26249
 "33000","New Hampshire",1,SAINC7H,800,"I","   Services","Thousands of dollars",20300,19700,18200,14800,14200,15800,16000,16800,18700,17300,18000,18900,19700,20300,21157,23045,25206,29991,35306,39978,39603,41164,44776,47366,51207,55702,60098,63734,70220
 "33000","New Hampshire",1,SAINC7H,900,"...","  Government and government enterprises","Thousands of dollars",23165,23568,23567,22562,23746,28940,28447,32151,31056,33553,34202,33226,44178,65626,83995,109155,99688,56442,52293,48275,52951,50149,60302,69947,74619,78441,79915,95402,104828
 "33000","New Hampshire",1,SAINC7H,910,"...","   Federal civilian","Thousands of dollars",7200,7400,7600,7200,8000,10000,10200,15500,13200,15290,15389,14281,21865,35626,49195,58655,43588,21889,18226,9868,10855,11524,13565,14970,15461,15746,17447,19983,21087
 "33000","New Hampshire",1,SAINC7H,920,"...","   Military","Thousands of dollars",2365,2368,2067,1962,1546,1440,1547,1451,1656,1863,1713,1745,5013,13400,18400,34200,38700,14053,9567,9829,11447,7648,12405,16412,17106,18065,17107,26713,30411
 "33000","New Hampshire",1,SAINC7H,930,"...","   State and local","Thousands of dollars",13600,13800,13900,13400,14200,17500,16700,15200,16200,16400,17100,17200,17300,16600,16400,16300,17400,20500,24500,28578,30649,30977,34332,38565,42052,44630,45361,48706,53330
"Note: See the included footnote file."
"SAINC7H: Wages and Salaries by Industry (Historical) 1/"
"Last updated: March 6, 2019-- revised statistics for 1929-1957."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
