GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "47000","Tennessee",5,SAEMP27N,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",2724800,2776704,2820380,2781665,2762428,2764842,2812871,2843584,2888427,2903666,2880821,2716243,2709735,2754090,2806427,2846413,2903888,2975213,3040550,3084732,3134693,3195770,3075014
 "47000","Tennessee",5,SAEMP27N,70,"111-112"," Farm wage and salary employment","Number of jobs",11422,11442,10879,10950,9972,12632,12403,9862,9935,9770,9417,8420,8430,9323,9902,9138,9927,11141,9177,11007,10809,10587,10586
 "47000","Tennessee",5,SAEMP27N,80,"..."," Nonfarm wage and salary employment","Number of jobs",2713378,2765262,2809501,2770715,2752456,2752210,2800468,2833722,2878492,2893896,2871404,2707823,2701305,2744767,2796525,2837275,2893961,2964072,3031373,3073725,3123884,3185183,3064428
 "47000","Tennessee",5,SAEMP27N,90,"113-814","  Private nonfarm wage and salary employment","Number of jobs",2309428,2354732,2388830,2347080,2319987,2318144,2361923,2396225,2436152,2447010,2417025,2255356,2243716,2290228,2346643,2389213,2448366,2521445,2585813,2625150,2671364,2728794,2612998
 "47000","Tennessee",5,SAEMP27N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",5352,5306,5278,5143,4950,4814,4600,4546,4581,4535,4384,4410,4523,4584,4720,4865,5030,5124,4999,5005,5120,5049,4782
 "47000","Tennessee",5,SAEMP27N,101,"113","    Forestry and logging","Number of jobs",1258,1221,1245,(D),1116,(D),1016,942,879,841,783,827,765,731,769,866,978,1051,996,924,900,887,815
 "47000","Tennessee",5,SAEMP27N,102,"114","    Fishing, hunting and trapping","Number of jobs",(T),(T),(T),(D),8,(D),8,9,13,14,13,12,9,8,7,7,10,13,16,22,20,16,14
 "47000","Tennessee",5,SAEMP27N,103,"115","    Support activities for agriculture and forestry","Number of jobs",3900,3907,3859,3915,3826,3730,3576,3595,3689,3680,3588,3571,3749,3845,3944,3992,4042,4060,3987,4059,4200,4146,3953
 "47000","Tennessee",5,SAEMP27N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",4157,4097,3998,3839,3515,3231,3084,3227,3318,3874,3922,3230,3550,3593,3426,3425,3429,3457,3061,3273,3511,3627,3378
 "47000","Tennessee",5,SAEMP27N,201,"211","    Oil and gas extraction","Number of jobs",57,56,64,69,57,49,41,43,48,50,59,49,48,55,54,58,50,40,24,35,46,53,44
 "47000","Tennessee",5,SAEMP27N,202,"212","    Mining (except oil and gas)","Number of jobs",3981,3929,3803,3662,3304,3014,2782,2747,2754,3266,3202,2416,2792,3021,3030,3048,3025,3096,2749,3010,3193,3263,3081
 "47000","Tennessee",5,SAEMP27N,203,"213","    Support activities for mining","Number of jobs",(T),(T),(T),108,154,168,261,437,516,558,661,765,710,517,342,319,354,321,288,228,272,311,253
 "47000","Tennessee",5,SAEMP27N,300,"22","   Utilities","Number of jobs",3583,3474,3497,3537,3534,3567,3510,3540,3512,3576,3502,3558,3357,3317,3356,3342,3380,3365,3395,3578,3546,3633,3652
 "47000","Tennessee",5,SAEMP27N,400,"23","   Construction","Number of jobs",125680,127019,129523,124361,118232,120086,121544,125485,134561,137294,131598,108968,104105,107382,107699,106545,109153,115687,117842,123143,127456,133491,133248
 "47000","Tennessee",5,SAEMP27N,401,"236","    Construction of buildings","Number of jobs",32008,32201,31882,29763,28424,29618,29937,31220,33520,32326,30851,24830,23346,24077,23995,23972,25042,27549,25783,26775,27387,28565,27812
 "47000","Tennessee",5,SAEMP27N,402,"237","    Heavy and civil engineering construction","Number of jobs",17272,17804,18428,17655,17104,16670,16453,17132,17603,16924,15903,13999,14792,16545,15315,14580,15127,15116,15434,16395,16735,17138,17171
 "47000","Tennessee",5,SAEMP27N,403,"238","    Specialty trade contractors","Number of jobs",76400,77014,79213,76943,72704,73798,75154,77133,83438,88044,84844,70139,65967,66760,68389,67993,68984,73022,76625,79973,83334,87788,88265
 "47000","Tennessee",5,SAEMP27N,500,"31-33","   Manufacturing","Number of jobs",503138,496656,488882,454142,429841,413876,412436,411019,401400,382943,361334,310445,299924,304232,313900,318901,325062,332409,343570,348329,351241,355554,335227
 "47000","Tennessee",5,SAEMP27N,510,"321,327-339","    Durable goods manufacturing","Number of jobs",300494,302512,301515,277454,261434,251877,254915,257954,253812,239085,220814,183326,177725,183591,194324,198982,205209,210383,218821,221533,224894,227702,211076
 "47000","Tennessee",5,SAEMP27N,511,"321","     Wood product manufacturing","Number of jobs",20998,19632,19687,17938,17546,16775,17711,17942,18109,16194,14311,11334,10908,10755,11132,10830,11208,11553,12063,12495,12536,12597,12724
 "47000","Tennessee",5,SAEMP27N,512,"327","     Nonmetallic mineral product manufacturing","Number of jobs",15491,15943,16157,16316,15429,15703,15945,15521,15634,15167,13917,11136,10771,11233,11943,11835,11952,12659,13468,13612,14074,14402,13662
