GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "93000","Great Lakes",3,SAEMP27S,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",15569816,15398054,15282425,15587339,16299810,16467386,15924343,16372651,16941190,17607214,17891136,17307203,17100518,16467210,16443321,17146681,17551010,17925730,18398485,18900667,19396507,19655677,19487859,19646181,20021355,20585941,21106273,21396018,21748259,22131481,22487073,22792145,22468655
 "93000","Great Lakes",3,SAEMP27S,70,"[01-02]"," Farm wage and salary employment","Number of jobs",128342,132830,132641,140285,143521,155485,170014,178061,168252,167000,171959,175824,156881,152347,164893,148272,139155,143416,140394,126511,110978,112576,110731,100332,99754,100331,98169,92903,96604,86023,94082,95409,92409
 "93000","Great Lakes",3,SAEMP27S,80,"..."," Nonfarm wage and salary employment","Number of jobs",15441474,15265224,15149784,15447054,16156289,16311901,15754329,16194590,16772938,17440214,17719177,17131379,16943637,16314863,16278428,16998409,17411855,17782314,18258091,18774156,19285529,19543101,19377128,19545849,19921601,20485610,21008104,21303115,21651655,22045458,22392991,22696736,22376246
 "93000","Great Lakes",3,SAEMP27S,90,"...","  Private nonfarm wage and salary employment","Number of jobs",13044330,12803347,12651419,12917621,13589523,13699637,13071820,13503917,14077890,14708034,14927952,14299296,14162932,13571646,13543142,14238493,14614078,14931259,15376201,15849700,16313936,16507155,16329791,16467578,16837301,17393669,17900631,18178512,18517418,18884057,19197017,19431633,19089651
 "93000","Great Lakes",3,SAEMP27S,100,"[07-09]","   Agricultural services, forestry, and fishing","Number of jobs",29449,30512,31484,32538,35226,36646,35191,39144,42221,53393,58826,60126,57142,58447,63601,71670,77692,82871,89978,91897,97736,102244,103122,104748,108826,114382,117490,122283,127673,131289,140020,145897,154182
 "93000","Great Lakes",3,SAEMP27S,110,"07","    Agricultural services","Number of jobs",29073,30065,31033,32051,34660,36099,34635,38529,41603,52539,57851,59056,56027,57453,62476,70386,76337,81533,88502,90203,96137,100423,101204,102931,106885,112385,115323,120160,125534,129308,138001,143821,(NA)
 "93000","Great Lakes",3,SAEMP27S,120,"...","    Forestry and fishing","Number of jobs",376,447,451,487,566,547,556,615,618,854,975,1070,1115,994,1125,1284,1355,1338,1476,1694,1599,1821,1918,1817,1941,1997,2167,2123,2139,1981,2019,2076,(NA)
 "93000","Great Lakes",3,SAEMP27S,121,"08","     Forestry","Number of jobs",43,89,66,69,82,71,137,143,196,440,504,613,674,689,818,974,1048,1057,1210,1403,1344,1574,1650,1505,1616,1634,1752,1699,1675,1567,1580,1604,(NA)
 "93000","Great Lakes",3,SAEMP27S,122,"...","     Fishing","Number of jobs",333,358,385,418,484,476,419,472,422,414,471,457,441,305,307,310,307,281,266,291,255,247,268,312,325,363,415,424,464,414,439,472,(NA)
 "93000","Great Lakes",3,SAEMP27S,200,"B","   Mining","Number of jobs",65727,65977,64559,67434,68737,72161,76965,80059,82202,81900,90265,89005,87880,83857,75847,78667,76240,68767,65744,62222,59115,57891,54249,50951,47757,47756,45263,42706,42484,41960,40515,39444,40088
 "93000","Great Lakes",3,SAEMP27S,210,"10","    Metal mining","Number of jobs",7655,7598,6797,6908,7144,7386,7875,7082,6706,7144,7017,6279,5907,3371,2480,2784,(D),2965,3181,3329,3476,3264,3326,3379,3181,3321,3131,2350,2220,2153,2078,2146,(NA)
 "93000","Great Lakes",3,SAEMP27S,220,"12","    Coal mining","Number of jobs",20493,21965,22112,25546,25793,28039,33195,36460,37788,34993,42193,40387,35962,38585,33534,34620,(D),30562,28156,25210,24008,23117,21732,19665,16642,16753,14405,12814,(D),12147,11708,9832,(NA)
 "93000","Great Lakes",3,SAEMP27S,230,"13","    Oil and gas extraction","Number of jobs",13582,13009,12522,12628,13103,14151,14657,15480,16579,17980,18642,21364,26875,25024,23545,24302,23053,17571,16587,15737,13775,13862,12826,11390,11054,10524,10489,10161,(D),9743,8906,9025,(NA)
 "93000","Great Lakes",3,SAEMP27S,240,"14","    Nonmetallic minerals, except fuels","Number of jobs",23997,23405,23128,22352,22697,22585,21238,21037,21129,21783,22413,20975,19136,16877,16288,16961,17311,17669,17820,17946,17856,17648,16365,16517,16880,17158,17238,17381,17424,17917,17823,18441,(NA)
 "93000","Great Lakes",3,SAEMP27S,300,"C","   Construction","Number of jobs",697397,646385,628799,629874,655893,640013,585571,599652,649853,709028,728132,655256,595087,534373,520019,565257,604581,641138,686697,730693,760974,783613,742059,733117,760987,813085,834934,875518,913217,943984,993582,1032561,1018676
 "93000","Great Lakes",3,SAEMP27S,310,"15","    General building contractors","Number of jobs",200646,181068,169603,175457,182781,177395,152713,157089,169449,187397,192040,167911,144088,122756,122509,137043,147121,160692,174208,185097,185641,194756,183550,176446,183506,198402,201466,213462,221094,223131,234250,239355,(NA)
 "93000","Great Lakes",3,SAEMP27S,320,"16","    Heavy construction contractors","Number of jobs",108486,103133,106754,99510,101383,100095,96573,96784,103794,112450,121142,105335,101983,99236,87740,85479,82784,80720,83502,81547,84579,85851,80631,82796,83789,86230,86689,88767,90643,94850,96953,102721,(NA)
 "93000","Great Lakes",3,SAEMP27S,330,"17","    Special trade contractors","Number of jobs",388265,362184,352442,354907,371729,362523,336285,345779,376610,409181,414950,382010,349016,312381,309770,342735,374676,399726,428987,464049,490754,503006,477878,473875,493692,528453,546779,573289,601480,626003,662379,690485,(NA)
 "93000","Great Lakes",3,SAEMP27S,400,"D","   Manufacturing","Number of jobs",5349444,5050067,4825054,4918551,5242845,5165108,4610743,4790462,4985706,5167835,5152187,4661291,4558713,4108990,3987431,4245124,4236357,4185861,4164329,4250117,4288822,4240774,4094383,4062130,4105043,4238282,4339706,4324155,4331661,4352694,4343966,4316932,4057272
 "93000","Great Lakes",3,SAEMP27S,410,"...","    Durable goods manufacturing","Number of jobs",3863951,3605885,3424979,3517690,3809921,3749602,3288843,3427506,3580223,3732599,3731841,3315829,3239068,2836603,2721080,2931053,2917693,2864909,2825725,2865200,2886464,2831736,2699877,2674417,2700359,2811832,2905835,2903683,2915331,2933727,2937339,2921000,2714566
 "93000","Great Lakes",3,SAEMP27S,413,"24","     Lumber and wood products","Number of jobs",66787,62655,64006,67769,70341,68486,70977,78275,84283,88873,88127,76433,73969,67386,74196,80097,82567,86777,94499,103879,102920,100570,96345,99179,105442,114219,116892,118474,119330,122999,126331,126720,(NA)
 "93000","Great Lakes",3,SAEMP27S,417,"25","     Furniture and fixtures","Number of jobs",107537,97871,95637,101068,110418,106091,86062,90890,93899,96605,96266,87864,85982,79661,81046,87668,89068,90488,95326,101007,103897,104197,100453,102106,104892,111080,114461,111245,112586,119014,123529,127585,(NA)
