GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "98000","Far West",8,SAINC5H,10,"...","Personal income (thousands of dollars)","Thousands of dollars",7355131,6765188,5781078,4499084,4273353,4863861,5433475,6511034,6904078,6827411,7130355,7874120,10109072,14191759,18706294,20280267,20805791,22008447,22826152,24696383,25043310,29193162,33625673,37035175,39440408,40467194,44116458,47838433,50995232
 "98000","Far West",8,SAINC5H,20,"...","Population (persons) 2/","Number of persons",8123000,8327000,8465000,8546000,8629000,8753000,8905000,9120000,9360000,9526000,9688000,9889000,10254000,10985000,12025000,12803000,13264000,13514000,13650000,13880000,14219000,15392000,15942000,16530000,17217000,17820000,18384000,19101000,19764000
 "98000","Far West",8,SAINC5H,30,"...","Per capita personal income (dollars) 3/","Dollars",905,812,683,526,495,556,610,714,738,717,736,796,986,1292,1556,1584,1569,1629,1672,1779,1761,1897,2109,2240,2291,2271,2400,2504,2580
 "98000","Far West",8,SAINC5H,35,"..."," Total earnings","Thousands of dollars",5480062,5086696,4212939,3256320,3169629,3748851,4252585,5040377,5548633,5434927,5705912,6311691,8368929,12509912,17021132,18480502,18639316,19326657,19606854,20775736,20653970,23832330,28325959,31330914,33053687,33423204,36457718,39779223,41991593
 "98000","Far West",8,SAINC5H,36,"..."," Less: Contributions for government social insurance 4/","Thousands of dollars",5970,5867,5671,5841,5321,5824,5762,65899,132045,145303,167199,175471,226935,337943,511309,602590,715034,963371,769799,621944,643933,758656,876697,943828,940623,1083428,1244661,1348527,1529732
 "98000","Far West",8,SAINC5H,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",5414,5381,5320,5273,5033,5534,5397,9321,46672,50359,53928,58027,75960,126772,224528,292561,313278,243178,227627,207404,183478,251161,296113,336573,362062,435436,499153,552789,652803
 "98000","Far West",8,SAINC5H,38,"...","  Employer contributions for government social insurance","Thousands of dollars",556,486,351,568,288,290,365,56578,85373,94944,113271,117444,150975,211171,286781,310029,401756,720193,542172,414540,460455,507495,580584,607255,578561,647992,745508,795738,876929
 "98000","Far West",8,SAINC5H,42,"..."," Plus: Adjustment for residence 5/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-6203,-19635,-13470,-40437,-46408,-47826,-74079,-83605,-88509,-88723
 "98000","Far West",8,SAINC5H,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",5474092,5080829,4207268,3250479,3164308,3743027,4246823,4974478,5416588,5289624,5538713,6136220,8141994,12171969,16509823,17877912,17924282,18363286,18837055,20147589,19990402,23060204,27408825,30340678,32065238,32265697,35129452,38342187,40373138
 "98000","Far West",8,SAINC5H,46,"..."," Plus: Dividends, interest, and rent 6/","Thousands of dollars",1780754,1580156,1371424,1099651,967708,973316,1007436,1248533,1285292,1289789,1304062,1400033,1632100,1703064,1887981,2006497,2215794,2473463,2716504,3366868,3622009,4287316,4713907,5073677,5680573,6336129,6935989,7283152,8054067
