GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "22000","Louisiana",5,SAINC4,10,"...","Personal income (millions of dollars)","Millions of dollars",852.8,743.1,670.0,513.1,491.7,579.8,644.1,737.5,795.3,793.9,838.6,864.6,1162.5,1567.9,2075.7,2221.0,2190.5,2146.8,2294.1,2656.4,2849.8,3053.3,3416.7,3721.2,3937.0,3933.7,4181.6,4644.1,5139.8,5266.4,5503.4,5591.2,5818.6,6157.8,6563.6,7016.3,7601.8,8410.3,9225.3,10105.6,10765.9,11663.0,12715.2,13912.1,15528.5,17651.8,19875.1,22415.5,25031.4,28630.8,32478.0,37368.8,43084.4,46379.7,48422.5,51504.5,53629.7,53695.1,53932.1,56881.2,60326.1,64880.9,68408.3,73264.0,76872.7,81905.8,85953.3,89776.9,94400.6,99070.8,101467.7,107310.6,114917.4,118229.4,122169.8,127758.4,137935.1,145645.5,159411.3,170869.3,165876.2,173800.8,179073.4,188760.8,191497.3,200293.9,201363.5,200190.6,206203.2,215111.6,222059.7,236327.2,251709.9
 "22000","Louisiana",5,SAINC4,11,"..."," Nonfarm personal income 1/","Millions of dollars",714.2,671.4,597.3,463.9,438.6,505.8,541.7,628.5,680.8,698.1,739.6,786.3,1062.1,1401.7,1854.9,2014.4,1974.6,1926.0,2036.5,2352.5,2592.5,2812.4,3115.6,3412.9,3657.9,3705.7,3948.7,4443.6,4963.7,5079.0,5300.2,5406.4,5601.8,5954.4,6304.0,6791.6,7405.8,8172.6,8959.8,9808.8,10526.9,11382.2,12398.0,13566.5,14953.7,17042.7,19461.7,21966.9,24584.2,28264.9,31983.3,37201.7,42825.8,46122.3,48196.0,51187.5,53404.8,53465.7,53542.4,56259.4,59865.8,64486.6,67949.7,72697.8,76294.8,81238.0,85292.0,88903.8,93767.6,98616.3,100844.5,106700.4,114270.7,117814.7,121390.0,126982.0,137274.4,144931.4,158672.0,170340.5,165144.7,173007.5,178231.3,187590.3,190004.2,199425.6,200754.9,199583.3,205434.8,214470.7,221328.0,235336.9,250277.0
 "22000","Louisiana",5,SAINC4,12,"..."," Farm income 2/","Millions of dollars",138.6,71.6,72.7,49.2,53.2,74.0,102.4,109.0,114.5,95.7,99.0,78.3,100.4,166.2,220.9,206.6,215.9,220.7,257.7,303.9,257.3,240.9,301.1,308.2,279.0,228.0,232.9,200.5,176.1,187.4,203.2,184.8,216.8,203.4,259.6,224.7,196.0,237.7,265.5,296.8,238.9,280.8,317.2,345.6,574.8,609.1,413.4,448.6,447.2,366.0,494.7,167.1,258.6,257.4,226.6,316.9,224.8,229.4,389.6,621.8,460.2,394.3,458.6,566.2,577.8,667.8,661.3,873.1,633.0,454.5,623.2,610.2,646.8,414.7,779.8,776.4,660.7,714.0,739.3,528.8,731.5,793.3,842.1,1170.5,1493.0,868.3,608.5,607.3,768.4,640.9,731.7,990.2,1432.9
 "22000","Louisiana",5,SAINC4,20,"...","Population (persons) 3/","Number of persons",2086000,2105000,2124000,2155000,2178000,2202000,2228000,2246000,2257000,2285000,2334000,2370000,2500000,2541000,2560000,2479000,2413000,2540000,2579000,2596000,2634000,2697000,2769000,2842000,2866000,2883000,2946000,3032000,3115000,3155000,3208000,3260000,3287000,3345000,3377000,3446000,3496000,3550000,3581000,3603000,3619000,3650209,3710666,3761967,3788840,3820720,3886963,3951636,4015582,4073288,4139316,4223101,4283297,4352609,4395311,4400474,4408113,4406922,4344151,4288859,4252896,4221532,4253279,4293003,4316428,4347481,4378779,4398877,4421071,4440344,4460811,4471885,4477875,4497267,4521042,4552238,4576628,4302665,4375581,4435586,4491648,4544800,4577075,4603574,4628228,4648811,4670563,4685605,4678606,4670052,4664558,4651203,4624047
 "22000","Louisiana",5,SAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",409,353,315,238,226,263,289,328,352,347,359,365,465,617,811,896,908,845,890,1023,1082,1132,1234,1309,1374,1364,1419,1532,1650,1669,1716,1715,1770,1841,1944,2036,2174,2369,2576,2805,2975,3195,3427,3698,4098,4620,5113,5672,6234,7029,7846,8849,10059,10656,11017,11704,12166,12184,12415,13263,14185,15369,16084,17066,17809,18840,19630,20409,21352,22312,22746,23997,25663,26289,27022,28065,30139,33850,36432,38522,36930,38242,39124,41003,41376,43085,43113,42725,44074,46062,47606,50810,54435
 "22000","Louisiana",5,SAINC4,35,"..."," Earnings by place of work","Millions of dollars",695.5,590.2,513.9,389.4,386.8,467.1,529.6,591.9,666.4,659.4,696.3,724.0,1007.4,1418.2,1930.3,2064.3,1994.1,1859.8,1969.0,2256.2,2318.8,2464.1,2869.7,3153.3,3359.1,3331.0,3531.7,3909.1,4309.7,4345.7,4517.2,4567.4,4716.8,4994.5,5346.9,5756.1,6250.2,7051.3,7721.5,8497.8,8944.4,9481.9,10289.8,11307.7,12683.6,14268.0,15851.6,18156.7,20415.9,23564.7,26814.7,30286.1,34649.7,36188.1,36614.4,38792.2,39642.2,38870.6,39174.3,41678.2,43616.2,47215.8,49664.4,52820.7,54938.9,58215.8,61065.5,64101.0,67854.8,71525.2,73947.5,78158.2,83629.6,86662.9,90118.7,93004.4,97077.6,104023.8,109747.5,117828.6,115724.5,121588.5,123471.0,128705.4,133494.4,141316.5,138941.7,135253.8,139108.9,145600.5,149080.9,148640.4,158879.7
 "22000","Louisiana",5,SAINC4,36,"..."," Less: Contributions for government social insurance 5/","Millions of dollars",0.8,0.8,0.8,0.8,0.7,0.7,0.8,0.8,14.5,15.7,17.8,18.0,23.6,34.4,54.9,64.6,74.3,79.8,62.5,59.0,62.5,65.2,78.5,86.3,85.3,96.0,109.1,121.7,144.5,139.8,158.9,185.4,187.5,208.0,245.8,261.7,285.6,388.9,432.4,489.4,568.7,591.6,657.6,756.7,960.1,1117.6,1242.7,1453.8,1626.7,1932.5,2277.0,2593.6,3177.0,3376.5,3378.2,3663.4,3775.2,3646.4,3608.7,4014.0,4273.4,4759.6,5134.6,5381.1,5634.0,6083.5,6383.9,6695.5,7087.8,7529.9,7650.6,7906.1,8344.8,8644.2,8885.0,9166.9,9386.6,10064.2,10738.6,11404.7,11365.6,11721.0,10832.1,11163.5,13013.6,13558.8,13806.4,13760.4,14124.9,14842.3,15133.8,15478.8,16577.7
 "22000","Louisiana",5,SAINC4,37,"...","  Employee and self-employed contributions for government social insurance","Millions of dollars",0.7,0.7,0.7,0.7,0.6,0.7,0.7,0.8,5.0,4.9,5.1,5.5,6.0,10.7,24.8,28.7,24.6,18.2,19.0,19.1,18.5,25.0,30.0,33.0,34.8,41.9,48.4,53.3,63.1,64.1,74.3,85.8,87.0,92.4,110.0,118.7,130.4,183.0,213.5,240.4,285.1,297.9,329.1,372.1,472.1,553.2,613.7,701.2,773.6,908.9,1079.9,1248.7,1545.8,1643.7,1627.9,1727.6,1844.5,1809.0,1810.1,2026.9,2204.1,2447.0,2654.8,2777.4,2932.5,3180.2,3349.3,3483.5,3697.3,3922.6,4001.7,4126.0,4377.3,4550.4,4681.4,4847.5,5029.0,5450.7,5813.8,6191.4,6191.4,6406.2,5247.4,5405.7,7067.5,7406.2,7512.6,7595.1,7820.2,8309.0,8488.6,8781.6,9361.1
 "22000","Louisiana",5,SAINC4,38,"...","  Employer contributions for government social insurance","Millions of dollars",0.1,0.1,0.1,0.1,0.1,0.1,0.1,(L),9.5,10.8,12.7,12.5,17.6,23.7,30.1,35.9,49.7,61.6,43.5,39.9,44.0,40.2,48.5,53.3,50.5,54.1,60.7,68.4,81.4,75.6,84.6,99.6,100.5,115.5,135.8,143.0,155.2,205.9,218.9,249.1,283.5,293.7,328.5,384.6,487.9,564.4,629.0,752.6,853.1,1023.6,1197.1,1344.9,1631.1,1732.8,1750.3,1935.8,1930.7,1837.4,1798.5,1987.1,2069.3,2312.6,2479.8,2603.7,2701.4,2903.2,3034.6,3212.0,3390.5,3607.3,3648.8,3780.0,3967.6,4093.7,4203.6,4319.3,4357.6,4613.5,4924.8,5213.2,5174.2,5314.8,5584.7,5757.8,5946.1,6152.6,6293.8,6165.3,6304.7,6533.3,6645.2,6697.2,7216.6
 "22000","Louisiana",5,SAINC4,42,"..."," Plus: Adjustment for residence 6/","Millions of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.2,-0.3,-0.7,-1.3,-2.1,-3.1,-3.8,-4.6,-6.2,-8.3,-2.6,-1.8,-1.4,-0.8,-0.1,-0.2,-0.5,-0.4,2.9,4.8,4.0,7.9,6.2,-7.3,-20.3,-36.8,-54.2,-82.7,-111.8,-137.9,-184.0,-233.8,-336.5,-351.5,-331.2,-311.8,-301.8,-273.2,-218.8,-185.2,-166.2,-132.7,-110.8,-126.5,-124.5,-128.7,-148.2,-176.4,-203.9,-218.5,-236.3,-216.7,-230.0,-272.0,-298.7,-348.6,-382.6,-361.1,-424.2,-452.0,-496.7,-484.0,-513.8,-414.1,-348.2,-410.6,-561.4,-579.4,-734.3,-952.4,-897.3,-705.9,-552.8,-533.4
