GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "23000","Maine",1,SAINC7N,50,"...","Wages and salaries by place of work (thousands of dollars)","Thousands of dollars",15306205,16338775,17349676,18234742,18896219,19675924,20688756,21004152,22062060,23021808,23764395,23056102,23332590,23792439,24325064,24896002,25782072,26814957,27662427,28735101,29933299,31379376,32288801,35326218
 "23000","Maine",1,SAINC7N,81,"111-112"," Farm wages and salaries","Thousands of dollars",69137,62962,73081,75264,94378,84458,81776,65586,73092,84591,77700,75160,71753,62391,111123,113280,120023,97575,110860,93996,89854,72104,69293,73163
 "23000","Maine",1,SAINC7N,82,"..."," Nonfarm wages and salaries","Thousands of dollars",15237068,16275813,17276595,18159478,18801841,19591466,20606980,20938566,21988968,22937217,23686695,22980942,23260837,23730048,24213941,24782722,25662049,26717382,27551567,28641105,29843445,31307272,32219508,35253055
 "23000","Maine",1,SAINC7N,90,"113-814","  Private nonfarm wages and salaries","Thousands of dollars",12441779,13352428,14173993,14878100,15300131,15864481,16717340,16919671,17822168,18601523,19195882,18417415,18701995,19248622,19752704,20298402,21096742,22034524,22752590,23736541,24838547,26116043,26828634,29703063
 "23000","Maine",1,SAINC7N,100,"113-115","   Forestry, fishing, and related activities","Thousands of dollars",95277,104218,111703,114625,114376,117052,127935,137575,149308,155550,(D),(D),158848,161495,(D),165790,175403,186689,181337,199885,209583,210976,203493,232862
 "23000","Maine",1,SAINC7N,101,"113","    Forestry and logging","Thousands of dollars",71055,74388,80241,81539,80589,82196,89270,95225,102146,106279,105956,99665,105286,102931,103717,104825,110079,114770,105857,104482,107637,110232,110287,(NA)
 "23000","Maine",1,SAINC7N,102,"114","    Fishing, hunting and trapping","Thousands of dollars",9770,12177,12728,12520,14210,15204,16793,19370,23180,24341,22351,(D),25144,29860,32473,28426,29999,33755,36695,54045,58356,57697,47009,(NA)
 "23000","Maine",1,SAINC7N,103,"115","    Support activities for agriculture and forestry","Thousands of dollars",14452,17653,18734,20566,19577,19652,21872,22980,23982,24930,(D),28229,28418,28704,(D),32539,35325,38164,38785,41358,43590,43047,46197,(NA)
 "23000","Maine",1,SAINC7N,200,"21","   Mining, quarrying, and oil and gas extraction","Thousands of dollars",(T),(T),(T),3375,3765,3576,3346,3709,4261,4362,(D),(D),9580,10801,(D),10436,11181,11371,12417,12830,13485,13334,14463,15487
 "23000","Maine",1,SAINC7N,201,"211","    Oil and gas extraction","Thousands of dollars",(T),(T),(T),0,0,0,0,0,0,(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,(NA)
