GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "42000","Pennsylvania",2,SAINC7S,50,"...","Wages and salaries by place of work (thousands of dollars)","Thousands of dollars",16173410,17060844,17718808,17753825,18592678,19233484,20539012,22069892,24139795,25577795,27790305,30357033,32144348,33503376,36396877,40020341,43492107,45533186,49339840,53549103,59060320,65035319,69778363,74897159,76486821,78815808,84930838,89666307,94611155,102111463,110242677,116804300,123198183,126114149,132610854,136841782,142194189,148313207,155293512,164911456,175755250,184861731,195893879,201372357
 "42000","Pennsylvania",2,SAINC7S,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",77378,80453,80780,81943,81550,83935,83997,84749,84581,92152,90194,90547,104389,98297,98894,133214,163647,168203,200208,199844,184048,201653,210271,205317,230709,226349,230261,238712,227466,233724,264108,280116,328645,319175,309900,338325,331610,373412,391531,416040,413172,371143,424831,431378
 "42000","Pennsylvania",2,SAINC7S,82,"..."," Nonfarm wages and salaries","Thousands of dollars",16096032,16980391,17638028,17671882,18511128,19149549,20455015,21985143,24055214,25485643,27700111,30266486,32039959,33405079,36297983,39887127,43328460,45364983,49139632,53349259,58876272,64833666,69568092,74691842,76256112,78589459,84700577,89427595,94383689,101877739,109978569,116524184,122869538,125794974,132300954,136503457,141862579,147939795,154901981,164495416,175342078,184490588,195469048,200940979
 "42000","Pennsylvania",2,SAINC7S,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",14184248,14985305,15531176,15430010,16141082,16676602,17803881,19096192,20838900,21894074,23765230,25917600,27185699,28191529,30535771,33574589,36660929,37942241,41271739,45012721,49852873,55261922,59259729,63618142,64534468,66294190,71649281,75659675,80093056,86535600,93824427,99409203,104588424,106531352,112066998,115484519,120155978,125593861,131773284,140781614,150872577,159192354,168884816,173203805
 "42000","Pennsylvania",2,SAINC7S,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",21217,20193,20225,21212,22500,23742,25687,29013,30672,33522,37529,40794,45305,52341,58179,66923,73744,81332,90815,103270,133137,157273,175839,170676,190395,205213,229266,255406,301539,332037,362919,393335,425975,435459,441097,460790,488659,514518,548104,578917,646648,723739,810418,900155
 "42000","Pennsylvania",2,SAINC7S,110,"07","    Agricultural services","Thousands of dollars",20887,19996,20002,20967,22358,23590,25441,28636,30173,32917,37010,40308,44727,51778,57653,66397,73263,80606,90044,102459,131794,155262,173771,168281,187816,202205,225372,251531,297661,327188,357385,388704,420266,427384,432791,450852,477859,503834,538504,567275,(D),709147,795131,(NA)
 "42000","Pennsylvania",2,SAINC7S,120,"...","    Forestry and fishing","Thousands of dollars",330,197,223,245,142,152,246,377,499,605,519,486,578,563,526,526,481,726,771,811,1343,2011,2068,2395,2579,3008,3894,3875,3878,4849,5534,4631,5709,8075,8306,9938,10800,10684,9600,11642,(D),14592,15287,(NA)
 "42000","Pennsylvania",2,SAINC7S,121,"08","     Forestry","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),4743,(D),6656,(D),(D),(D),8373,10346,(D),12356,12861,(NA)
 "42000","Pennsylvania",2,SAINC7S,122,"...","     Fishing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),966,(D),1650,(D),(D),(D),1227,1296,2185,2236,2426,(NA)
 "42000","Pennsylvania",2,SAINC7S,200,"B","   Mining","Thousands of dollars",357918,333320,308719,274638,269296,271561,284003,288608,293559,298043,288157,320758,363882,368013,427369,467413,554053,716813,787151,863172,894506,1068160,1084025,1125308,1158855,1017854,1106234,1055993,997555,958376,929428,926530,975845,895157,865930,784137,789773,768822,816562,868216,917739,921270,899346,896979
