GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "19000","Iowa",4,SAEMP27S,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",967773,974766,982447,990738,1041909,1076521,1088398,1129336,1167877,1199326,1229766,1195816,1166632,1122664,1118161,1145116,1142377,1143594,1175030,1225381,1269469,1293382,1302833,1318972,1339229,1378169,1418122,1444360,1466653,1500525,1521119,1534288,1522116
 "19000","Iowa",4,SAEMP27S,70,"[01-02]"," Farm wage and salary employment","Number of jobs",26005,26394,29400,26745,30006,32734,37894,44003,43089,39000,45989,37962,34662,32416,35085,31549,28122,28984,25728,26451,26819,22763,18731,18996,15355,17540,19732,20485,18812,16044,13412,14868,15267
 "19000","Iowa",4,SAEMP27S,80,"..."," Nonfarm wage and salary employment","Number of jobs",941768,948372,953047,963993,1011903,1043787,1050504,1085333,1124788,1160326,1183777,1157854,1131970,1090248,1083076,1113567,1114255,1114610,1149302,1198930,1242650,1270619,1284102,1299976,1323874,1360629,1398390,1423875,1447841,1484481,1507707,1519420,1506849
 "19000","Iowa",4,SAEMP27S,90,"...","  Private nonfarm wage and salary employment","Number of jobs",759652,758031,758338,770564,819913,848171,845354,877120,915460,949346,967167,937108,917275,873514,865479,894987,893473,893135,925888,972197,1013345,1037030,1046910,1062578,1084607,1119430,1155051,1178948,1201035,1235831,1256777,1263164,1250104
 "19000","Iowa",4,SAEMP27S,100,"[07-09]","   Agricultural services, forestry, and fishing","Number of jobs",6226,6177,6179,5449,5751,6060,3640,3871,3893,4642,5667,5784,5475,5461,6058,6489,6534,6890,7568,7561,7412,8895,9068,8587,8897,9581,9153,9800,10393,10497,11213,11077,12073
 "19000","Iowa",4,SAEMP27S,110,"07","    Agricultural services","Number of jobs",6226,6177,6179,5448,5749,6059,3632,3864,3888,4640,5655,5751,5453,5452,6051,6477,(D),6890,(D),(D),(D),8889,9055,8558,8856,9526,9093,9731,10318,10420,11143,10974,(NA)
 "19000","Iowa",4,SAEMP27S,120,"...","    Forestry and fishing","Number of jobs",0,0,0,1,2,1,8,7,5,2,12,33,22,9,7,12,(D),0,(D),(D),(D),6,13,29,41,55,60,69,75,77,70,103,(NA)
 "19000","Iowa",4,SAEMP27S,121,"08","     Forestry","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),67,71,61,95,(NA)
 "19000","Iowa",4,SAEMP27S,122,"...","     Fishing","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,(D),(D),(D),(D),(D),(D),(D),8,6,9,8,(NA)
 "19000","Iowa",4,SAEMP27S,200,"B","   Mining","Number of jobs",3044,3005,2953,2683,2799,2952,2890,2537,2421,2545,2644,2260,1986,1764,1890,2070,2089,1958,2212,2098,2061,2059,2056,2134,2128,2181,2129,2156,2156,2216,2085,2051,2064
 "19000","Iowa",4,SAEMP27S,210,"10","    Metal mining","Number of jobs",0,0,0,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(NA)
 "19000","Iowa",4,SAEMP27S,220,"12","    Coal mining","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),178,181,108,104,(D),(D),(D),(D),(D),0,0,0,0,0,0,(NA)
 "19000","Iowa",4,SAEMP27S,230,"13","    Oil and gas extraction","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),28,30,15,22,(D),9,13,11,(D),(D),(D),5,4,(D),(D),(NA)
 "19000","Iowa",4,SAEMP27S,240,"14","    Nonmetallic minerals, except fuels","Number of jobs",2836,2804,2756,2486,2624,2776,2721,2382,2251,2375,2452,2103,1812,1609,1732,1848,1833,1752,2001,1975,1935,1935,(D),(D),(D),2133,(D),(D),2151,2212,2083,2048,(NA)
 "19000","Iowa",4,SAEMP27S,300,"C","   Construction","Number of jobs",47238,47298,46153,42673,45638,49582,50556,53797,58024,61720,61346,51903,46106,39276,37005,39768,37704,36346,36796,39343,41800,46236,47019,49061,50384,54999,57098,60481,62115,65211,67113,65739,65797
 "19000","Iowa",4,SAEMP27S,310,"15","    General building contractors","Number of jobs",16459,15435,14661,13073,15990,16879,16213,17869,19184,19600,18303,14630,12460,10474,9726,10547,9416,8864,8677,9503,10405,11354,11524,11961,12544,13735,14323,14817,15603,16079,16798,16547,(NA)
 "19000","Iowa",4,SAEMP27S,320,"16","    Heavy construction contractors","Number of jobs",9484,9778,10056,10647,9440,9655,9661,9750,9538,9974,10498,9375,8305,7484,7570,8149,7881,7210,7478,7420,7429,8462,8073,8687,8516,8957,9107,9399,9258,10056,9753,8992,(NA)
 "19000","Iowa",4,SAEMP27S,330,"17","    Special trade contractors","Number of jobs",21295,22085,21436,18953,20208,23048,24682,26178,29302,32146,32545,27898,25341,21318,19709,21072,20407,20272,20641,22420,23966,26420,27422,28413,29324,32307,33668,36265,37254,39076,40562,40200,(NA)
 "19000","Iowa",4,SAEMP27S,400,"D","   Manufacturing","Number of jobs",227093,218091,210656,222258,240289,250485,231076,236253,247591,254021,261845,246560,238094,212039,205016,213650,205821,202940,214759,228119,235866,237454,234024,231016,236176,245412,250862,248970,253567,261336,260942,260636,250592
 "19000","Iowa",4,SAEMP27S,410,"...","    Durable goods manufacturing","Number of jobs",132954,123987,116461,128844,147685,157188,141737,145327,153382,158570,164357,151159,144342,123418,116545,124270,117997,115290,124247,131967,134999,133248,129301,128042,130740,137578,141607,142688,148199,153641,153222,154319,146813
 "19000","Iowa",4,SAEMP27S,413,"24","     Lumber and wood products","Number of jobs",4463,4228,4593,5388,5557,5637,5244,5582,5474,5417,5417,4544,4273,3699,4127,4534,4642,5168,5795,6468,6776,7063,(D),(D),(D),(D),(D),(D),(D),12616,13762,(D),(NA)
 "19000","Iowa",4,SAEMP27S,417,"25","     Furniture and fixtures","Number of jobs",4342,4197,4091,4657,4782,4273,3579,3990,4135,4616,4823,4070,4097,3747,4274,4282,4256,4510,5133,5595,5917,5920,(D),5420,6090,6351,6016,6030,6078,6728,6640,7063,(NA)
 "19000","Iowa",4,SAEMP27S,420,"32","     Stone, clay, and glass products","Number of jobs",6799,6843,6495,6656,6968,7160,7239,7560,7872,8162,8061,6514,5746,5060,5077,5036,4411,4650,5496,5591,5769,5890,5846,5814,5877,6292,6323,6796,6986,7084,7767,8034,(NA)
 "19000","Iowa",4,SAEMP27S,423,"33","     Primary metal industries","Number of jobs",8629,8331,7466,7758,8726,9003,7506,7396,8083,8841,9243,8745,8408,7792,7055,7903,7210,6975,6780,7471,7512,7628,7632,7479,7456,7800,8305,8284,8862,9086,8519,8824,(NA)
 "19000","Iowa",4,SAEMP27S,426,"34","     Fabricated metal products","Number of jobs",12386,12480,12359,13665,15533,18225,17735,18153,19865,20197,20618,19364,18707,16117,15576,16142,15622,15529,16080,17455,18398,18058,(D),(D),16450,17698,18188,18480,19545,20412,20805,21429,(NA)
 "19000","Iowa",4,SAEMP27S,429,"35","     Industrial machinery and equipment","Number of jobs",46992,45107,43166,49493,58522,63171,59002,58098,62892,65031,69013,65617,62662,49591,43231,46222,42517,38308,42200,44356,44564,43982,41839,39721,40707,42721,44413,44233,45619,46712,43542,42141,(NA)
 "19000","Iowa",4,SAEMP27S,432,"36","     Electronic and other electric equipment","Number of jobs",27493,23985,20653,21908,25888,27484,24749,25967,25883,25287,25753,25203,23516,21204,19744,20545,20211,21601,23220,23778,25066,24997,24827,23165,24420,24692,25729,25854,26556,27475,18236,18535,(NA)
 "19000","Iowa",4,SAEMP27S,435,"371","     Motor vehicles and equipment","Number of jobs",2294,2125,2559,3568,4825,5575,4220,4774,5534,5955,6158,4666,6424,6051,6959,9149,8624,8606,9498,10322,10188,9337,8791,9425,9622,11156,12121,11834,12550,12982,13655,13457,(NA)
 "19000","Iowa",4,SAEMP27S,438,"372-379","     Other transportation equipment","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),2045,1957,2388,2301,2728,3134,3321,3434,3537,3766,3889,(NA)
 "19000","Iowa",4,SAEMP27S,441,"38","     Instruments and related products","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),3153,3069,2814,(D),(D),(D),(D),(D),2220,11590,(D),(NA)
 "19000","Iowa",4,SAEMP27S,444,"39","     Miscellaneous manufacturing industries","Number of jobs",5356,5099,4845,5020,6127,7575,6205,6481,6795,7383,7706,7004,6979,6575,6674,6650,6434,5893,5399,5542,5357,5175,5276,5733,5964,5984,5468,5220,4917,4789,4940,5039,(NA)
 "19000","Iowa",4,SAEMP27S,447,"...","     Ordnance 2/","Number of jobs",8350,6134,4908,3739,3977,3217,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "19000","Iowa",4,SAEMP27S,450,"...","    Nondurable goods manufacturing","Number of jobs",94139,94104,94195,93414,92604,93297,89339,90926,94209,95451,97488,95401,93752,88621,88471,89380,87824,87650,90512,96152,100867,104206,104723,102974,105436,107834,109255,106282,105368,107695,107720,106317,103779
