GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "23000","Maine",1,SAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",748614,762975,784039,787577,790609,794507,807625,809353,817622,828212,823517,800501,791331,794389,796903,803641,810868,816552,826727,834355,843990,842789,801781
 "23000","Maine",1,SAEMP25N,20,"..."," Wage and salary employment","Number of jobs",591011,606692,624123,627326,626306,627164,632278,627819,632651,635466,635038,612929,607945,608840,611800,615236,619261,624810,632513,638064,644549,651834,612484
 "23000","Maine",1,SAEMP25N,40,"..."," Proprietors employment","Number of jobs",157603,156283,159916,160251,164303,167343,175347,181534,184971,192746,188479,187572,183386,185549,185103,188405,191607,191742,194214,196291,199441,190955,189297
 "23000","Maine",1,SAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",6836,6822,6707,7038,7099,6909,6731,6619,6472,7348,7309,7315,7381,7519,7450,7545,7364,7198,7090,6958,6960,6960,6956
 "23000","Maine",1,SAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",150767,149461,153209,153213,157204,160434,168616,174915,178499,185398,181170,180257,176005,178030,177653,180860,184243,184544,187124,189333,192481,183995,182341
 "23000","Maine",1,SAEMP25N,70,"111-112"," Farm employment","Number of jobs",10549,10495,10528,10901,10931,10811,9945,9715,9284,10052,10255,10162,10189,10590,11082,11695,11530,11349,10965,10611,10527,10549,10385
 "23000","Maine",1,SAEMP25N,80,"..."," Nonfarm employment","Number of jobs",738065,752480,773511,776676,779678,783696,797680,799638,808338,818160,813262,790339,781142,783799,785821,791946,799338,805203,815762,823744,833463,832240,791396
 "23000","Maine",1,SAEMP25N,90,"113-814","  Private nonfarm employment","Number of jobs",634437,647460,665795,667290,668637,671478,685283,687763,695766,705334,700338,678739,670309,675067,677687,684963,692669,699098,708432,716662,726734,725013,686670
 "23000","Maine",1,SAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",18892,17866,16933,15813,17030,14369,15685,16057,15885,15460,(D),(D),14102,13967,(D),15298,15434,14809,15053,14345,14639,14211,14933
 "23000","Maine",1,SAEMP25N,101,"113","    Forestry and logging","Number of jobs",6209,6237,5771,5888,5546,5057,5376,5784,5723,5596,5588,4980,4667,4836,5568,5494,5173,5343,5038,4376,4441,4192,4127
 "23000","Maine",1,SAEMP25N,102,"114","    Fishing, hunting and trapping","Number of jobs",10220,9287,8955,7786,9096,7235,8116,8139,8026,7579,7288,(D),6965,6700,6925,7361,7554,6860,7432,7162,7305,7393,8164
 "23000","Maine",1,SAEMP25N,103,"115","    Support activities for agriculture and forestry","Number of jobs",2463,2342,2207,2139,2388,2077,2193,2134,2136,2285,(D),2456,2470,2431,(D),2443,2707,2606,2583,2807,2893,2626,2642
 "23000","Maine",1,SAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",(T),(T),(T),516,420,491,493,483,504,723,(D),(D),824,833,(D),1198,1060,1176,1196,1234,796,686,663
 "23000","Maine",1,SAEMP25N,201,"211","    Oil and gas extraction","Number of jobs",(T),(T),(T),143,128,171,131,165,150,(D),(D),(D),293,265,375,442,352,309,247,231,117,106,95
 "23000","Maine",1,SAEMP25N,202,"212","    Mining (except oil and gas)","Number of jobs",(T),(T),(T),(D),(D),(D),(D),(D),333,517,468,391,(D),(D),897,724,(D),(D),(D),(D),(D),(D),(D)
 "23000","Maine",1,SAEMP25N,203,"213","    Support activities for mining","Number of jobs",(T),(T),(T),(D),(D),(D),(D),(D),21,(D),(D),(D),(D),(D),(D),32,(D),(D),(D),(D),(D),(D),(D)
 "23000","Maine",1,SAEMP25N,300,"22","   Utilities","Number of jobs",2540,2398,2430,2357,2301,2091,2008,2035,1978,2110,2115,2021,1979,1738,1752,1746,1694,1836,1971,1837,1799,1805,1799
 "23000","Maine",1,SAEMP25N,400,"23","   Construction","Number of jobs",50378,52561,54277,55263,54464,57894,60223,62258,63427,63291,60140,54696,51301,50798,51248,51264,51575,51778,53731,54548,55873,55267,55966
 "23000","Maine",1,SAEMP25N,401,"236","    Construction of buildings","Number of jobs",11437,12844,13900,12811,14515,14333,14788,15503,15519,14771,13994,12520,11922,11299,11710,11637,11878,12906,13009,12877,13322,12936,13154
 "23000","Maine",1,SAEMP25N,402,"237","    Heavy and civil engineering construction","Number of jobs",4849,5252,4865,5129,4967,5255,4864,4646,4629,4875,4615,4215,3951,4053,4243,4233,4127,4043,4185,4261,4499,4440,4811
 "23000","Maine",1,SAEMP25N,403,"238","    Specialty trade contractors","Number of jobs",34092,34465,35512,37323,34982,38306,40571,42109,43279,43645,41531,37961,35428,35446,35295,35394,35570,34829,36537,37410,38052,37891,38001
 "23000","Maine",1,SAEMP25N,500,"31-33","   Manufacturing","Number of jobs",85222,84555,83113,78734,72282,68285,67509,65180,64189,64193,63296,57501,55116,55597,55737,55911,55384,55868,56302,56410,57103,57866,54921
 "23000","Maine",1,SAEMP25N,510,"321,327-339","    Durable goods manufacturing","Number of jobs",42451,43023,42989,41952,38485,36549,36430,35226,34689,34713,34391,31103,30018,30393,30308,30771,30986,31481,32173,32206,32651,32967,31265
