GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "17000","Illinois",3,SAINC35,1000,"...","Personal current transfer receipts (thousands of dollars)","Thousands of dollars",85611,86948,166831,124221,129144,129913,143083,212334,138867,141060,162265,192891,191111,210060,190909,224582,377670,632289,679294,701221,605236,724806,610364,633024,671300,801263,873580,929230,1087022,1350385,1407377,1472045,1699182,1763350,1815460,1847162,1980781,2144747,2555107,2993389,3236192,3837259,4590286,5167158,6146906,7008493,8984004,9927204,10384338,11047870,12032364,14609829,16781548,18426132,19724878,20091318,20964862,21727199,22175204,22953215,24385048,26622388,28684002,32823850,34423910,35676323,38054198,40024144,40767747,41558559,42210110,44889486,48436383,52099201,54297936,56258746,61767044,62812220,69351007,76285498,85706689,93254105,89269901,89370409,93187154,94649473,101201462,101799871,105107227,108043724,112359360,157539363
 "17000","Illinois",3,SAINC35,2000,"..."," Current transfer receipts of individuals from governments","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),651233,558412,665808,532646,563378,600781,751890,799078,833156,977885,1251439,1300547,1366880,1591082,1638731,1669497,1676927,1799505,1961297,2350580,2751185,2981479,3588708,4346384,4896787,5836832,6637911,8478305,9383657,9927118,10445028,11338834,13873175,15930164,17572555,18806956,18861415,19633460,20342757,20925207,21687900,22987845,25279422,27515377,31688826,33351381,34628170,36748979,38524409,39434239,39916353,40185944,42466248,45756312,49925788,52434619,54792603,59922660,61181833,67315099,73999035,83234202,90582873,86401172,86793510,90689199,91974737,98266540,98505539,102281359,105159161,109222172,149260246
 "17000","Illinois",3,SAINC35,2100,"...","  Retirement and disability insurance benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),57225,67928,89443,150707,179545,232029,277791,363223,413057,520408,593897,704102,765435,852194,946919,998066,1039814,1151472,1247644,1317812,1528607,1620237,1904307,2212159,2441029,3023937,3343018,3812162,4241601,4673160,5074231,5627533,6421689,7540023,8268285,8775236,9189365,9649918,10132502,10436254,11032369,11562540,12351946,13192661,13944509,14589220,15099460,15611325,16095148,16602528,17039643,17359661,18174417,19054634,19950382,20552414,21295831,22261193,23379438,24476499,25489848,27699239,28490012,29166529,30865317,32052973,33254472,34461871,35047561,35881838,37366115,39258303,40649564
 "17000","Illinois",3,SAINC35,2110,"...","   Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),37546,45293,64797,124867,144111,194699,236275,319159,364193,466678,536412,639116,692795,775782,867434,916476,956258,1064622,1155380,1216807,1416103,1500489,1764400,2033380,2236224,2750282,3061755,3497227,3905040,4323748,4706969,5197679,5955963,7050137,7757052,8248381,8659812,9120871,9595954,9892704,10470596,10991471,11765868,12586955,13314500,13960279,14470711,14983560,15456955,15970000,16407505,16724083,17545729,18406233,19211283,19764019,20472796,21386532,22469982,23564789,24583835,26778038,27546677,28202616,29876910,31084125,32197232,33343755,34022592,34885167,36367329,38244995,39620595
 "17000","Illinois",3,SAINC35,2120,"...","   Excluding Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),19679,22635,24646,25840,35434,37330,41516,44064,48864,53730,57485,64986,72640,76412,79485,81590,83556,86850,92264,101005,112504,119748,139907,178779,204805,273655,281263,314935,336561,349412,367262,429854,465726,489886,511233,526855,529553,529047,536548,543550,561773,571069,586078,605706,630009,628941,628749,627765,638193,632528,632138,635578,628688,648401,739099,788395,823035,874661,909456,911710,906013,921201,943335,963913,988407,968848,1057240,1118116,1024969,996671,998786,1013308,1028969
 "17000","Illinois",3,SAINC35,2121,"...","    Railroad retirement and disability benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),18905,21812,23409,24232,33556,35349,39475,41887,46553,51230,54665,62125,69989,73626,76634,78613,80466,83715,88768,97122,108190,114742,130074,149703,160542,189734,204987,237901,256658,270308,282329,301653,332482,363565,392638,407526,412532,417132,422924,431159,443823,458181,472529,490792,506986,511052,516862,518805,522445,529084,530367,525737,527568,534963,552872,560003,566231,574000,589975,604946,617042,651214,657881,669570,697037,712393,729234,745902,753390,756870,769266,783229,792061
 "17000","Illinois",3,SAINC35,2122,"...","    Workers' compensation","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),715,705,1119,1550,1822,1900,1988,2126,2261,2450,2769,2810,2602,2742,2811,2939,3073,3118,3480,3867,4298,4989,6124,7074,8166,10086,11996,15047,18073,18484,21082,23903,28506,25027,21135,21755,23074,26145,27804,27848,30666,33851,35908,39359,44734,43331,42385,44593,47807,47823,48999,51477,56511,65753,76256,77210,83202,95299,103034,115599,127253,125594,137771,143647,145731,148308,153816,154368,171160,188629,189086,189582,191064
 "17000","Illinois",3,SAINC35,2123,"...","    Other government retirement and disability insurance benefits 1/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),59,118,118,58,56,81,53,51,50,50,51,51,49,44,40,38,17,17,16,16,16,17,3709,22002,36097,73835,64280,61987,61830,60620,63851,104298,104738,101294,97460,97574,93947,85770,85820,84543,87284,79037,77641,75555,78289,74558,69502,64367,67941,55621,52772,58364,44609,47685,109971,151182,173602,205362,216447,191165,161718,144393,147683,150696,145639,108147,174190,217846,100419,51172,40434,40497,45844
 "17000","Illinois",3,SAINC35,2200,"...","  Medical benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),15146,17485,20751,24321,27546,30141,40490,53044,58647,63754,71015,70793,79706,99094,175385,415027,535301,586548,644713,745657,903048,1141878,1366490,1680587,1936933,2150778,2568151,2844977,3503804,3979938,4352339,4664906,5352069,5519768,5696115,6099789,6293672,6823295,7740659,8313388,10786726,11642328,12759425,14101376,14933336,15446482,15389245,15417930,16864545,18290146,19956804,21429590,23012494,26389526,26022352,30881026,30689716,34446962,37351629,33886810,35992747,39037589,40087178,43275397,43318939,45635794,47135107,48875359,55999327
 "17000","Illinois",3,SAINC35,2210,"...","   Medicare benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),58794,274078,345419,390078,404857,420840,480820,543923,665911,849396,1046594,1188568,1474512,1675017,2077558,2429943,2712176,3042547,3441624,3619083,3813398,4031798,4156827,4393511,5032158,5299292,5994262,6545571,7351352,7923551,8399865,8730513,8693676,8807918,9183581,10226235,10875260,11499010,12656071,13765441,16462106,17483800,18665713,19872951,20562448,21267898,21859025,22372948,23141491,24293269,25146654,26199798,27644278,29366277,30407102
