GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "46000","South Dakota",4,SAINC6S,1,"...","Compensation of employees (thousands of dollars) 1/","Thousands of dollars",552794,601526,633994,695058,739497,749319,769070,795275,852060,902468,982512,1069529,1171083,1280759,1405763,1580276,1787778,1959697,2195541,2414552,2759458,3068170,3299999,3552178,3702332,3928972,4244801,4449069,4662314,4942134,5314649,5672799,6220068,6689033,7281801,7774735,8320485,8779778,9172592,9647992,10318723,11071793,11828795,12186565
 "46000","South Dakota",4,SAINC6S,5,"..."," Wages and salaries","Thousands of dollars",510343,552978,582792,637751,674791,679480,696646,721006,768632,811936,884172,963354,1048533,1135789,1236295,1385024,1562847,1688286,1884908,2063329,2357998,2614343,2809589,3009026,3112206,3281520,3536328,3689538,3846012,4073133,4365851,4617796,5030725,5383229,5807790,6198630,6644829,7062743,7427065,7868248,8416334,9029033,9631622,10013729
 "46000","South Dakota",4,SAINC6S,6,"..."," Supplements to wages and salaries","Thousands of dollars",42451,48548,51202,57307,64706,69839,72424,74269,83428,90532,98340,106175,122550,144970,169468,195252,224931,271411,310633,351223,401460,453827,490410,543152,590126,647452,708473,759531,816302,869001,948798,1055003,1189343,1305804,1474011,1576105,1675656,1717035,1745527,1779744,1902389,2042760,2197173,2172836
 "46000","South Dakota",4,SAINC6S,7,"...","  Employer contributions for employee pension and insurance funds 2/","Thousands of dollars",31313,35023,35777,39707,44182,46931,50685,52293,55351,59093,62898,69857,83308,99639,116916,127842,146336,185145,208906,238840,270924,304131,332732,363194,403044,443188,477551,518798,556412,596181,644211,731009,815671,902081,1039860,1112233,1176119,1190153,1192888,1196276,1280652,1375749,1488220,1434151
 "46000","South Dakota",4,SAINC6S,8,"...","  Employer contributions for government social insurance","Thousands of dollars",11138,13525,15425,17600,20524,22908,21739,21976,28077,31439,35442,36318,39242,45331,52552,67410,78595,86266,101727,112383,130536,149696,157678,179958,187082,204264,230922,240733,259890,272820,304587,323994,373672,403723,434151,463872,499537,526882,552639,583468,621737,667011,708953,738685
 "46000","South Dakota",4,SAINC6S,9,"...","Average compensation per job (dollars) 3/","Dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),5060,5451,5893,6351,6825,7538,8218,8890,9601,10482,11424,12627,13830,14663,15324,15932,16566,17319,17829,18528,19230,20213,21210,22315,23062,23902,24486,25136,25989,27365,28563,29961,30772
 "46000","South Dakota",4,SAINC6S,81,"[01-02]"," Farm compensation","Thousands of dollars",22069,21425,22231,23564,26128,26096,25377,26234,27313,28584,27671,33453,33861,33202,34578,44996,55991,53307,49248,50858,71388,77790,80021,79199,85323,82073,82539,83884,78469,80238,84779,85370,92520,83312,80948,85309,98317,97037,102248,110309,126421,119992,133387,151997
 "46000","South Dakota",4,SAINC6S,82,"..."," Nonfarm compensation","Thousands of dollars",530725,580101,611763,671494,713369,723223,743693,769041,824747,873884,954841,1036076,1137222,1247557,1371185,1535280,1731787,1906390,2146293,2363694,2688070,2990380,3219978,3472979,3617009,3846899,4162262,4365185,4583845,4861896,5229870,5587429,6127548,6605721,7200853,7689426,8222168,8682741,9070344,9537683,10192302,10951801,11695408,12034568
 "46000","South Dakota",4,SAINC6S,90,"...","  Private nonfarm compensation","Thousands of dollars",356157,395981,423453,475045,507812,490155,490531,507326,540944,582853,641269,689010,737563,803642,879672,1011079,1158530,1279032,1468203,1640668,1891037,2139244,2295352,2488674,2562736,2736528,2982345,3105554,3273187,3465875,3743900,4009421,4427695,4767243,5220135,5623938,6092305,6503023,6911841,7338694,7894693,8527538,9093830,9403979
 "46000","South Dakota",4,SAINC6S,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",2390,2239,2353,2566,2639,2850,3090,3435,3872,3976,4093,4497,4855,5437,6607,8040,9314,5791,6160,6738,8700,10322,14116,13280,14446,15946,18499,19211,20446,21602,22425,23174,25107,27422,29449,31569,34285,36265,38162,41341,43157,48429,48441,51584
