GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "16000","Idaho",7,SAINC5H,10,"...","Personal income (thousands of dollars)","Thousands of dollars",223240,218197,166281,122934,105804,183847,189436,230660,213537,216192,224616,239362,297962,442046,519084,570512,560618,612403,664449,745044,739158,797533,902307,993662,950936,967476,1020295,1125505,1192510
 "16000","Idaho",7,SAINC5H,20,"...","Population (persons) 2/","Number of persons",447000,447000,454000,459000,464000,473000,481000,495000,507000,513000,521000,522000,502000,481000,499000,514000,490000,509000,522000,551000,570000,590000,589000,587000,596000,600000,618000,628000,642000
 "16000","Idaho",7,SAINC5H,30,"...","Per capita personal income (dollars) 3/","Dollars",499,488,366,268,228,389,394,466,421,421,431,459,594,919,1040,1110,1144,1203,1273,1352,1297,1352,1532,1693,1596,1612,1651,1792,1857
 "16000","Idaho",7,SAINC5H,35,"..."," Total earnings","Thousands of dollars",195813,194683,143349,104085,88094,166034,169394,204234,194224,197017,202066,213003,268321,405503,488260,538583,518831,553210,593823,648316,634739,670271,770226,859648,816112,809324,849923,933458,972223
 "16000","Idaho",7,SAINC5H,36,"..."," Less: Contributions for government social insurance 4/","Thousands of dollars",204,194,182,188,157,155,153,151,3400,3688,4374,4507,5276,8338,10315,13330,13993,17583,15637,14767,16571,17081,19844,21189,21721,23760,26593,28000,31820
 "16000","Idaho",7,SAINC5H,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",173,167,163,157,141,139,133,143,1068,961,1034,1140,1377,2158,4411,7324,5543,3761,4551,5028,5099,6504,7752,8703,9007,9986,11380,13211,15481
 "16000","Idaho",7,SAINC5H,38,"...","  Employer contributions for government social insurance","Thousands of dollars",31,27,19,31,16,16,20,8,2332,2727,3340,3367,3899,6180,5904,6006,8450,13822,11086,9739,11472,10577,12092,12486,12714,13774,15213,14789,16339
 "16000","Idaho",7,SAINC5H,42,"..."," Plus: Adjustment for residence 5/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1,-6,-22,-6,11,125,238,267,-18,7
 "16000","Idaho",7,SAINC5H,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",195609,194489,143167,103897,87937,165879,169241,204083,190824,193329,197692,208496,263045,397165,477945,525253,504838,535627,578186,633550,618162,653168,750376,838470,794516,785802,823597,905440,940410
 "16000","Idaho",7,SAINC5H,46,"..."," Plus: Dividends, interest, and rent 6/","Thousands of dollars",23997,20023,15548,13865,12936,13450,13953,15063,15757,15866,18286,21681,25604,36152,32984,35325,38181,44681,49304,75310,82080,95652,109723,112588,111433,132200,141763,162243,184153
 "16000","Idaho",7,SAINC5H,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",3634,3685,7566,5172,4931,4518,6242,11514,6956,6997,8638,9185,9313,8729,8155,9934,17599,32095,36959,36184,38916,48713,42208,42604,44987,49474,54935,57822,67947
 "16000","Idaho",7,SAINC5H,50,"..."," Wages and salaries","Thousands of dollars",120790,110257,92172,73463,69436,89725,99154,116825,129114,126939,125772,134448,154652,227987,272930,313671,292617,291432,334358,371302,386590,410288,473539,515205,518163,519034,555877,610865,638636
 "16000","Idaho",7,SAINC5H,60,"..."," Supplements to wages and salaries","Thousands of dollars",2299,2321,2227,2046,2206,2467,2419,2631,4881,5362,6170,6778,8707,14081,19889,22223,22023,25091,21602,21497,25200,25653,33025,39712,38656,40510,43819,47761,53895
 "16000","Idaho",7,SAINC5H,61,"...","  Employer contributions for employee pension and insurance funds 7/","Thousands of dollars",2268,2294,2208,2015,2190,2451,2399,2623,2549,2635,2830,3411,4808,7901,13985,16217,13573,11269,10516,11758,13728,15076,20933,27226,25942,26736,28606,32972,37556
 "16000","Idaho",7,SAINC5H,62,"...","  Employer contributions for government social insurance","Thousands of dollars",31,27,19,31,16,16,20,8,2332,2727,3340,3367,3899,6180,5904,6006,8450,13822,11086,9739,11472,10577,12092,12486,12714,13774,15213,14789,16339
 "16000","Idaho",7,SAINC5H,70,"..."," Proprietors' income 8/","Thousands of dollars",72724,82105,48950,28576,16452,73842,67821,84778,60229,64716,70124,71777,104962,163435,195441,202689,204191,236687,237863,255517,222949,234330,263662,304731,259293,249780,250227,274832,279692
 "16000","Idaho",7,SAINC5H,71,"...","  Farm proprietors' income","Thousands of dollars",48358,59401,29787,16312,6391,58594,47609,57910,31115,36093,42847,40899,63938,96793,125987,131015,128000,145419,150971,165867,130671,133026,152396,190060,143594,135196,124612,143508,141549
 "16000","Idaho",7,SAINC5H,72,"...","  Nonfarm proprietors' income","Thousands of dollars",24366,22704,19163,12264,10061,15248,20212,26868,29114,28623,27277,30878,41024,66642,69454,71674,76191,91268,86892,89650,92278,101304,111266,114671,115699,114584,125615,131324,138143
 "16000","Idaho",7,SAINC5H,81,"[01-02]"," Farm earnings","Thousands of dollars",65557,73465,39915,23452,13541,66738,56645,69985,45149,50185,55857,54913,80935,118673,155832,163864,159924,176241,190507,204141,166662,166005,187714,226248,177007,170545,160470,179725,180185
 "16000","Idaho",7,SAINC5H,82,"..."," Nonfarm earnings","Thousands of dollars",130256,121218,103434,80633,74553,99296,112749,134249,149075,146832,146209,158090,187386,286830,332428,374719,358907,376969,403316,444175,468077,504266,582512,633400,639105,638779,689453,753733,792038
 "16000","Idaho",7,SAINC5H,90,"...","  Private nonfarm earnings","Thousands of dollars",113842,103400,86180,63650,54997,71338,86414,104362,120816,114507,114743,123567,148637,234035,225058,229372,241273,303475,343003,379266,394559,434120,490548,516934,526477,522176,567540,619787,645481
 "16000","Idaho",7,SAINC5H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",295,293,299,290,197,294,301,305,302,305,304,414,412,612,614,612,608,607,912,1034,1053,1293,1690,1975,2247,2556,2866,3078,3344
