GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "44000","Rhode Island",1,SAINC7H,50,"...","Wages and salaries (thousands of dollars)","Thousands of dollars",389113,346197,299408,234214,235473,258404,286598,312111,337170,306718,331846,352530,483663,666173,811162,825062,799527,749087,782282,844497,797969,892699,1007273,1068219,1126595,1093373,1140696,1191349,1183472
 "44000","Rhode Island",1,SAINC7H,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",3030,3008,2020,2033,1018,2030,2003,2007,2000,2008,1996,1996,2993,2976,2979,2981,2987,2975,2959,3485,3264,2938,2905,2663,2381,2067,2316,2638,2963
 "44000","Rhode Island",1,SAINC7H,82,"..."," Nonfarm wages and salaries","Thousands of dollars",386083,343189,297388,232181,234455,256374,284595,310104,335170,304710,329850,350534,480670,663197,808183,822081,796540,746112,779323,841012,794705,889761,1004368,1065556,1124214,1091306,1138380,1188711,1180509
 "44000","Rhode Island",1,SAINC7H,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",350100,308600,262100,197000,196900,214300,239000,257000,284100,246400,274900,293300,408100,529000,563836,559476,536595,597698,669499,725443,672808,753214,829343,857666,905917,852837,900278,942623,938840
 "44000","Rhode Island",1,SAINC7H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",900,900,800,600,500,500,700,600,700,600,600,600,700,800,800,1000,1100,1300,1400,2043,1995,2179,2580,2732,2710,2586,2612,2840,2824
 "44000","Rhode Island",1,SAINC7H,200,"B","   Mining","Thousands of dollars",400,300,300,200,200,200,200,200,200,300,300,400,500,500,501,399,400,700,700,452,388,388,455,390,458,393,456,717,655
 "44000","Rhode Island",1,SAINC7H,300,"C","   Construction","Thousands of dollars",17700,14700,9600,6300,4400,6100,7100,10200,8500,8200,10300,13700,39400,79700,44424,25837,23008,23795,28805,30908,30979,36776,44176,45652,46319,48114,52250,52494,53068
 "44000","Rhode Island",1,SAINC7H,400,"D","   Manufacturing","Thousands of dollars",194200,163600,136900,96500,105200,112100,128900,137000,155400,122500,147200,158100,231100,298700,360385,363742,331552,351475,389755,420575,369325,426757,471970,486843,507776,446880,473481,493419,479698
 "44000","Rhode Island",1,SAINC7H,500,"E","   Transportation and public utilities","Thousands of dollars",26500,24700,22600,18100,16700,17400,18200,19400,21200,20400,20900,21600,25000,29600,32186,34119,37007,44584,47708,52393,49836,51097,54773,58570,62837,63190,65282,69266,69195
 "44000","Rhode Island",1,SAINC7H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",58600,54700,47300,37900,34000,39900,44600,47200,52900,51200,52100,54500,63400,66300,68584,71329,78211,100964,115115,123172,123424,133132,144881,148073,156649,161020,168754,178090,179524
 "44000","Rhode Island",1,SAINC7H,700,"H","   Finance, insurance, and real estate","Thousands of dollars",16500,16000,14700,12300,12800,12400,12500,13700,14300,14000,14300,14800,15700,16700,17249,17559,18706,22495,24705,27158,28364,32033,35045,37318,40037,42359,45295,47038,50261
 "44000","Rhode Island",1,SAINC7H,800,"I","   Services","Thousands of dollars",35300,33700,29900,25100,23100,25700,26800,28700,30900,29200,29200,29600,32300,36700,39707,45491,46611,52385,61311,68742,68497,70852,75463,78088,89131,88295,92148,98759,103615
 "44000","Rhode Island",1,SAINC7H,900,"...","  Government and government enterprises","Thousands of dollars",35983,34589,35288,35181,37555,42074,45595,53104,51070,58310,54950,57234,72570,134197,244347,262605,259945,148414,109824,115569,121897,136547,175025,207890,218297,238469,238102,246088,241669
 "44000","Rhode Island",1,SAINC7H,910,"...","   Federal civilian","Thousands of dollars",9000,9300,9400,8800,10000,12900,14700,25100,22500,27284,24884,22473,28256,49497,71747,78805,60245,40333,32503,33088,36067,37864,49339,56580,57222,57521,61987,64600,66669
 "44000","Rhode Island",1,SAINC7H,920,"...","   Military","Thousands of dollars",7183,4189,3588,3681,4255,3174,3395,4704,5270,5326,5866,10061,18514,59000,146400,156700,172200,76081,39321,38085,40718,51121,73454,94174,98377,112836,103400,104353,93359
 "44000","Rhode Island",1,SAINC7H,930,"...","   State and local","Thousands of dollars",19800,21100,22300,22700,23300,26000,27500,23300,23300,25700,24200,24700,25800,25700,26200,27100,27500,32000,38000,44396,45112,47562,52232,57136,62698,68112,72715,77135,81641
"Note: See the included footnote file."
"SAINC7H: Wages and Salaries by Industry (Historical) 1/"
"Last updated: March 6, 2019-- revised statistics for 1929-1957."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
