GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "21000","Kentucky",5,SAINC35,1000,"...","Personal current transfer receipts (thousands of dollars)","Thousands of dollars",18909,19734,39635,27578,23201,23479,24541,43453,24514,28805,28520,30145,30326,31200,31183,41574,82384,182116,168030,157627,179660,228685,192530,199536,213555,251900,264520,272416,319888,379030,393248,429043,554631,503916,504217,529600,578567,626822,746063,843146,944038,1104788,1298263,1441136,1719542,2051383,2583638,2831327,2967641,3177704,3703673,4468451,5038977,5499198,5953152,6228497,6516943,6824194,7057145,7494501,8234712,9010238,10245268,11248255,11702430,12273881,13202199,13981986,14776770,15170992,15736372,16908164,18426621,19733257,20346833,21900329,23207024,25001037,26897248,30328775,33466208,35454416,35930232,35975479,36842679,40186905,42439630,42696792,43982894,45276008,47155345,62462816
 "21000","Kentucky",5,SAINC35,2000,"..."," Current transfer receipts of individuals from governments","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),147959,169983,215565,176299,183685,199021,241631,250168,255417,299987,359632,372871,409475,534369,481597,477492,497346,542458,589213,702991,791822,869173,1030587,1226958,1361451,1627270,1939770,2429354,2663344,2825148,2988308,3483597,4233573,4767074,5225266,5657353,5831998,6087372,6377675,6654658,7087473,7786294,8578584,9870352,10884276,11357602,11936553,12781192,13497806,14345585,14639329,15080386,16121264,17555785,19025287,19737339,21418759,22596817,24458342,26215801,29560624,32633506,34555387,34962031,35104179,35995511,39276210,41435938,41563067,43004286,44270401,46054900,59791726
 "21000","Kentucky",5,SAINC35,2100,"...","  Retirement and disability insurance benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),13298,15820,20245,33329,40808,52916,63855,83392,95881,125344,148870,180822,198248,226143,258627,274747,287388,323074,351415,373528,423744,453334,540266,648283,739582,956694,1082681,1215935,1368471,1495950,1627223,1897386,2165211,2474512,2714763,2904677,3035741,3179112,3337095,3455909,3610579,3849591,4121897,4415633,4713331,4989721,5235382,5552120,5806142,6020002,6272434,6449468,6690289,7070715,7443869,7749562,8154696,8630924,9161140,9700567,10203329,11198986,11646151,11994042,12718922,13212144,13708411,14238195,14537965,14880971,15435621,16171203,16758946
 "21000","Kentucky",5,SAINC35,2110,"...","   Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),7264,8683,12485,25024,29433,40758,50040,68425,79612,107557,129438,159180,174450,200742,231606,246201,257268,290599,317629,335918,381339,406875,481532,556834,625842,773467,892566,1004276,1139007,1264520,1380625,1559951,1804501,2087962,2318992,2492416,2624940,2774437,2926857,3040568,3191788,3405826,3657844,3945090,4219381,4481776,4715437,5028605,5278443,5493405,5707356,5892222,6207781,6581515,6939290,7250654,7662482,8138111,8660702,9193671,9694522,10647926,11052652,11384643,12090216,12586133,13058788,13556807,13863842,14233240,14830410,15598561,16193134
 "21000","Kentucky",5,SAINC35,2120,"...","   Excluding Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),6034,7137,7760,8305,11375,12158,13815,14967,16269,17787,19432,21642,23798,25401,27021,28546,30120,32475,33786,37610,42405,46459,58734,91449,113740,183227,190115,211659,229464,231430,246598,337435,360710,386550,395771,412261,410801,404675,410238,415341,418791,443765,464053,470543,493950,507945,519945,523515,527699,526597,565078,557246,482508,489200,504579,498908,492214,492813,500438,506896,508807,551060,593499,609399,628706,626011,649623,681388,674123,647731,605211,572642,565812
 "21000","Kentucky",5,SAINC35,2121,"...","    Railroad retirement and disability benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),5373,6426,6812,7085,9938,10516,12137,13232,14416,15837,17289,19479,21611,22889,24137,24821,25875,27364,28866,31844,36065,37858,42759,49472,53024,62833,67856,78432,84421,88799,92603,99027,110096,121491,131959,137419,140939,143737,145117,150942,154526,162391,169512,176945,185092,187734,191988,195619,199874,203715,207682,208523,211504,217641,227784,234267,240649,248005,259031,269232,277616,293229,298878,304005,315661,320592,324593,328017,331320,329009,330513,335148,334029
 "21000","Kentucky",5,SAINC35,2122,"...","    Workers' compensation","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),640,669,906,1199,1418,1614,1658,1714,1832,1929,2123,2142,2166,2491,2861,3701,4233,5097,4905,5753,6329,8590,9349,13334,14246,18802,26162,31378,38231,35919,38465,43777,50412,66586,73694,77211,77470,76959,84567,88594,90586,109808,127777,129435,144052,158243,171059,179694,183160,184557,230324,215365,147018,153494,156269,146379,138636,140012,139070,142582,142796,175023,213702,225928,237057,236750,250641,272796,275473,255200,214848,179947,175930
 "21000","Kentucky",5,SAINC35,2123,"...","    Other government retirement and disability insurance benefits 1/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),21,42,42,21,19,28,20,21,21,21,20,21,21,21,23,24,12,14,15,13,11,11,6626,28643,46470,101592,96097,101849,106812,106712,115530,194631,200202,198473,190118,197631,192392,183979,180554,175805,173679,171566,166764,164163,164806,161968,156898,148202,144665,138325,127072,133358,123986,118065,120526,118262,112929,104796,102337,95082,88395,82808,80919,79466,75988,68669,74389,80575,67330,63522,59850,57547,55853
 "21000","Kentucky",5,SAINC35,2200,"...","  Medical benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0,0,0,0,0,0,0,0,0,2157,4624,8653,13072,20590,35686,96284,123476,148636,158281,179528,195872,214688,255979,327284,405781,456593,516797,625897,767156,930472,1034985,1157094,1350518,1474286,1590568,1792180,1984314,2316415,2674791,3409830,3855192,3985541,4337697,4730951,5043239,5631718,5630543,5826311,6538057,7174844,7803524,7902917,9053210,9543698,10655772,11519153,12197595,13439731,13815467,14286437,14464636,14971761,18133911,19763608,19577436,20525750,21185035,21928739,24567481
 "21000","Kentucky",5,SAINC35,2210,"...","   Medicare benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),13608,63436,77489,87752,91069,100287,103066,123437,152744,183882,226749,260961,293852,354335,443340,554666,631928,712268,802001,892051,993741,1110395,1209635,1385314,1542741,1712002,1924294,2104901,2350179,2560242,2757338,2980088,2950039,2974128,3164133,3587208,3861483,4114658,4551523,5024025,6129174,6617302,7131998,7517424,7927396,8267742,8502893,8699064,9173950,9636005,9974570,10334905,10877387,11542620,11978842
