GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "36000","New York",2,SAINC70,1,"...","Current receipts, accrual basis","Thousands of dollars",37654679,36805126,38752270,46695084,46722877,46006708,48108112,48306407,49115758,60234495,59737064,58705840,63223184,65904567,66687373,67115532,69341284,73618491,74199863,78074347,75167007
 "36000","New York",2,SAINC70,2,"..."," Output","Thousands of dollars",460963,601468,641137,648188,731393,780369,962631,1206150,1049064,895890,1043405,1119270,1217453,1293667,1473346,1580261,1834562,2163937,2366177,2446339,2651927
 "36000","New York",2,SAINC70,3,"..."," Contributions","Thousands of dollars",24534099,24182980,25233245,29326212,29927606,29760039,31013331,31349933,32269501,38283432,38630953,37886096,40038434,42886994,43316936,43458597,44147752,46007366,46815644,49146538,47435580
 "36000","New York",2,SAINC70,4,"...","  Claims to benefits accrued through service to employers","Thousands of dollars",11874482,12162302,12355357,12605528,13863728,14293739,14881181,15599609,16472308,17228259,18568247,18185622,18071137,21163088,21419845,21381923,20788782,20560178,21797602,22665068,22356080
 "36000","New York",2,SAINC70,5,"...","   Actual employer contributions 1/","Thousands of dollars",1735772,1966100,2503287,4193652,5832430,7570750,8649473,9864987,10712285,10931654,12755277,14628994,15588321,16992768,18489581,18872286,18183370,18023528,18591195,18501886,18454857
 "36000","New York",2,SAINC70,6,"...","   Imputed employer contributions","Thousands of dollars",9319242,9611218,9371073,8010278,7716419,6395593,6064305,5789667,5525273,5802359,5424235,3287563,2307597,4043000,2928400,2523702,2783517,2998516,3817915,4772027,4628474
 "36000","New York",2,SAINC70,7,"...","   Actual household contributions","Thousands of dollars",1280431,1186452,1122134,1049786,1046272,1107765,1130034,1151105,1283814,1390136,1432140,1388335,1392672,1420987,1475210,1566196,1656457,1702071,1754669,1837494,1924676
 "36000","New York",2,SAINC70,8,"...","   Less: Pension service charges","Thousands of dollars",460963,601468,641137,648188,731393,780369,962631,1206150,1049064,895890,1043405,1119270,1217453,1293667,1473346,1580261,1834562,2163937,2366177,2446339,2651927
 "36000","New York",2,SAINC70,9,"...","  Household pension contribution supplements 2/","Thousands of dollars",12659617,12020678,12877888,16720684,16063878,15466300,16132150,15750324,15797193,21055173,20062706,19700474,21967297,21723906,21897091,22076674,23358970,25447188,25018042,26481470,25079500
 "36000","New York",2,SAINC70,10,"..."," Income receipts on assets (including plans' claims on employers)","Thousands of dollars",12659617,12020678,12877888,16720684,16063878,15466300,16132150,15750324,15797193,21055173,20062706,19700474,21967297,21723906,21897091,22076674,23358970,25447188,25018042,26481470,25079500
 "36000","New York",2,SAINC70,11,"...","  Interest","Thousands of dollars",10181222,9739806,10728556,14479479,13295249,12388327,12316510,11638955,12036752,17866842,16885997,16181158,17944720,17279605,17017040,17222335,18297897,20084505,19470217,20876353,19146456
 "36000","New York",2,SAINC70,12,"...","   Monetary interest","Thousands of dollars",7217121,5910112,5993090,6724970,6418472,5945138,6049666,6497267,6098080,4998501,4802772,4683892,4907873,5187579,5815723,6395016,6217122,7619781,8324249,7599156,8035791
 "36000","New York",2,SAINC70,13,"...","   Imputed interest on plans' claims on employers 3/","Thousands of dollars",2964101,3829694,4735466,7754509,6876777,6443189,6266844,5141688,5938672,12868341,12083225,11497266,13036847,12092026,11201317,10827319,12080775,12464724,11145968,13277197,11110665
 "36000","New York",2,SAINC70,14,"...","  Dividends","Thousands of dollars",2478395,2280872,2149332,2241205,2768629,3077973,3815640,4111369,3760441,3188331,3176709,3519316,4022577,4444301,4880051,4854339,5061073,5362683,5547825,5605117,5933044
 "36000","New York",2,SAINC70,15,"...","Current expenditures, accrual basis","Thousands of dollars",37654679,36805126,38752270,46695084,46722877,46006708,48108112,48306407,49115758,60234495,59737064,58705840,63223184,65904567,66687373,67115532,69341284,73618491,74199863,78074347,75167007
 "36000","New York",2,SAINC70,16,"..."," Administrative expenses","Thousands of dollars",460963,601468,641137,648188,731393,780369,962631,1206150,1049064,895890,1043405,1119270,1217453,1293667,1473346,1580261,1834562,2163937,2366177,2446339,2651927
