GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "47000","Tennessee",5,SAEMP27S,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",1482173,1480517,1503554,1600332,1684566,1713093,1637058,1701441,1777190,1863914,1908718,1880376,1878034,1831400,1846984,1939168,1979957,2046900,2132240,2206646,2275324,2302800,2291842,2348275,2425202,2515393,2589581,2619461,2669841,2724800,2776704,2820380,2781665
 "47000","Tennessee",5,SAEMP27S,70,"[01-02]"," Farm wage and salary employment","Number of jobs",23100,26152,25312,25586,23989,25573,21508,22513,24622,22000,23994,24975,20702,20092,21755,19558,12640,16054,13046,13159,15396,15698,13209,14640,12889,10411,12573,11265,14123,11422,11442,10879,10950
 "47000","Tennessee",5,SAEMP27S,80,"..."," Nonfarm wage and salary employment","Number of jobs",1459073,1454365,1478242,1574746,1660577,1687520,1615550,1678928,1752568,1841914,1884724,1855401,1857332,1811308,1825229,1919610,1967317,2030846,2119194,2193487,2259928,2287102,2278633,2333635,2412313,2504982,2577008,2608196,2655718,2713378,2765262,2809501,2770715
 "47000","Tennessee",5,SAEMP27S,90,"...","  Private nonfarm wage and salary employment","Number of jobs",1188132,1182760,1203025,1285180,1362164,1376375,1298037,1358558,1420382,1493174,1523900,1487577,1500980,1465583,1482092,1574669,1618977,1675079,1750734,1819936,1883283,1900675,1890272,1944778,2019087,2104816,2177761,2203431,2255622,2309428,2354732,2388830,2347080
 "47000","Tennessee",5,SAEMP27S,100,"[07-09]","   Agricultural services, forestry, and fishing","Number of jobs",4344,4487,4754,4873,5179,5420,4807,5094,5388,6648,7037,7714,7473,7281,7866,8810,9230,9714,10701,10838,11000,11736,11965,11917,12539,13628,14405,15211,15616,16003,16852,17336,18439
 "47000","Tennessee",5,SAEMP27S,110,"07","    Agricultural services","Number of jobs",3928,4090,4393,4492,4842,5154,4529,4809,5122,6383,6694,7364,7100,6978,7561,8461,8900,9441,10429,10567,10750,11546,11821,11788,12345,(D),14222,14997,15427,15765,16628,17099,(NA)
 "47000","Tennessee",5,SAEMP27S,120,"...","    Forestry and fishing","Number of jobs",416,397,361,381,337,266,278,285,266,265,343,350,373,303,305,349,330,273,272,271,250,190,144,129,194,(D),183,214,189,238,224,237,(NA)
 "47000","Tennessee",5,SAEMP27S,121,"08","     Forestry","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),288,330,311,260,258,258,239,(D),(D),(D),(D),(D),(D),(D),(D),235,221,(D),(NA)
 "47000","Tennessee",5,SAEMP27S,122,"...","     Fishing","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),17,19,19,13,14,13,11,(D),(D),(D),(D),12,(D),(D),(D),3,3,(D),(NA)
 "47000","Tennessee",5,SAEMP27S,200,"B","   Mining","Number of jobs",6475,6570,6752,6939,6821,7903,9340,8759,9304,10294,10174,9719,9708,8953,7686,7770,7571,6952,6730,6759,6463,6268,5620,5062,4762,4688,4657,4712,4567,4366,4335,4161,4045
 "47000","Tennessee",5,SAEMP27S,210,"10","    Metal mining","Number of jobs",1912,1955,1771,1668,1484,1837,1819,1313,1421,1460,1543,1612,1684,1350,996,1122,972,850,952,946,949,979,1050,1057,992,993,1024,944,783,808,733,(D),(NA)
 "47000","Tennessee",5,SAEMP27S,220,"12","    Coal mining","Number of jobs",1741,1753,2114,2250,2107,2525,3617,3729,4243,5019,4568,4204,4000,3815,2929,2987,2966,2715,2278,2205,2112,1924,1390,988,784,738,715,(D),744,520,569,503,(NA)
 "47000","Tennessee",5,SAEMP27S,230,"13","    Oil and gas extraction","Number of jobs",61,30,78,55,131,180,353,254,316,326,460,691,1126,996,770,577,426,364,356,339,253,230,246,238,231,255,173,(D),145,171,150,(D),(NA)
 "47000","Tennessee",5,SAEMP27S,240,"14","    Nonmetallic minerals, except fuels","Number of jobs",2761,2832,2789,2966,3099,3361,3551,3463,3324,3489,3603,3212,2898,2792,2991,3084,3207,3023,3144,3269,3149,3135,2934,2779,2755,2702,2745,2822,2895,2867,2883,2672,(NA)
 "47000","Tennessee",5,SAEMP27S,300,"C","   Construction","Number of jobs",70158,66612,72149,78122,84908,86878,77776,75857,80762,89571,91160,82178,77804,73786,71523,81072,87861,93170,97993,99575,100458,95514,90024,91894,98052,105303,113336,117432,121757,125298,127914,130047,124207
 "47000","Tennessee",5,SAEMP27S,310,"15","    General building contractors","Number of jobs",24521,23583,26380,27080,29688,29172,25416,25238,27533,30681,29616,25139,23949,24177,21142,24478,26800,27804,29919,29661,28670,26690,25073,27877,29428,30539,33603,32756,33295,32733,32934,32459,(NA)
 "47000","Tennessee",5,SAEMP27S,320,"16","    Heavy construction contractors","Number of jobs",14738,13622,13860,15193,15346,16226,14887,14117,14051,14598,15517,15228,14155,12027,12025,12763,13098,14147,16014,14905,15315,14904,13952,13847,13789,14059,14914,15404,15640,16062,16673,17140,(NA)
 "47000","Tennessee",5,SAEMP27S,330,"17","    Special trade contractors","Number of jobs",30899,29407,31909,35849,39874,41480,37473,36502,39178,44292,46027,41811,39700,37582,38356,43831,47963,51219,52060,55009,56473,53920,50999,50170,54835,60705,64819,69272,72822,76503,78307,80448,(NA)
 "47000","Tennessee",5,SAEMP27S,400,"D","   Manufacturing","Number of jobs",471473,463747,460768,491717,523768,519799,460102,487984,509900,524790,528160,504094,507778,469003,472978,498032,493275,491431,497787,511714,523270,519544,503756,514501,527757,538511,538061,518848,515515,514055,511015,505603,472565
 "47000","Tennessee",5,SAEMP27S,410,"...","    Durable goods manufacturing","Number of jobs",198954,194170,190775,210176,230665,232495,193963,207961,223004,235313,240964,222504,224898,202740,207402,237693,241296,241350,245662,254857,262779,259794,251021,259307,271570,283795,290321,287766,290850,294914,301268,301710,278565
 "47000","Tennessee",5,SAEMP27S,413,"24","     Lumber and wood products","Number of jobs",17947,16812,15790,16946,16758,17225,16494,18412,19627,20034,21277,18692,17548,16170,17596,19049,18499,18654,20303,21301,20731,20070,18728,18972,20206,21015,22082,22374,22681,23343,24014,23939,(NA)
 "47000","Tennessee",5,SAEMP27S,417,"25","     Furniture and fixtures","Number of jobs",23699,24782,24961,28585,29456,27276,22732,24726,25201,26184,24088,21350,21647,20095,21674,24099,25319,24991,25222,26085,27324,27240,25957,27492,28987,29720,29566,28801,27554,27339,27308,27116,(NA)
 "47000","Tennessee",5,SAEMP27S,420,"32","     Stone, clay, and glass products","Number of jobs",14663,14318,14528,15316,18149,18148,14784,16248,17143,17627,16862,14740,14078,12345,12757,14694,13904,14560,15185,14814,14935,14611,13384,13973,15239,16197,16275,16579,16399,16319,16779,16923,(NA)
 "47000","Tennessee",5,SAEMP27S,423,"33","     Primary metal industries","Number of jobs",18841,19285,18570,18455,17829,19371,16013,16902,18164,18202,19351,18021,17990,15568,14660,15223,15674,15672,15305,15768,15863,15619,15190,15396,15638,16373,16630,16825,17318,17903,18075,17802,(NA)
 "47000","Tennessee",5,SAEMP27S,426,"34","     Fabricated metal products","Number of jobs",27788,27527,28007,29449,30350,30466,32704,30634,32486,34233,35263,33043,31801,28657,28642,39172,40828,40720,40781,42005,43571,44467,43059,42971,45342,46525,47165,45450,45591,46073,46930,48057,(NA)
 "47000","Tennessee",5,SAEMP27S,429,"35","     Industrial machinery and equipment","Number of jobs",20429,20562,20610,23779,29916,34029,27920,30339,33336,35120,37640,35747,37326,32608,31662,36451,37525,36323,35982,38020,40169,38159,35890,37788,39315,42055,43855,43899,45719,47644,49975,51668,(NA)
 "47000","Tennessee",5,SAEMP27S,432,"36","     Electronic and other electric equipment","Number of jobs",35519,33881,33525,38701,43746,41785,31133,34503,38396,40650,42033,40613,41638,36187,36786,40347,38468,36680,36806,38249,40039,37497,35488,35586,37397,39363,40113,40144,40001,40242,41459,40309,(NA)
 "47000","Tennessee",5,SAEMP27S,435,"371","     Motor vehicles and equipment","Number of jobs",5650,6241,6944,8779,10860,11587,9076,11148,12157,14327,14521,11803,12447,12087,12901,16502,17649,18842,19754,21604,22752,25852,29471,33535,36543,39004,40711,40834,42657,43290,44573,44316,(NA)
 "47000","Tennessee",5,SAEMP27S,438,"372-379","     Other transportation equipment","Number of jobs",11165,10895,9356,10609,12059,11249,7762,8462,9139,10326,10620,10037,11569,10261,11413,12487,13226,14442,15196,14496,14033,13355,11918,11717,11058,11734,11282,10438,10665,10582,10521,10091,(NA)
 "47000","Tennessee",5,SAEMP27S,441,"38","     Instruments and related products","Number of jobs",4171,4067,3648,4214,4632,5379,5177,5460,6088,6705,7176,6914,7640,8776,8792,8850,9344,9331,9276,9976,10682,10499,10928,10275,9890,9971,10574,10602,10823,11147,10771,10838,(NA)
 "47000","Tennessee",5,SAEMP27S,444,"39","     Miscellaneous manufacturing industries","Number of jobs",9713,9299,9654,10265,11360,10964,10168,11127,11267,11905,12133,11544,11214,9986,10519,10819,10860,11135,11852,12539,12680,12425,11008,11602,11955,11838,12068,11820,11442,11032,10863,10651,(NA)
 "47000","Tennessee",5,SAEMP27S,447,"...","     Ordnance 2/","Number of jobs",9369,6501,5182,5078,5550,5016,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "47000","Tennessee",5,SAEMP27S,450,"...","    Nondurable goods manufacturing","Number of jobs",272519,269577,269993,281541,293103,287304,266139,280023,286896,289477,287196,281590,282880,266263,265576,260339,251979,250081,252125,256857,260491,259750,252735,255194,256187,254716,247740,231082,224665,219141,209747,203893,194000
 "47000","Tennessee",5,SAEMP27S,453,"20","     Food and kindred products","Number of jobs",35214,36124,36104,37056,38094,38827,38438,40084,40753,40115,39239,38536,37633,37742,36674,37209,37934,38264,38629,38871,38472,39024,37406,36712,37470,37656,36818,35330,35808,37057,38242,39215,(NA)
