GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "25000","Massachusetts",1,SAINC70,1,"...","Current receipts, accrual basis","Thousands of dollars",8844462,9027993,9795381,11777897,12359262,12880502,12895722,12815045,12689739,14012217,14571004,14997314,16180123,17449941,17668841,18244738,19995804,20405599,19385135,20173907,20356066
 "25000","Massachusetts",1,SAINC70,2,"..."," Output","Thousands of dollars",152120,193166,192151,186036,207487,218177,205383,170963,143098,118016,148777,179534,263566,346630,347602,372144,413725,439420,463127,496798,501137
 "25000","Massachusetts",1,SAINC70,3,"..."," Contributions","Thousands of dollars",5966977,6140804,6495098,7487509,7920652,8334675,8355133,8340605,8474740,9184318,9681760,9956464,10572394,11534389,11674206,12148989,13087622,13262461,12748654,13200176,13303078
 "25000","Massachusetts",1,SAINC70,4,"...","  Claims to benefits accrued through service to employers","Thousands of dollars",3241612,3446781,3386966,3383157,3689529,4007025,4019927,4037128,4402839,4474435,4941293,5095148,5228231,5965467,6027173,6425384,6593165,6558743,6575300,6723243,6751227
 "25000","Massachusetts",1,SAINC70,5,"...","   Actual employer contributions 1/","Thousands of dollars",1614305,1526859,1525174,1763341,1576899,1979124,2078142,2094038,2227161,2341819,2548576,2596664,2689090,2944534,3062152,3342350,3720244,3984628,4348102,4673863,4820661
 "25000","Massachusetts",1,SAINC70,6,"...","   Imputed employer contributions","Thousands of dollars",625737,845848,794260,531470,1051178,743388,764817,866156,751376,626018,863635,907519,974318,1508312,1466093,1531086,1226024,901977,547101,334380,148607
 "25000","Massachusetts",1,SAINC70,7,"...","   Actual household contributions","Thousands of dollars",1153690,1267240,1259683,1274382,1268939,1502690,1382351,1247897,1567400,1624614,1677859,1770499,1828389,1859251,1846530,1924092,2060622,2111558,2143224,2211798,2283096
 "25000","Massachusetts",1,SAINC70,8,"...","   Less: Pension service charges","Thousands of dollars",152120,193166,192151,186036,207487,218177,205383,170963,143098,118016,148777,179534,263566,346630,347602,372144,413725,439420,463127,496798,501137
 "25000","Massachusetts",1,SAINC70,9,"...","  Household pension contribution supplements 2/","Thousands of dollars",2725365,2694023,3108132,4104352,4231123,4327650,4335206,4303477,4071901,4709883,4740467,4861316,5344163,5568922,5647033,5723605,6494457,6703718,6173354,6476933,6551851
 "25000","Massachusetts",1,SAINC70,10,"..."," Income receipts on assets (including plans' claims on employers)","Thousands of dollars",2725365,2694023,3108132,4104352,4231123,4327650,4335206,4303477,4071901,4709883,4740467,4861316,5344163,5568922,5647033,5723605,6494457,6703718,6173354,6476933,6551851
 "25000","Massachusetts",1,SAINC70,11,"...","  Interest","Thousands of dollars",2215533,2260559,2750754,3732984,3811162,3852100,3838243,3765171,3586300,4344314,4355488,4379340,4836205,5013188,5021589,5163030,5882461,5938730,5427442,5783266,5876010
 "25000","Massachusetts",1,SAINC70,12,"...","   Monetary interest","Thousands of dollars",1100891,845848,800032,869271,973133,1020173,1092830,1246532,1001346,640294,749193,783739,873034,1252623,1312219,1172771,1469972,1386007,953568,897531,919315
 "25000","Massachusetts",1,SAINC70,13,"...","   Imputed interest on plans' claims on employers 3/","Thousands of dollars",1114642,1414711,1950722,2863713,2838029,2831927,2745413,2518639,2584954,3704020,3606295,3595601,3963171,3760565,3709370,3990259,4412489,4552723,4473874,4885735,4956695
 "25000","Massachusetts",1,SAINC70,14,"...","  Dividends","Thousands of dollars",509832,433464,357378,371368,419961,475550,496963,538306,485601,365569,384979,481976,507958,555734,625444,560575,611996,764988,745912,693667,675841
 "25000","Massachusetts",1,SAINC70,15,"...","Current expenditures, accrual basis","Thousands of dollars",8844462,9027993,9795381,11777897,12359262,12880502,12895722,12815045,12689739,14012217,14571004,14997314,16180123,17449941,17668841,18244738,19995804,20405599,19385135,20173907,20356066
 "25000","Massachusetts",1,SAINC70,16,"..."," Administrative expenses","Thousands of dollars",152120,193166,192151,186036,207487,218177,205383,170963,143098,118016,148777,179534,263566,346630,347602,372144,413725,439420,463127,496798,501137
 "25000","Massachusetts",1,SAINC70,17,"..."," Imputed income payments on assets to persons","Thousands of dollars",2725365,2694023,3108132,4104352,4231123,4327650,4335206,4303477,4071901,4709883,4740467,4861316,5344163,5568922,5647033,5723605,6494457,6703718,6173354,6476933,6551851
 "25000","Massachusetts",1,SAINC70,18,"...","  Interest","Thousands of dollars",2215533,2260559,2750754,3732984,3811162,3852100,3838243,3765171,3586300,4344314,4355488,4379340,4836205,5013188,5021589,5163030,5882461,5938730,5427442,5783266,5876010
 "25000","Massachusetts",1,SAINC70,19,"...","  Dividends","Thousands of dollars",509832,433464,357378,371368,419961,475550,496963,538306,485601,365569,384979,481976,507958,555734,625444,560575,611996,764988,745912,693667,675841
 "25000","Massachusetts",1,SAINC70,20,"..."," Benefit payments and withdrawals","Thousands of dollars",2656608,2860061,3055794,3378358,3542762,3921215,4420296,4533277,4871534,5273395,5597775,5840086,6133836,6345337,6506095,6875150,7411736,7848621,8176470,8392272,8592536
 "25000","Massachusetts",1,SAINC70,21,"..."," Net change in benefit entitlements 4/","Thousands of dollars",3310369,3280743,3439304,4109151,4377890,4413460,3934837,3807328,3603206,3910923,4083985,4116378,4438558,5189052,5168111,5273839,5675886,5413840,4572184,4807904,4710542
 "25000","Massachusetts",1,SAINC70,22,"...","Cash flow","Thousands of dollars",1569990,1020184,694322,713968,488683,838145,424607,422533,266876,-419115,-385945,-386742,-498931,-79825,-7352,-247506,37373,-40860,-448791,-412211,-394760
 "25000","Massachusetts",1,SAINC70,23,"..."," Actual employer and household contributions","Thousands of dollars",2767995,2794099,2784857,3037723,2845838,3481814,3460493,3341935,3794561,3966433,4226435,4367163,4517479,4803785,4908682,5266442,5780866,6096186,6491326,6885661,7103757
 "25000","Massachusetts",1,SAINC70,24,"..."," Monetary income receipts on assets","Thousands of dollars",1610723,1279312,1157410,1240639,1393094,1495723,1589793,1784838,1486947,1005863,1134172,1265715,1380992,1808357,1937663,1733346,2081968,2150995,1699480,1591198,1595156
 "25000","Massachusetts",1,SAINC70,25,"..."," Less: Benefit payments and withdrawals","Thousands of dollars",2656608,2860061,3055794,3378358,3542762,3921215,4420296,4533277,4871534,5273395,5597775,5840086,6133836,6345337,6506095,6875150,7411736,7848621,8176470,8392272,8592536
 "25000","Massachusetts",1,SAINC70,26,"..."," Less: Administrative expenses","Thousands of dollars",152120,193166,192151,186036,207487,218177,205383,170963,143098,118016,148777,179534,263566,346630,347602,372144,413725,439420,463127,496798,501137
 "25000","Massachusetts",1,SAINC70,27,"...","Employers' normal cost","Thousands of dollars",2087922,2179541,2127283,2108775,2420590,2504335,2637576,2789231,2835439,2849821,3263434,3324649,3399842,4106216,4180643,4501292,4532543,4447185,4432076,4511445,4468131
 "25000","Massachusetts",1,SAINC70,28,"...","Interest accrued on benefit entitlements","Thousands of dollars",3876165,4185499,4550378,4962650,5157420,5427491,5647899,5897344,6166903,6402816,6330575,6537991,6785568,6241632,6469753,6836186,7202008,7512773,7839898,8071599,8497964
 "25000","Massachusetts",1,SAINC70,29,"...","Benefit entitlements","Thousands of dollars",69470424,75677754,82710180,89118002,98639488,102886623,107469180,112356562,116808910,120681006,131127576,136158835,140701813,161980764,171127607,180455270,188457910,196790278,202616366,213360980,220353731
 "25000","Massachusetts",1,SAINC70,30,"...","Pension plan assets","Thousands of dollars",45892015,43165605,34981803,42098396,47149730,52969793,61675758,65357236,49463131,54809765,59215534,56895146,62215001,69246513,71371200,70143136,74640112,84943655,80472941,89443430,94995900
