GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "32000","Nevada",8,SAINC5S,10,"...","Personal income (thousands of dollars)","Thousands of dollars",747709,818040,896083,993131,1185849,1329977,1443118,1544998,1630372,1731797,2013619,2278607,2560413,2860381,3196764,3630058,4025238,4543971,5170461,5977935,7225731,8374582,9682781,11011840,11762109,12530021,13652075,14799444,15988531,17473700,19842874,22352474,25043313,27515308,30479309,32966024,36485543,40138314,44435100,48572668,54324351,58824949,64571602,68116633
 "32000","Nevada",8,SAINC5S,20,"...","Population (persons) 2/","Number of persons",269000,279000,291000,315000,352000,397000,426000,444000,446000,449000,464000,480000,493223,519989,546736,568910,596713,619847,646823,678134,719345,765121,810215,847656,881538,901978,924921,951032,980614,1023374,1075023,1137382,1220695,1296171,1351367,1411215,1499298,1581578,1666320,1764104,1853191,1934718,2018741,2098399
 "32000","Nevada",8,SAINC5S,30,"...","Per capita personal income (dollars) 3/","Dollars",2780,2932,3079,3153,3369,3350,3388,3480,3656,3857,4340,4747,5191,5501,5847,6381,6746,7331,7994,8815,10045,10945,11951,12991,13343,13892,14760,15561,16305,17075,18458,19653,20516,21228,22554,23360,24335,25379,26667,27534,29314,30405,31986,32461
 "32000","Nevada",8,SAINC5S,35,"..."," Earnings by place of work","Thousands of dollars",634050,697779,760489,835043,1020516,1165854,1252371,1319237,1399146,1469196,1689423,1956307,2168765,2400965,2676619,3065689,3335176,3679056,4214075,4936247,6017153,6959207,7933570,8856709,9148458,9682670,10549369,11380848,12311330,13649066,15701386,17485134,19675098,21184739,23352868,25382517,28073289,30738496,34016971,37228162,41805772,45862373,49672836,52541924
 "32000","Nevada",8,SAINC5S,36,"..."," Less: Contributions for government social insurance 4/","Thousands of dollars",25638,30393,36467,40136,50196,66026,66996,65578,79606,86614,100635,131902,144281,164929,194103,256489,287761,312805,368109,439187,555265,680755,778011,930813,953021,1048850,1191131,1312734,1452164,1615226,1873091,2118918,2496576,2660377,2889657,3162652,3534085,3879369,4195506,4476746,4785142,5085698,4986377,5291595
 "32000","Nevada",8,SAINC5S,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",8164,9893,12653,13939,16375,22489,22902,23753,32011,35838,39177,53485,58084,65980,76699,102292,116145,125456,143540,169981,211044,262061,304041,371268,389152,414992,462603,527947,586562,657449,774847,893047,1061984,1130785,1210091,1328553,1498916,1666817,1833300,1977106,2137785,2342022,2493540,2666427
 "32000","Nevada",8,SAINC5S,38,"...","  Employer contributions for government social insurance","Thousands of dollars",17474,20500,23814,26197,33821,43537,44094,41825,47595,50776,61458,78417,86197,98949,117404,154197,171616,187349,224569,269206,344221,418694,473970,559545,563869,633858,728528,784787,865602,957777,1098244,1225871,1434592,1529592,1679566,1834099,2035169,2212552,2362206,2499640,2647357,2743676,2492837,2625168
 "32000","Nevada",8,SAINC5S,42,"..."," Plus: Adjustment for residence 5/","Thousands of dollars",-2146,-2130,-2348,-2586,-3960,-5794,-5471,-5107,-3821,-3139,-4083,-33430,-38680,-40857,-43999,-53550,-55962,-57869,-67735,-83963,-116253,-131887,-159830,-166785,-168176,-177318,-189887,-200318,-217416,-239766,-281219,-325935,-376526,-345477,-305112,-343763,-353656,-348759,-368093,-328023,-349767,-381954,-338160,-354243
 "32000","Nevada",8,SAINC5S,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",606266,665256,721674,792321,966360,1094034,1179904,1248552,1315719,1379443,1584705,1790975,1985804,2195179,2438517,2755650,2991453,3308382,3778231,4413097,5345635,6146565,6995729,7759111,8027261,8456502,9168351,9867796,10641750,11794074,13547076,15040281,16801996,18178885,20158099,21876102,24185548,26510368,29453372,32423393,36670863,40394721,44348299,46896086
 "32000","Nevada",8,SAINC5S,46,"..."," Plus: Dividends, interest, and rent 6/","Thousands of dollars",104169,114717,133501,151634,168146,178224,198047,224675,237039,257707,315816,362706,426667,480958,539854,620608,718445,797953,902043,1029673,1275898,1515561,1821511,2197341,2559837,2788347,3107363,3420042,3661391,3881323,4321089,5032254,5632663,6115824,6676543,7240546,8263357,9248889,10267342,11124129,12301966,12847626,14222373,14431424
 "32000","Nevada",8,SAINC5S,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",37274,38067,40908,49176,51343,57719,65167,71771,77614,94647,113098,124926,147942,184244,218393,253800,315340,437636,490187,535165,604198,712456,865541,1055388,1175011,1285172,1376361,1511606,1685390,1798303,1974709,2279939,2608654,3220599,3644667,3849376,4036638,4379057,4714386,5025146,5351522,5582602,6000930,6789123
 "32000","Nevada",8,SAINC5S,50,"..."," Wages and salaries","Thousands of dollars",489093,542948,602876,662654,818933,935981,1018110,1083826,1141331,1206186,1371585,1577728,1749949,1927334,2121285,2426597,2657278,2907951,3293126,3847948,4694607,5482466,6276247,7068489,7294152,7603583,8197751,8848547,9531642,10539355,11946859,13396919,14964890,15685068,16968944,18351760,20348871,22380181,24888959,27135444,29696889,32496714,35066884,36852313
 "32000","Nevada",8,SAINC5S,60,"..."," Supplements to wages and salaries","Thousands of dollars",51034,55632,61791,70256,82014,99352,106916,112059,122498,127088,152279,187834,212238,251924,293483,337838,378348,442343,509459,613153,752364,900004,1040009,1211156,1304141,1461985,1615706,1773410,1983328,2154754,2453574,2860801,3320481,3570767,4083453,4475209,4910543,5208617,5604995,6022161,6787163,7608357,7974891,8221047
 "32000","Nevada",8,SAINC5S,61,"...","  Employer contributions for employee pension and insurance funds 7/","Thousands of dollars",33560,35132,37977,44059,48193,55815,62822,70234,74903,76312,90821,109417,126041,152975,176079,183641,206732,254994,284890,343947,408143,481310,566039,651611,740272,828127,887178,988623,1117726,1196977,1355330,1634930,1885889,2041175,2403887,2641110,2875374,2996065,3242789,3522521,4139806,4864681,5482054,5595879
 "32000","Nevada",8,SAINC5S,62,"...","  Employer contributions for government social insurance","Thousands of dollars",17474,20500,23814,26197,33821,43537,44094,41825,47595,50776,61458,78417,86197,98949,117404,154197,171616,187349,224569,269206,344221,418694,473970,559545,563869,633858,728528,784787,865602,957777,1098244,1225871,1434592,1529592,1679566,1834099,2035169,2212552,2362206,2499640,2647357,2743676,2492837,2625168
 "32000","Nevada",8,SAINC5S,70,"..."," Proprietors' income 8/","Thousands of dollars",93923,99199,95822,102133,119569,130521,127345,123352,135317,135922,165559,190745,206578,221707,261851,301254,299550,328762,411490,475146,570182,576737,617314,577064,550165,617102,735912,758891,796360,954957,1300953,1227414,1389727,1928904,2300471,2555548,2813875,3149698,3523017,4070557,5321720,5757302,6631061,7468564
