GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "51000","Virginia",5,SAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",4167798,4261127,4399151,4417451,4421795,4467387,4587103,4701063,4781825,4869348,4870415,4758119,4743189,4802678,4856886,4898765,4953354,5060290,5156641,5229033,5298892,5327163,5100799
 "51000","Virginia",5,SAEMP25N,20,"..."," Wage and salary employment","Number of jobs",3560427,3649856,3753970,3760473,3746591,3757489,3839401,3915298,3965679,3998420,3993745,3864927,3852552,3881669,3926526,3947829,3972438,4048956,4113850,4151601,4187286,4238975,4036637
 "51000","Virginia",5,SAEMP25N,40,"..."," Proprietors employment","Number of jobs",607371,611271,645181,656978,675204,709898,747702,785765,816146,870928,876670,893192,890637,921009,930360,950936,980916,1011334,1042791,1077432,1111606,1088188,1064162
 "51000","Virginia",5,SAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",50507,50186,50233,48841,45281,43521,42505,41967,40945,41155,40732,40741,40739,40615,40288,40648,40228,39324,38903,38074,37444,37358,37246
 "51000","Virginia",5,SAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",556864,561085,594948,608137,629923,666377,705197,743798,775201,829773,835938,852451,849898,880394,890072,910288,940688,972010,1003888,1039358,1074162,1050830,1026916
 "51000","Virginia",5,SAEMP25N,70,"111-112"," Farm employment","Number of jobs",61509,61483,61192,60188,57814,57818,54244,51755,50804,50569,49998,50583,53862,50922,50787,52311,54529,52272,50870,48972,49849,46598,45441
 "51000","Virginia",5,SAEMP25N,80,"..."," Nonfarm employment","Number of jobs",4106289,4199644,4337959,4357263,4363981,4409569,4532859,4649308,4731021,4818779,4820417,4707536,4689327,4751756,4806099,4846454,4898825,5008018,5105771,5180061,5249043,5280565,5055358
 "51000","Virginia",5,SAEMP25N,90,"113-814","  Private nonfarm employment","Number of jobs",3329548,3412500,3530820,3548925,3541313,3584065,3696391,3807121,3879465,3960178,3947902,3834345,3815040,3881287,3933983,3976999,4029357,4134595,4214947,4291206,4377572,4404237,4195762
 "51000","Virginia",5,SAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",14702,14178,13329,12392,13006,11716,12268,12422,12206,12523,12516,12219,12102,12162,12812,13104,13480,13529,13930,14039,14332,13403,13271
 "51000","Virginia",5,SAEMP25N,101,"113","    Forestry and logging","Number of jobs",5506,5468,4953,4561,4226,3959,4206,4341,4223,4131,4038,3601,3426,3541,4141,4309,4254,4561,4401,4055,4019,3860,3796
 "51000","Virginia",5,SAEMP25N,102,"114","    Fishing, hunting and trapping","Number of jobs",3022,2784,2719,2382,2800,2150,2420,2418,2373,2342,2287,2269,2229,2090,2102,2255,2237,1975,2086,2010,2130,2229,2335
 "51000","Virginia",5,SAEMP25N,103,"115","    Support activities for agriculture and forestry","Number of jobs",6174,5926,5657,5449,5980,5607,5642,5663,5610,6050,6191,6349,6447,6531,6569,6540,6989,6993,7443,7974,8183,7314,7140
 "51000","Virginia",5,SAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",12263,11622,11394,11962,11147,11181,11077,11620,12695,12861,14724,13653,14899,14121,16510,15406,14341,13758,12895,11584,10336,9489,8598
 "51000","Virginia",5,SAEMP25N,201,"211","    Oil and gas extraction","Number of jobs",2411,2421,2189,2441,2164,2566,2350,2582,2901,3060,4771,4621,5562,4450,5837,6316,5840,5898,5853,4080,3272,2701,2669
 "51000","Virginia",5,SAEMP25N,202,"212","    Mining (except oil and gas)","Number of jobs",9223,8544,8477,8570,7876,7363,7359,7477,7724,7670,7609,7140,7568,7841,8834,7788,7107,6559,6000,6294,5989,5803,5087
 "51000","Virginia",5,SAEMP25N,203,"213","    Support activities for mining","Number of jobs",629,657,728,951,1107,1252,1368,1561,2070,2131,2344,1892,1769,1830,1839,1302,1394,1301,1042,1210,1075,985,842
