GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "04000","Arizona",6,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars)","Thousands of dollars",371257,422003,476611,538218,573673,615902,666271,706824,740231,798586,958993,1204328,1456378,1664177,1873798,2164741,2521645,2841201,3061098,3458551,4059334,4742826,5823989,7187434,8036626,9064845,10218419,11504042,12409386,13042247,13885136,15769852,16099349,16030095,16093907,17053457,18905839,20722585,22296088,24296094,26157176,27077520,29251098,29474228,29206258,30716113,33016093,36935596,41151888,44712971,44979950,38921397,38707130,42313847,45660041,45332681,49085488,52955422,54924435,57960673,61390666,63831801,64462021
 "04000","Arizona",6,SAINC40,91,"..."," Personal dividend income","Thousands of dollars",53636,61541,72797,77681,86251,99986,117744,137887,138987,143566,199602,214862,228168,247652,278853,322088,367492,367783,451928,534548,640559,757139,864377,1012347,1062322,1184237,1298485,1442229,1597418,1713129,1917409,2288285,2399341,2620388,2717826,2966950,3471091,3928743,4776335,5470024,5726475,5448023,6070895,5871241,6431227,6988073,9601680,10599387,13324753,14859413,13061547,8604837,8703741,10917347,12993889,12498805,15216995,16750439,17894791,19028403,20523164,21561670,21409343
 "04000","Arizona",6,SAINC40,92,"..."," Personal interest income","Thousands of dollars",198760,236591,269213,297131,335783,360624,389902,404051,429538,475091,580151,772809,992146,1163348,1328957,1574077,1899376,2226254,2378246,2741931,3218331,3793715,4732591,5886004,6695484,7549721,8591753,9692097,10511173,11046773,11617307,13142986,13272930,12812081,12536510,12813708,13741610,14936673,15477125,16536775,17800812,18688998,20069793,20062768,18893984,19578970,18683075,21842486,24016945,26025716,25703274,23114240,21273977,21205114,22228463,21399705,22455446,24316294,24656603,26108679,27214483,28165237,28353366
 "04000","Arizona",6,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",102673,120547,134346,150790,167140,185622,205145,217446,230926,257869,294588,373017,505549,608692,705971,811849,962948,1226645,1282621,1452194,1659251,1779415,2084204,2368714,2944329,3755254,3953681,4787087,5291914,5697520,6056347,6479355,6717315,7010457,7384064,7795558,8288991,9139965,9438060,10186124,10431918,11336840,12002626,12189025,12328558,12949699,13058222,13700344,14410366,15235253,15676168,15270411,14649504,14728875,14858009,14716788,15373790,16321269,16041492,16454204,17421436,17962564,18673976
 "04000","Arizona",6,SAINC40,94,"...","  Monetary interest receipts","Thousands of dollars",96087,116044,134867,146341,168643,175002,184757,186605,198612,217222,285563,399792,486597,554656,622986,762228,936428,999609,1095625,1289737,1559080,2014300,2648387,3517290,3751155,3794467,4638072,4905010,5219259,5349253,5560960,6663631,6555615,5801624,5152446,5018150,5452619,5796708,6039065,6350651,7368894,7352158,8067167,7873743,6565426,6629271,5624853,8142142,9606579,10790463,10027106,7843829,6624473,6476239,7370454,6682917,7081656,7995025,8615111,9654475,9793047,10202673,9679390
 "04000","Arizona",6,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",118861,123871,134601,163406,151639,155292,158625,164886,171706,179929,179240,216657,236064,253177,265988,268576,254777,247164,230924,182072,200444,191972,227021,289083,278820,330887,328181,369716,300795,282345,350420,338581,427078,597626,839571,1272799,1693138,1857169,2042628,2289295,2629889,2940499,3110410,3540219,3881047,4149070,4731338,4493723,3810190,3827842,6215129,7202320,8729412,10191386,10437689,11434171,11413047,11888689,12373041,12823591,13653019,14104894,14699312
 "04000","Arizona",6,SAINC40,96,"...","  Imputed rent","Thousands of dollars",63594,71519,78915,86597,94597,100703,104299,109407,116099,121823,121528,160011,163028,175635,175941,168094,172893,163117,141120,86830,97244,80348,77771,88127,42220,38698,12874,-12998,-61654,-59363,22565,39150,96533,201112,402066,753727,1040972,1170266,1456304,1530898,1856017,2151707,2327113,2686507,3131622,3410913,3905025,3547236,2763910,2747883,4689013,5834220,7140627,8282374,8509650,9213069,9015510,9476596,10062239,10635759,11149410,11629005,12330663
 "04000","Arizona",6,SAINC40,97,"...","  Monetary rent","Thousands of dollars",55267,52352,55686,76809,57042,54589,54326,55479,55607,58106,57712,56646,73036,77542,90047,100482,81884,84047,89804,95242,103200,111624,149250,200956,236600,292189,315307,382714,362449,341708,327855,299431,330545,396514,437505,519072,652166,686903,586324,758397,773872,788792,783297,853712,749425,738157,826313,946487,1046280,1079959,1526116,1368100,1588785,1909012,1928039,2221102,2397537,2412093,2310802,2187832,2503609,2475889,2368649
"Note: See the included footnote file."
"SAINC40: Property Income "
"Last updated: September 23, 2021-- new statistics for 2020; revised statistics for 1998-2019."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
