GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "51000","Virginia",5,SAEMP27S,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",1896815,1901093,1930156,1983123,2083121,2132510,2098412,2166498,2235467,2334890,2402860,2439263,2449949,2440807,2504313,2634770,2753106,2859581,2996092,3082830,3171253,3198749,3129442,3153878,3222040,3291347,3348331,3409336,3491515,3560427,3649856,3753970,3760473
 "51000","Virginia",5,SAEMP27S,70,"[01-02]"," Farm wage and salary employment","Number of jobs",33265,30386,33846,31931,29938,30688,25604,32747,22571,24000,21995,25974,25166,23763,25716,23126,22773,17802,15924,17513,13632,15281,17670,16638,14141,13102,14785,11955,12372,11002,11297,10959,11347
 "51000","Virginia",5,SAEMP27S,80,"..."," Nonfarm wage and salary employment","Number of jobs",1863550,1870707,1896310,1951192,2053183,2101822,2072808,2133751,2212896,2310890,2380865,2413289,2424783,2417044,2478597,2611644,2730333,2841779,2980168,3065317,3157621,3183468,3111772,3137240,3207899,3278245,3333546,3397381,3479143,3549425,3638559,3743011,3749126
 "51000","Virginia",5,SAEMP27S,90,"...","  Private nonfarm wage and salary employment","Number of jobs",1258095,1277097,1307615,1366569,1460383,1487124,1445062,1507699,1578036,1660560,1720065,1736519,1748074,1734331,1788837,1910381,2019634,2117113,2235560,2309654,2383658,2391595,2319883,2337249,2403597,2475653,2546977,2612331,2701672,2772684,2851415,2935872,2940788
 "51000","Virginia",5,SAEMP27S,100,"[07-09]","   Agricultural services, forestry, and fishing","Number of jobs",5990,6118,6241,6260,7299,7674,6476,7250,7452,9639,10595,10050,9927,10080,11019,12339,13987,15795,17304,17332,18024,19004,18308,18723,19821,21411,22265,23319,24312,25409,27427,29331,31252
 "51000","Virginia",5,SAEMP27S,110,"07","    Agricultural services","Number of jobs",4992,5266,5522,5644,6785,6976,5915,6576,6929,8991,9872,9247,9123,9408,10456,11882,13393,15220,16816,16914,17563,18535,17794,18268,19371,20852,21691,22636,23657,24756,26756,28612,(NA)
 "51000","Virginia",5,SAEMP27S,120,"...","    Forestry and fishing","Number of jobs",998,852,719,616,514,698,561,674,523,648,723,803,804,672,563,457,594,575,488,418,461,469,514,455,450,559,574,683,655,653,671,719,(NA)
 "51000","Virginia",5,SAEMP27S,121,"08","     Forestry","Number of jobs",148,124,125,168,135,307,240,244,224,262,292,365,422,404,326,329,433,397,318,272,269,282,337,305,320,427,446,549,522,517,550,580,(NA)
 "51000","Virginia",5,SAEMP27S,122,"...","     Fishing","Number of jobs",850,728,594,448,379,391,321,430,299,386,431,438,382,268,237,128,161,178,170,146,192,187,177,150,130,132,128,134,133,136,121,139,(NA)
 "51000","Virginia",5,SAEMP27S,200,"B","   Mining","Number of jobs",13908,15092,15441,15894,16067,18012,20568,21511,22647,21166,23204,22886,22971,22326,17656,18595,18016,16844,16135,16298,16390,15567,14466,13705,13099,12254,11552,10825,11329,10613,10149,10066,10161
 "51000","Virginia",5,SAEMP27S,210,"10","    Metal mining","Number of jobs",323,326,320,287,288,307,324,316,322,326,342,336,256,153,126,118,104,(D),(D),(D),56,53,(D),(D),(D),(D),(D),(D),(D),114,99,(D),(NA)
 "51000","Virginia",5,SAEMP27S,220,"12","    Coal mining","Number of jobs",10951,12092,12471,12915,13078,14898,17482,18545,19645,17983,19862,19546,19837,19482,15022,15853,15199,13850,(D),(D),12634,11954,11120,10412,9803,8829,7920,7080,7443,6482,5818,5809,(NA)
 "51000","Virginia",5,SAEMP27S,230,"13","    Oil and gas extraction","Number of jobs",34,43,33,46,67,95,86,82,101,100,110,161,308,277,185,214,177,(D),333,315,269,258,(D),(D),(D),(D),(D),(D),(D),683,814,(D),(NA)
 "51000","Virginia",5,SAEMP27S,240,"14","    Nonmetallic minerals, except fuels","Number of jobs",2600,2631,2617,2646,2634,2712,2676,2568,2579,2757,2890,2843,2570,2414,2323,2410,2536,2703,2854,3371,3431,3302,2957,2909,2924,3046,3258,3302,3279,3334,3418,3433,(NA)
 "51000","Virginia",5,SAEMP27S,300,"C","   Construction","Number of jobs",99253,100897,106125,113943,128771,131687,114748,114951,122894,134842,142591,132115,120007,107441,118142,137285,157443,174769,189713,197191,202181,188202,159054,152028,160006,170021,174167,182303,193454,196087,205090,217501,222070
 "51000","Virginia",5,SAEMP27S,310,"15","    General building contractors","Number of jobs",30688,31011,33778,36711,42415,41778,35894,35469,38059,42866,46463,39558,33977,29049,32181,38366,44487,49000,54011,55345,52685,48666,40561,38137,39279,41249,41043,41953,43387,43959,45987,48689,(NA)
 "51000","Virginia",5,SAEMP27S,320,"16","    Heavy construction contractors","Number of jobs",19339,20852,21007,21162,23071,26017,22274,22507,23462,25052,25953,24945,21237,18507,19614,22897,25207,28735,30382,29729,33132,31354,25551,24366,26398,28231,28878,28718,30370,30278,31134,33074,(NA)
 "51000","Virginia",5,SAEMP27S,330,"17","    Special trade contractors","Number of jobs",49226,49034,51340,56070,63285,63892,56580,56975,61373,66924,70175,67612,64793,59885,66347,76022,87749,97034,105320,112117,116364,108182,92942,89525,94329,100541,104246,111632,119697,121850,127969,135738,(NA)
 "51000","Virginia",5,SAEMP27S,400,"D","   Manufacturing","Number of jobs",371316,364134,364480,382640,402567,402755,373256,389208,403235,413951,417194,415978,417045,400582,405932,424873,426894,427065,432109,431863,430626,428866,414151,409576,407068,407171,405488,403323,406506,404480,396603,390562,374181
 "51000","Virginia",5,SAEMP27S,410,"...","    Durable goods manufacturing","Number of jobs",150610,146922,151435,164957,177896,179187,164668,172250,182265,190682,193105,189974,191198,179435,183366,198203,203166,203158,205123,207580,208555,209467,201072,196232,195034,196413,198962,198746,202260,204787,204857,206252,196711
 "51000","Virginia",5,SAEMP27S,413,"24","     Lumber and wood products","Number of jobs",23959,22744,22512,22184,21831,20671,20231,22099,23189,24302,24818,22754,22131,19336,21202,23190,(D),(D),(D),(D),(D),(D),(D),(D),24653,25546,25284,25535,26629,27584,28860,27945,(NA)
 "51000","Virginia",5,SAEMP27S,417,"25","     Furniture and fixtures","Number of jobs",24965,24381,24452,26751,28450,28826,23448,25119,26163,27832,27507,26172,25756,23351,23199,24101,24484,24557,24533,24521,24024,23112,21311,21212,21556,21769,21278,20822,20907,21993,22153,21915,(NA)
 "51000","Virginia",5,SAEMP27S,420,"32","     Stone, clay, and glass products","Number of jobs",11356,11132,11513,11720,12664,13487,11844,12134,12666,13148,13529,12898,12944,11600,12409,13545,14464,15176,16084,15357,15136,14809,13543,12252,12186,12545,12253,12287,12297,12217,12624,13120,(NA)
 "51000","Virginia",5,SAEMP27S,423,"33","     Primary metal industries","Number of jobs",10163,10092,10274,10459,10732,11397,10451,11604,12546,13256,14239,12857,12129,10697,10128,11148,10882,10620,10650,11322,11997,11767,11158,11118,10850,11075,10251,10091,9889,9888,10500,11160,(NA)
 "51000","Virginia",5,SAEMP27S,426,"34","     Fabricated metal products","Number of jobs",11301,11899,12394,12604,17366,18485,17288,17045,17839,19187,20151,20131,19897,18453,18410,18749,19522,19159,18633,18528,18398,18527,17843,17376,17217,17650,18627,18662,18999,18680,17580,17162,(NA)
 "51000","Virginia",5,SAEMP27S,429,"35","     Industrial machinery and equipment","Number of jobs",10052,9827,9445,11456,12449,13613,13123,13823,14106,14781,15629,15341,15574,15018,13613,15742,16848,15512,16253,19418,20828,22703,22859,23967,24516,25099,26581,27660,28701,29064,29693,28980,(NA)
 "51000","Virginia",5,SAEMP27S,432,"36","     Electronic and other electric equipment","Number of jobs",22679,22873,25766,28464,31486,31842,29741,29540,30723,32106,33637,34661,36664,36356,37178,41107,41247,39714,39212,34693,34127,34609,32989,31728,30602,31387,32766,31529,32090,30340,26891,28012,(NA)
 "51000","Virginia",5,SAEMP27S,435,"371","     Motor vehicles and equipment","Number of jobs",3553,3483,3294,3537,3691,3429,4349,5528,7300,8242,8858,7598,7151,6010,6479,7191,7397,8047,8223,8887,9052,9411,9191,10355,10783,11452,12334,12168,12603,13651,15352,15425,(NA)
 "51000","Virginia",5,SAEMP27S,438,"372-379","     Other transportation equipment","Number of jobs",25981,24131,25691,31052,32605,30356,27378,28277,30541,30147,26805,31100,32378,32438,34235,36430,(D),(D),(D),(D),(D),(D),(D),(D),30846,28029,27591,26393,26149,26226,24776,26324,(NA)
 "51000","Virginia",5,SAEMP27S,441,"38","     Instruments and related products","Number of jobs",2388,2480,2351,2573,2868,3125,3130,3160,3339,3616,3879,3637,3856,3590,3508,3628,3955,4989,5290,8006,9432,9782,9619,8157,8653,8358,8368,10227,10616,10894,12017,11544,(NA)
 "51000","Virginia",5,SAEMP27S,444,"39","     Miscellaneous manufacturing industries","Number of jobs",3847,3597,3519,3725,3521,3849,3685,3921,3853,4065,4053,2825,2718,2586,3005,3372,3384,3282,3572,3553,3423,3123,3085,2953,3172,3503,3629,3372,3380,4250,4411,4665,(NA)
 "51000","Virginia",5,SAEMP27S,447,"...","     Ordnance 2/","Number of jobs",366,283,224,432,233,107,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "51000","Virginia",5,SAEMP27S,450,"...","    Nondurable goods manufacturing","Number of jobs",220706,217212,213045,217683,224671,223568,208588,216958,220970,223269,224089,226004,225847,221147,222566,226670,223728,223907,226986,224283,222071,219399,213079,213344,212034,210758,206526,204577,204246,199693,191746,184310,177470
 "51000","Virginia",5,SAEMP27S,453,"20","     Food and kindred products","Number of jobs",35601,34885,35462,35902,36731,37714,37884,38905,39741,40375,41195,41161,40563,40237,39152,38854,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),40171,39601,38723,(NA)
 "51000","Virginia",5,SAEMP27S,456,"21","     Tobacco products","Number of jobs",14771,15247,14766,15232,17181,17157,15894,16556,15955,15876,16673,17580,18553,18576,17251,16053,(D),(D),(D),(D),13432,13309,(D),12728,(D),(D),(D),(D),(D),(D),8474,8209,(NA)
 "51000","Virginia",5,SAEMP27S,459,"22","     Textile mill products","Number of jobs",44039,43639,41506,43012,46602,45574,40897,43347,45053,45807,45299,45637,45650,44042,44519,44727,42999,43601,45246,42851,42157,40717,38320,38835,39154,38208,37286,35899,35145,33306,28962,25971,(NA)
 "51000","Virginia",5,SAEMP27S,462,"23","     Apparel and other textile products","Number of jobs",37060,38176,38641,39809,40515,39335,34718,37257,36615,35434,33211,33543,31899,30272,31205,31889,29841,29858,29323,29008,28722,27605,26475,27372,25467,24095,21924,19651,18405,15823,13991,10232,(NA)
 "51000","Virginia",5,SAEMP27S,465,"26","     Paper and allied products","Number of jobs",14150,14243,14407,14510,14278,13911,13008,13583,13915,14286,15047,15358,15447,14514,14771,15385,15550,15612,15708,15326,16486,16629,16709,17007,17012,17136,17372,17692,18401,18085,17639,17071,(NA)
 "51000","Virginia",5,SAEMP27S,468,"27","     Printing and publishing","Number of jobs",14151,14381,14663,15221,16423,16857,17100,17563,18877,20245,21562,22509,23434,24126,25731,28295,30251,32234,33301,35196,35809,36008,34454,34113,34838,36677,36632,37309,37966,38565,38211,38010,(NA)
 "51000","Virginia",5,SAEMP27S,471,"28","     Chemicals and allied products","Number of jobs",46561,42024,39086,38747,38071,38354,35928,33678,33643,34057,34311,34647,34130,33720,33195,33124,32330,32056,32820,33082,31057,29366,28205,27002,24305,22507,21288,21576,21863,21572,20342,20431,(NA)
 "51000","Virginia",5,SAEMP27S,474,"29","     Petroleum and coal products","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),534,523,495,509,507,553,662,635,(NA)
