GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "27000","Minnesota",4,SAINC7N,50,"...","Wages and salaries by place of work (thousands of dollars)","Thousands of dollars",83033201,88595038,95704176,98980854,100657642,103495702,109165027,111886497,116915961,123700501,127232269,121064910,124165611,128983413,135334396,139568041,145882870,153851744,158149844,165800357,172898375,179108842,179144037,192593581
 "27000","Minnesota",4,SAINC7N,81,"111-112"," Farm wages and salaries","Thousands of dollars",454388,421218,499845,491585,542480,477939,437870,425690,410114,508097,440091,619937,534610,415256,682489,504399,511198,561576,613765,573824,548400,683399,587228,620053
 "27000","Minnesota",4,SAINC7N,82,"..."," Nonfarm wages and salaries","Thousands of dollars",82578813,88173820,95204331,98489269,100115162,103017763,108727157,111460807,116505847,123192404,126792178,120444973,123631001,128568157,134651907,139063642,145371672,153290168,157536079,165226533,172349975,178425443,178556809,191973528
 "27000","Minnesota",4,SAINC7N,90,"113-814","  Private nonfarm wages and salaries","Thousands of dollars",70958453,76077104,82290261,85059689,85912249,88357001,93564114,95771435,100123992,106198392,108937831,102152809,105363955,110375561,116254765,120254173,125924513,133213922,136859674,143994313,150048840,155404230,155077765,168623449
 "27000","Minnesota",4,SAINC7N,100,"113-115","   Forestry, fishing, and related activities","Thousands of dollars",75155,80662,84138,87845,94199,98776,107880,111126,117445,123288,133902,134857,145377,151703,165333,171789,177072,195207,205185,214845,217269,227073,239021,288324
 "27000","Minnesota",4,SAINC7N,101,"113","    Forestry and logging","Thousands of dollars",23464,24921,25963,23742,24051,25111,27419,27288,26087,26095,27084,27854,29829,32136,31334,30850,33212,37624,38003,39471,37745,36248,37882,(NA)
 "27000","Minnesota",4,SAINC7N,102,"114","    Fishing, hunting and trapping","Thousands of dollars",(T),(T),(T),1030,1141,1229,1418,1483,1773,2190,2397,1708,2030,1930,2495,2351,2616,3086,3391,3705,3705,4073,4654,(NA)
 "27000","Minnesota",4,SAINC7N,103,"115","    Support activities for agriculture and forestry","Thousands of dollars",49885,54049,56336,63073,69007,72436,79043,82355,89585,95003,104421,105295,113518,117637,131504,138588,141244,154497,163791,171669,175819,186752,196485,(NA)
 "27000","Minnesota",4,SAINC7N,200,"21","   Mining, quarrying, and oil and gas extraction","Thousands of dollars",356461,343486,348549,295265,279255,286282,296375,311701,335499,342610,398330,280850,383863,472894,513518,523433,544256,490945,422297,488733,543887,538151,473777,656433
 "27000","Minnesota",4,SAINC7N,201,"211","    Oil and gas extraction","Thousands of dollars",300,432,(T),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),11125,11525,7371,(D),(D),7455,(NA)
 "27000","Minnesota",4,SAINC7N,202,"212","    Mining (except oil and gas)","Thousands of dollars",355892,342738,347626,294299,278350,285230,295149,309993,332905,337981,391423,271580,367604,438540,483543,498726,520944,471668,404376,474636,531027,520939,458638,(NA)
 "27000","Minnesota",4,SAINC7N,203,"213","    Support activities for mining","Thousands of dollars",(T),(T),(T),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),8152,6396,6726,(D),(D),7684,(NA)
 "27000","Minnesota",4,SAINC7N,300,"22","   Utilities","Thousands of dollars",716711,743093,782299,842859,849353,812316,897231,898823,929256,962711,1035389,1040732,1095662,1157312,1178837,1265359,1277482,1305791,1302041,1330033,1385228,1415239,1458515,1474381
 "27000","Minnesota",4,SAINC7N,400,"23","   Construction","Thousands of dollars",4117251,4800245,5308061,5608744,5764292,5883161,6191944,6150155,6259657,6263110,5993406,5036780,4685112,5034679,5422667,5922555,6501439,7261339,7525090,8038526,8376992,9090304,9241388,10855943
 "27000","Minnesota",4,SAINC7N,401,"236","    Construction of buildings","Thousands of dollars",957612,1107265,1242861,1360849,1421221,1442886,1525210,1565866,1572373,1576566,1484555,1147395,1077009,1150679,1221293,1333063,1499984,1631935,1699937,1831584,1944773,2125210,2136741,(NA)
 "27000","Minnesota",4,SAINC7N,402,"237","    Heavy and civil engineering construction","Thousands of dollars",618723,703025,737916,763378,817847,825612,874136,839340,875269,904857,924488,934871,867843,904337,994718,1086673,1157849,1292158,1294495,1330983,1358015,1441862,1576888,(NA)
 "27000","Minnesota",4,SAINC7N,403,"238","    Specialty trade contractors","Thousands of dollars",2540916,2989955,3327284,3484517,3525224,3614663,3792598,3744949,3812015,3781687,3584363,2954514,2740260,2979663,3206656,3502819,3843606,4337246,4530658,4875959,5074204,5523232,5527759,(NA)
 "27000","Minnesota",4,SAINC7N,500,"31-33","   Manufacturing","Thousands of dollars",15015550,15650578,16445810,16052932,15818555,16086515,16846851,16947770,17400711,17815972,17809202,16060283,16465287,17328162,17964224,18316124,19080570,20087679,20259346,20987682,21617315,22092207,21930897,23944759
 "27000","Minnesota",4,SAINC7N,510,"321,327-339","    Durable goods manufacturing","Thousands of dollars",10088393,10484229,11138461,10804479,10531301,10733119,11490555,11590983,11920555,12217613,12194876,10814473,11136185,11756187,12270228,12538318,13081553,13763698,13739019,14162183,14687001,15045486,14799999,15990351
 "27000","Minnesota",4,SAINC7N,511,"321","     Wood product manufacturing","Thousands of dollars",558444,599961,638751,638755,644564,703601,750370,784620,770123,701310,587561,473376,459390,472133,477102,486758,507941,535100,557411,598916,632932,645458,651681,(NA)
 "27000","Minnesota",4,SAINC7N,512,"327","     Nonmetallic mineral product manufacturing","Thousands of dollars",353517,370045,396349,405376,415359,416318,453953,455341,458590,483280,455005,394490,391814,408035,442128,466597,485049,540749,586651,613581,623891,654256,649182,(NA)
 "27000","Minnesota",4,SAINC7N,513,"331","     Primary metal manufacturing","Thousands of dollars",263195,259618,270786,282814,277080,276691,302553,310082,320344,321587,337652,248762,280434,317494,337105,337368,354339,367198,351718,358714,387507,389576,350299,(NA)
 "27000","Minnesota",4,SAINC7N,514,"332","     Fabricated metal product manufacturing","Thousands of dollars",1914852,1924867,2038649,1942421,1828221,1799330,1911039,1972765,2065078,2188836,2177252,1894714,1925493,2057687,2207478,2244991,2368838,2407888,2432205,2516672,2640150,2727379,2712900,(NA)
 "27000","Minnesota",4,SAINC7N,515,"333","     Machinery manufacturing","Thousands of dollars",1812286,1851648,1939682,1874488,1739609,1723407,1793197,1825965,1796639,1864371,1889461,1615224,1683702,1804360,1963812,2006564,2086592,2189963,2191637,2269537,2359390,2355899,2343804,(NA)
 "27000","Minnesota",4,SAINC7N,516,"334","     Computer and electronic product manufacturing","Thousands of dollars",3166235,3338009,3584841,3333665,3310132,3393418,3556544,3575327,3761357,3718783,3870234,3620792,3665348,3812683,3942349,4026184,4157100,4398516,4398082,4444135,4519394,4602436,4486501,(NA)
 "27000","Minnesota",4,SAINC7N,517,"335","     Electrical equipment, appliance, and component manufacturing","Thousands of dollars",319902,340931,374783,370633,338042,325642,354473,371969,401818,430584,490520,448895,432680,491029,514824,514671,546607,547041,532571,535409,568588,594309,553198,(NA)
 "27000","Minnesota",4,SAINC7N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing","Thousands of dollars",325751,380943,398253,350549,360383,362411,333888,329377,307463,381629,269766,222427,230690,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "27000","Minnesota",4,SAINC7N,519,"3364-3369","     Other transportation equipment manufacturing","Thousands of dollars",216503,244427,252965,270210,295828,301520,322936,342556,334706,305679,311744,229868,236981,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "27000","Minnesota",4,SAINC7N,521,"337","     Furniture and related product manufacturing","Thousands of dollars",389498,425345,449116,440222,430856,447413,475099,483351,491176,488689,449984,346192,346613,367640,425225,433580,451083,496775,492290,525957,545974,572743,570055,(NA)
 "27000","Minnesota",4,SAINC7N,522,"339","     Miscellaneous manufacturing","Thousands of dollars",768210,748435,794286,895346,891227,983368,1236503,1139630,1213261,1332865,1355697,1319733,1483040,1472954,1436943,1473186,1532418,1666207,1644115,1725430,1790323,1859405,1863197,(NA)
 "27000","Minnesota",4,SAINC7N,530,"311-316,322-326","    Nondurable goods manufacturing","Thousands of dollars",4927157,5166349,5307349,5248453,5287254,5353396,5356296,5356787,5480156,5598359,5614326,5245810,5329102,5571975,5693996,5777806,5999017,6323981,6520327,6825499,6930314,7046721,7130898,7954408
 "27000","Minnesota",4,SAINC7N,531,"311","     Food manufacturing","Thousands of dollars",1441175,1532279,1554338,1569975,1650349,1647817,1596033,1565869,1587749,1621884,1664266,1716422,1787630,1838504,1876960,1980103,2047083,2154036,2261223,2385370,2457321,2500259,2619935,(NA)
 "27000","Minnesota",4,SAINC7N,532,"312","     Beverage and tobacco product manufacturing","Thousands of dollars",98374,98972,99254,109922,95546,93104,95006,95661,97755,104172,106653,106004,111751,124440,123360,120991,125838,148378,159506,171057,157527,172237,180760,(NA)
 "27000","Minnesota",4,SAINC7N,533,"313","     Textile mills","Thousands of dollars",17936,19052,18255,15839,15261,14539,15033,14497,17508,17707,15579,12036,11101,11951,12081,14268,12770,12942,13301,14422,14373,13890,11696,(NA)
 "27000","Minnesota",4,SAINC7N,534,"314","     Textile product mills","Thousands of dollars",71516,73072,78398,76288,76601,76090,68367,71957,72256,81184,81766,66517,64757,69515,74911,78551,85664,117058,94386,95900,108489,96359,96214,(NA)
 "27000","Minnesota",4,SAINC7N,535,"315","     Apparel manufacturing","Thousands of dollars",37821,38277,36399,37549,33780,30877,31318,30909,32305,26252,25553,21044,20616,20325,22614,20821,20368,22691,23801,24167,23727,21996,20064,(NA)
 "27000","Minnesota",4,SAINC7N,536,"316","     Leather and allied product manufacturing","Thousands of dollars",54579,52488,58596,62942,60145,58809,54461,51325,55541,54018,53234,38223,47738,50565,48542,48145,53459,56872,53873,55148,60110,85987,70755,(NA)
 "27000","Minnesota",4,SAINC7N,537,"322","     Paper manufacturing","Thousands of dollars",687385,703911,734728,708198,702191,666295,649262,625693,650000,657775,658953,612319,666527,679203,671003,643982,622982,661210,643153,658301,641062,646454,641285,(NA)
 "27000","Minnesota",4,SAINC7N,538,"323","     Printing and related support activities","Thousands of dollars",1261186,1317752,1323572,1283534,1255475,1345094,1366515,1410340,1408746,1430708,1386626,1197658,1106994,1149387,1157173,1200545,1262089,1274379,1279733,1274992,1211676,1215031,1104710,(NA)
 "27000","Minnesota",4,SAINC7N,539,"324","     Petroleum and coal products manufacturing","Thousands of dollars",123867,137167,139120,148860,162406,157807,170196,189380,209764,198786,193321,184380,183885,190642,215038,227847,248109,259639,256008,250572,246470,256231,247136,(NA)
 "27000","Minnesota",4,SAINC7N,541,"325","     Chemical manufacturing","Thousands of dollars",481314,529465,549843,540658,572027,582751,615751,599849,637034,695225,714060,695285,717213,776319,762340,706676,750129,804074,908968,996725,1058503,1068288,1154501,(NA)
 "27000","Minnesota",4,SAINC7N,542,"326","     Plastics and rubber products manufacturing","Thousands of dollars",652004,663914,714846,694688,663473,680213,694354,701307,711498,710648,714315,595922,610890,661124,729974,735877,770526,812702,826375,898845,951056,969989,983842,(NA)
 "27000","Minnesota",4,SAINC7N,600,"42","   Wholesale trade","Thousands of dollars",5674507,5945257,6472060,6780867,6804184,7015724,7441599,7859874,8315015,8658899,9095909,8453077,8620764,9069474,9601382,9955440,10195439,10558113,10452636,11075131,11089115,10964848,11194110,12176241
 "27000","Minnesota",4,SAINC7N,700,"44-45","   Retail trade","Thousands of dollars",5635110,6030096,6391369,6571457,6669365,6748420,7032917,6965575,7040263,7170889,7115728,6814321,6837422,7021780,7233546,7491067,7900416,8333218,8645627,8886907,9240929,9305383,9449746,10368487
 "27000","Minnesota",4,SAINC7N,701,"441","    Motor vehicle and parts dealers","Thousands of dollars",1039983,1133188,1184153,1255916,1283719,1288195,1310346,1276891,1266789,1283415,1214714,1107866,1132903,1219008,1278672,1334308,1418034,1506895,1557984,1639746,1727723,1832304,1828361,(NA)
 "27000","Minnesota",4,SAINC7N,702,"442","    Furniture and home furnishings stores","Thousands of dollars",239514,271625,304119,303367,324165,329725,340880,319205,334590,322796,293540,248643,235479,244371,253850,268358,287598,314929,325687,341312,336026,345764,323209,(NA)
 "27000","Minnesota",4,SAINC7N,703,"443","    Electronics and appliance stores","Thousands of dollars",244538,306628,295602,278736,269658,258555,265626,250189,258523,260015,274046,267001,278700,298783,297887,306636,301338,354935,392049,376687,386779,377233,296255,(NA)
 "27000","Minnesota",4,SAINC7N,704,"444","    Building material and garden equipment and supplies dealers","Thousands of dollars",562376,616860,665527,697761,719728,713756,764265,761598,769428,762870,748544,687796,682676,705203,726482,765161,788657,823300,848413,866755,882258,902236,983797,(NA)
 "27000","Minnesota",4,SAINC7N,705,"445","    Food and beverage stores","Thousands of dollars",805093,838001,903237,953139,963799,972002,1001655,993558,1007826,1045217,1047746,1065315,1009310,1009112,1039681,1058508,1066729,1119574,1185628,1245105,1286881,1313536,1425254,(NA)
 "27000","Minnesota",4,SAINC7N,706,"446","    Health and personal care stores","Thousands of dollars",258330,276349,298960,329492,358589,373335,398052,425572,466361,497589,502280,517990,526848,546568,556982,578427,577069,609093,678695,702785,725081,726239,728157,(NA)
 "27000","Minnesota",4,SAINC7N,707,"447","    Gasoline stations","Thousands of dollars",362969,379952,393125,403087,397322,393076,382954,373145,372747,375486,380911,378195,382589,398405,408806,404440,429433,465400,499987,530338,552484,578660,633313,(NA)
 "27000","Minnesota",4,SAINC7N,708,"448","    Clothing and clothing accessories stores","Thousands of dollars",278685,293747,313050,322168,316555,321019,344093,350449,363658,377823,374382,353335,360394,361462,375672,384332,392871,432156,428359,424750,425828,418984,344751,(NA)
 "27000","Minnesota",4,SAINC7N,709,"451","    Sporting goods, hobby, musical instrument, and book stores","Thousands of dollars",193156,203893,214810,222793,226510,230321,238452,242669,251811,221746,214805,200159,208848,203432,212827,219559,233555,246252,249236,245223,241477,239530,238740,(NA)
 "27000","Minnesota",4,SAINC7N,711,"452","    General merchandise stores","Thousands of dollars",843744,861730,916056,946380,976251,1063967,1164354,1171823,1097164,1185965,1271011,1244526,1254539,1264165,1281950,1293198,1316970,1363052,1386702,1430159,1463112,1433751,1491264,(NA)
 "27000","Minnesota",4,SAINC7N,712,"453","    Miscellaneous store retailers","Thousands of dollars",336673,364643,394832,385981,384168,393165,396789,369249,370531,371057,358573,338006,322903,327109,355766,372478,400083,421368,420264,415370,415094,378922,357311,(NA)
 "27000","Minnesota",4,SAINC7N,713,"454","    Nonstore retailers","Thousands of dollars",470049,483480,507898,472637,448901,411304,425451,431227,480835,466910,435176,405489,442233,444162,444971,505662,688079,676264,672623,668677,798186,758224,799334,(NA)
 "27000","Minnesota",4,SAINC7N,800,"48-49","   Transportation and warehousing","Thousands of dollars",3242183,3424431,3601915,3734750,3501082,3521729,3677180,3678458,3426394,3793458,3928288,3449471,3432740,3677901,3842806,3919077,4228292,4446912,4691523,4964236,5240630,5497282,5372386,5717751
 "27000","Minnesota",4,SAINC7N,801,"481","    Air transportation","Thousands of dollars",1246921,1319003,1384729,1492414,1285618,1274726,1347169,1279522,917907,1176559,1242596,945258,865050,892898,861437,921613,982988,1015031,1219475,1210457,1214110,1288287,1164800,(NA)
 "27000","Minnesota",4,SAINC7N,802,"482","    Rail transportation","Thousands of dollars",283351,285020,279589,(D),265124,269940,279133,300941,(D),(D),(D),(D),319701,(D),394927,384696,449429,446049,376347,377423,405325,405759,397721,(NA)
 "27000","Minnesota",4,SAINC7N,803,"483","    Water transportation","Thousands of dollars",(T),(T),16608,(D),(D),(D),17547,18217,18813,20186,21821,17144,20757,24681,26091,25546,27593,27962,27841,29008,29989,32448,29062,(NA)
 "27000","Minnesota",4,SAINC7N,804,"484","    Truck transportation","Thousands of dollars",746788,792803,821128,821002,821939,834265,888892,928799,986485,1030306,1053554,964763,967989,1035056,1088255,1107187,1194835,1270653,1306192,1351712,1474068,1486557,1505640,(NA)
 "27000","Minnesota",4,SAINC7N,805,"485","    Transit and ground passenger transportation","Thousands of dollars",198723,210800,215878,232665,232130,231134,242404,243874,256097,271022,283314,284560,291705,304742,316693,333071,360449,388453,392469,417457,435451,445462,370148,(NA)
 "27000","Minnesota",4,SAINC7N,806,"486","    Pipeline transportation","Thousands of dollars",25441,25543,27040,25830,21394,26759,27420,26706,29089,28454,30910,31875,32952,34713,38551,51397,66002,80512,79727,81556,80167,81048,76497,(NA)
 "27000","Minnesota",4,SAINC7N,807,"487","    Scenic and sightseeing transportation","Thousands of dollars",(T),(T),(T),3255,(D),(D),4900,(D),5127,5094,3249,3087,2659,2131,2259,2631,2602,2468,2523,2720,2818,3688,2177,(NA)
 "27000","Minnesota",4,SAINC7N,808,"488","    Support activities for transportation","Thousands of dollars",184708,203078,221691,231693,227497,232274,239407,247910,257470,263726,283211,267155,273495,299528,342979,343840,362854,380453,385953,397817,443334,459945,447618,(NA)
 "27000","Minnesota",4,SAINC7N,809,"492","    Couriers and messengers","Thousands of dollars",302479,325942,333054,331858,(D),333625,350391,(D),(D),(D),(D),(D),378823,(D),390854,413178,441279,464944,480643,560304,604021,712493,727445,(NA)
 "27000","Minnesota",4,SAINC7N,811,"493","    Warehousing and storage","Thousands of dollars",233437,242128,299093,304173,300129,298673,279917,278837,287856,311580,286307,256114,279609,332779,380760,335918,340261,370387,420353,535782,551347,581595,651278,(NA)
 "27000","Minnesota",4,SAINC7N,900,"51","   Information","Thousands of dollars",2596504,2870230,3213814,3318773,3198928,3036664,3179426,3237550,3288243,3507066,3509689,3349027,3367908,3557890,3496853,3562383,3660874,3732227,3634880,3799499,3882349,3935842,3985841,4206037
 "27000","Minnesota",4,SAINC7N,901,"511","    Publishing industries (except Internet)","Thousands of dollars",1116921,1196896,1307972,1366105,1370692,1323406,1387154,1452921,1472658,1618428,1622615,1524918,1487764,1565455,1492589,1531619,1578195,1572353,1494813,1614617,1603297,1735617,1775620,(NA)
 "27000","Minnesota",4,SAINC7N,902,"512","    Motion picture and sound recording industries","Thousands of dollars",100801,103557,102396,107794,98201,98873,107725,94681,89361,90582,88162,80280,77091,80221,82494,83728,87597,88866,96217,91048,93627,99316,71046,(NA)
 "27000","Minnesota",4,SAINC7N,903,"515","    Broadcasting (except Internet)","Thousands of dollars",216260,237519,250950,264830,266328,262014,264871,263179,260284,302639,278860,267007,265849,276113,284158,283525,292283,296975,300291,239006,245916,250713,236296,(NA)
 "27000","Minnesota",4,SAINC7N,904,"516","    Internet publishing and broadcasting 2/","Thousands of dollars",7410,11463,25408,25935,18903,22813,30338,36723,45430,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "27000","Minnesota",4,SAINC7N,905,"517","    Telecommunications","Thousands of dollars",739173,841547,973810,913938,839118,800460,818286,829479,868942,847718,942480,889517,868338,890753,926479,933781,948667,925855,901251,954550,924049,901745,878019,(NA)
 "27000","Minnesota",4,SAINC7N,906,"518","    Data processing, hosting, and related services","Thousands of dollars",407521,470029,543080,628665,592082,516517,560713,549045,534610,559198,480905,495146,569668,627670,557603,585567,574667,650721,641837,673751,782772,683583,746449,(NA)
 "27000","Minnesota",4,SAINC7N,907,"519","    Other information services 2/","Thousands of dollars",8418,9219,10198,11506,13604,12581,10339,11522,16958,88501,96667,92159,99198,117678,153530,144163,179465,197457,200471,226527,232688,264868,278411,(NA)
 "27000","Minnesota",4,SAINC7N,1000,"52","   Finance and insurance","Thousands of dollars",6235570,6605770,7421288,8116846,8180092,8975858,9481992,9732462,10236851,11119777,10727861,10282586,10739463,11592657,12687126,12784081,13177359,14059589,13799603,14841130,15864300,16700685,17757677,18269816
 "27000","Minnesota",4,SAINC7N,1001,"521","    Monetary Authorities-central bank","Thousands of dollars",32510,35490,34194,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),101298,(D),(D),118663,128661,135293,(D),(NA)
 "27000","Minnesota",4,SAINC7N,1002,"522","    Credit intermediation and related activities","Thousands of dollars",1896598,2027556,2072731,2401975,2600909,3007969,2999284,3129287,3229414,3180263,3160160,3137567,3215396,3430414,3642388,3879316,3952202,4191850,5013942,5346313,5587823,6018008,6597725,(NA)
