GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "02000","Alaska",8,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars)","Thousands of dollars",67954,73461,90909,91776,97963,110432,125919,135438,145015,157502,165544,205780,254938,284135,314440,358806,419232,505699,571313,634543,726856,808932,920264,1078223,1339083,1563922,1723947,1902081,1950433,1935348,1996791,2219613,2331140,2381537,2528707,2731392,2941711,3120131,3235610,3399875,3508463,3511665,3699810,3660987,3614138,3733671,3888469,4164627,4630629,5161660,5732438,5575723,5992472,6708048,7111086,7017751,7457864,7870573,7945927,8099929,8270807,8497561,8333964
 "02000","Alaska",8,SAINC40,91,"..."," Personal dividend income","Thousands of dollars",2367,2392,3926,3830,4180,5492,6900,6898,7302,8868,6598,8222,10061,12005,14325,15509,19355,31007,37789,40581,46379,53277,66999,87842,127965,140705,145910,168100,186740,211740,233297,309213,355799,368470,389739,437242,534815,595052,661781,707149,683967,665580,722134,663354,653089,682631,920922,1002703,1277823,1585798,1786686,1380506,1471617,1788133,1943395,1874592,2188349,2337269,2308004,2353172,2426095,2590395,2548797
 "02000","Alaska",8,SAINC40,92,"..."," Personal interest income","Thousands of dollars",58329,62671,76762,76444,81041,91076,102302,108539,114109,121268,128661,156368,208489,237274,265720,305265,359197,437201,495022,561235,646497,718984,809477,936598,1151372,1333097,1485348,1621182,1677708,1653996,1685692,1837135,1877169,1909864,1988153,2065372,2116141,2236772,2253482,2368208,2444093,2436294,2556006,2523102,2450180,2517669,2393190,2655101,2926937,3200198,3332402,3363188,3459192,3595492,3802735,3683027,3771839,3962927,3964020,4149129,4197191,4332491,4187830
 "02000","Alaska",8,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",51063,54796,67311,66448,70062,77098,85833,89218,90270,97847,103281,126494,171615,193385,214036,241387,278440,340026,378001,421161,481357,513020,572581,642415,785259,942794,1010855,1124819,1185338,1191787,1210134,1285386,1321558,1385534,1465056,1543752,1582601,1676602,1682798,1770933,1757590,1775962,1802724,1764062,1854327,1967430,1964307,2045589,2196444,2308028,2440914,2641958,2749241,2924591,3090406,3071957,3128918,3256344,3216812,3317414,3429090,3528368,3425680
 "02000","Alaska",8,SAINC40,94,"...","  Monetary interest receipts","Thousands of dollars",7266,7875,9451,9996,10979,13978,16469,19321,23839,23421,25380,29874,36874,43889,51684,63878,80757,97175,117021,140074,165140,205964,236896,294183,366113,390303,474493,496363,492370,462209,475558,551749,555611,524330,523097,521620,533540,560170,570684,597275,686503,660332,753282,759040,595853,550239,428883,609512,730493,892170,891488,721230,709951,670901,712329,611070,642921,706583,747208,831715,768101,804123,762150
 "02000","Alaska",8,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",7258,8398,10221,11502,12742,13864,16717,20001,23604,27366,30285,41190,36388,34856,34395,38032,40680,37491,38502,32727,33980,36671,43788,53783,59746,90120,92689,112799,85985,69612,77802,73265,98172,103203,150815,228778,290755,288307,320347,324518,380403,409791,421670,474531,510869,533371,574357,506823,425869,375664,613350,832029,1061663,1324423,1364956,1460132,1497676,1570377,1673903,1597628,1647521,1574675,1597337
 "02000","Alaska",8,SAINC40,96,"...","  Imputed rent","Thousands of dollars",6153,7202,9109,10122,11155,11994,12543,13278,14241,15121,15114,19759,18974,20679,20561,19712,20363,19368,16752,9943,11109,9424,9030,10178,4307,3569,73,-3798,-11028,-11491,-1937,-1264,4040,13267,34809,73345,103445,116993,144922,151839,194975,236090,261827,314362,358081,372617,388866,335739,236692,203134,418664,602524,777929,983341,1026119,1098388,1106545,1163161,1266416,1222407,1272690,1198663,1214343
 "02000","Alaska",8,SAINC40,97,"...","  Monetary rent","Thousands of dollars",1105,1196,1112,1380,1587,1870,4174,6723,9363,12245,15171,21431,17414,14177,13834,18320,20317,18123,21750,22784,22871,27247,34758,43605,55439,86551,92616,116597,97013,81103,79739,74529,94132,89936,116006,155433,187310,171314,175425,172679,185428,173701,159843,160169,152788,160754,185491,171084,189177,172530,194686,229505,283734,341082,338837,361744,391131,407216,407487,375221,374831,376012,382994
"Note: See the included footnote file."
"SAINC40: Property Income "
"Last updated: September 23, 2021-- new statistics for 2020; revised statistics for 1998-2019."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
