GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "46000","South Dakota",4,SAEMP27S,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",211351,214827,217348,221361,231559,237162,238474,246959,251492,263252,268574,261353,256849,252503,256397,266425,268565,269210,277194,286843,294992,307729,315367,326313,337126,348115,358567,364921,371238,377080,387630,394801,396026
 "46000","South Dakota",4,SAEMP27S,70,"[01-02]"," Farm wage and salary employment","Number of jobs",12936,13130,11517,11642,13434,14321,13314,11257,10259,10000,10997,7992,7882,7494,8115,7294,7461,5615,6505,6786,6009,5446,5270,4998,5199,4342,4313,5300,5124,5065,5342,4721,5042
 "46000","South Dakota",4,SAEMP27S,80,"..."," Nonfarm wage and salary employment","Number of jobs",198415,201697,205831,209719,218125,222841,225160,235702,241233,253252,257577,253361,248967,245009,248282,259131,261104,263595,270689,280057,288983,302283,310097,321315,331927,343773,354254,359621,366114,372015,382288,390080,390984
 "46000","South Dakota",4,SAEMP27S,90,"...","  Private nonfarm wage and salary employment","Number of jobs",134282,134914,138823,141334,150310,155744,157930,167654,174454,184793,189602,185414,183934,179845,182984,192820,193791,195879,201499,209774,217963,229434,236157,245112,254304,265784,277072,284192,290832,296025,305476,312113,311979
 "46000","South Dakota",4,SAEMP27S,100,"[07-09]","   Agricultural services, forestry, and fishing","Number of jobs",1862,1929,2089,2236,2310,2318,1003,1023,1101,1292,1310,1468,1333,1376,1539,1766,1790,1903,2095,1986,1956,2018,2080,2158,2289,2433,2584,2703,2984,2955,3026,2900,2917
 "46000","South Dakota",4,SAEMP27S,110,"07","    Agricultural services","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1766,1790,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),2873,2941,2842,(NA)
 "46000","South Dakota",4,SAEMP27S,120,"...","    Forestry and fishing","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),82,85,58,(NA)
 "46000","South Dakota",4,SAEMP27S,121,"08","     Forestry","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),45,(NA)
 "46000","South Dakota",4,SAEMP27S,122,"...","     Fishing","Number of jobs",0,0,0,0,0,0,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),13,(NA)
 "46000","South Dakota",4,SAEMP27S,200,"B","   Mining","Number of jobs",2459,2442,2457,2380,2357,2451,2527,2538,2610,2758,2884,2847,2893,2735,2691,2747,2521,2661,2699,2809,2670,2655,2551,2754,2504,2390,2377,2309,2192,1679,1233,1195,1158
 "46000","South Dakota",4,SAEMP27S,210,"10","    Metal mining","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1884,1860,1793,(D),1880,1665,1516,1496,1442,1313,840,585,555,(NA)
 "46000","South Dakota",4,SAEMP27S,220,"12","    Coal mining","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "46000","South Dakota",4,SAEMP27S,230,"13","    Oil and gas extraction","Number of jobs",35,63,58,42,28,41,55,103,165,193,122,108,156,161,124,156,134,128,102,113,110,110,102,76,(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "46000","South Dakota",4,SAEMP27S,240,"14","    Nonmetallic minerals, except fuels","Number of jobs",541,561,524,668,712,768,728,800,825,923,1023,944,912,876,(D),(D),(D),(D),(D),812,700,752,(D),798,763,794,798,787,771,764,584,585,(NA)
 "46000","South Dakota",4,SAEMP27S,300,"C","   Construction","Number of jobs",8639,8216,8939,9067,10602,11038,10493,11430,12804,14127,13344,11084,10010,8504,8711,9629,9857,9889,10000,9782,10579,12063,12333,12979,13750,14486,14694,15196,15753,16608,17629,18635,19053
 "46000","South Dakota",4,SAEMP27S,310,"15","    General building contractors","Number of jobs",2643,2467,2784,2919,3491,3698,3449,3862,4333,4923,4697,3433,2840,2428,2594,2896,2864,2887,2800,2613,3055,3516,3649,3680,3997,4270,4261,4489,4652,4977,5137,5270,(NA)
 "46000","South Dakota",4,SAEMP27S,320,"16","    Heavy construction contractors","Number of jobs",2381,2423,2655,2512,2704,2649,2258,2522,2689,2663,2391,2298,2518,1896,1954,2181,2316,2148,2205,2042,2224,2379,2435,2613,2771,2815,2811,2878,3031,2985,3470,3831,(NA)
 "46000","South Dakota",4,SAEMP27S,330,"17","    Special trade contractors","Number of jobs",3615,3326,3500,3636,4407,4691,4786,5046,5782,6541,6256,5353,4652,4180,4163,4552,4677,4854,4995,5127,5300,6168,6249,6686,6982,7401,7622,7829,8070,8646,9022,9534,(NA)
 "46000","South Dakota",4,SAEMP27S,400,"D","   Manufacturing","Number of jobs",16358,16110,16892,18326,19753,20447,19613,21857,23140,24678,27167,25997,25888,24746,25836,29218,27528,28327,29205,31527,32360,34456,35073,37146,39581,43767,46554,47882,49537,49773,50405,50246,46999
 "46000","South Dakota",4,SAEMP27S,410,"...","    Durable goods manufacturing","Number of jobs",5687,5988,6581,8046,8598,9010,8406,9726,10552,11940,14130,13333,13258,12317,13186,16235,14929,15322,16186,17780,18318,19922,20332,22397,24930,28221,30344,31734,33335,34353,34617,34216,31343
 "46000","South Dakota",4,SAEMP27S,413,"24","     Lumber and wood products","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),2175,2289,2297,2478,2541,2763,2918,2969,3039,3145,3209,3371,(NA)
 "46000","South Dakota",4,SAEMP27S,417,"25","     Furniture and fixtures","Number of jobs",54,63,63,48,38,42,31,34,36,51,56,56,95,100,110,146,147,204,188,186,191,196,179,(D),(D),(D),(D),(D),(D),690,772,939,(NA)
