GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "30000","Montana",7,SAINC5H,10,"...","Personal income (thousands of dollars)","Thousands of dollars",310300,270009,208766,180597,161847,198937,261221,264974,284558,284152,294382,315691,384263,469609,557858,558011,578165,673068,784305,887619,815294,995298,1092827,1116959,1134866,1127578,1230203,1293006,1356730
 "30000","Montana",7,SAINC5H,20,"...","Population (persons) 2/","Number of persons",524000,539000,540000,540000,541000,545000,550000,554000,554000,552000,555000,558000,543000,521000,483000,471000,477000,514000,530000,542000,569000,593000,596000,602000,616000,624000,636000,656000,667000
 "30000","Montana",7,SAINC5H,30,"...","Per capita personal income (dollars) 3/","Dollars",592,501,387,334,299,365,475,478,514,515,530,566,708,901,1155,1185,1212,1309,1480,1638,1433,1678,1834,1855,1842,1807,1934,1971,2034
 "30000","Montana",7,SAINC5H,35,"..."," Total earnings","Thousands of dollars",261062,227224,167542,148875,130686,165438,222453,216840,246100,249005,258283,274478,342778,423883,512759,509457,519254,589316,687276,776587,688567,854834,956036,957503,981704,964161,1049951,1105883,1139937
 "30000","Montana",7,SAINC5H,36,"..."," Less: Contributions for government social insurance 4/","Thousands of dollars",392,382,363,361,306,305,296,304,5572,6039,6418,6706,7453,8602,9924,10747,12926,20466,18601,18393,20366,21298,24816,27224,26363,29851,33443,38070,42213
 "30000","Montana",7,SAINC5H,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",354,349,340,324,287,286,273,295,1702,1597,1779,1906,2093,2486,3542,4268,4650,4923,6086,6728,6879,8700,10292,11397,11775,13522,15120,18088,20177
 "30000","Montana",7,SAINC5H,38,"...","  Employer contributions for government social insurance","Thousands of dollars",38,33,23,37,19,19,23,9,3870,4442,4639,4800,5360,6116,6382,6479,8276,15543,12515,11665,13487,12598,14524,15827,14588,16329,18323,19982,22036
 "30000","Montana",7,SAINC5H,42,"..."," Plus: Adjustment for residence 5/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-75,-222,-152,-452,-513,-507,-795,-911,-955,-931
 "30000","Montana",7,SAINC5H,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",260670,226842,167179,148514,130380,165133,222157,216536,240528,242966,251865,267772,335325,415281,502835,498710,506328,568850,668675,758119,667979,833384,930768,929766,954834,933515,1015597,1066858,1096793
 "30000","Montana",7,SAINC5H,46,"..."," Plus: Dividends, interest, and rent 6/","Thousands of dollars",44851,38102,30553,23576,22630,24978,28834,34508,33797,30650,31857,35319,36561,43025,44504,46350,50465,64462,76172,91831,106024,107989,114412,124206,124675,136306,150555,158078,177294
 "30000","Montana",7,SAINC5H,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",4779,5065,11034,8507,8837,8826,10230,13930,10233,10536,10660,12600,12377,11303,10519,12951,21372,39756,39458,37669,41291,53925,47647,62987,55357,57757,64051,68070,82643
 "30000","Montana",7,SAINC5H,50,"..."," Wages and salaries","Thousands of dollars",202493,178526,145502,112740,106416,133106,152425,175946,186314,174760,178659,183068,200345,237960,276910,285708,300432,324017,377653,430025,459790,480370,547319,597680,613771,619420,670618,732583,745876
 "30000","Montana",7,SAINC5H,60,"..."," Supplements to wages and salaries","Thousands of dollars",5086,5148,4915,4383,4143,4494,4885,5351,9284,9962,10265,10468,11250,14517,17117,16803,20268,28344,26449,27972,33568,34816,41407,46917,47701,50161,56057,63236,68886
