GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "28000","Mississippi",5,SAEMP27S,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",749337,754792,771358,806528,847732,857817,825346,859988,892932,922020,936460,932016,923751,894553,895346,921503,926879,933550,949669,978758,1000335,1013649,1014263,1037882,1081777,1131327,1152491,1167574,1187361,1214368,1233957,1232416,1207513
 "28000","Mississippi",5,SAEMP27S,70,"[01-02]"," Farm wage and salary employment","Number of jobs",36497,40875,40977,36242,36593,38871,29701,34793,33856,28000,25994,31968,29249,26740,28895,26009,17067,14785,13959,15836,13918,13714,13031,12178,12315,10086,11240,11639,12456,10290,10390,10385,9750
 "28000","Mississippi",5,SAEMP27S,80,"..."," Nonfarm wage and salary employment","Number of jobs",712840,713917,730381,770286,811139,818946,795645,825195,859076,894020,910466,900048,894502,867813,866451,895494,909812,918765,935710,962922,986417,999935,1001232,1025704,1069462,1121241,1141251,1155935,1174905,1204078,1223567,1222031,1197763
 "28000","Mississippi",5,SAEMP27S,90,"...","  Private nonfarm wage and salary employment","Number of jobs",525848,529783,541634,576725,608541,614258,588992,620585,650997,680427,689814,673057,669195,646572,646584,673605,684943,691908,705701,731372,751476,762136,764266,784080,824200,871322,887475,899996,916139,939263,955012,948410,922978
 "28000","Mississippi",5,SAEMP27S,100,"[07-09]","   Agricultural services, forestry, and fishing","Number of jobs",3516,3609,3577,3721,3833,4096,4747,4783,4930,5468,5772,5755,5183,5203,5405,6179,6485,6452,6921,6807,7119,7267,7423,7518,7538,7844,8024,8703,9007,9451,10466,10183,10676
 "28000","Mississippi",5,SAEMP27S,110,"07","    Agricultural services","Number of jobs",2663,2822,2781,3028,3252,3419,3541,3696,3984,4638,4782,4845,4367,4426,4568,5146,5552,5530,6005,5913,6155,6186,6421,6541,6596,6853,6964,7242,7546,7917,8851,8553,(NA)
 "28000","Mississippi",5,SAEMP27S,120,"...","    Forestry and fishing","Number of jobs",853,787,796,693,581,677,1206,1087,946,830,990,910,816,777,837,1033,933,922,916,894,964,1081,1002,977,942,991,1060,1461,1461,1534,1615,1630,(NA)
 "28000","Mississippi",5,SAEMP27S,121,"08","     Forestry","Number of jobs",416,406,476,437,408,494,974,901,819,675,811,745,666,630,668,889,785,779,784,760,667,752,752,737,729,804,837,1231,1277,1358,1443,1463,(NA)
 "28000","Mississippi",5,SAEMP27S,122,"...","     Fishing","Number of jobs",437,381,320,256,173,183,232,186,127,155,179,165,150,147,169,144,148,143,132,134,297,329,250,240,213,187,223,230,184,176,172,167,(NA)
 "28000","Mississippi",5,SAEMP27S,200,"B","   Mining","Number of jobs",6456,6922,6833,6785,6300,6483,6693,7208,7807,8900,9422,10836,12892,11988,8878,9236,8958,6767,6084,6375,6062,6123,5695,5253,5231,5155,4926,5311,5936,6277,5028,4512,5687
