GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "15000","Hawaii",8,SAEMP27N,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",606429,607879,624169,628046,631037,642343,657931,674135,690321,698292,692977,664720,661142,668971,680842,693539,702829,715002,723915,729107,729307,726431,626110
 "15000","Hawaii",8,SAEMP27N,70,"111-112"," Farm wage and salary employment","Number of jobs",7204,7018,7581,7078,7183,7198,6992,6799,6791,6340,5655,5385,5662,6528,6099,6168,7376,6734,6294,6050,6576,4843,4489
 "15000","Hawaii",8,SAEMP27N,80,"..."," Nonfarm wage and salary employment","Number of jobs",599225,600861,616588,620968,623854,635145,650939,667336,683530,691952,687322,659335,655480,662443,674743,687371,695453,708268,717621,723057,722731,721588,621621
 "15000","Hawaii",8,SAEMP27N,90,"113-814","  Private nonfarm wage and salary employment","Number of jobs",433060,436339,450592,453553,453109,463416,477432,494846,508692,515611,506927,478130,473422,480350,491653,504592,512525,522834,532334,539656,544419,545390,450068
 "15000","Hawaii",8,SAEMP27N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",1738,1740,1668,1367,1402,1472,1429,1359,1388,1216,1242,1272,1308,1411,1471,1518,1532,1576,1534,1528,1490,1535,1467
 "15000","Hawaii",8,SAEMP27N,101,"113","    Forestry and logging","Number of jobs",(T),(T),(T),(D),11,(D),(D),8,8,12,14,25,17,11,10,9,12,(D),13,10,11,28,29
 "15000","Hawaii",8,SAEMP27N,102,"114","    Fishing, hunting and trapping","Number of jobs",340,341,329,(D),239,(D),(D),163,151,153,155,151,150,123,118,113,106,(D),134,122,102,110,82
 "15000","Hawaii",8,SAEMP27N,103,"115","    Support activities for agriculture and forestry","Number of jobs",1371,1370,1314,1092,1152,1239,1181,1188,1229,1051,1073,1096,1141,1277,1343,1396,1414,1428,1387,1396,1377,1397,1356
 "15000","Hawaii",8,SAEMP27N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",263,249,253,246,223,263,280,289,286,305,330,340,338,332,298,255,251,279,232,236,220,231,238
 "15000","Hawaii",8,SAEMP27N,201,"211","    Oil and gas extraction","Number of jobs",(T),(T),(T),0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,(D),(D)
 "15000","Hawaii",8,SAEMP27N,202,"212","    Mining (except oil and gas)","Number of jobs",263,249,253,246,223,(D),(D),(D),(D),(D),326,332,336,329,295,252,248,275,229,(D),(D),230,(D)
 "15000","Hawaii",8,SAEMP27N,203,"213","    Support activities for mining","Number of jobs",(T),(T),(T),0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "15000","Hawaii",8,SAEMP27N,300,"22","   Utilities","Number of jobs",2844,2819,2765,2667,2694,2694,2727,2874,2935,3020,3086,3193,3214,3328,3567,3771,3808,3826,3772,3785,3800,3713,3673
 "15000","Hawaii",8,SAEMP27N,400,"23","   Construction","Number of jobs",23205,23079,25290,25362,26634,28821,30398,35699,38356,39931,38648,31960,29440,29143,30006,31569,32591,35571,38591,36875,36833,38010,37008
 "15000","Hawaii",8,SAEMP27N,401,"236","    Construction of buildings","Number of jobs",6759,6701,7491,7727,8257,9136,9705,11449,12781,13117,12083,9680,8769,8742,9116,9659,9976,11167,11711,11240,11459,11762,11570
 "15000","Hawaii",8,SAEMP27N,402,"237","    Heavy and civil engineering construction","Number of jobs",3786,3874,4286,4188,4334,4310,4261,4864,5220,5268,5126,4388,4309,4213,4204,4237,4471,4779,4836,4594,4840,4914,4579
 "15000","Hawaii",8,SAEMP27N,403,"238","    Specialty trade contractors","Number of jobs",12660,12504,13513,13447,14043,15375,16432,19386,20355,21546,21439,17892,16362,16188,16686,17673,18144,19625,22044,21041,20534,21334,20859
 "15000","Hawaii",8,SAEMP27N,500,"31-33","   Manufacturing","Number of jobs",15548,15770,16383,16481,15277,14963,15518,15609,15513,15300,14901,13710,12937,13185,13348,13588,13934,14097,14129,14291,14210,14046,11978
 "15000","Hawaii",8,SAEMP27N,510,"321,327-339","    Durable goods manufacturing","Number of jobs",3797,3934,4273,(D),(D),(D),4360,4505,4514,4623,4605,4152,3789,3884,3619,3632,3600,3699,3728,3858,3783,3782,3415
 "15000","Hawaii",8,SAEMP27N,511,"321","     Wood product manufacturing","Number of jobs",229,324,335,(D),(D),(D),(D),349,364,(D),(D),(D),253,219,200,222,(D),178,172,190,167,177,(D)
 "15000","Hawaii",8,SAEMP27N,512,"327","     Nonmetallic mineral product manufacturing","Number of jobs",845,868,917,949,980,1000,1094,1096,1139,1159,1151,852,772,767,744,842,885,941,927,917,882,857,778
 "15000","Hawaii",8,SAEMP27N,513,"331","     Primary metal manufacturing","Number of jobs",(T),(T),(T),0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "15000","Hawaii",8,SAEMP27N,514,"332","     Fabricated metal product manufacturing","Number of jobs",427,375,430,390,415,464,490,510,493,480,449,(D),345,315,331,328,312,318,315,334,323,298,288
 "15000","Hawaii",8,SAEMP27N,515,"333","     Machinery manufacturing","Number of jobs",(T),(T),(T),57,50,45,42,43,45,45,48,49,54,56,(D),(D),(D),(D),(D),(D),(D),(D),42
 "15000","Hawaii",8,SAEMP27N,516,"334","     Computer and electronic product manufacturing","Number of jobs",(T),189,219,341,(D),(D),(D),71,67,55,125,171,149,154,144,177,186,192,165,184,187,199,203
 "15000","Hawaii",8,SAEMP27N,517,"335","     Electrical equipment, appliance, and component manufacturing","Number of jobs",(T),(T),(T),(D),(D),(D),(D),(D),(D),(D),(D),(D),24,36,35,(D),(D),(D),(D),(D),(D),(D),(D)
 "15000","Hawaii",8,SAEMP27N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing","Number of jobs",(T),(T),(T),(D),(D),(D),(D),35,25,(D),(D),(D),(D),(D),9,11,(D),7,1,2,2,3,8
 "15000","Hawaii",8,SAEMP27N,519,"3364-3369","     Other transportation equipment manufacturing","Number of jobs",418,411,460,(D),(D),(D),(D),520,514,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),909,969,905
 "15000","Hawaii",8,SAEMP27N,521,"337","     Furniture and related product manufacturing","Number of jobs",470,506,616,623,592,582,619,584,578,583,550,457,401,401,381,350,352,355,346,378,365,367,321
 "15000","Hawaii",8,SAEMP27N,522,"339","     Miscellaneous manufacturing","Number of jobs",1096,1126,1146,1162,1092,1097,1132,1243,1220,1159,1076,976,956,928,944,883,869,838,830,845,874,844,645
 "15000","Hawaii",8,SAEMP27N,530,"311-316,322-326","    Nondurable goods manufacturing","Number of jobs",11751,11836,12110,(D),(D),(D),11158,11104,10999,10677,10296,9558,9148,9301,9729,9956,10334,10398,10401,10433,10427,10264,8563
 "15000","Hawaii",8,SAEMP27N,531,"311","     Food manufacturing","Number of jobs",6943,6971,7010,6840,6450,6297,6524,6473,6411,6281,6136,5843,5624,5670,6070,6305,6626,6714,6676,6605,6557,6567,5379
 "15000","Hawaii",8,SAEMP27N,532,"312","     Beverage and tobacco product manufacturing","Number of jobs",710,830,777,832,732,694,702,815,882,889,909,882,864,854,884,902,914,920,974,1104,1105,1135,1037
 "15000","Hawaii",8,SAEMP27N,533,"313","     Textile mills","Number of jobs",(T),(T),(T),35,(D),29,56,56,50,52,53,(D),47,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "15000","Hawaii",8,SAEMP27N,534,"314","     Textile product mills","Number of jobs",(T),(T),(T),93,95,161,155,206,214,263,241,204,177,178,180,174,179,188,205,199,193,196,170
 "15000","Hawaii",8,SAEMP27N,535,"315","     Apparel manufacturing","Number of jobs",1450,1354,1518,1585,1267,1146,1111,939,831,681,578,467,444,523,525,540,502,507,431,408,389,404,255
 "15000","Hawaii",8,SAEMP27N,536,"316","     Leather and allied product manufacturing","Number of jobs",(T),(T),(T),39,43,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),71,58
