GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "21000","Kentucky",5,SAINC5H,10,"...","Personal income (thousands of dollars)","Thousands of dollars",1010753,844718,760939,558155,549859,630706,726393,810896,942961,828216,860903,919331,1142001,1547974,1928693,2035495,2121382,2302839,2437961,2819336,2679482,2931480,3445459,3666250,3852643,3803429,3980952,4206877,4416067
 "21000","Kentucky",5,SAINC5H,20,"...","Population (persons) 2/","Number of persons",2606000,2623000,2652000,2676000,2698000,2722000,2748000,2768000,2784000,2800000,2825000,2859000,2851000,2809000,2690000,2616000,2604000,2757000,2802000,2817000,2849000,2936000,2941000,2920000,2903000,2902000,2910000,2898000,2928000
 "21000","Kentucky",5,SAINC5H,30,"...","Per capita personal income (dollars) 3/","Dollars",388,322,287,209,204,232,264,293,339,296,305,322,401,551,717,778,815,835,870,1001,940,998,1172,1256,1327,1311,1368,1452,1508
 "21000","Kentucky",5,SAINC5H,35,"..."," Total earnings","Thousands of dollars",826401,671613,594117,423347,435026,509992,597697,656097,821259,707981,734252,790280,1007552,1396858,1777276,1881610,1930922,2003676,2112619,2386738,2244190,2419855,2954829,3167647,3286208,3181885,3330987,3526437,3666012
 "21000","Kentucky",5,SAINC5H,36,"..."," Less: Contributions for government social insurance 4/","Thousands of dollars",833,797,729,764,605,624,614,589,16356,16774,20977,21505,27314,33233,40698,46481,60813,79737,68070,60315,63519,71618,82876,92357,97206,105910,118876,125904,145399
 "21000","Kentucky",5,SAINC5H,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",663,648,622,593,519,538,506,546,5960,5473,6549,7107,9502,11172,18375,19673,19513,18147,20332,22714,21624,29136,34775,38456,40506,46401,52373,54478,66177
 "21000","Kentucky",5,SAINC5H,38,"...","  Employer contributions for government social insurance","Thousands of dollars",170,149,107,171,86,86,108,43,10396,11301,14428,14398,17812,22061,22323,26808,41300,61590,47738,37601,41895,42482,48101,53901,56700,59509,66503,71426,79222
 "21000","Kentucky",5,SAINC5H,42,"..."," Plus: Adjustment for residence 5/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),81608,83915,81442,82131,79916,94089,86574,87167,102909,96999
 "21000","Kentucky",5,SAINC5H,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",825568,670816,593388,422583,434421,509368,597083,655508,804903,691207,713275,768775,980238,1363625,1736578,1835129,1870109,1923939,2044549,2408031,2264586,2429679,2954084,3155206,3283091,3162549,3299278,3503442,3617612
 "21000","Kentucky",5,SAINC5H,46,"..."," Plus: Dividends, interest, and rent 6/","Thousands of dollars",166276,154168,127916,107994,92237,97859,104769,111935,113544,108204,119108,120411,131437,153149,160932,158792,168889,196784,225382,253678,235236,273116,298845,311508,355997,388980,417154,431019,478567
 "21000","Kentucky",5,SAINC5H,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",18909,19734,39635,27578,23201,23479,24541,43453,24514,28805,28520,30145,30326,31200,31183,41574,82384,182116,168030,157627,179660,228685,192530,199536,213555,251900,264520,272416,319888
 "21000","Kentucky",5,SAINC5H,50,"..."," Wages and salaries","Thousands of dollars",533845,481573,402489,311731,318138,361133,402417,454953,496912,470595,494102,536732,674967,900596,1171579,1263833,1270309,1227039,1379755,1542199,1497820,1678131,2020215,2211141,2329115,2215911,2371085,2497971,2629534
 "21000","Kentucky",5,SAINC5H,60,"..."," Supplements to wages and salaries","Thousands of dollars",9666,9742,9311,8598,8340,9045,10423,12102,23408,24811,28868,33799,50711,76313,83804,83971,99643,126375,111367,123297,127062,160523,207869,223757,234061,226712,245863,248163,274842
 "21000","Kentucky",5,SAINC5H,61,"...","  Employer contributions for employee pension and insurance funds 7/","Thousands of dollars",9496,9593,9204,8427,8254,8959,10315,12059,13012,13510,14440,19401,32899,54252,61481,57163,58343,64785,63629,85696,85167,118041,159768,169856,177361,167203,179360,176737,195620
 "21000","Kentucky",5,SAINC5H,62,"...","  Employer contributions for government social insurance","Thousands of dollars",170,149,107,171,86,86,108,43,10396,11301,14428,14398,17812,22061,22323,26808,41300,61590,47738,37601,41895,42482,48101,53901,56700,59509,66503,71426,79222
 "21000","Kentucky",5,SAINC5H,70,"..."," Proprietors' income 8/","Thousands of dollars",282890,180298,182317,103018,108548,139814,184857,189042,300939,212575,211282,219749,281874,419949,521893,533806,560970,650262,621497,721242,619308,581201,726745,732749,723032,739262,714039,780303,761636
 "21000","Kentucky",5,SAINC5H,71,"...","  Farm proprietors' income","Thousands of dollars",185853,98060,120109,64345,70299,83706,119508,108830,213803,127715,120159,117363,150117,239079,301759,319598,340999,394567,368340,455847,352698,296161,392857,341350,313620,338342,276009,316728,253873
 "21000","Kentucky",5,SAINC5H,72,"...","  Nonfarm proprietors' income","Thousands of dollars",97037,82238,62208,38673,38249,56108,65349,80212,87136,84860,91123,102386,131757,180870,220134,214208,219971,255695,253157,265395,266610,285040,333888,391399,409412,400920,438030,463575,507763
 "21000","Kentucky",5,SAINC5H,81,"[01-02]"," Farm earnings","Thousands of dollars",202064,112146,133289,72518,78484,91867,129562,119923,227859,141829,135187,133391,170121,263951,331617,353451,374924,433330,409855,501018,395095,335584,432852,381144,348316,372147,307842,349744,289242
 "21000","Kentucky",5,SAINC5H,82,"..."," Nonfarm earnings","Thousands of dollars",624337,559467,460828,350829,356542,418125,468135,536174,593400,566152,599065,656889,837431,1132907,1445659,1528159,1555998,1570346,1702764,1885720,1849095,2084271,2521977,2786503,2937892,2809738,3023145,3176693,3376770
 "21000","Kentucky",5,SAINC5H,90,"...","  Private nonfarm earnings","Thousands of dollars",565248,499740,398266,290185,285964,342461,381397,434133,488825,451183,482521,530421,674241,875168,1023752,1089282,1097760,1242111,1446929,1561713,1516042,1684336,1964977,2179016,2326666,2229558,2421430,2622275,2778438
 "21000","Kentucky",5,SAINC5H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",1542,1428,1461,1227,1065,864,1283,1200,1679,1398,1491,1611,1713,2222,2632,2130,1722,2017,2823,5661,6160,6860,7646,8640,9267,9722,10300,10659,11274
 "21000","Kentucky",5,SAINC5H,200,"B","   Mining","Thousands of dollars",69931,59374,43058,28758,30373,44137,49810,60702,67613,56583,57311,67735,84583,99701,112003,131991,132770,140153,185438,222356,166778,203118,216419,196223,193131,163203,174272,203045,208710
 "21000","Kentucky",5,SAINC5H,300,"C","   Construction","Thousands of dollars",34029,26911,19260,9842,9766,13051,14523,18977,20927,23951,28290,28910,44583,85997,57158,44688,41689,69357,91437,116903,116581,130806,213424,352287,342405,262637,225081,230487,228609
 "21000","Kentucky",5,SAINC5H,400,"D","   Manufacturing","Thousands of dollars",114562,96168,72765,51073,60899,73086,87389,95593,108596,90847,104740,116763,163266,224069,298419,341663,319739,318619,384554,391954,385561,452321,536097,555484,638917,628600,745482,811164,849050
