GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "40000","Oklahoma",6,SAINC7S,50,"...","Wages and salaries by place of work (thousands of dollars)","Thousands of dollars",2411996,2539732,2617631,2711296,2885701,3007185,3203743,3397912,3702008,4048124,4467364,4896002,5306625,5647479,6177620,6861686,7739350,8492201,9514199,10710931,12335243,14159320,16635759,19528371,21539679,21157110,22319975,22852820,22387095,22388275,23396652,24500707,26084633,27245503,28558736,29568920,30675935,31920437,33665719,35744272,38191567,39820646,42486440,44622573
 "40000","Oklahoma",6,SAINC7S,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",37774,36926,37655,43977,43128,40791,33914,36803,39280,43562,46871,48055,54159,50902,57127,61308,74264,76307,91206,116156,86546,94812,98773,97235,109745,105607,105072,106058,98654,98703,110757,116473,134444,129838,118801,133607,127349,152683,155425,167888,167828,191816,184560,207706
 "40000","Oklahoma",6,SAINC7S,82,"..."," Nonfarm wages and salaries","Thousands of dollars",2374222,2502806,2579976,2667319,2842573,2966394,3169829,3361109,3662728,4004562,4420493,4847947,5252466,5596577,6120493,6800378,7665086,8415894,9422993,10594775,12248697,14064508,16536986,19431136,21429934,21051503,22214903,22746762,22288441,22289572,23285895,24384234,25950189,27115665,28439935,29435313,30548586,31767754,33510294,35576384,38023739,39628830,42301880,44414867
 "40000","Oklahoma",6,SAINC7S,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",1755884,1873339,1924676,1974933,2098197,2190346,2340523,2479071,2678004,2872779,3185647,3510166,3766921,4023966,4432576,5003192,5741259,6312965,7130295,8111539,9522814,11071076,13172296,15614815,17085903,16429058,17408002,17623746,16951210,16882860,17717107,18522976,19738272,20517338,21431113,22248124,23215030,24159015,25695342,27561917,29734267,30905772,32991115,34546214
 "40000","Oklahoma",6,SAINC7S,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",5067,5488,6485,6845,7191,7703,8068,10689,9744,11107,12994,14652,17246,18224,19856,24594,28876,22118,25119,29227,36994,45939,51336,51914,57720,62062,67380,73912,79026,84502,84113,84148,90174,97818,104304,113496,121860,125501,132596,139430,149554,169628,184600,206669
 "40000","Oklahoma",6,SAINC7S,110,"07","    Agricultural services","Thousands of dollars",5067,5488,6485,6845,7191,7703,8068,10689,9744,11107,12994,14652,17246,18224,19856,24585,28787,21671,24728,28646,36098,44884,50082,50473,56531,61039,66062,72641,77756,(D),(D),82449,88341,96164,101764,110831,119022,122602,129358,135854,146289,167243,181757,(NA)
 "40000","Oklahoma",6,SAINC7S,120,"...","    Forestry and fishing","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,89,447,391,581,896,1055,1254,1441,1189,1023,1318,1271,1270,(D),(D),1699,1833,1654,2540,2665,2838,2899,3238,3576,3265,2385,2843,(NA)
 "40000","Oklahoma",6,SAINC7S,121,"08","     Forestry","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),2183,(D),(NA)
 "40000","Oklahoma",6,SAINC7S,122,"...","     Fishing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),202,(D),(NA)
 "40000","Oklahoma",6,SAINC7S,200,"B","   Mining","Thousands of dollars",264701,269449,258479,267232,268583,270761,278728,293012,303311,309971,332820,357066,353572,357491,368611,395213,495014,583452,699708,841613,1036141,1256665,1708598,2535811,2897867,2235630,2180168,2062107,1693684,1558758,1533608,1509698,1602985,1614924,1540415,1467765,1458083,1348988,1368449,1418900,1412646,1392891,1552802,1718209
