GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "39000","Ohio",3,SAINC5H,10,"...","Personal income (thousands of dollars)","Thousands of dollars",5113893,4421755,3771979,2704224,2608461,3083075,3519960,4060543,4434342,3864920,4268299,4600479,5759046,7190445,8740489,9212583,9414561,9952589,10873491,12137494,11610462,12855091,14837928,15911731,17449959,17513200,18913681,20191153,21231922
 "39000","Ohio",3,SAINC5H,20,"...","Population (persons) 2/","Number of persons",6626000,6662000,6694000,6717000,6740000,6751000,6787000,6801000,6809000,6837000,6886000,6929000,6958000,6970000,6866000,6928000,6915000,7516000,7705000,7876000,7973000,7980000,8061000,8275000,8591000,8873000,9017000,9207000,9410000
 "39000","Ohio",3,SAINC5H,30,"...","Per capita personal income (dollars) 3/","Dollars",772,664,563,403,387,457,519,597,651,565,620,664,828,1032,1273,1330,1361,1324,1411,1541,1456,1611,1841,1923,2031,1974,2098,2193,2256
 "39000","Ohio",3,SAINC5H,35,"..."," Total earnings","Thousands of dollars",4116053,3488964,2920514,2067831,2078910,2528555,2912789,3343155,3755108,3261276,3593651,3889800,4965904,6277155,7833302,8289295,8322055,8549684,9462485,10551662,10001670,11068589,13173818,14159726,15522714,15335390,16578564,17772686,18519054
 "39000","Ohio",3,SAINC5H,36,"..."," Less: Contributions for government social insurance 4/","Thousands of dollars",3426,3374,3241,3297,2926,5305,8160,43339,91165,95263,119372,128950,168486,159937,199770,240358,252456,300749,278869,265278,284196,344877,426346,461976,486380,539457,619130,686958,776983
 "39000","Ohio",3,SAINC5H,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",2994,2995,2971,2867,2712,2878,2823,3127,25879,22559,25549,28590,36165,45584,62864,77148,79736,76958,92462,97472,95803,132459,161348,176050,182565,221527,251882,277979,317129
 "39000","Ohio",3,SAINC5H,38,"...","  Employer contributions for government social insurance","Thousands of dollars",432,379,270,430,214,2427,5337,40212,65286,72704,93823,100360,132321,114353,136906,163210,172720,223791,186407,167806,188393,212418,264998,285926,303815,317930,367248,408979,459854
 "39000","Ohio",3,SAINC5H,42,"..."," Plus: Adjustment for residence 5/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-62916,-66836,-76970,-97008,-109255,-127237,-128930,-143190,-152552,-156363
 "39000","Ohio",3,SAINC5H,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",4112627,3485590,2917273,2064534,2075984,2523250,2904629,3299816,3663943,3166013,3474279,3760850,4797418,6117218,7633532,8048937,8069599,8248935,9183616,10223468,9650638,10646742,12650464,13588495,14909097,14667003,15816244,16933176,17585708
 "39000","Ohio",3,SAINC5H,46,"..."," Plus: Dividends, interest, and rent 6/","Thousands of dollars",924231,858601,717307,535132,431921,454665,483859,582390,656667,581644,651794,689351,816287,925662,965659,991246,1045974,1169415,1158503,1249157,1359520,1508093,1602712,1690307,1857932,2016808,2213594,2312168,2519760
 "39000","Ohio",3,SAINC5H,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",77035,77564,137399,104558,100556,105160,131472,178337,113732,117263,142226,150278,145341,147565,141298,172400,298988,534239,531372,664869,600304,700256,584752,632929,682930,829389,883843,945809,1126454
 "39000","Ohio",3,SAINC5H,50,"..."," Wages and salaries","Thousands of dollars",3371190,2922450,2387729,1769640,1771826,2115824,2326385,2718418,3008809,2594095,2873072,3132138,3949462,4972625,6284301,6703307,6538115,6560208,7560487,8382046,8052175,8939890,10691651,11476140,12703554,12394968,13523600,14537761,15092286
 "39000","Ohio",3,SAINC5H,60,"..."," Supplements to wages and salaries","Thousands of dollars",57938,57782,53563,47023,43669,49444,59000,106543,133329,148397,170420,180737,220565,238901,308674,374743,406966,465890,449089,456812,494807,587248,757218,841526,924304,948537,1078459,1211817,1355622
 "39000","Ohio",3,SAINC5H,61,"...","  Employer contributions for employee pension and insurance funds 7/","Thousands of dollars",57506,57403,53293,46593,43455,47017,53663,66331,68043,75693,76597,80377,88244,124548,171768,211533,234246,242099,262682,289006,306414,374830,492220,555600,620489,630607,711211,802838,895768
 "39000","Ohio",3,SAINC5H,62,"...","  Employer contributions for government social insurance","Thousands of dollars",432,379,270,430,214,2427,5337,40212,65286,72704,93823,100360,132321,114353,136906,163210,172720,223791,186407,167806,188393,212418,264998,285926,303815,317930,367248,408979,459854
 "39000","Ohio",3,SAINC5H,70,"..."," Proprietors' income 8/","Thousands of dollars",686925,508732,479222,251168,263415,363287,527404,518194,612970,518784,550159,576925,795877,1065629,1240327,1211245,1376974,1523586,1452909,1712804,1454688,1541451,1724949,1842060,1894856,1991885,1976505,2023108,2071146
 "39000","Ohio",3,SAINC5H,71,"...","  Farm proprietors' income","Thousands of dollars",226626,126347,187368,73407,97688,120329,243875,173728,241909,177690,175115,145814,253901,394915,419617,354337,476000,491178,457990,635945,375878,370704,411896,456439,405873,450708,302860,294991,235400
 "39000","Ohio",3,SAINC5H,72,"...","  Nonfarm proprietors' income","Thousands of dollars",460299,382385,291854,177761,165727,242958,283529,344466,371061,341094,375044,431111,541976,670714,820710,856908,900974,1032408,994919,1076859,1078810,1170747,1313053,1385621,1488983,1541177,1673645,1728117,1835746
 "39000","Ohio",3,SAINC5H,81,"[01-02]"," Farm earnings","Thousands of dollars",263406,160833,215019,91982,116276,139861,264149,201136,272206,208093,205317,177983,290003,436816,468475,405205,527957,549884,520311,708651,443960,435800,479996,518517,467045,504925,359042,354068,295052
 "39000","Ohio",3,SAINC5H,82,"..."," Nonfarm earnings","Thousands of dollars",3852647,3328131,2705495,1975849,1962634,2388694,2648640,3142019,3482902,3053183,3388334,3711817,4675901,5840339,7364827,7884090,7794098,7999800,8942174,9843011,9557710,10632789,12693822,13641209,15055669,14830465,16219522,17418618,18224002
 "39000","Ohio",3,SAINC5H,90,"...","  Private nonfarm earnings","Thousands of dollars",3577917,3033921,2423271,1718841,1689712,2065974,2311971,2701206,3082261,2547723,2917245,3275692,4243232,5286079,6497647,6816678,6613329,7073012,8110314,8961164,8591338,9641677,11484224,12274986,13610010,13310950,14610804,15693043,16366995
 "39000","Ohio",3,SAINC5H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",5104,5062,5444,4438,3870,3458,4203,4151,5398,5454,5742,5882,6774,8572,9389,11364,11658,14341,17338,27821,29462,32737,37865,41995,44103,47631,49086,50354,51547
 "39000","Ohio",3,SAINC5H,200,"B","   Mining","Thousands of dollars",45334,37881,30165,18512,24487,34394,36528,43290,46502,33879,36191,38268,53141,61525,67584,72727,72108,85298,109899,111193,92846,103844,111682,108400,111028,100633,110409,128304,132734
 "39000","Ohio",3,SAINC5H,300,"C","   Construction","Thousands of dollars",221751,178300,117247,51916,35853,55529,67736,104853,121193,91854,119154,128288,231121,253203,248574,195484,198633,355910,453282,563772,551468,606305,811364,871794,956625,1114935,1112620,1166688,1252898
