GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "06000","California",8,SAINC5H,10,"...","Personal income (thousands of dollars)","Thousands of dollars",5495543,5079397,4387507,3441435,3277306,3666487,4107257,4923196,5231769,5188318,5361978,5947639,7519744,10344696,13700605,14963905,15584981,16590475,17086019,18274494,18601729,20788145,24117233,26794080,28728120,29603669,32550035,35615676,38269519
 "06000","California",8,SAINC5H,20,"...","Population (persons) 2/","Number of persons",5531000,5711000,5824000,5894000,5963000,6060000,6175000,6341000,6528000,6656000,6785000,6950000,7269000,7814000,8623000,9261000,9619000,9727000,9912000,10064000,10337000,10677000,11134000,11635000,12251000,12746000,13133000,13713000,14264000
 "06000","California",8,SAINC5H,30,"...","Per capita personal income (dollars) 3/","Dollars",994,889,753,584,550,605,665,776,801,779,790,856,1034,1324,1589,1616,1620,1706,1724,1816,1800,1947,2166,2303,2345,2323,2478,2597,2683
 "06000","California",8,SAINC5H,35,"..."," Total earnings","Thousands of dollars",3950873,3710053,3109061,2425770,2377495,2764235,3148365,3726633,4121712,4030017,4205862,4680743,6127253,9023094,12377322,13557670,13886201,14520325,14594458,15265957,15236404,16819008,20132206,22532236,23956767,24272903,26736263,29510669,31373777
 "06000","California",8,SAINC5H,36,"..."," Less: Contributions for government social insurance 4/","Thousands of dollars",4165,4097,4023,4227,3940,4396,4376,53936,98185,106841,129885,132848,169261,242398,371682,444784,543024,732776,586149,454371,456197,532061,618034,671046,655129,763661,884481,962067,1097068
 "06000","California",8,SAINC5H,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",3786,3766,3783,3838,3743,4197,4124,7925,37610,41567,44180,47212,61055,100548,177244,232902,252876,196841,180834,164755,142233,188326,219046,249171,268787,326632,374225,414957,490223
 "06000","California",8,SAINC5H,38,"...","  Employer contributions for government social insurance","Thousands of dollars",379,331,240,389,197,199,252,46011,60575,65274,85705,85636,108206,141850,194438,211882,290148,535935,405315,289616,313964,343735,398988,421875,386342,437029,510256,547110,606845
 "06000","California",8,SAINC5H,42,"..."," Plus: Adjustment for residence 5/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-6202,-19253,-9081,-32707,-37504,-39364,-65064,-72498,-75928,-75127
 "06000","California",8,SAINC5H,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",3946708,3705956,3105038,2421543,2373555,2759839,3143989,3672697,4023527,3923176,4075977,4547895,5957992,8780696,12005640,13112886,13343177,13787549,14008309,14805384,14760954,16277866,19481465,21823686,23262274,23444178,25779284,28472674,30201582
 "06000","California",8,SAINC5H,46,"..."," Plus: Dividends, interest, and rent 6/","Thousands of dollars",1477748,1298666,1139278,913249,804001,800130,830213,1044028,1059839,1076756,1065601,1137360,1308660,1329395,1467676,1557007,1752899,1965602,2146357,2600642,2785957,3216354,3556168,3842276,4270017,4841240,5318393,5578021,6242382
