GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "91000","New England",1,SAINC70,1,"...","Current receipts, accrual basis","Thousands of dollars",18591098,19330536,21061392,24872369,25919072,26893662,27618094,27432713,27029824,29943379,30235372,29928100,31376235,32703857,33056528,34170066,36893365,38102183,36930459,38383305,38519457
 "91000","New England",1,SAINC70,2,"..."," Output","Thousands of dollars",418360,494558,458931,422670,477536,550867,639718,619827,428063,300337,345176,381557,465474,551278,562084,611066,689622,804550,938601,975893,1000564
 "91000","New England",1,SAINC70,3,"..."," Contributions","Thousands of dollars",11958114,12455236,13361080,15341900,16140636,16820705,17252969,17259006,17351979,18915109,19409096,19205530,19881630,21156861,21432665,22289929,23732973,24229228,23535849,24292250,24377075
 "91000","New England",1,SAINC70,4,"...","  Claims to benefits accrued through service to employers","Thousands of dollars",5743490,6074494,6119699,6234101,6839736,7298615,7527562,7705126,8102197,8187176,8927996,8864517,8852499,10161143,10370886,11020858,11262203,11160823,11079840,11177088,11235257
 "91000","New England",1,SAINC70,5,"...","   Actual employer contributions 1/","Thousands of dollars",2968286,2953676,2934782,3352050,3135143,3866333,4285704,4524490,4760355,5056092,5266122,5380398,5687897,6427512,6953106,7503213,8096536,8650444,9381329,9779290,10289140
 "91000","New England",1,SAINC70,6,"...","   Imputed employer contributions","Thousands of dollars",1356224,1617042,1620779,1218283,2067250,1611651,1527897,1551523,1248521,841239,1320076,1068929,728123,1323114,1031131,1045538,562178,-106626,-1055773,-1367181,-1846778
 "91000","New England",1,SAINC70,7,"...","   Actual household contributions","Thousands of dollars",1837340,1998334,2023069,2086438,2114879,2371498,2353679,2248940,2521384,2590182,2686974,2796747,2901953,2961795,2948733,3083173,3293111,3421555,3692885,3740872,3793459
 "91000","New England",1,SAINC70,8,"...","   Less: Pension service charges","Thousands of dollars",418360,494558,458931,422670,477536,550867,639718,619827,428063,300337,345176,381557,465474,551278,562084,611066,689622,804550,938601,975893,1000564
 "91000","New England",1,SAINC70,9,"...","  Household pension contribution supplements 2/","Thousands of dollars",6214624,6380742,7241381,9107799,9300900,9522090,9725407,9553880,9249782,10727933,10481100,10341013,11029131,10995718,11061779,11269071,12470770,13068405,12456009,13115162,13141818
 "91000","New England",1,SAINC70,10,"..."," Income receipts on assets (including plans' claims on employers)","Thousands of dollars",6214624,6380742,7241381,9107799,9300900,9522090,9725407,9553880,9249782,10727933,10481100,10341013,11029131,10995718,11061779,11269071,12470770,13068405,12456009,13115162,13141818
 "91000","New England",1,SAINC70,11,"...","  Interest","Thousands of dollars",5079396,5339236,6344774,8233060,8325344,8414650,8577530,8391998,8215558,9920179,9663163,9383374,10028225,9908232,9906770,10225151,11352466,11713394,11017150,11674179,11652846
 "91000","New England",1,SAINC70,12,"...","   Monetary interest","Thousands of dollars",2253202,1771152,1812909,2139318,2356323,2361368,2446977,2582776,2102141,1430093,1492208,1513703,1586720,1965744,2072450,1932794,2207550,2339500,1935659,1724369,1780216
 "91000","New England",1,SAINC70,13,"...","   Imputed interest on plans' claims on employers 3/","Thousands of dollars",2826194,3568084,4531865,6093742,5969021,6053282,6130553,5809222,6113417,8490086,8170955,7869671,8441505,7942488,7834320,8292357,9144916,9373894,9081491,9949810,9872630
 "91000","New England",1,SAINC70,14,"...","  Dividends","Thousands of dollars",1135228,1041506,896607,874739,975556,1107440,1147877,1161882,1034224,807754,817937,957639,1000906,1087486,1155009,1043920,1118304,1355011,1438859,1440983,1488972
 "91000","New England",1,SAINC70,15,"...","Current expenditures, accrual basis","Thousands of dollars",18591098,19330536,21061392,24872369,25919072,26893662,27618094,27432713,27029824,29943379,30235372,29928100,31376235,32703857,33056528,34170066,36893365,38102183,36930459,38383305,38519457
 "91000","New England",1,SAINC70,16,"..."," Administrative expenses","Thousands of dollars",418360,494558,458931,422670,477536,550867,639718,619827,428063,300337,345176,381557,465474,551278,562084,611066,689622,804550,938601,975893,1000564
 "91000","New England",1,SAINC70,17,"..."," Imputed income payments on assets to persons","Thousands of dollars",6214624,6380742,7241381,9107799,9300900,9522090,9725407,9553880,9249782,10727933,10481100,10341013,11029131,10995718,11061779,11269071,12470770,13068405,12456009,13115162,13141818
 "91000","New England",1,SAINC70,18,"...","  Interest","Thousands of dollars",5079396,5339236,6344774,8233060,8325344,8414650,8577530,8391998,8215558,9920179,9663163,9383374,10028225,9908232,9906770,10225151,11352466,11713394,11017150,11674179,11652846
 "91000","New England",1,SAINC70,19,"...","  Dividends","Thousands of dollars",1135228,1041506,896607,874739,975556,1107440,1147877,1161882,1034224,807754,817937,957639,1000906,1087486,1155009,1043920,1118304,1355011,1438859,1440983,1488972
 "91000","New England",1,SAINC70,20,"..."," Benefit payments and withdrawals","Thousands of dollars",5506611,5889557,6261726,6853896,7377381,7972926,8720608,9174814,9977657,10815575,11561791,12075470,12628857,13187048,13647430,14265943,15237377,16153773,16801511,17251815,17684568
 "91000","New England",1,SAINC70,21,"..."," Net change in benefit entitlements 4/","Thousands of dollars",6451503,6565679,7099354,8488004,8763255,8847779,8532361,8084192,7374322,8099534,7847305,7130060,7252773,7969813,7785235,8023986,8495596,8075455,6734338,7040435,6692507
 "91000","New England",1,SAINC70,22,"...","Cash flow","Thousands of dollars",2269085,1380553,946710,1175979,726984,1182846,873911,723447,12384,-1231791,-1643726,-1808540,-1916855,-1295789,-1080216,-1313909,-1211498,-1191813,-1291380,-1542194,-1333345
 "91000","New England",1,SAINC70,23,"..."," Actual employer and household contributions","Thousands of dollars",4805626,4952010,4957851,5438488,5250022,6237831,6639383,6773430,7281739,7646274,7953096,8177145,8589850,9389307,9901839,10586386,11389647,12071999,13074214,13520162,14082599
 "91000","New England",1,SAINC70,24,"..."," Monetary income receipts on assets","Thousands of dollars",3388430,2812658,2709516,3014057,3331879,3468808,3594854,3744658,3136365,2237847,2310145,2471342,2587626,3053230,3227459,2976714,3325854,3694511,3374518,3165352,3269188
 "91000","New England",1,SAINC70,25,"..."," Less: Benefit payments and withdrawals","Thousands of dollars",5506611,5889557,6261726,6853896,7377381,7972926,8720608,9174814,9977657,10815575,11561791,12075470,12628857,13187048,13647430,14265943,15237377,16153773,16801511,17251815,17684568
 "91000","New England",1,SAINC70,26,"..."," Less: Administrative expenses","Thousands of dollars",418360,494558,458931,422670,477536,550867,639718,619827,428063,300337,345176,381557,465474,551278,562084,611066,689622,804550,938601,975893,1000564
