GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "22000","Louisiana",5,SAINC35,1000,"...","Personal current transfer receipts (thousands of dollars)","Thousands of dollars",11774,12220,29168,18973,16932,16911,16100,36858,19639,22975,25942,29883,34275,31550,30993,39749,75264,154112,158636,180811,300172,305700,259817,250239,237110,250134,278887,296146,336511,377710,410855,435969,485945,504242,535158,554248,598195,641808,752405,850363,961429,1154013,1318384,1450362,1685918,1975103,2440255,2698031,2902719,3156992,3592413,4292296,4790272,5525259,6285186,6544403,7048064,7737181,7834376,8220907,8990798,9905412,11324783,12995318,14307328,15824239,16004807,16292196,16587404,16813016,17250857,17688327,20283649,21372653,21421600,23649890,27719570,25560311,26593738,30287423,32110903,34490077,34946490,35713208,36958538,36656546,40467248,42831760,44405322,46260987,48514791,64143459
 "22000","Louisiana",5,SAINC35,2000,"..."," Current transfer receipts of individuals from governments","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),169051,285626,287279,239214,230473,222284,239955,264568,277737,315664,357929,389190,413665,463965,479523,504152,517751,557782,599852,703091,791334,878699,1073500,1238046,1360434,1582042,1850070,2267183,2509434,2742189,2942983,3341859,4020992,4472516,5200989,5932702,6071610,6534704,7202892,7359266,7746211,8471921,9412364,10896946,12580249,13916450,15442785,15529976,15748077,16104440,16219722,16521429,16819169,19326712,20595439,20753197,23121335,27051693,25006355,25892730,29492609,31243724,33352118,33792643,34770882,36057987,35691384,39403133,41631156,43373810,45207116,47366303,61307693
 "22000","Louisiana",5,SAINC35,2100,"...","  Retirement and disability insurance benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),7662,9389,12557,22364,27030,34896,41764,54702,63170,80431,93093,115791,130928,154071,182018,197838,210802,242158,271385,295318,349598,380897,460172,542366,612173,761161,870010,1000730,1144180,1280005,1405361,1563382,1811585,2117751,2319289,2472287,2686893,2893964,3086645,3226172,3336919,3576446,3827817,4137395,4418545,4664018,4891148,5093808,5291184,5497608,5647870,5774300,6062880,6405737,6758299,6982216,7307059,7582097,7818524,8294034,8708134,9526332,9898270,10223125,10880773,11400701,11885212,12336984,12655299,13058787,13660448,14408744,14960466
 "22000","Louisiana",5,SAINC35,2110,"...","   Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),5028,6170,9080,18745,22163,29812,35970,48414,56309,72620,84674,106144,119659,142103,169184,184504,197151,227719,256107,278500,330413,360189,436393,514416,581712,724474,829446,952700,1091681,1224516,1345043,1496506,1737181,2034574,2228365,2378601,2591419,2791385,2977655,3112631,3213796,3446331,3689855,3991906,4264164,4502646,4723726,4926532,5120307,5326304,5487959,5625816,5913369,6251209,6590736,6810978,7128877,7388133,7624761,8092756,8501517,9312191,9647835,9946819,10588327,11049138,11504089,11996486,12342843,12749683,13347282,14090633,14637562
 "22000","Louisiana",5,SAINC35,2120,"...","   Excluding Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),2634,3219,3477,3619,4867,5084,5794,6288,6861,7811,8419,9647,11269,11968,12834,13334,13651,14439,15278,16818,19185,20708,23779,27950,30461,36687,40564,48030,52499,55489,60318,66876,74404,83177,90924,93686,95474,102579,108990,113541,123123,130115,137962,145489,154381,161372,167422,167276,170877,171304,159911,148484,149511,154528,167563,171238,178182,193964,193763,201278,206617,214141,250435,276306,292446,351563,381123,340498,312456,309104,313166,318111,322904
 "22000","Louisiana",5,SAINC35,2121,"...","    Railroad retirement and disability benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),2477,3021,3223,3373,4556,4714,5436,5922,6455,7379,7937,9167,10820,11515,12337,12810,13134,13910,14687,16139,18446,19849,22712,26633,28856,34475,37714,44103,47773,50618,53109,57292,64422,71779,77993,81130,81434,83787,86622,89200,92925,97263,101655,105562,108338,110164,112178,113575,114185,115488,116627,116114,116666,118880,123493,125847,127789,129604,132506,137112,140674,148532,150502,152875,159078,162908,166502,170159,171818,172568,175964,180536,185648
 "22000","Louisiana",5,SAINC35,2122,"...","    Workers' compensation","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),117,118,174,205,267,306,317,326,369,396,443,439,405,410,452,478,495,506,566,655,719,840,1031,1240,1432,1795,2473,3532,4273,4421,6651,8640,9038,10474,11929,11399,12858,17525,20765,22388,27259,30931,34088,37882,43290,48012,52292,50727,53041,52944,40135,27423,30377,33631,38992,38063,40121,46060,43784,48411,51730,52882,86508,110163,120462,179269,198422,148562,130898,131811,133463,133793,132857
 "22000","Louisiana",5,SAINC35,2123,"...","    Other government retirement and disability insurance benefits 1/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),40,80,80,41,44,64,41,40,37,36,39,41,44,43,45,46,22,23,25,24,20,19,36,77,173,417,377,395,453,450,558,944,944,924,1002,1157,1182,1267,1603,1953,2939,1921,2219,2045,2753,3196,2952,2974,3651,2872,3149,4947,2468,2017,5078,7328,10272,18300,17473,15755,14213,12727,13425,13268,12906,9386,16199,21777,9740,4725,3739,3782,4399
 "22000","Louisiana",5,SAINC35,2200,"...","  Medical benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),666,898,1042,1298,1552,1710,2604,3619,4025,11743,21135,24381,28701,31272,38250,82791,111320,130319,144094,161746,180404,229119,278337,366392,431764,495568,603645,726054,917619,980569,1254400,1426043,1571469,1778238,1989843,2202418,2492142,2893489,3502580,4479030,5332100,6423672,7777253,7459979,7375846,7527812,7367009,7433009,7411461,9201079,9534472,9344761,11174952,10940805,11882915,12901102,13912083,15047997,15405434,15592924,16402159,17234340,16233130,19058592,20185028,21882258,23109541,24235219,25780927
 "22000","Louisiana",5,SAINC35,2210,"...","   Medicare benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),9878,46049,60228,73392,85091,92955,100786,124486,145418,182018,217868,264731,319894,378441,474819,576065,662464,748023,840526,968953,1115075,1283437,1436557,1667359,1928557,2157783,2457207,2745305,3249606,3636330,3988526,4188944,4040050,3980024,4095654,4329845,4601111,4817112,5513526,5876796,6651371,7135391,7621546,8143221,8466476,8815106,9160647,9382577,9348276,9871339,10313862,10764941,11408684,12190391,12673942
