GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "18000","Indiana",3,SAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",3543278,3596542,3648148,3588944,3553215,3552205,3593283,3634815,3674399,3720040,3682931,3523018,3525335,3590196,3642334,3684125,3740428,3796419,3847508,3903858,3963401,3971608,3788622
 "18000","Indiana",3,SAEMP25N,20,"..."," Wage and salary employment","Number of jobs",3004248,3060251,3092859,3029913,2996547,2987839,3011871,3030533,3055171,3069549,3035772,2867328,2874680,2916485,2976626,3009962,3054029,3104792,3151030,3188283,3229560,3255091,3089435
 "18000","Indiana",3,SAEMP25N,40,"..."," Proprietors employment","Number of jobs",539030,536291,555289,559031,556668,564366,581412,604282,619228,650491,647159,655690,650655,673711,665708,674163,686399,691627,696478,715575,733841,716517,699187
 "18000","Indiana",3,SAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",67285,65866,65029,62793,56675,53974,52527,52119,51048,52363,52258,52683,53288,53564,51174,51475,51151,50832,50544,49581,49113,49028,48559
 "18000","Indiana",3,SAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",471745,470425,490260,496238,499993,510392,528885,552163,568180,598128,594901,603007,597367,620147,614534,622688,635248,640795,645934,665994,684728,667489,650628
 "18000","Indiana",3,SAEMP25N,70,"111-112"," Farm employment","Number of jobs",79787,79659,79633,77385,68216,65582,63328,63600,64241,64081,61520,63135,67194,64083,64931,63849,62684,61275,61100,62851,63844,60566,60234
 "18000","Indiana",3,SAEMP25N,80,"..."," Nonfarm employment","Number of jobs",3463491,3516883,3568515,3511559,3484999,3486623,3529955,3571215,3610158,3655959,3621411,3459883,3458141,3526113,3577403,3620276,3677744,3735144,3786408,3841007,3899557,3911042,3728388
 "18000","Indiana",3,SAEMP25N,90,"113-814","  Private nonfarm employment","Number of jobs",3045771,3094397,3137026,3080989,3049946,3045141,3089041,3130272,3166220,3205009,3160926,2998138,2999962,3074720,3130545,3177255,3234428,3291494,3340618,3393996,3448950,3459136,3286673
 "18000","Indiana",3,SAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",8562,8216,7622,7398,7869,7155,7658,7907,7971,8629,8701,8644,8711,8815,9087,9390,10448,9530,9974,10245,10676,10554,(D)
 "18000","Indiana",3,SAEMP25N,101,"113","    Forestry and logging","Number of jobs",1339,1382,1251,(D),1237,1128,1267,1440,1381,1436,1423,1193,1077,(D),(D),(D),1318,(D),(D),(D),1428,1325,1323
 "18000","Indiana",3,SAEMP25N,102,"114","    Fishing, hunting and trapping","Number of jobs",(T),(T),(T),(D),513,450,508,507,507,504,492,464,441,(D),(D),(D),467,(D),(D),(D),421,483,(D)
