GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "31000","Nebraska",4,SAEMP27S,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",541680,555832,565917,577013,598244,618246,616348,633267,651377,672794,693520,694005,688024,674488,676405,699277,712961,709938,730495,752795,772059,788974,791350,801284,817710,839328,860311,881607,897691,918664,936047,949159,951554
 "31000","Nebraska",4,SAEMP27S,70,"[01-02]"," Farm wage and salary employment","Number of jobs",13809,13014,16057,17245,17412,19436,20483,20467,21545,22000,20995,24975,21842,21062,22796,20499,19771,15165,17890,18526,16282,14648,14067,13238,13825,11598,11570,14278,13865,13760,14573,12927,13859
 "31000","Nebraska",4,SAEMP27S,80,"..."," Nonfarm wage and salary employment","Number of jobs",527871,542818,549860,559768,580832,598810,595865,612800,629832,650794,672525,669030,666182,653426,653609,678778,693190,694773,712605,734269,755777,774326,777283,788046,803885,827730,848741,867329,883826,904904,921474,936232,937695
 "31000","Nebraska",4,SAEMP27S,90,"...","  Private nonfarm wage and salary employment","Number of jobs",403495,409324,412878,423093,445272,460152,453783,471423,489173,507218,523955,518028,515745,502899,502996,527039,538634,539130,555469,575225,596203,611737,616027,625521,641828,664669,686567,704769,721381,743699,760942,773659,773757
 "31000","Nebraska",4,SAEMP27S,100,"[07-09]","   Agricultural services, forestry, and fishing","Number of jobs",1718,1958,2086,2492,2769,2920,2682,2722,2866,4525,4212,3919,4249,3786,3919,4483,5173,5565,5881,5685,5788,6019,6074,5944,6428,6638,6785,7344,7367,7628,7912,8247,8380
 "31000","Nebraska",4,SAEMP27S,110,"07","    Agricultural services","Number of jobs",1718,1958,2086,2492,2769,2920,2458,2665,2858,4519,4207,3914,4233,3774,3910,4470,5173,5565,(D),5669,5765,5992,6050,5939,6422,6629,6743,7304,7327,7593,7864,8213,(NA)
 "31000","Nebraska",4,SAEMP27S,120,"...","    Forestry and fishing","Number of jobs",0,0,0,0,0,0,224,57,8,6,5,5,16,12,9,13,0,0,(D),16,23,27,24,5,6,9,42,40,40,35,48,34,(NA)
 "31000","Nebraska",4,SAEMP27S,121,"08","     Forestry","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "31000","Nebraska",4,SAEMP27S,122,"...","     Fishing","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "31000","Nebraska",4,SAEMP27S,200,"B","   Mining","Number of jobs",1765,1700,1656,1572,1574,1731,1627,1643,1758,1746,1794,1809,1924,1937,1862,2009,1969,1756,1768,1647,1508,1560,1595,1461,1461,1367,1286,1226,1207,1214,1235,1244,1251
 "31000","Nebraska",4,SAEMP27S,210,"10","    Metal mining","Number of jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),36,47,(D),(D),(D),(D),(D),(D),(NA)
 "31000","Nebraska",4,SAEMP27S,220,"12","    Coal mining","Number of jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),0,0,(NA)
 "31000","Nebraska",4,SAEMP27S,230,"13","    Oil and gas extraction","Number of jobs",735,598,550,501,410,441,497,527,640,623,629,773,1058,1044,939,961,863,(D),(D),(D),(D),(D),(D),(D),410,347,316,293,290,239,(D),(D),(NA)
 "31000","Nebraska",4,SAEMP27S,240,"14","    Nonmetallic minerals, except fuels","Number of jobs",1030,1102,1106,1071,1164,1290,1130,1116,1118,1123,1165,1036,866,893,923,1048,1106,1053,1095,1051,1024,1039,1024,989,1015,973,919,879,863,922,985,957,(NA)
 "31000","Nebraska",4,SAEMP27S,300,"C","   Construction","Number of jobs",27880,27047,26762,27818,29926,30627,29051,31226,33329,34393,33396,29957,26965,24330,24441,26683,27194,25395,25298,25751,26203,28066,28638,29380,31676,35046,36012,38127,39597,42375,44362,45556,45352
 "31000","Nebraska",4,SAEMP27S,310,"15","    General building contractors","Number of jobs",9337,7792,8024,8342,9487,9836,9289,9650,9865,10193,10143,8466,7293,6985,6887,7259,7264,6499,6515,6593,6319,6844,6979,7186,8039,8880,8668,9303,9413,9938,9525,10114,(NA)
 "31000","Nebraska",4,SAEMP27S,320,"16","    Heavy construction contractors","Number of jobs",5968,6664,5914,5776,6001,6437,5657,6249,7101,7481,6830,6264,5576,4940,4616,4771,4289,4063,3894,3645,3736,3969,3948,4266,4841,5333,6159,6019,5705,6384,6995,6486,(NA)
 "31000","Nebraska",4,SAEMP27S,330,"17","    Special trade contractors","Number of jobs",12575,12591,12824,13700,14438,14354,14105,15327,16363,16719,16423,15227,14096,12405,12938,14653,15641,14833,14889,15513,16148,17253,17711,17928,18796,20833,21185,22805,24479,26053,27842,28956,(NA)
 "31000","Nebraska",4,SAEMP27S,400,"D","   Manufacturing","Number of jobs",86963,85463,83312,86704,91270,93646,84823,88245,90635,94302,99481,96166,94858,87588,85017,92453,90611,88577,91942,96623,98087,100956,100112,100944,103496,109014,112279,113942,116123,118841,117807,119547,116073
 "31000","Nebraska",4,SAEMP27S,410,"...","    Durable goods manufacturing","Number of jobs",45335,43860,41840,44617,48561,48493,41889,44855,47630,48948,52828,49746,48192,43032,41838,46431,44244,41388,43483,46419,46746,48490,47391,47108,48695,51945,53621,54385,56707,57975,56899,58298,53811
 "31000","Nebraska",4,SAEMP27S,413,"24","     Lumber and wood products","Number of jobs",1221,1102,1038,1199,1281,1186,1960,2251,2301,2392,2515,2059,1906,1687,1842,(D),(D),(D),(D),(D),(D),2011,2011,1748,1949,2149,(D),(D),(D),2628,2900,3063,(NA)
 "31000","Nebraska",4,SAEMP27S,417,"25","     Furniture and fixtures","Number of jobs",1733,1839,2405,2805,3030,2516,1734,1930,1984,2015,1844,1719,1616,1524,1541,1701,1623,1530,1853,1945,2776,2925,2748,3059,3353,3452,3319,3323,3571,3304,3143,3082,(NA)
 "31000","Nebraska",4,SAEMP27S,420,"32","     Stone, clay, and glass products","Number of jobs",2696,2352,2285,2550,2740,2825,2588,2674,2837,2960,3089,2847,2697,2552,2558,2543,2627,2583,2630,2556,2597,2702,2599,2641,2609,2875,2851,2916,3032,3192,3189,3373,(NA)
 "31000","Nebraska",4,SAEMP27S,423,"33","     Primary metal industries","Number of jobs",1207,1183,719,796,961,1349,1425,1372,1551,1603,1822,1885,1847,1537,1327,(D),(D),(D),(D),(D),(D),1928,1858,1883,1969,2012,1995,1780,1729,1569,1537,1643,(NA)
 "31000","Nebraska",4,SAEMP27S,426,"34","     Fabricated metal products","Number of jobs",7053,6457,6122,6896,7579,8027,6620,6842,7234,7950,7853,7174,6913,6205,6040,6860,6671,6351,6628,6462,5501,5811,5695,6574,6940,7324,(D),(D),(D),8773,9206,9621,(NA)
 "31000","Nebraska",4,SAEMP27S,429,"35","     Industrial machinery and equipment","Number of jobs",7299,7410,7319,7715,9609,10272,9577,10364,11437,11169,13546,12848,13107,11254,10771,12289,10687,10466,10676,10829,11672,12381,11804,11362,11390,12456,13074,13038,14008,14012,12913,13341,(NA)
 "31000","Nebraska",4,SAEMP27S,432,"36","     Electronic and other electric equipment","Number of jobs",10630,11426,10833,11270,12058,11910,9427,9846,10226,10097,10974,10277,9403,8449,8104,9717,9647,8345,8663,10351,9694,9554,9401,8915,9060,9728,10417,10589,10644,11508,11413,11387,(NA)
 "31000","Nebraska",4,SAEMP27S,435,"371","     Motor vehicles and equipment","Number of jobs",2290,2122,2177,2186,1846,2026,2445,2996,2955,3212,3151,2770,2659,2429,2356,2710,2578,2621,3128,3429,3223,3603,3570,3470,3362,3495,3608,3754,4193,4277,4329,4258,(NA)
 "31000","Nebraska",4,SAEMP27S,438,"372-379","     Other transportation equipment","Number of jobs",2343,2400,2740,3059,3559,3481,1808,1963,2258,2518,2686,2595,2526,2192,2113,2105,2142,1730,1686,1799,1820,1895,1987,1909,2342,2526,2385,2440,2546,2720,2373,2463,(NA)
 "31000","Nebraska",4,SAEMP27S,441,"38","     Instruments and related products","Number of jobs",3001,2836,2719,2774,2856,2920,2996,3262,3336,3309,3573,3779,3870,3696,3766,4212,4068,3845,4054,4534,4726,4815,4810,4747,4877,5084,5362,5257,5181,5134,5082,5216,(NA)
 "31000","Nebraska",4,SAEMP27S,444,"39","     Miscellaneous manufacturing industries","Number of jobs",2106,1879,1660,1672,1595,1470,1309,1355,1511,1723,1775,1793,1648,1507,1420,1012,975,878,947,932,898,865,908,800,844,844,695,753,771,858,814,851,(NA)
 "31000","Nebraska",4,SAEMP27S,447,"...","     Ordnance 2/","Number of jobs",3756,2854,1823,1695,1447,511,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
