GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "18000","Indiana",3,SAINC7S,50,"...","Wages and salaries by place of work (thousands of dollars)","Thousands of dollars",6168589,6740087,7057515,7086061,7666126,8090865,8751066,9551164,10544531,11004428,11970462,13168309,13519880,14266808,15747434,17633489,18930239,19250548,21772952,24445354,27489676,30280928,31181355,33618494,33550633,35009429,38287517,40547627,42798750,46014410,49823888,52835573,55760172,57844970,61535425,64911452,69485755,73158274,76517253,81056496,87044130,91587831,95775772,96496186
 "18000","Indiana",3,SAINC7S,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",43181,43105,49143,52460,56194,65010,62306,64245,65091,57778,55669,59201,65013,68504,73894,90889,116942,129086,149646,168456,137437,153024,161891,163860,187984,177778,173317,170551,155144,151304,168364,175786,202786,193897,205315,220932,209344,201859,192013,211805,249802,236256,234085,255992
 "18000","Indiana",3,SAINC7S,82,"..."," Nonfarm wages and salaries","Thousands of dollars",6125408,6696982,7008372,7033601,7609932,8025855,8688760,9486919,10479440,10946650,11914793,13109108,13454867,14198304,15673540,17542600,18813297,19121462,21623306,24276898,27352239,30127904,31019464,33454634,33362649,34831651,38114200,40377076,42643606,45863106,49655524,52659787,55557386,57651073,61330110,64690520,69276411,72956415,76325240,80844691,86794328,91351575,95541687,96240194
 "18000","Indiana",3,SAINC7S,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",5397048,5928036,6172264,6132609,6637311,6998354,7566875,8253119,9092895,9471352,10295273,11373076,11579923,12123267,13420954,15147584,16272229,16335402,18587718,20988197,23754366,26216395,26680434,28809236,28493267,29694961,32636848,34491216,36366025,39169087,42455305,44980665,47256538,48806851,51991470,55028998,59304017,62687351,65709415,70090868,75560171,79585214,83050447,83357987
 "18000","Indiana",3,SAINC7S,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",6626,6760,7505,7581,8416,9203,9665,9451,10910,12655,13397,14969,16020,17333,19007,22737,25521,27227,32898,36291,49431,59429,67242,65706,71084,78137,87718,99403,108202,122525,132638,147265,163505,174195,184997,197353,217766,233196,251681,272974,298424,334622,369558,415261
 "18000","Indiana",3,SAINC7S,110,"07","    Agricultural services","Thousands of dollars",6626,6760,7505,7581,8416,9203,9665,9451,10910,12655,13397,14969,16020,17333,18997,22737,25521,27195,32834,36212,49095,59012,66726,65164,70613,(D),(D),(D),(D),(D),131809,146422,162536,173102,183785,195962,216082,231322,249901,271271,296644,332860,367219,(NA)
 "18000","Indiana",3,SAINC7S,120,"...","    Forestry and fishing","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,32,64,79,336,417,516,542,471,(D),(D),(D),(D),(D),829,843,969,1093,1212,1391,1684,1874,1780,1703,1780,1762,2339,(NA)
 "18000","Indiana",3,SAINC7S,121,"08","     Forestry","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),44,46,78,114,109,154,175,291,349,(D),(D),(D),(D),932,847,870,876,1372,(NA)
 "18000","Indiana",3,SAINC7S,122,"...","     Fishing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),675,668,678,744,(D),(D),(D),(D),848,856,910,886,967,(NA)
 "18000","Indiana",3,SAINC7S,200,"B","   Mining","Thousands of dollars",49591,53806,53868,53827,54249,54351,54160,52031,52495,54240,58807,62775,64599,67081,74008,81423,89816,111256,132361,149930,174620,222637,241404,252101,283303,275688,313555,313018,283772,283450,276878,288080,319923,288382,275602,259860,276941,260097,267914,306660,317313,314288,288243,314908
