GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "09000","Connecticut",1,SAINC50,10,"...","Personal income (thousands of dollars)","Thousands of dollars",3508882,3417347,3867566,4444168,4860757,5269850,5373775,5787862,6323479,6744323,6537966,6986929,7276115,7701747,8227247,8691087,9334801,10038603,11023487,12086413,12828792,14692532,15673815,16514402,17804686,19393356,21157238,22725543,24536404,27032652,30080860,33813599,38493926,43242974,46701334,49958241,55880686,60000014,64553349,70443265,77668249,84248967,86889121,87815760,94269329,97347585,100108300,105642525,110746328,117991826,127302057,134438972,146946423,155003001,154596371,156784557,165149363,174430045,188872608,203467247,216174486,212582639,221058479,226907103,231171081,226175849,236756584,243164608,247777383,253120724,264263091,270282785,279612377
 "09000","Connecticut",1,SAINC50,15,"..."," Less: Personal current taxes","Thousands of dollars",377081,294099,381013,536961,657976,675822,630114,664907,758423,780508,764901,831122,918622,947077,1021728,1118514,1045557,1183324,1376494,1593481,1893284,2259604,2045410,1928873,2303013,2399969,2629426,2529161,3014360,3317560,3957163,4684445,5517592,6360663,6924827,6319696,6794444,7760548,8670901,10065671,10228067,11030202,11151287,11194544,12857915,13633486,14029302,15411521,17774818,20216706,22779604,24361248,27601833,28739265,23196759,22056040,23581504,27314647,30261182,34587075,34032380,25817318,27853056,31916095,32791066,36657105,38010267,39507112,38154424,39362348,39613267,41375609,40902488
 "09000","Connecticut",1,SAINC50,16,"...","Equals: Disposable personal income","Thousands of dollars",3131801,3123248,3486553,3907207,4202781,4594028,4743661,5122955,5565056,5963815,5773065,6155807,6357493,6754670,7205519,7572573,8289244,8855279,9646993,10492932,10935508,12432928,13628405,14585529,15501673,16993387,18527812,20196382,21522044,23715092,26123697,29129154,32976334,36882311,39776507,43638545,49086242,52239466,55882448,60377594,67440182,73218765,75737834,76621216,81411414,83714099,86078998,90231004,92971510,97775120,104522453,110077724,119344590,126263736,131399612,134728517,141567859,147115398,158611426,168880172,182142106,186765321,193205423,194991008,198380015,189518744,198746317,203657496,209622959,213758376,224649824,228907176,238709889
 "09000","Connecticut",1,SAINC50,20,"...","Population (persons) 1/","Number of persons",2014000,2032000,2016000,2028000,2081000,2168000,2249000,2300000,2316000,2359000,2446000,2523000,2544000,2586000,2647000,2727000,2798000,2857000,2903000,2935000,2964000,3000000,3038782,3061448,3069617,3069140,3075784,3084726,3085984,3088729,3094839,3099907,3113174,3128837,3139014,3162355,3180014,3201131,3223741,3247290,3271954,3283404,3291967,3302895,3300712,3309175,3316121,3324144,3336685,3349348,3365352,3386401,3411777,3432835,3458749,3484336,3496094,3506956,3517460,3527270,3545579,3561807,3580279,3594193,3605259,3610314,3614695,3611995,3607688,3607615,3611318,3607159,3600260
 "09000","Connecticut",1,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",1742,1682,1918,2191,2336,2431,2389,2516,2730,2859,2673,2769,2860,2978,3108,3187,3336,3514,3797,4118,4328,4898,5158,5394,5800,6319,6879,7367,7951,8752,9720,10908,12365,13821,14878,15798,17572,18743,20024,21693,23738,25659,26394,26588,28560,29417,30188,31780,33191,35228,37827,39700,43070,45153,44697,44997,47238,49738,53696,57684,60970,59684,61743,63132,64121,62647,65498,67321,68680,70163,73176,74930,77664
 "09000","Connecticut",1,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",1555,1537,1729,1927,2020,2119,2109,2227,2403,2528,2360,2440,2499,2612,2722,2777,2963,3100,3323,3575,3689,4144,4485,4764,5050,5537,6024,6547,6974,7678,8441,9397,10593,11788,12672,13799,15436,16319,17335,18593,20612,22300,23007,23198,24665,25298,25958,27144,27863,29192,31058,32506,34980,36781,37991,38667,40493,41950,45093,47878,51372,52436,53964,54252,55025,52494,54983,56384,58105,59252,62207,63459,66304
 "09000","Connecticut",1,SAINC50,60,"...","Personal current taxes","Thousands of dollars",377081,294099,381013,536961,657976,675822,630114,664907,758423,780508,764901,831122,918622,947077,1021728,1118514,1045557,1183324,1376494,1593481,1893284,2259604,2045410,1928873,2303013,2399969,2629426,2529161,3014360,3317560,3957163,4684445,5517592,6360663,6924827,6319696,6794444,7760548,8670901,10065671,10228067,11030202,11151287,11194544,12857915,13633486,14029302,15411521,17774818,20216706,22779604,24361248,27601833,28739265,23196759,22056040,23581504,27314647,30261182,34587075,34032380,25817318,27853056,31916095,32791066,36657105,38010267,39507112,38154424,39362348,39613267,41375609,40902488
 "09000","Connecticut",1,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",363514,279414,365235,519770,639503,656073,608342,643577,737582,758197,741401,798501,882761,908024,981833,1074057,999590,1134761,1326826,1541580,1837538,2197325,1966439,1839989,2169131,2272510,2535354,2434958,2872079,3152275,3766081,4474783,5292331,6100381,6657373,5954295,6369418,7279319,8089983,9404164,9606374,10266083,10240775,9970668,10452065,11120526,11357541,12718509,14462319,16917760,18952118,20468863,23267888,24033557,19186593,17860614,18716961,21614759,24085497,28228071,26797059,19387551,21465297,24572773,24912718,28228929,29542064,30927106,29781149,29981031,30128553,31871681,30906091
 "09000","Connecticut",1,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",363514,279414,365235,519770,639503,656073,608342,643577,737582,758197,741401,798501,882761,908024,981833,1074057,999590,1134761,1326826,1541580,1837538,2197325,1966439,1839989,2169131,2272510,2535354,2434958,2872079,3152275,3766081,4474783,5292331,6100381,6657373,5954295,6369418,7279319,8089983,9404164,9606374,10266083,10240775,9970668,10452065,11120526,11357541,12718509,14462319,16917760,18952118,20468863,23267888,24033557,19186593,17860614,18716961,21614759,24085497,28228071,26797059,19387551,21465297,24572773,24912718,28228929,29542064,30927106,29781149,29981031,30128553,31871681,30906091
 "09000","Connecticut",1,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",398688,326465,396242,556290,682836,711048,668815,710084,805920,833863,823531,883915,970190,1005063,1084061,1183686,1117901,1230083,1442680,1697271,2027549,2401060,2232148,2108024,2423545,2660888,2944387,3002914,3270448,3589326,4174895,4893189,5816875,6694777,7344809,6849144,7292150,8278171,9184434,10529026,10763131,11455781,11487632,11314403,11758894,12394025,12612805,14085974,15795301,18290825,20382912,22248111,25143800,26070805,21789316,20380681,21417662,24051488,26728445,30969939,30618302,23173721,24772744,27507020,27897206,31195296,32888313,34257390,33332118,33675099,33474241,34808984,33834821
