GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "34000","New Jersey",2,SAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",4500635,4571128,4748598,4777145,4791993,4825005,4909617,4991146,5057223,5130158,5123820,4992063,4960621,5018505,5053839,5132846,5206784,5303122,5391249,5447903,5549280,5569985,5166206
 "34000","New Jersey",2,SAEMP25N,20,"..."," Wage and salary employment","Number of jobs",3876020,3927176,4057425,4059504,4050546,4041438,4068023,4099778,4133463,4143110,4113605,3951152,3908070,3903364,3937611,3978040,4010099,4061791,4122611,4174109,4221307,4263847,3920973
 "34000","New Jersey",2,SAEMP25N,40,"..."," Proprietors employment","Number of jobs",624615,643952,691173,717641,741447,783567,841594,891368,923760,987048,1010215,1040911,1052551,1115141,1116228,1154806,1196685,1241331,1268638,1273794,1327973,1306138,1245233
 "34000","New Jersey",2,SAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",9390,9369,9408,9591,9492,9095,8849,8717,8517,8904,8613,8444,8344,8221,7888,8015,8285,8580,8666,8806,8823,8824,8818
 "34000","New Jersey",2,SAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",615225,634583,681765,708050,731955,774472,832745,882651,915243,978144,1001602,1032467,1044207,1106920,1108340,1146791,1188400,1232751,1259972,1264988,1319150,1297314,1236415
 "34000","New Jersey",2,SAEMP25N,70,"111-112"," Farm employment","Number of jobs",16362,17456,18927,18931,19114,17350,16910,16549,16721,16734,15584,15208,15805,15677,17529,16907,17837,17832,19832,19305,17699,16960,15676
 "34000","New Jersey",2,SAEMP25N,80,"..."," Nonfarm employment","Number of jobs",4484273,4553672,4729671,4758214,4772879,4807655,4892707,4974597,5040502,5113424,5108236,4976855,4944816,5002828,5036310,5115939,5188947,5285290,5371417,5428598,5531581,5553025,5150530
 "34000","New Jersey",2,SAEMP25N,90,"113-814","  Private nonfarm employment","Number of jobs",3897530,3962188,4125661,4145761,4147611,4171772,4244088,4318829,4384151,4456555,4448888,4317060,4296393,4378282,4418302,4497403,4571942,4672108,4760985,4817258,4919339,4937640,4562093
 "34000","New Jersey",2,SAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",5798,5598,5668,5269,5811,5183,5507,5598,5569,5809,5895,5807,6221,6013,6196,5706,6491,6449,6989,6811,6809,6647,6457
 "34000","New Jersey",2,SAEMP25N,101,"113","    Forestry and logging","Number of jobs",(T),(T),(T),370,348,312,314,390,375,405,405,357,309,348,440,443,414,462,451,378,421,392,396
 "34000","New Jersey",2,SAEMP25N,102,"114","    Fishing, hunting and trapping","Number of jobs",1919,1809,1730,1429,1667,1340,1558,1587,1630,1541,1569,1541,1556,1451,1418,1426,1430,1299,1416,1318,1345,1527,1606
 "34000","New Jersey",2,SAEMP25N,103,"115","    Support activities for agriculture and forestry","Number of jobs",3473,3363,3567,3470,3796,3531,3635,3621,3564,3863,3921,3909,4356,4214,4338,3837,4647,4688,5122,5115,5043,4728,4455
 "34000","New Jersey",2,SAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",3390,3215,3000,3038,2487,2899,2821,3134,3364,3286,3852,3646,4109,3596,4566,4556,4341,4336,4413,3823,3010,2766,2667
 "34000","New Jersey",2,SAEMP25N,201,"211","    Oil and gas extraction","Number of jobs",926,942,873,(D),888,1122,1003,1267,1485,(D),(D),1860,2365,1860,2422,2622,2361,2315,2394,1562,(D),(D),(D)
 "34000","New Jersey",2,SAEMP25N,202,"212","    Mining (except oil and gas)","Number of jobs",2368,2183,2042,1890,1464,1631,1664,1711,1729,1778,1722,1549,1516,1435,1840,1656,1682,1654,1681,1899,1599,1543,1473
 "34000","New Jersey",2,SAEMP25N,203,"213","    Support activities for mining","Number of jobs",(T),(T),(T),(D),135,146,154,156,150,(D),(D),237,228,301,304,278,298,367,338,362,(D),(D),(D)
 "34000","New Jersey",2,SAEMP25N,300,"22","   Utilities","Number of jobs",16536,16365,16720,16412,15947,15435,15315,14501,14384,13967,12653,12323,15132,14450,14923,14820,14828,15802,16834,15493,16473,16064,15281
 "34000","New Jersey",2,SAEMP25N,400,"23","   Construction","Number of jobs",197158,203457,213114,226122,227559,233261,246191,256380,264972,261797,251950,223399,211595,212047,216641,227533,233280,239400,249911,249295,254846,254604,244792
 "34000","New Jersey",2,SAEMP25N,401,"236","    Construction of buildings","Number of jobs",42873,44570,47175,49019,51835,52215,55934,60416,61678,58983,55357,48122,45363,43475,46228,49448,51562,56194,57233,56627,60339,59462,57528
 "34000","New Jersey",2,SAEMP25N,402,"237","    Heavy and civil engineering construction","Number of jobs",17161,17505,18767,20375,20964,19525,19998,19613,20410,20804,21419,20012,19222,19264,20081,21253,21970,22725,22488,23250,23199,22760,22135
 "34000","New Jersey",2,SAEMP25N,403,"238","    Specialty trade contractors","Number of jobs",137124,141382,147172,156728,154760,161521,170259,176351,182884,182010,175174,155265,147010,149308,150332,156832,159748,160481,170190,169418,171308,172382,165129
 "34000","New Jersey",2,SAEMP25N,500,"31-33","   Manufacturing","Number of jobs",440942,426728,428991,408397,376900,359043,347754,341645,333845,319808,309268,279825,269102,266029,259183,258167,257580,253976,259335,261116,263463,266645,252323
 "34000","New Jersey",2,SAEMP25N,510,"321,327-339","    Durable goods manufacturing","Number of jobs",194990,188685,192123,186307,167500,159610,154776,152115,150581,145005,140721,125509,120248,121000,118768,118216,115951,117313,118688,119911,123330,124226,116591
 "34000","New Jersey",2,SAEMP25N,511,"321","     Wood product manufacturing","Number of jobs",4951,5057,5347,5224,5049,5253,5730,5671,5155,4601,3958,3039,2717,2536,2625,2765,2649,2817,3010,3124,3134,3197,3252
 "34000","New Jersey",2,SAEMP25N,512,"327","     Nonmetallic mineral product manufacturing","Number of jobs",16646,15967,16781,15947,15156,14506,14520,14406,13607,12646,11953,10311,10037,10288,10471,10320,10293,10391,10586,11098,11471,11722,10819
 "34000","New Jersey",2,SAEMP25N,513,"331","     Primary metal manufacturing","Number of jobs",10690,10144,9948,9236,8561,7826,7926,7292,6807,6230,5664,5007,4807,4946,5004,4861,4753,4680,4667,4593,4563,4498,4012
 "34000","New Jersey",2,SAEMP25N,514,"332","     Fabricated metal product manufacturing","Number of jobs",36175,35611,35800,34866,30878,28909,28465,28454,28365,27802,27032,23563,23024,23331,22939,22730,20994,21176,21454,21918,22743,23358,22006
