GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "31000","Nebraska",4,SAEMP27N,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",918664,936047,949159,951554,945677,948562,955181,962567,972964,986050,990945,969796,966605,970527,988861,1000260,1013648,1030952,1036494,1040906,1048465,1051545,1015211
 "31000","Nebraska",4,SAEMP27N,70,"111-112"," Farm wage and salary employment","Number of jobs",13760,14573,12927,13859,12907,13630,12678,11784,11150,10851,10342,11614,12993,13693,12116,12277,12168,16089,14485,15386,16621,14879,16226
 "31000","Nebraska",4,SAEMP27N,80,"..."," Nonfarm wage and salary employment","Number of jobs",904904,921474,936232,937695,932770,934932,942503,950783,961814,975199,980603,958182,953612,956834,976745,987983,1001480,1014863,1022009,1025520,1031844,1036666,998985
 "31000","Nebraska",4,SAEMP27N,90,"113-814","  Private nonfarm wage and salary employment","Number of jobs",743699,760942,773659,773757,764539,765232,771782,779982,789457,803520,807290,782011,776470,782368,803258,814673,827403,840085,846280,849824,856119,860255,826027
 "31000","Nebraska",4,SAEMP27N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",3907,3760,3643,3608,3141,3186,3508,3836,3818,4314,4325,4749,5086,5299,5684,6089,6009,5652,5935,5928,5893,5752,5542
 "31000","Nebraska",4,SAEMP27N,101,"113","    Forestry and logging","Number of jobs",(T),(T),(T),(D),(D),35,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),8,13,15,13,13,12
 "31000","Nebraska",4,SAEMP27N,102,"114","    Fishing, hunting and trapping","Number of jobs",(T),(T),(T),(D),(D),3,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0
 "31000","Nebraska",4,SAEMP27N,103,"115","    Support activities for agriculture and forestry","Number of jobs",3531,3407,3241,3562,3093,3148,3465,3792,3785,4302,4318,4745,5082,5291,5673,6076,6000,5644,5922,5913,5880,5739,5530
 "31000","Nebraska",4,SAEMP27N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",1360,1358,1319,1260,1233,1346,1345,1364,1315,958,982,936,940,1024,1126,1042,1132,1065,982,1043,1081,1024,970
 "31000","Nebraska",4,SAEMP27N,201,"211","    Oil and gas extraction","Number of jobs",(T),(T),(T),136,98,99,98,100,93,92,94,88,68,61,68,60,58,47,43,66,71,72,65
 "31000","Nebraska",4,SAEMP27N,202,"212","    Mining (except oil and gas)","Number of jobs",994,1049,1018,1012,1018,1115,1107,1116,1074,714,739,720,731,795,844,796,830,824,805,859,851,787,769
 "31000","Nebraska",4,SAEMP27N,203,"213","    Support activities for mining","Number of jobs",128,105,126,112,117,132,140,148,148,152,149,128,141,168,214,186,244,194,134,118,159,165,136
 "31000","Nebraska",4,SAEMP27N,300,"22","   Utilities","Number of jobs",1664,1631,1563,1493,1721,1946,1917,1695,1630,1660,1850,1918,1655,1627,1605,1290,1264,1081,1072,1092,1070,1083,1014
 "31000","Nebraska",4,SAEMP27N,400,"23","   Construction","Number of jobs",42665,44546,45386,45771,46305,47839,49197,47976,48706,50839,50603,47630,42953,41521,43354,45389,47335,50139,51811,52512,53557,55165,56530
 "31000","Nebraska",4,SAEMP27N,401,"236","    Construction of buildings","Number of jobs",9370,9492,9952,9845,9930,9930,10098,9990,10345,11351,11257,9597,8884,8549,8740,8968,9386,9951,10387,10483,10875,10984,11363
 "31000","Nebraska",4,SAEMP27N,402,"237","    Heavy and civil engineering construction","Number of jobs",7176,7276,7033,7248,7014,7094,7486,7351,7753,8269,7628,7674,6313,6051,6717,6872,7155,7107,7266,7023,7033,6898,7692
 "31000","Nebraska",4,SAEMP27N,403,"238","    Specialty trade contractors","Number of jobs",26119,27778,28401,28678,29361,30815,31613,30635,30608,31219,31718,30359,27756,26921,27897,29549,30794,33081,34158,35006,35649,37283,37475
 "31000","Nebraska",4,SAEMP27N,500,"31-33","   Manufacturing","Number of jobs",112524,111510,113050,111030,106402,102521,100778,101349,101818,101643,101507,93415,91665,93680,95078,96556,97547,97423,96944,98144,99859,100045,97508
 "31000","Nebraska",4,SAEMP27N,510,"321,327-339","    Durable goods manufacturing","Number of jobs",57613,56777,57785,53796,50119,47272,46857,48333,49552,49998,49358,42676,41410,42745,43994,44995,45910,45425,44052,43964,44748,45221,43195
 "31000","Nebraska",4,SAEMP27N,511,"321","     Wood product manufacturing","Number of jobs",2142,2378,2496,2183,2294,2121,2164,2296,2276,2141,1979,1804,1658,1525,1711,1901,2016,1981,2063,2164,2187,2199,2220
 "31000","Nebraska",4,SAEMP27N,512,"327","     Nonmetallic mineral product manufacturing","Number of jobs",2896,3010,3214,3016,3033,2829,2996,3005,3103,3147,2998,2631,2419,2456,2576,2879,3066,3088,3024,3049,3088,3049,3028
 "31000","Nebraska",4,SAEMP27N,513,"331","     Primary metal manufacturing","Number of jobs",1556,1467,1436,1589,1369,1260,1362,1409,1438,1403,1383,1174,1155,1240,1282,1191,1301,1294,1155,1120,1141,1161,1084
 "31000","Nebraska",4,SAEMP27N,514,"332","     Fabricated metal product manufacturing","Number of jobs",9884,9700,9996,9273,8791,8388,8022,8335,8773,9250,8645,7273,7042,7380,8043,8435,8717,8704,8259,8276,8482,8713,8577
 "31000","Nebraska",4,SAEMP27N,515,"333","     Machinery manufacturing","Number of jobs",12038,11221,11462,10530,9992,9572,9278,9579,9734,9977,10546,9104,8933,9449,10228,10573,10314,9817,9174,8915,9064,9033,8788
 "31000","Nebraska",4,SAEMP27N,516,"334","     Computer and electronic product manufacturing","Number of jobs",9866,10042,10071,8802,7125,6324,5967,5788,5703,5298,5218,4512,4560,4578,4452,4324,4401,4441,4351,4204,4241,4472,3893
 "31000","Nebraska",4,SAEMP27N,517,"335","     Electrical equipment, appliance, and component manufacturing","Number of jobs",2978,2958,2945,2855,2440,2080,1951,2008,2010,2048,1799,1463,1378,1396,1383,1276,1280,1239,1230,1281,1398,1480,1278
 "31000","Nebraska",4,SAEMP27N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing","Number of jobs",6973,6797,6755,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),6192,5423
 "31000","Nebraska",4,SAEMP27N,519,"3364-3369","     Other transportation equipment manufacturing","Number of jobs",1667,1768,1886,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),2019,2059,2045,2048,2099,2361,2425
 "31000","Nebraska",4,SAEMP27N,521,"337","     Furniture and related product manufacturing","Number of jobs",3084,2936,2964,3002,2806,2767,2900,3048,2954,2896,2701,2303,2071,2119,1604,1526,(D),(D),(D),(D),(D),1377,1324
 "31000","Nebraska",4,SAEMP27N,522,"339","     Miscellaneous manufacturing","Number of jobs",4529,4500,4560,4519,4515,4388,4409,4549,4825,5003,5138,4963,4778,4753,4720,4791,4851,4879,4881,4975,5181,5184,5155
 "31000","Nebraska",4,SAEMP27N,530,"311-316,322-326","    Nondurable goods manufacturing","Number of jobs",54911,54733,55265,57234,56283,55249,53921,53016,52266,51645,52149,50739,50255,50935,51084,51561,51637,51998,52892,54180,55111,54824,54313
 "31000","Nebraska",4,SAEMP27N,531,"311","     Food manufacturing","Number of jobs",34941,34953,35167,36832,36616,36299,35050,34215,33674,33562,33683,33480,33174,33607,33507,33943,34167,34660,35238,36853,37282,37799,38115
 "31000","Nebraska",4,SAEMP27N,532,"312","     Beverage and tobacco product manufacturing","Number of jobs",691,651,637,975,920,903,801,833,779,795,786,773,774,763,781,690,727,752,814,972,1001,696,686
 "31000","Nebraska",4,SAEMP27N,533,"313","     Textile mills","Number of jobs",(T),(T),(T),348,332,268,227,176,206,180,178,184,189,200,175,171,185,140,144,125,160,158,150
 "31000","Nebraska",4,SAEMP27N,534,"314","     Textile product mills","Number of jobs",571,579,562,469,476,484,506,483,524,504,461,455,470,414,499,454,338,333,442,398,386,285,279
 "31000","Nebraska",4,SAEMP27N,535,"315","     Apparel manufacturing","Number of jobs",795,654,590,477,378,336,265,254,227,139,135,121,114,130,129,126,138,144,137,129,120,93,(D)
 "31000","Nebraska",4,SAEMP27N,536,"316","     Leather and allied product manufacturing","Number of jobs",(T),(T),(T),121,121,98,131,141,136,111,115,103,119,370,360,389,372,393,395,413,413,412,402
 "31000","Nebraska",4,SAEMP27N,537,"322","     Paper manufacturing","Number of jobs",2018,1980,2142,2093,1785,1765,1795,1737,1736,1692,1752,1655,1718,1740,1621,1654,1684,1668,1478,1543,1446,1494,1186
 "31000","Nebraska",4,SAEMP27N,538,"323","     Printing and related support activities","Number of jobs",5527,5452,5675,5699,5566,5361,5241,5213,5161,4795,4532,4221,3878,3655,3579,3437,3275,3247,3330,3166,3113,3048,2834
 "31000","Nebraska",4,SAEMP27N,539,"324","     Petroleum and coal products manufacturing","Number of jobs",8,8,8,6,8,12,9,8,11,22,22,12,14,19,17,16,14,14,13,13,25,19,(D)
 "31000","Nebraska",4,SAEMP27N,541,"325","     Chemical manufacturing","Number of jobs",3089,3207,3308,3716,3827,3916,4040,4398,4380,4700,5188,5040,5105,5232,5462,5440,5522,5583,5673,5178,5585,5666,5836
 "31000","Nebraska",4,SAEMP27N,542,"326","     Plastics and rubber products manufacturing","Number of jobs",6755,6765,6717,6498,6254,5807,5856,5558,5432,5145,5297,4695,4700,4805,4954,5241,5215,5064,5228,5390,5580,5154,4731
 "31000","Nebraska",4,SAEMP27N,600,"42","   Wholesale trade","Number of jobs",43047,43299,43017,42930,41977,41205,40874,40761,41030,41111,42143,41329,40636,40989,41515,42126,43083,42490,42007,41228,40346,40268,40049
 "31000","Nebraska",4,SAEMP27N,700,"44-45","   Retail trade","Number of jobs",109604,112534,114110,112859,108399,107881,107987,108421,107781,108891,108716,105499,105159,105478,106356,107151,108733,110651,111140,110007,108669,106201,102104
 "31000","Nebraska",4,SAEMP27N,701,"441","    Motor vehicle and parts dealers","Number of jobs",12229,12763,12892,12888,13044,12907,12809,12812,12641,12631,12506,11852,12089,12595,12849,13128,13600,14151,14485,14554,14593,14728,14212
 "31000","Nebraska",4,SAEMP27N,702,"442","    Furniture and home furnishings stores","Number of jobs",3503,3729,3927,3810,3799,3940,4283,4302,4173,3972,3951,3639,3518,3514,3675,3738,3882,4098,4108,4101,4160,4157,3928
 "31000","Nebraska",4,SAEMP27N,703,"443","    Electronics and appliance stores","Number of jobs",3085,3299,3258,3110,2949,2949,2967,3002,3184,3150,3178,3056,3150,3082,3054,2932,2774,2678,2506,2366,2372,2350,2186
 "31000","Nebraska",4,SAEMP27N,704,"444","    Building material and garden equipment and supplies dealers","Number of jobs",9337,9295,9312,8779,8991,8982,9199,9449,9137,9230,9158,9121,9098,9405,9545,9688,9872,10040,9979,10173,10184,9945,9881
 "31000","Nebraska",4,SAEMP27N,705,"445","    Food and beverage stores","Number of jobs",21876,22202,22443,21810,20381,19460,19231,19165,18765,18943,19201,19020,18962,19167,19367,19923,20994,21522,21276,21183,20593,20233,20116
