GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "94000","Plains",4,SAINC7H,50,"...","Wages and salaries (thousands of dollars)","Thousands of dollars",4002130,3770272,3280646,2611100,2383662,2721955,2905713,3244220,3477104,3371746,3473959,3582169,4224741,5364588,6709539,7284030,7546863,7524193,8516268,9601554,9850271,10619491,12207676,13230920,14099458,14206342,15040853,15926219,16626348
 "94000","Plains",4,SAINC7H,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",274748,236604,180780,131157,113015,115704,143186,146506,159000,158648,158680,174662,219473,289692,348592,360707,332553,365965,413210,412804,386033,371196,364831,346038,327435,300820,281930,268676,284688
 "94000","Plains",4,SAINC7H,82,"..."," Nonfarm wages and salaries","Thousands of dollars",3727382,3533668,3099866,2479943,2270647,2606251,2762527,3097714,3318104,3213098,3315279,3407507,4005268,5074896,6360947,6923323,7214310,7158228,8103058,9188750,9464238,10248295,11842845,12884882,13772023,13905522,14758923,15657543,16341660
 "94000","Plains",4,SAINC7H,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",3273200,3065700,2625800,2030300,1812200,2031200,2164900,2394500,2642600,2481900,2598900,2697400,3250600,4134800,4859540,5209776,5324140,5933804,6964630,7880016,8019406,8716496,9990510,10800334,11557654,11571938,12299097,13062355,13596720
 "94000","Plains",4,SAINC7H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",9900,9600,10000,8000,6600,5400,6300,6100,8600,8100,8600,9100,10300,12500,12800,15000,13600,14600,14500,16542,18431,20444,24743,28354,29762,32254,33113,31663,35092
 "94000","Plains",4,SAINC7H,200,"B","   Mining","Thousands of dollars",83800,77000,55900,43600,42000,47400,52400,60500,77500,58800,58600,63000,75700,88700,103060,100571,96200,107054,131400,160098,160240,170992,207075,232472,262647,237114,254802,280244,298110
 "94000","Plains",4,SAINC7H,300,"C","   Construction","Thousands of dollars",159900,161200,123500,75100,53000,57900,70900,96300,94200,98100,117300,106800,248500,362900,256719,165598,195965,326525,446677,544313,539467,622525,759269,793456,812127,909577,1011458,1074610,1014644
 "94000","Plains",4,SAINC7H,400,"D","   Manufacturing","Thousands of dollars",825200,767100,625700,476600,444400,535300,563400,636800,719700,628800,691800,747700,966200,1509900,2096628,2251886,2088929,1835347,2193910,2469190,2472484,2750214,3322194,3742754,4110056,3953253,4155568,4436017,4682118
 "94000","Plains",4,SAINC7H,500,"E","   Transportation and public utilities","Thousands of dollars",638800,585200,489600,378900,344700,372100,407800,448100,488100,457400,466400,475900,540000,651700,746589,876126,898476,1034938,1131783,1283823,1301488,1358296,1533767,1626637,1715435,1670748,1733350,1839030,1904531
 "94000","Plains",4,SAINC7H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",924900,859900,778400,600300,532500,599700,636700,686400,757300,746600,758000,781400,868500,899000,977524,1074624,1233169,1654708,1964759,2140779,2184766,2342643,2577392,2692701,2791882,2847521,3025174,3160225,3281026
 "94000","Plains",4,SAINC7H,700,"H","   Finance, insurance, and real estate","Thousands of dollars",221300,213100,195300,167500,139500,144300,152100,159500,167600,166000,172200,176400,186000,196800,206983,215395,234972,290430,318370,368641,394131,440643,481957,525206,579911,624654,663711,714867,760610
 "94000","Plains",4,SAINC7H,800,"I","   Services","Thousands of dollars",409400,392600,347400,280300,249500,269100,275300,300800,329600,318100,326000,337100,355400,413300,459237,510576,562829,670202,763231,896630,948399,1010739,1084113,1158754,1255834,1296817,1421921,1525699,1620589
 "94000","Plains",4,SAINC7H,900,"...","  Government and government enterprises","Thousands of dollars",454182,467968,474066,449643,458447,575051,597627,703214,675504,731198,716379,710107,754668,940096,1501407,1713547,1890170,1224424,1138428,1308734,1444832,1531799,1852335,2084548,2214369,2333584,2459826,2595188,2744940
 "94000","Plains",4,SAINC7H,910,"...","   Federal civilian","Thousands of dollars",97600,99800,101300,95500,128700,190200,186400,350600,303200,342634,324837,311996,294093,293396,374307,384747,399970,386201,369179,404704,442600,457276,528488,587295,596646,616621,642519,660110,688005
 "94000","Plains",4,SAINC7H,920,"...","   Military","Thousands of dollars",12682,12468,11866,10843,10847,11251,12627,14114,14804,14364,15142,12511,65575,248700,713200,893700,1005300,272923,114149,133046,152230,168073,327959,403263,449089,462950,471099,479651,473306
 "94000","Plains",4,SAINC7H,930,"...","   State and local","Thousands of dollars",343900,355700,360900,343300,318900,373600,398600,338500,357500,374200,376400,385600,395000,398000,413900,435100,484900,565300,655100,770984,850002,906450,995888,1093990,1168634,1254013,1346208,1455427,1583629
"Note: See the included footnote file."
"SAINC7H: Wages and Salaries by Industry (Historical) 1/"
"Last updated: March 6, 2019-- revised statistics for 1929-1957."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
