GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "00000","United States", ,SAINC5H,10,"...","Personal income (thousands of dollars)","Thousands of dollars",85151000,76394000,65531000,50162000,47114000,53967000,60704000,69063000,74556000,68924000,73456000,79178000,97407000,125269000,152637000,163275000,168186000,179710000,192525000,211495000,209009000,232835639,262330710,280335813,297142895,300302047,322134345,346083545,366021214
 "00000","United States", ,SAINC5H,20,"...","Population (persons) 2/","Number of persons",121769000,123075000,124038000,124839000,125580000,126372000,127251000,128054000,128822000,129825000,130884000,131955000,133417000,134670000,134697000,134075000,133387000,140638000,143665000,146091000,148666000,151871000,153970000,156369000,158946000,161881000,165058000,168078000,171178000
 "00000","United States", ,SAINC5H,30,"...","Per capita personal income (dollars) 3/","Dollars",699,621,528,402,375,427,477,539,579,531,561,600,730,930,1133,1218,1261,1278,1340,1448,1406,1533,1704,1793,1869,1855,1952,2059,2138
 "00000","United States", ,SAINC5H,35,"..."," Total earnings","Thousands of dollars",65288000,57903000,48251000,36221000,34936000,41438000,47653000,53525000,60674000,55848000,59496000,64753000,82365000,109919000,137363000,147136000,149122000,154940000,164790000,181716000,177051000,194894740,226511932,242141459,255338558,254697174,273077001,293557242,308699466
 "00000","United States", ,SAINC5H,36,"..."," Less: Contributions for government social insurance 4/","Thousands of dollars",74000,73000,70000,71000,63000,69000,72000,312000,1470000,1614000,1749000,1868000,2332000,2887000,3767000,4256000,4932000,6224000,5366000,4561000,4758000,5481374,6620648,6917009,7114659,8081575,9093599,10003647,11415391
 "00000","United States", ,SAINC5H,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",66000,66000,65000,63000,59000,62000,60000,70000,440000,415000,445000,492000,616000,879000,1439000,1791000,1854000,1537000,1616000,1598000,1529000,2102929,2531612,2774032,2892187,3456321,3913572,4316648,5041781
 "00000","United States", ,SAINC5H,38,"...","  Employer contributions for government social insurance","Thousands of dollars",8000,7000,5000,8000,4000,7000,12000,242000,1030000,1199000,1304000,1376000,1716000,2008000,2328000,2465000,3078000,4687000,3750000,2963000,3229000,3378445,4089036,4142977,4222472,4625254,5180027,5686999,6373610
 "00000","United States", ,SAINC5H,42,"..."," Plus: Adjustment for residence 5/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1000,-29000,-14000,-72000,-81000,-89000,-145000,-166000,-178000,-179000
 "00000","United States", ,SAINC5H,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",65214000,57830000,48181000,36150000,34873000,41369000,47581000,53213000,59204000,54234000,57747000,62885000,80033000,107032000,133596000,142880000,144190000,148716000,159424000,177156000,172264000,189399366,219819284,235143450,248134899,246470599,263817402,283375595,297105075
 "00000","United States", ,SAINC5H,46,"..."," Plus: Dividends, interest, and rent 6/","Thousands of dollars",18748000,17343000,15002000,12267000,10550000,10846000,11147000,12769000,13377000,12291000,13191000,13612000,14718000,15573000,16552000,17288000,18354000,20444000,22281000,24087000,25533000,29426159,31069052,33277175,36456313,39474858,42583638,45830801,49332434
 "00000","United States", ,SAINC5H,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",1189000,1221000,2348000,1745000,1691000,1752000,1976000,3081000,1975000,2399000,2518000,2681000,2656000,2664000,2489000,3107000,5642000,10550000,10820000,10252000,11212000,14010114,11442374,11915188,12551683,14356590,15733305,16877149,19583705
