GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "18000","Indiana",3,SAINC7H,50,"...","Wages and salaries (thousands of dollars)","Thousands of dollars",1261562,1082580,885022,657970,652273,800888,882103,1056125,1191154,1039574,1158271,1279968,1681580,2149653,2745875,2932103,2876467,2833143,3294677,3672978,3605327,4083768,4815913,5134025,5688837,5255945,5824870,6248238,6431058
 "18000","Indiana",3,SAINC7H,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",24242,20051,17169,11184,11200,11164,15019,17059,20000,19078,18962,21957,23942,28771,35753,37760,40822,50580,47337,53303,49920,48857,53045,49757,46844,44227,41915,42883,43191
 "18000","Indiana",3,SAINC7H,82,"..."," Nonfarm wages and salaries","Thousands of dollars",1237320,1062529,867853,646786,641073,789724,867084,1039066,1171154,1020496,1139309,1258011,1657638,2120882,2710122,2894343,2835645,2782563,3247340,3619675,3555407,4034911,4762868,5084268,5641993,5211718,5782955,6205355,6387867
 "18000","Indiana",3,SAINC7H,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",1135200,955900,762000,544800,533600,658000,731000,868300,1012200,829800,958700,1084600,1488600,1906400,2358609,2469860,2337898,2440362,2961928,3291452,3189403,3626718,4230189,4505191,5029071,4634345,5199886,5572465,5701250
 "18000","Indiana",3,SAINC7H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",900,800,800,700,600,500,600,600,800,900,900,900,1100,1300,1300,2100,2400,3300,4000,2914,3394,3713,4169,4965,5182,5752,6022,6379,6801
 "18000","Indiana",3,SAINC7H,200,"B","   Mining","Thousands of dollars",28600,23300,17700,11600,12300,14900,16000,17900,17800,15100,16700,18600,23300,28400,31178,37016,38100,41482,52400,57499,49449,55100,60316,52484,50947,44042,47492,52127,51648
 "18000","Indiana",3,SAINC7H,300,"C","   Construction","Thousands of dollars",52500,37600,24600,13800,10100,15700,17900,28000,30200,27600,38200,36700,98100,134300,99378,67237,83828,108675,147925,181551,159930,181807,246125,274226,272682,252777,320670,389682,362940
 "18000","Indiana",3,SAINC7H,400,"D","   Manufacturing","Thousands of dollars",560400,443600,334900,220600,245300,326800,373100,459000,554700,403100,495300,583600,845700,1151300,1570290,1633247,1410721,1292539,1617128,1802502,1714478,2019782,2383973,2537683,2928701,2575518,2945494,3049428,3150311
 "18000","Indiana",3,SAINC7H,500,"E","   Transportation and public utilities","Thousands of dollars",166200,150600,126200,93200,84200,92100,98800,111700,122000,107100,117600,127700,154600,188100,213769,247514,252650,288499,321652,346230,344284,371069,419426,440526,464752,434546,462839,499453,522659
 "18000","Indiana",3,SAINC7H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",181600,162900,139600,109100,97300,115600,127000,143600,168400,161800,170700,190200,225100,244700,270726,293996,337046,449439,527769,564237,571304,623351,702404,746111,799351,806212,855556,948403,953286
 "18000","Indiana",3,SAINC7H,700,"H","   Finance, insurance, and real estate","Thousands of dollars",51900,49700,42900,35100,29700,32100,33000,35700,39300,38500,40600,41300,44000,46500,47433,49683,55017,69083,76517,90236,94162,104831,119174,131489,145514,161143,173075,197051,208542
 "18000","Indiana",3,SAINC7H,800,"I","   Services","Thousands of dollars",93100,87400,75300,60700,54100,60300,64600,71800,79000,75700,78700,85600,96700,111800,124535,139067,158136,187345,214537,246283,252402,267065,294602,317707,361942,354355,388738,429942,445063
 "18000","Indiana",3,SAINC7H,900,"...","  Government and government enterprises","Thousands of dollars",102120,106629,105853,101986,107473,131724,136084,170766,158954,190696,180609,173411,169038,214482,351513,424483,497747,342201,285412,328223,366004,408193,532679,579077,612922,577373,583069,632890,686617
 "18000","Indiana",3,SAINC7H,910,"...","   Federal civilian","Thousands of dollars",17000,17300,17400,16400,25400,37800,38300,84200,67500,89171,77471,66242,60734,66482,87913,87783,98347,83402,72499,84930,92826,107243,134038,166140,164197,150165,145554,148429,150261
 "18000","Indiana",3,SAINC7H,920,"...","   Military","Thousands of dollars",1520,1429,1353,1486,1573,1524,1984,2266,2454,2825,2938,2769,4704,41600,150100,214400,261600,96399,25813,24552,25526,38435,118455,111164,123739,70415,57718,67092,67972
 "18000","Indiana",3,SAINC7H,930,"...","   State and local","Thousands of dollars",83600,87900,87100,84100,80500,92400,95800,84300,89000,98700,100200,104400,103600,106400,113500,122300,137800,162400,187100,218741,247652,262515,280186,301773,324986,356793,379797,417369,468384
"Note: See the included footnote file."
"SAINC7H: Wages and Salaries by Industry (Historical) 1/"
"Last updated: March 6, 2019-- revised statistics for 1929-1957."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
