GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "20000","Kansas",4,SAEMP27S,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",799431,789068,791220,805582,847718,879760,890669,922845,955123,996504,1038756,1045186,1050432,1024065,1023690,1059059,1061930,1070579,1095779,1126132,1153813,1175555,1181544,1203595,1221288,1251189,1281069,1310915,1349966,1391932,1409660,1421827,1429716
 "20000","Kansas",4,SAEMP27S,70,"[01-02]"," Farm wage and salary employment","Number of jobs",17007,16110,17304,16325,18838,20459,21508,22513,22571,18000,21995,24975,27065,25416,27494,24731,17476,13266,15499,16324,14591,13351,13040,12482,13256,11307,11468,14387,14203,13721,14145,12212,12743
 "20000","Kansas",4,SAEMP27S,80,"..."," Nonfarm wage and salary employment","Number of jobs",782424,772958,773916,789257,828880,859301,869161,900332,932552,978504,1016761,1020211,1023367,998649,996196,1034328,1044454,1057313,1080280,1109808,1139222,1162204,1168504,1191113,1208032,1239882,1269601,1296528,1335763,1378211,1395515,1409615,1416973
 "20000","Kansas",4,SAEMP27S,90,"...","  Private nonfarm wage and salary employment","Number of jobs",574815,565173,564110,585236,626634,653091,659088,692091,722475,764827,796884,795184,801035,775853,775642,812283,817206,825077,844355,866521,890417,908543,912940,926957,940659,967270,996565,1027396,1067023,1107021,1119593,1130692,1134680
 "20000","Kansas",4,SAEMP27S,100,"[07-09]","   Agricultural services, forestry, and fishing","Number of jobs",5393,5608,5734,5227,5250,4775,3155,3479,3946,4438,4649,4834,4809,4547,5163,5927,6360,6956,7825,7691,7776,8172,8301,8277,8788,9002,9425,9808,10372,10637,11091,11449,11722
 "20000","Kansas",4,SAEMP27S,110,"07","    Agricultural services","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),6320,6910,7767,7637,7762,8151,8279,8249,8773,8981,9346,9727,10286,10557,11010,11364,(NA)
 "20000","Kansas",4,SAEMP27S,120,"...","    Forestry and fishing","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),40,46,58,54,14,21,22,28,15,21,79,81,86,80,81,85,(NA)
 "20000","Kansas",4,SAEMP27S,121,"08","     Forestry","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "20000","Kansas",4,SAEMP27S,122,"...","     Fishing","Number of jobs",0,0,0,0,0,0,5,3,3,2,1,1,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "20000","Kansas",4,SAEMP27S,200,"B","   Mining","Number of jobs",11391,10952,10003,9453,9209,9833,9962,10506,11385,12598,13484,15745,19503,18614,17357,18079,16817,12104,11386,10617,9552,10252,9957,9197,8841,8343,8067,8005,8237,7345,6384,7072,7439
