GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "95000","Southeast",5,SAINC5H,10,"...","Personal income (thousands of dollars)","Thousands of dollars",9867417,8480322,7449063,5618710,5736591,6929190,7626733,8789472,9566179,8882528,9582368,10449379,13874758,19303529,23860433,26244050,27155134,27830993,29094807,32591700,32213122,36069386,41425587,44341495,46434893,46472690,50446904,54581602,57635993
 "95000","Southeast",5,SAINC5H,20,"...","Population (persons) 2/","Number of persons",27152000,27312000,27463000,27665000,27903000,28190000,28418000,28628000,28923000,29350000,29843000,30277000,31016000,31595000,31778000,31296000,30820000,31751000,32169000,32275000,32803000,33860000,34421000,34661000,34681000,34830000,35399000,36071000,36874000
 "95000","Southeast",5,SAINC5H,30,"...","Per capita personal income (dollars) 3/","Dollars",363,310,271,203,206,246,268,307,331,303,321,345,447,611,751,839,881,877,904,1010,982,1065,1203,1279,1339,1334,1425,1513,1563
 "95000","Southeast",5,SAINC5H,35,"..."," Total earnings","Thousands of dollars",8265820,6979545,5937958,4410604,4680274,5800606,6469565,7272798,8294203,7609794,8205294,9011296,12350394,17647953,22206986,24487037,25044096,24651203,25328363,28162383,27284136,30095990,35794084,38370726,39973021,39400437,42746962,46097437,48315410
 "95000","Southeast",5,SAINC5H,36,"..."," Less: Contributions for government social insurance 4/","Thousands of dollars",9637,9222,8490,8904,7261,7848,7698,8109,163564,176769,200671,214574,278551,398062,575406,695486,920402,1150955,865095,684431,711000,764679,918007,979563,1008437,1162069,1305920,1438092,1680755
 "95000","Southeast",5,SAINC5H,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",7880,7686,7387,7135,6372,6957,6579,7660,53662,49316,54005,60170,82180,142943,298243,360621,366596,262769,261287,253380,240771,326984,393516,426242,447162,525958,595018,654547,778826
 "95000","Southeast",5,SAINC5H,38,"...","  Employer contributions for government social insurance","Thousands of dollars",1757,1536,1103,1769,889,891,1119,449,109902,127453,146666,154404,196371,255119,277163,334865,553806,888186,603808,431051,470229,437695,524491,553321,561275,636111,710902,783545,901929
 "95000","Southeast",5,SAINC5H,42,"..."," Plus: Adjustment for residence 5/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),179329,214564,251125,292474,347450,379889,381701,423061,457058,494040
 "95000","Southeast",5,SAINC5H,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",8256183,6970323,5929468,4401700,4673013,5792758,6461867,7264689,8130639,7433025,8004623,8796722,12071843,17249891,21631580,23791551,24123694,23500248,24463268,27657281,26787700,29582436,35168551,37738613,39344473,38620069,41864103,45116403,47128695
 "95000","Southeast",5,SAINC5H,46,"..."," Plus: Dividends, interest, and rent 6/","Thousands of dollars",1454961,1344387,1163473,970879,847787,915181,951881,1101008,1205426,1172587,1296471,1338912,1481401,1725113,1903212,2006625,2140292,2435271,2653058,3027970,3204609,3725476,3980396,4297573,4767312,5242143,5734197,6441815,6991865
