GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "30000","Montana",7,SAINC50,10,"...","Personal income (thousands of dollars)","Thousands of dollars",887619,815294,995298,1092827,1116959,1134866,1127578,1230203,1293006,1356730,1414319,1392360,1451336,1454604,1701348,1691552,1727501,1856335,1989521,2029128,2128349,2350491,2604190,2787297,3230256,3745221,4069917,4478717,4806477,5197877,6090546,6548668,7211128,8194340,8635647,9076888,9602766,9738412,10125627,10398004,10687855,11775559,12378011,13196264,14013952,15163358,15585255,16415894,17203322,17939129,19152313,19560451,20860368,21763691,22384638,24025250,26161859,28272678,30670209,32976141,34947618,34133536,36060380,38487933,40919721,41322467,43555779,45453524,46074125,48774522,50989452,53612563,57660158
 "30000","Montana",7,SAINC50,15,"..."," Less: Personal current taxes","Thousands of dollars",73152,62780,70156,99418,108396,111805,106455,108996,116142,131875,120452,144124,139065,147848,149653,158375,142586,163270,182444,192197,203117,282299,276358,263593,337844,403848,450672,458891,529262,603864,674636,807572,871967,962251,928297,942479,967821,980735,929033,1031018,1107535,1283931,1330251,1354826,1455417,1556124,1665081,1724568,1848385,1994103,2153527,2258750,2444910,2541208,2246087,2203430,2331781,2770372,3162102,3621714,3669161,2955708,3025171,3590661,3946003,4257313,4659003,4926029,4936017,5118653,5168515,5537503,5654918
 "30000","Montana",7,SAINC50,16,"...","Equals: Disposable personal income","Thousands of dollars",814467,752514,925142,993409,1008563,1023061,1021123,1121207,1176864,1224855,1293867,1248236,1312271,1306756,1551695,1533177,1584915,1693065,1807077,1836931,1925232,2068192,2327832,2523704,2892412,3341373,3619245,4019826,4277215,4594013,5415910,5741096,6339161,7232089,7707350,8134409,8634945,8757677,9196594,9366986,9580320,10491628,11047760,11841438,12558535,13607234,13920174,14691326,15354937,15945026,16998786,17301701,18415458,19222483,20138551,21821820,23830078,25502306,27508107,29354427,31278457,31177828,33035209,34897272,36973718,37065154,38896776,40527495,41138108,43655869,45820937,48075060,52005240
 "30000","Montana",7,SAINC50,20,"...","Population (persons) 1/","Number of persons",542000,569000,593000,596000,602000,616000,624000,636000,656000,667000,666000,669000,679000,696000,698000,703000,706000,706000,707000,701000,700000,694000,697172,711037,719138,727389,737203,749208,758521,771354,784043,789167,788752,795325,803984,814029,820904,822320,813738,805064,800200,799634,800204,809680,825770,844761,861306,876553,886254,889865,892431,897507,903773,906961,911667,919630,930009,940102,952692,964706,976415,983982,990863,998188,1005385,1015933,1024998,1034413,1045648,1057982,1066542,1075462,1086193
 "30000","Montana",7,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",1638,1433,1678,1834,1855,1842,1807,1934,1971,2034,2124,2081,2137,2090,2437,2406,2447,2629,2814,2895,3040,3387,3735,3920,4492,5149,5521,5978,6337,6739,7768,8298,9142,10303,10741,11151,11698,11843,12443,12916,13356,14726,15469,16298,16971,17950,18095,18728,19411,20159,21461,21794,23081,23996,24554,26125,28131,30074,32193,34183,35792,34689,36393,38558,40701,40674,42494,43941,44063,46101,47808,49851,53085
 "30000","Montana",7,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",1503,1323,1560,1667,1675,1661,1636,1763,1794,1836,1943,1866,1933,1878,2223,2181,2245,2398,2556,2620,2750,2980,3339,3549,4022,4594,4909,5365,5639,5956,6908,7275,8037,9093,9586,9993,10519,10650,11302,11635,11972,13121,13806,14625,15208,16108,16162,16760,17326,17918,19048,19278,20376,21194,22090,23729,25623,27127,28874,30428,32034,31685,33340,34961,36776,36484,37948,39179,39342,41263,42962,44702,47878
 "30000","Montana",7,SAINC50,60,"...","Personal current taxes","Thousands of dollars",73152,62780,70156,99418,108396,111805,106455,108996,116142,131875,120452,144124,139065,147848,149653,158375,142586,163270,182444,192197,203117,282299,276358,263593,337844,403848,450672,458891,529262,603864,674636,807572,871967,962251,928297,942479,967821,980735,929033,1031018,1107535,1283931,1330251,1354826,1455417,1556124,1665081,1724568,1848385,1994103,2153527,2258750,2444910,2541208,2246087,2203430,2331781,2770372,3162102,3621714,3669161,2955708,3025171,3590661,3946003,4257313,4659003,4926029,4936017,5118653,5168515,5537503,5654918
 "30000","Montana",7,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",64729,53362,59509,86977,95811,99310,93262,93780,99477,114131,101996,122158,114144,120730,122027,132301,113716,131788,145540,152721,158152,231137,217963,196863,242022,302486,342881,340752,397360,454462,509889,607068,681964,761130,753693,744114,744476,749217,702700,762760,796854,946071,972283,1002039,1045088,1127691,1215627,1258546,1372343,1476652,1595311,1664743,1825257,1892913,1624822,1545753,1590475,1914615,2264644,2571377,2653340,2045702,2145307,2607393,2866243,3050397,3406654,3585748,3618908,3746381,3681761,3892766,3939741
 "30000","Montana",7,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",64729,53362,59509,86977,95811,99310,93262,93780,99477,114131,101996,122158,114144,120730,122027,132301,113716,131788,145540,152721,158152,231137,217963,196863,242022,302486,342881,340752,397360,454462,509889,607068,681964,761130,753693,744114,744476,749217,702700,762760,796854,946071,972283,1002039,1045088,1127691,1215627,1258546,1372343,1476652,1595311,1664743,1825257,1892913,1624822,1545753,1590475,1914615,2264644,2571377,2653340,2045702,2145307,2607393,2866243,3050397,3406654,3585748,3618908,3746381,3681761,3892766,3939741
 "30000","Montana",7,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",71264,61799,65394,93040,103078,107624,102419,103986,109503,124421,114236,133968,127740,134238,136807,147667,130600,144907,162266,174826,183617,255811,255751,237802,280313,362331,417013,447749,492955,556208,614630,712003,828032,925243,952182,874336,955716,962392,884743,900208,959718,1072830,1142030,1181848,1223475,1294156,1389357,1461562,1588508,1705421,1843062,1978145,2151545,2247857,2055406,1979822,2039047,2355821,2731511,3067473,3348215,2733181,2854774,3133508,3458077,3641909,4005413,4192059,4272255,4423756,4394949,4565170,4610183
