GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "48000","Texas",6,SAEMP27N,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",9372859,9573162,9850925,9929736,9863988,9812282,9919098,10156868,10507873,10833290,11066572,10772135,10780441,11026067,11358574,11664195,12018828,12305432,12449884,12662146,12974372,13279333,12730770
 "48000","Texas",6,SAEMP27N,70,"111-112"," Farm wage and salary employment","Number of jobs",45710,41878,49528,59340,50087,46905,42602,46440,39303,42973,42605,48405,43327,41977,43719,47444,47110,49030,50698,47664,49908,43837,51650
 "48000","Texas",6,SAEMP27N,80,"..."," Nonfarm wage and salary employment","Number of jobs",9327149,9531284,9801397,9870396,9813901,9765377,9876496,10110428,10468570,10790317,11023967,10723730,10737114,10984090,11314855,11616751,11971718,12256402,12399186,12614482,12924464,13235496,12679120
 "48000","Texas",6,SAEMP27N,90,"113-814","  Private nonfarm wage and salary employment","Number of jobs",7668689,7847794,8081581,8135829,8032649,7962621,8070264,8284040,8607885,8906540,9087386,8733856,8717569,8993107,9344849,9641641,9986953,10246020,10357294,10552639,10854358,11140076,10597042
 "48000","Texas",6,SAEMP27N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",39963,40164,40505,29338,30293,29750,29590,30530,29342,28966,29436,29261,31359,31410,32040,32238,32901,33806,33794,33880,33851,33945,32715
 "48000","Texas",6,SAEMP27N,101,"113","    Forestry and logging","Number of jobs",3339,3251,2942,2672,2661,2503,2448,2415,2262,2164,2214,2028,1923,1846,1771,1777,1784,1823,1747,1698,1687,1715,1737
 "48000","Texas",6,SAEMP27N,102,"114","    Fishing, hunting and trapping","Number of jobs",406,517,544,1771,1862,1759,1784,1748,1753,1754,1743,1662,1754,1639,1680,1661,1747,2039,1966,1918,1762,1790,2008
 "48000","Texas",6,SAEMP27N,103,"115","    Support activities for agriculture and forestry","Number of jobs",36218,36396,37019,24895,25770,25488,25358,26367,25327,25048,25479,25571,27682,27925,28589,28800,29370,29944,30081,30264,30402,30440,28970
 "48000","Texas",6,SAEMP27N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",156011,151874,149488,151304,143568,144033,150776,163211,184375,204341,230938,202751,203714,234254,268671,288452,307570,271654,218676,219793,243205,246815,189282
 "48000","Texas",6,SAEMP27N,201,"211","    Oil and gas extraction","Number of jobs",71579,67975,66116,64966,64161,62964,64056,66333,70735,75251,84450,85427,81849,87976,96667,104008,104643,102660,93311,75810,75296,76043,67892
 "48000","Texas",6,SAEMP27N,202,"212","    Mining (except oil and gas)","Number of jobs",9822,9817,9749,9660,9762,9919,10180,9472,9861,10362,11078,9848,9493,9448,10133,10187,11203,11377,11059,11676,12885,13210,11780
 "48000","Texas",6,SAEMP27N,203,"213","    Support activities for mining","Number of jobs",74610,74082,73623,76678,69645,71150,76540,87406,103779,118728,135410,107476,112372,136830,161871,174257,191724,157617,114306,132307,155024,157562,109610
 "48000","Texas",6,SAEMP27N,300,"22","   Utilities","Number of jobs",46475,47320,48147,50799,51608,48460,47271,45862,44559,45605,47516,48050,48301,49010,48693,48981,49027,49566,49855,50370,51769,52664,51586
 "48000","Texas",6,SAEMP27N,400,"23","   Construction","Number of jobs",524159,554339,587111,602330,591141,575089,567907,587040,626693,667548,693031,615919,582879,579968,601482,630241,668190,701822,718877,731250,758213,795167,755892
 "48000","Texas",6,SAEMP27N,401,"236","    Construction of buildings","Number of jobs",138329,141442,147214,152628,152878,146871,137940,141680,153014,159142,163795,143914,135879,134446,133557,138925,149926,161240,164575,164290,164107,168581,156315
 "48000","Texas",6,SAEMP27N,402,"237","    Heavy and civil engineering construction","Number of jobs",87268,93532,100537,105289,102470,99662,102944,109412,119054,130917,137179,117952,114297,118911,130308,133800,139753,144575,149543,152380,165393,182733,171752
 "48000","Texas",6,SAEMP27N,403,"238","    Specialty trade contractors","Number of jobs",298562,319365,339360,344413,335793,328556,327023,335948,354625,377489,392057,354053,332703,326611,337617,357516,378511,396007,404759,414580,428713,443853,427825
 "48000","Texas",6,SAEMP27N,500,"31-33","   Manufacturing","Number of jobs",1077945,1060683,1066941,1031529,952148,904114,892778,903076,929723,934967,924488,838769,811506,837441,864113,875085,888583,879630,846241,853305,881465,907747,869007
 "48000","Texas",6,SAEMP27N,510,"321,327-339","    Durable goods manufacturing","Number of jobs",671002,661512,671921,650468,593002,562655,562057,575040,604121,614630,608458,537160,515858,543685,569020,578574,590099,578164,541287,542565,563964,582759,552264
 "48000","Texas",6,SAEMP27N,511,"321","     Wood product manufacturing","Number of jobs",34226,35591,34240,31445,29597,26608,27097,27515,28386,27153,25045,21152,19437,18755,19347,20016,21271,21908,23064,24121,24927,24988,24670
