GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "17000","Illinois",3,SAINC50,10,"...","Personal income (thousands of dollars)","Thousands of dollars",15540313,14654588,16097008,17938601,18859644,20149728,20292952,21584785,23564054,24576036,24822685,26350264,27209572,28282092,29885177,31095615,33241199,36068148,39098546,41606124,44581780,48484524,51524271,55317370,60029922,66967657,73216354,79866258,86832272,95459667,105341668,115569523,125210963,138876970,147011703,153020000,168717146,177209780,186405471,197182970,212642707,226917198,240801311,245871942,265737040,275362591,290054676,307809314,327552925,346339144,367298557,383972540,412965474,428339195,433314863,442126402,459761463,478865630,510377022,539737436,553983863,526967646,543084289,569775540,595073548,609778574,638639973,666943662,673690951,693330956,728366162,748811625,792135458
 "17000","Illinois",3,SAINC50,15,"..."," Less: Personal current taxes","Thousands of dollars",1607372,1323205,1471069,2127901,2419574,2522922,2283222,2283535,2783311,2883281,2771470,2949358,3229436,3265061,3540567,3608662,3448467,3824045,4423260,4848826,5634525,6922508,7117840,6892602,8155873,8728479,9840315,9739638,11377731,12743829,14351067,16492379,17641501,19768402,18725496,18615250,19687478,21216436,22074682,25096835,25854055,28843868,30483661,29934031,31015748,33132353,35890624,38630533,42831298,47482701,52239298,55137963,59342669,58652196,50972110,47128739,47966274,54345578,61105442,68174405,69223388,51456753,55113007,67049189,70774726,77532492,80734303,86398800,84184517,83913746,87662658,94792176,94677426
 "17000","Illinois",3,SAINC50,16,"...","Equals: Disposable personal income","Thousands of dollars",13932941,13331383,14625939,15810700,16440070,17626806,18009730,19301250,20780743,21692755,22051215,23400906,23980136,25017031,26344610,27486953,29792732,32244103,34675286,36757298,38947255,41562016,44406431,48424768,51874049,58239178,63376039,70126620,75454541,82715838,90990601,99077144,107569462,119108568,128286207,134404750,149029668,155993344,164330789,172086135,186788652,198073330,210317650,215937911,234721292,242230238,254164052,269178781,284721627,298856443,315059259,328834577,353622805,369686999,382342753,394997663,411795189,424520052,449271580,471563031,484760475,475510893,487971282,502726351,524298822,532246082,557905670,580544862,589506434,609417210,640703504,654019449,697458032
 "17000","Illinois",3,SAINC50,20,"...","Population (persons) 1/","Number of persons",8552000,8670000,8738000,8790000,8956000,9065000,9252000,9435000,9530000,9668000,9886000,9986000,10086000,10130000,10280000,10402000,10580000,10693000,10836000,10947000,10995000,11039000,11124681,11205816,11258111,11260248,11273745,11306351,11360274,11406312,11434421,11422782,11434702,11443461,11423413,11408817,11412128,11399803,11387256,11391176,11390186,11409782,11453316,11568964,11694184,11809579,11912585,12008437,12101997,12185715,12271847,12359020,12434161,12488445,12525556,12556006,12589773,12609903,12643955,12695866,12747038,12796778,12845511,12892740,12928106,12960987,12970348,12964764,12946698,12924504,12888646,12850150,12785245
 "17000","Illinois",3,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",1817,1690,1842,2041,2106,2223,2193,2288,2473,2542,2511,2639,2698,2792,2907,2989,3142,3373,3608,3801,4055,4392,4632,4936,5332,5947,6494,7064,7644,8369,9213,10117,10950,12136,12869,13412,14784,15545,16370,17310,18669,19888,21025,21253,22724,23317,24349,25633,27066,28422,29930,31068,33212,34299,34594,35212,36519,37975,40365,42513,43460,41180,42278,44194,46029,47047,49238,51443,52036,53645,56512,58273,61957
 "17000","Illinois",3,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",1629,1538,1674,1799,1836,1944,1947,2046,2181,2244,2231,2343,2378,2470,2563,2642,2816,3015,3200,3358,3542,3765,3992,4321,4608,5172,5622,6202,6642,7252,7958,8674,9407,10408,11230,11781,13059,13684,14431,15107,16399,17360,18363,18665,20072,20511,21336,22416,23527,24525,25673,26607,28440,29602,30525,31459,32709,33666,35533,37143,38029,37159,37988,38993,40555,41065,43014,44779,45533,47152,49711,50896,54552
 "17000","Illinois",3,SAINC50,60,"...","Personal current taxes","Thousands of dollars",1607372,1323205,1471069,2127901,2419574,2522922,2283222,2283535,2783311,2883281,2771470,2949358,3229436,3265061,3540567,3608662,3448467,3824045,4423260,4848826,5634525,6922508,7117840,6892602,8155873,8728479,9840315,9739638,11377731,12743829,14351067,16492379,17641501,19768402,18725496,18615250,19687478,21216436,22074682,25096835,25854055,28843868,30483661,29934031,31015748,33132353,35890624,38630533,42831298,47482701,52239298,55137963,59342669,58652196,50972110,47128739,47966274,54345578,61105442,68174405,69223388,51456753,55113007,67049189,70774726,77532492,80734303,86398800,84184517,83913746,87662658,94792176,94677426
 "17000","Illinois",3,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",1569538,1281635,1425792,2077148,2365249,2465971,2221155,2215654,2712030,2803881,2686659,2834626,3108608,3142700,3423123,3485707,3328319,3703300,4304477,4719965,5491948,6536297,6185935,5861369,7026042,7524084,8481855,8304280,9761827,10979481,12376902,14334330,15331566,17288128,16161840,15676749,16420685,18101602,18780840,21468933,21924629,24397130,25322583,24860070,25651559,27566431,30011369,32322621,36110520,40139729,44464233,46859044,50758132,50246515,42351632,38862174,39468326,44908392,50916573,57435072,57797927,41128733,44266655,52237080,53965735,59474273,63571522,69981637,69282893,68446882,70834680,75054538,72780032
 "17000","Illinois",3,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",1569538,1281635,1425792,2077148,2365249,2465971,2221155,2215654,2712030,2803881,2686659,2834626,3108608,3142700,3423123,3485707,3328319,3703300,4304477,4719965,5491948,6536297,6185935,5861369,7026042,7524084,8481855,8304280,9761827,10979481,12376902,14334330,15331566,17288128,16161840,15676749,16420685,18101602,18780840,21468933,21924629,24397130,25322583,24860070,25651559,27566431,30011369,32322621,36110520,40139729,44464233,46859044,50758132,50246515,42351632,38862174,39468326,44908392,50916573,57435072,57797927,41128733,44266655,52237080,53965735,59474273,63571522,69981637,69282893,68446882,70834680,75054538,72780032
 "17000","Illinois",3,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",1724296,1487217,1568450,2223092,2539363,2671374,2448764,2459643,2949939,3082566,2991828,3146566,3422537,3488918,3781912,3872429,3720991,4026304,4690468,5236443,6091644,7164243,6994496,6718712,7853831,8809371,9865386,10249665,11261446,12627028,14167009,16236650,17805373,19863885,19032564,18548182,19608699,21319544,22085551,24647256,25377084,27677915,28772776,28695234,29438127,31189296,33827824,36512721,40426517,44669343,49316220,52925071,57335880,57491837,51202357,47529167,48500717,53462274,60106751,67034021,71000057,53936147,55643731,62412841,64597867,69726281,73964192,80436299,80385678,79766910,82215804,85074427,82770674
 "17000","Illinois",3,SAINC50,82,"...","   Less: Refunds","Thousands of dollars",154758,205582,142658,145944,174114,205403,227609,243989,237909,278685,305169,311940,313929,346218,358789,386722,392672,323004,385991,516478,599696,627946,808561,857343,827789,1285287,1383531,1945385,1499619,1647547,1790107,1902320,2473807,2575757,2870724,2871433,3188014,3217942,3304711,3178323,3452455,3280785,3450193,3835164,3786568,3622865,3816455,4190100,4315997,4529614,4851987,6066027,6577748,7245322,8850725,8666993,9032391,8553882,9190178,9598949,13202130,12807414,11377076,10175761,10632132,10252008,10392670,10454662,11102785,11320028,11381124,10019889,9990642
 "17000","Illinois",3,SAINC50,120,"..."," State governments","Thousands of dollars",17322,18813,20823,24830,26641,27173,30430,33657,38148,46492,50743,55557,60022,63198,66349,71324,74309,81067,83535,98458,117633,358839,906726,1005513,1101300,1175919,1325217,1394573,1571887,1720036,1926369,2102021,2250480,2415688,2505355,2880479,3209816,3053643,3238428,3568689,3858914,4377355,5095587,5004413,5287746,5479018,5779382,6210609,6616720,7232941,7666269,8173250,8487383,8294029,8492709,8124019,8317633,9220354,9981095,10601615,11297953,10224779,10733704,14692649,16689914,17926283,17023496,16272385,14754496,15308076,16667346,19567904,21720859
 "17000","Illinois",3,SAINC50,130,"...","  Income taxes","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211427,725598,803105,882946,946988,1099249,1158795,1315822,1456164,1657533,1827782,1975327,2124209,2212233,2553766,2791223,2584315,2768042,3071033,3331083,3848053,4575051,4488865,4747200,4944016,5224306,5634811,6065024,6647211,7071441,7490120,7610292,7331115,7520695,7142358,7279041,8180141,8945049,9583178,10279052,9168892,9569256,13457231,15446961,16697687,15753788,14975155,13434073,14029850,15349480,18176561,20310117
 "17000","Illinois",3,SAINC50,150,"...","  Motor vehicle licenses","Thousands of dollars",15789,17110,19030,23028,24624,25098,28298,31357,35813,43814,47660,52296,56809,60031,63240,68018,70868,77725,80198,94937,114076,143687,176955,198041,213879,223958,220242,229590,249872,258327,263454,265104,264650,279698,279749,314286,404902,455999,456816,483128,513332,514935,506149,499655,525776,518846,536791,556504,529909,562296,571658,658114,852193,939051,948227,957162,1009818,1006886,1000039,984622,984750,1017974,1119395,1190210,1192805,1186526,1227467,1250805,1271439,1227543,1264989,1336015,1350826
 "17000","Illinois",3,SAINC50,160,"...","  Other taxes 5/","Thousands of dollars",1533,1703,1793,1802,2017,2075,2132,2300,2335,2678,3083,3261,3213,3167,3109,3306,3441,3342,3337,3521,3557,3725,4173,4367,4475,4973,5726,6188,6193,5545,5382,9135,10503,11781,13373,12427,13691,13329,13570,14528,14499,14367,14387,15893,14770,16156,18285,19294,21787,23434,23170,25016,24898,23863,23787,24499,28774,33327,36007,33815,34151,37913,45053,45208,50148,42070,42241,46425,48984,50683,52877,55328,59916
