GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "10000","Delaware",2,SAINC5H,10,"...","Personal income (thousands of dollars)","Thousands of dollars",243405,205061,187701,144864,140413,161827,177872,220549,242655,205881,238646,279190,325358,368611,419036,437155,443853,473697,513031,523921,570035,668168,717720,770138,825009,857022,988860,1141261,1148952
 "10000","Delaware",2,SAINC5H,20,"...","Population (persons) 2/","Number of persons",236000,239000,242000,245000,248000,250000,252000,253000,254000,257000,263000,269000,276000,281000,281000,286000,286000,300000,306000,312000,316000,321000,331000,341000,351000,368000,389000,408000,426000
 "10000","Delaware",2,SAINC5H,30,"...","Per capita personal income (dollars) 3/","Dollars",1031,858,776,591,566,647,706,872,955,801,907,1038,1179,1312,1491,1529,1552,1579,1677,1679,1804,2082,2168,2258,2350,2329,2542,2797,2697
 "10000","Delaware",2,SAINC5H,35,"..."," Total earnings","Thousands of dollars",149078,131653,117421,90987,87400,101191,109364,128907,149526,138923,151799,176289,222601,275661,331331,350233,350393,359797,390672,419105,445158,509448,591768,651904,699972,700421,804245,929631,935112
 "10000","Delaware",2,SAINC5H,36,"..."," Less: Contributions for government social insurance 4/","Thousands of dollars",102,98,91,89,72,77,77,75,4263,4809,4785,5004,6695,6074,7411,8380,9077,9959,9658,9009,9709,11959,14636,15739,16192,19814,23528,27099,30249
 "10000","Delaware",2,SAINC5H,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",86,84,81,73,64,69,67,71,926,824,895,983,1276,1769,2723,3454,3468,2826,3333,3855,3771,5407,6645,7236,7651,9545,10936,12161,14228
 "10000","Delaware",2,SAINC5H,38,"...","  Employer contributions for government social insurance","Thousands of dollars",16,14,10,16,8,8,10,4,3337,3985,3890,4021,5419,4305,4688,4926,5609,7133,6325,5154,5938,6552,7991,8503,8541,10269,12592,14938,16021
 "10000","Delaware",2,SAINC5H,42,"..."," Plus: Adjustment for residence 5/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-8087,-11137,-15225,-20136,-25878,-31476,-34077,-42398,-53572,-57245
 "10000","Delaware",2,SAINC5H,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",148976,131555,117330,90898,87328,101114,109287,128832,145263,134114,147014,171285,215906,269587,323920,341853,341316,349838,381014,402009,424312,482264,556996,610287,652304,646530,738319,848960,847618
 "10000","Delaware",2,SAINC5H,46,"..."," Plus: Dividends, interest, and rent 6/","Thousands of dollars",92204,71182,66190,50301,49059,57160,65342,86870,94156,68370,87475,103721,105242,94786,91117,90322,92637,105858,114438,106173,128551,162083,141654,139454,150386,183850,219259,257098,259876
