GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "49000","Utah",7,SAEMP27S,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",382638,392893,404533,428335,452582,470229,474760,495603,523238,559242,580777,582877,590461,594538,601513,638739,663027,672882,681654,706603,737677,772044,792208,815097,853785,901416,950090,999751,1040572,1070842,1097247,1124807,1130770
 "49000","Utah",7,SAEMP27S,70,"[01-02]"," Farm wage and salary employment","Number of jobs",7982,6944,6961,5864,5920,5933,6964,6959,6463,6500,5299,5994,5698,5384,5829,5240,4593,4902,4635,5394,5091,5377,4237,4357,4247,4388,3234,3972,4730,4481,4597,4765,4889
 "49000","Utah",7,SAEMP27S,80,"..."," Nonfarm wage and salary employment","Number of jobs",374656,385949,397572,422471,446662,464296,467796,488644,516775,552742,575478,576883,584763,589154,595684,633499,658434,667980,677019,701209,732586,766667,787971,810740,849538,897028,946856,995779,1035842,1066361,1092650,1120042,1125881
 "49000","Utah",7,SAEMP27S,90,"...","  Private nonfarm wage and salary employment","Number of jobs",260538,268303,278465,300500,323014,339463,341750,362491,385673,417346,437806,437993,446344,448531,453704,486866,504622,511254,518995,540009,567635,595954,614439,634001,671951,720433,767177,811586,846541,872544,895266,916325,918818
 "49000","Utah",7,SAEMP27S,100,"[07-09]","   Agricultural services, forestry, and fishing","Number of jobs",871,920,983,1073,1172,1221,1159,1329,1431,1734,1899,1926,1892,1975,2321,2754,3246,2992,3129,3066,3024,3185,3377,3626,3953,4319,4846,5349,5768,5950,6358,6994,7582
 "49000","Utah",7,SAEMP27S,110,"07","    Agricultural services","Number of jobs",870,918,978,1070,1168,1215,1148,1316,1417,1720,1879,1911,1878,1971,2317,2749,3236,2977,3103,3033,3007,3164,3341,3579,3888,4225,4605,5001,5467,(D),6231,6860,(NA)
 "49000","Utah",7,SAEMP27S,120,"...","    Forestry and fishing","Number of jobs",1,2,5,3,4,6,11,13,14,14,20,15,14,4,4,5,10,15,26,33,17,21,36,47,65,94,241,348,301,(D),127,134,(NA)
 "49000","Utah",7,SAEMP27S,121,"08","     Forestry","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "49000","Utah",7,SAEMP27S,122,"...","     Fishing","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "49000","Utah",7,SAEMP27S,200,"B","   Mining","Number of jobs",12565,12736,12275,12008,12231,13246,13205,13859,14849,15895,17795,18531,20347,18406,14116,12922,9866,7908,8171,8279,8240,8756,8707,8628,8574,8435,8309,8009,8364,8087,7810,8101,7899
 "49000","Utah",7,SAEMP27S,210,"10","    Metal mining","Number of jobs",8967,9164,8603,7604,7337,7645,7158,7533,7903,8389,8953,8387,8733,6716,5527,4277,2175,1776,2839,2871,2956,3162,3015,3032,3025,2915,2928,2892,2757,2563,2405,2450,(NA)
 "49000","Utah",7,SAEMP27S,220,"12","    Coal mining","Number of jobs",1273,1373,1439,1552,1698,1929,2464,3065,3157,3201,4297,4595,4605,5189,3194,2826,2921,2806,2621,2618,2550,2575,2320,2245,2228,2171,2127,2143,2260,2117,1956,1805,(NA)
 "49000","Utah",7,SAEMP27S,230,"13","    Oil and gas extraction","Number of jobs",1083,1120,1344,2009,2358,2797,2649,2296,2817,3373,3570,4533,5938,5439,4526,5007,3891,2452,1932,2054,1916,2167,2511,2475,2399,2353,2324,2038,2309,2365,2080,2479,(NA)
 "49000","Utah",7,SAEMP27S,240,"14","    Nonmetallic minerals, except fuels","Number of jobs",1242,1079,889,843,838,875,934,965,972,932,975,1016,1071,1062,869,812,879,874,779,736,818,852,861,876,922,996,930,936,1038,1042,1369,1367,(NA)
 "49000","Utah",7,SAEMP27S,300,"C","   Construction","Number of jobs",14649,15319,17796,21432,24365,24756,25057,28741,32805,35816,36711,32526,29225,27806,29785,35967,36676,33255,27522,25742,26679,28753,32701,36288,41329,50078,56933,62561,66821,70639,74571,73834,73143
 "49000","Utah",7,SAEMP27S,310,"15","    General building contractors","Number of jobs",3927,4089,4841,6561,7802,7517,8034,9278,10427,11302,10964,9087,7858,7272,7686,10086,10579,9741,7643,7009,7168,7587,8277,9827,11152,13715,14405,15788,16485,17351,17742,17466,(NA)
 "49000","Utah",7,SAEMP27S,320,"16","    Heavy construction contractors","Number of jobs",3630,3700,4270,4267,4485,4407,4582,5420,5863,6740,6666,6589,6353,6847,6547,6556,5914,4767,4234,3532,4156,4040,4903,4865,4927,5245,6628,6855,7726,8270,8452,8161,(NA)
 "49000","Utah",7,SAEMP27S,330,"17","    Special trade contractors","Number of jobs",7092,7530,8685,10604,12078,12832,12441,14043,16515,17774,19081,16850,15014,13687,15552,19325,20183,18747,15645,15201,15355,17126,19521,21596,25250,31118,35900,39918,42610,45018,48377,48207,(NA)
 "49000","Utah",7,SAEMP27S,400,"D","   Manufacturing","Number of jobs",54089,55075,55456,59293,64102,69204,67276,70165,74113,79856,86572,87506,89045,85623,85327,93882,93897,91958,92361,98812,103021,106965,106628,106155,110197,116464,123360,128747,132148,132551,131251,130168,126124
 "49000","Utah",7,SAEMP27S,410,"...","    Durable goods manufacturing","Number of jobs",33048,33360,33634,36365,40397,44348,42493,44145,47080,51723,58628,60294,61773,59105,59260,66680,66178,63347,62665,66282,68993,71065,71352,71045,72969,77516,82423,86698,88408,87938,88117,87576,84133
 "49000","Utah",7,SAEMP27S,413,"24","     Lumber and wood products","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),3498,(D),(D),(D),(D),(D),(D),(D),(D),3732,4340,4987,4851,5013,5063,4883,5054,5169,(NA)
 "49000","Utah",7,SAEMP27S,417,"25","     Furniture and fixtures","Number of jobs",654,890,1155,1408,1464,1421,1020,1123,1261,1535,1781,1885,2057,1911,2357,2746,2908,2720,2652,2529,2732,3029,3042,3248,3385,3535,3703,3852,4280,4471,4906,5132,(NA)
