GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "21000","Kentucky",5,SAINC4,10,"...","Personal income (millions of dollars)","Millions of dollars",1010.8,844.7,760.9,558.2,549.9,630.7,726.4,810.9,943.0,828.2,860.9,919.3,1142.0,1548.0,1928.7,2035.5,2121.4,2302.8,2438.0,2819.3,2679.5,2931.5,3445.5,3666.3,3852.6,3803.4,3981.0,4206.9,4416.1,4623.2,4862.6,5022.0,5346.0,5677.8,5967.9,6225.5,6749.6,7379.4,7987.6,8731.4,9711.7,10534.8,11466.1,12679.8,14252.5,16052.2,17479.2,19544.4,21933.9,24444.0,27454.7,29871.6,33237.7,35402.0,36755.0,41062.0,42815.5,44019.0,46497.3,50573.3,54363.7,57673.4,60843.2,65547.3,68128.2,71608.3,75054.4,79620.5,84542.1,89452.4,93315.4,100691.4,104126.9,106568.4,109876.6,116453.4,122305.7,129361.3,135056.8,141572.6,139861.7,145301.2,152218.7,157635.7,159224.8,166717.1,174331.2,177190.6,182476.0,188362.0,196250.5,211947.6,228619.9
 "21000","Kentucky",5,SAINC4,11,"..."," Nonfarm personal income 1/","Millions of dollars",808.7,732.6,627.6,485.6,471.4,538.8,596.8,691.0,715.1,686.4,725.7,785.9,971.9,1284.0,1597.1,1682.0,1746.5,1869.5,2028.1,2318.4,2284.4,2596.0,3012.8,3285.3,3504.5,3431.6,3673.5,3857.6,4127.3,4260.5,4526.6,4700.2,4950.6,5283.2,5564.3,5929.5,6385.3,6999.7,7607.5,8361.6,9285.3,10143.2,11060.0,12174.6,13675.8,15389.8,17000.9,18992.5,21256.7,23845.1,26782.3,29316.6,32305.1,34508.7,36531.3,39949.9,41948.0,43378.9,45774.4,49803.7,53232.0,56561.7,59730.6,64253.7,67026.4,70453.8,74359.5,78493.5,83413.5,88452.4,92545.8,99211.4,103058.6,105909.3,109192.5,115225.9,120773.1,128112.2,134265.2,141251.3,139212.3,144979.4,151388.4,156734.1,156532.8,165002.4,172919.1,176322.2,181135.5,187413.3,194979.6,210145.8,226018.0
 "21000","Kentucky",5,SAINC4,12,"..."," Farm income 2/","Millions of dollars",202.1,112.1,133.3,72.5,78.5,91.9,129.6,119.9,227.9,141.8,135.2,133.4,170.1,264.0,331.6,353.5,374.9,433.3,409.9,501.0,395.0,335.5,432.7,380.9,348.1,371.9,307.4,349.3,288.8,362.7,336.0,321.8,395.4,394.6,403.6,296.0,364.3,379.7,380.1,369.8,426.4,391.7,406.0,505.2,576.7,662.4,478.3,551.8,677.2,598.9,672.4,555.0,932.6,893.3,223.7,1112.1,867.5,640.1,722.9,769.7,1131.7,1111.7,1112.6,1293.6,1101.7,1154.5,694.9,1127.0,1128.7,1000.0,769.6,1480.0,1068.3,659.1,684.2,1227.5,1532.6,1249.1,791.6,321.3,649.4,321.7,830.4,901.6,2692.0,1714.7,1412.1,868.4,1340.5,948.7,1270.9,1801.9,2601.9
 "21000","Kentucky",5,SAINC4,20,"...","Population (persons) 3/","Number of persons",2606000,2623000,2652000,2676000,2698000,2722000,2748000,2768000,2784000,2800000,2825000,2859000,2851000,2809000,2690000,2616000,2604000,2757000,2802000,2817000,2849000,2936000,2941000,2920000,2903000,2902000,2910000,2898000,2928000,2961000,2999000,3041000,3054000,3079000,3096000,3129000,3140000,3147000,3172000,3195000,3198000,3230587,3298262,3336106,3371573,3417039,3468755,3530443,3575001,3611382,3643655,3664221,3670395,3683449,3694469,3695459,3694816,3687805,3683330,3680002,3677318,3694048,3722328,3765469,3812206,3849088,3887427,3919535,3952747,3985390,4018053,4049021,4068132,4089875,4117170,4146101,4182742,4219239,4256672,4289878,4317074,4349138,4374212,4394010,4415821,4428679,4443606,4457599,4475723,4487233,4498141,4503958,4509394
 "21000","Kentucky",5,SAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",388,322,287,209,204,232,264,293,339,296,305,322,401,551,717,778,815,835,870,1001,940,998,1172,1256,1327,1311,1368,1452,1508,1561,1621,1651,1750,1844,1928,1990,2150,2345,2518,2733,3037,3261,3476,3801,4227,4698,5039,5536,6135,6769,7535,8152,9056,9611,9949,11111,11588,11936,12624,13743,14784,15613,16345,17407,17871,18604,19307,20314,21388,22445,23224,24868,25596,26057,26687,28087,29241,30660,31728,33002,32397,33409,34799,35875,36058,37645,39232,39750,40770,41977,43629,47058,50699
 "21000","Kentucky",5,SAINC4,35,"..."," Earnings by place of work","Millions of dollars",826.4,671.6,594.1,423.3,435.0,510.0,597.7,656.1,821.3,708.0,734.3,790.3,1007.6,1396.9,1777.3,1881.6,1930.9,2003.7,2112.6,2386.7,2244.2,2419.9,2954.8,3167.6,3286.2,3181.9,3331.0,3526.4,3666.0,3774.6,3976.5,4061.6,4234.5,4573.2,4849.7,5032.8,5484.6,6087.7,6588.5,7230.6,7921.8,8450.9,9180.2,10214.5,11544.5,12867.9,13589.3,15371.8,17430.5,19547.0,21839.3,22749.6,24858.2,25688.5,26293.7,29863.2,31124.8,31876.7,34206.5,37605.2,40081.8,42389.6,44288.3,48270.6,50386.1,53110.7,54927.4,58007.9,61686.6,65425.2,69459.3,74352.0,76453.4,78538.4,81600.7,86825.1,91231.0,94922.5,97771.8,100015.4,97209.4,101246.1,105326.8,108897.5,111809.9,114725.6,119196.1,120747.2,124480.7,128738.3,134150.3,135947.9,147317.0
 "21000","Kentucky",5,SAINC4,36,"..."," Less: Contributions for government social insurance 5/","Millions of dollars",0.8,0.8,0.7,0.8,0.6,0.6,0.6,0.6,16.4,16.8,21.0,21.5,27.3,33.2,40.7,46.5,60.8,79.7,68.1,60.3,63.5,71.6,82.9,92.4,97.2,105.9,118.9,125.9,145.4,142.4,168.8,184.2,184.7,208.8,240.4,245.2,257.7,338.7,400.2,446.0,509.2,547.0,614.6,713.4,918.9,1060.0,1122.1,1290.6,1451.4,1685.8,1944.4,2058.8,2391.6,2525.7,2653.4,3000.1,3217.9,3452.8,3681.7,4098.3,4407.2,4818.3,5093.5,5519.9,5885.6,6331.0,6634.7,6898.3,7298.8,7747.6,8257.4,8524.8,8743.2,9022.2,9278.1,9669.4,10146.8,10680.7,11164.1,11636.1,11506.2,11821.9,10928.5,11284.0,12899.1,13454.5,14040.4,14380.2,14767.8,15302.6,15603.5,16488.9,18004.2
 "21000","Kentucky",5,SAINC4,37,"...","  Employee and self-employed contributions for government social insurance","Millions of dollars",0.7,0.6,0.6,0.6,0.5,0.5,0.5,0.5,6.0,5.5,6.5,7.1,9.5,11.2,18.4,19.7,19.5,18.1,20.3,22.7,21.6,29.1,34.8,38.5,40.5,46.4,52.4,54.5,66.2,65.1,73.2,82.8,84.2,92.5,109.0,113.7,119.6,163.8,199.1,220.8,250.7,270.4,300.0,343.8,437.7,504.9,538.6,601.3,672.8,772.2,896.3,962.5,1128.1,1199.8,1246.1,1380.0,1526.8,1651.5,1783.4,2004.0,2201.7,2396.6,2547.4,2736.5,2899.6,3133.8,3314.6,3455.8,3670.7,3876.5,4105.4,4299.0,4465.7,4603.9,4756.9,4978.7,5257.2,5593.7,5876.6,6130.6,6053.7,6154.7,5080.8,5209.2,6734.4,7030.1,7317.4,7559.4,7854.5,8282.0,8453.7,8953.3,9731.1
 "21000","Kentucky",5,SAINC4,38,"...","  Employer contributions for government social insurance","Millions of dollars",0.2,0.1,0.1,0.2,0.1,0.1,0.1,(L),10.4,11.3,14.4,14.4,17.8,22.1,22.3,26.8,41.3,61.6,47.7,37.6,41.9,42.5,48.1,53.9,56.7,59.5,66.5,71.4,79.2,77.3,95.5,101.4,100.5,116.3,131.4,131.5,138.2,174.8,201.1,225.2,258.6,276.7,314.6,369.6,481.1,555.1,583.4,689.3,778.6,913.6,1048.0,1096.4,1263.5,1325.8,1407.3,1620.1,1691.1,1801.3,1898.3,2094.4,2205.5,2421.8,2546.1,2783.3,2985.9,3197.2,3320.0,3442.5,3628.2,3871.1,4152.1,4225.7,4277.6,4418.3,4521.2,4690.7,4889.5,5087.0,5287.4,5505.5,5452.6,5667.3,5847.6,6074.9,6164.7,6424.4,6723.0,6820.7,6913.3,7020.6,7149.8,7535.6,8273.1
 "21000","Kentucky",5,SAINC4,42,"..."," Plus: Adjustment for residence 6/","Millions of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),81.6,83.9,81.4,82.1,79.9,94.1,86.6,87.2,102.9,97.0,75.5,89.2,89.3,81.1,83.7,83.5,90.9,96.3,104.2,79.4,86.2,162.4,153.2,96.7,90.4,44.5,17.0,10.3,-18.0,5.5,28.3,20.8,51.7,16.1,10.1,33.3,2.5,-4.4,21.4,4.3,-6.5,-42.5,-31.7,-38.0,-254.9,-245.2,-328.1,-330.2,-314.0,-315.0,-187.5,-271.8,-294.6,-443.5,-509.8,-735.9,-927.5,-1312.8,-1359.8,-1501.8,-1792.9,-1855.0,-2140.7,-2344.1,-2397.2,-2041.0,-1974.0,-2053.4,-2009.7,-2142.0,-2423.7,-2476.9,-2802.4,-3067.0
 "21000","Kentucky",5,SAINC4,45,"..."," Equals: Net earnings by place of residence","Millions of dollars",825.6,670.8,593.4,422.6,434.4,509.4,597.1,655.5,804.9,691.2,713.3,768.8,980.2,1363.6,1736.6,1835.1,1870.1,1923.9,2044.5,2408.0,2264.6,2429.7,2954.1,3155.2,3283.1,3162.5,3299.3,3503.4,3617.6,3707.8,3896.9,3966.8,4130.9,4448.1,4692.7,4878.5,5323.1,5853.2,6267.7,6870.8,7574.9,8057.0,8662.3,9591.4,10670.1,11824.9,12477.6,14063.2,15984.6,17889.5,19915.7,20742.5,22482.7,23173.0,23673.5,26865.6,27902.5,28445.3,30529.1,33500.4,35632.2,37539.6,39156.9,42495.9,44255.3,46451.5,47962.5,50795.6,54072.7,57490.1,60930.1,65532.7,67266.7,69006.4,71586.7,76228.2,79771.4,82881.9,85105.9,86586.5,83848.1,87283.5,92054.3,95216.2,96869.8,99297.1,103102.4,104357.4,107570.9,111011.9,116069.9,116656.6,126245.8
 "21000","Kentucky",5,SAINC4,46,"..."," Plus: Dividends, interest, and rent 7/","Millions of dollars",166.3,154.2,127.9,108.0,92.2,97.9,104.8,111.9,113.5,108.2,119.1,120.4,131.4,153.1,160.9,158.8,168.9,196.8,225.4,253.7,235.2,273.1,298.8,311.5,356.0,389.0,417.2,431.0,478.6,536.4,572.4,626.2,660.5,725.8,770.9,817.3,847.9,899.4,973.8,1017.5,1192.7,1373.0,1505.5,1647.2,1862.8,2175.9,2418.0,2649.8,2981.7,3376.8,3835.4,4660.6,5716.1,6729.8,7128.3,7967.9,8396.0,8749.5,8911.1,9578.4,10496.8,11123.6,11441.1,11803.1,12170.4,12882.9,13889.7,14842.9,15692.6,16791.3,16649.0,18250.6,18433.5,17828.7,17943.1,18324.9,19327.2,21478.3,23053.7,24657.3,22547.4,22563.3,24234.3,26444.0,25512.3,27233.1,28789.2,30136.5,30922.2,32074.1,33025.3,32828.2,33115.1
 "21000","Kentucky",5,SAINC4,47,"..."," Plus: Personal current transfer receipts","Millions of dollars",18.9,19.7,39.6,27.6,23.2,23.5,24.5,43.5,24.5,28.8,28.5,30.1,30.3,31.2,31.2,41.6,82.4,182.1,168.0,157.6,179.7,228.7,192.5,199.5,213.6,251.9,264.5,272.4,319.9,379.0,393.2,429.0,554.6,503.9,504.2,529.6,578.6,626.8,746.1,843.1,944.0,1104.8,1298.3,1441.1,1719.5,2051.4,2583.6,2831.3,2967.6,3177.7,3703.7,4468.5,5039.0,5499.2,5953.2,6228.5,6516.9,6824.2,7057.1,7494.5,8234.7,9010.2,10245.3,11248.3,11702.4,12273.9,13202.2,13982.0,14776.8,15171.0,15736.4,16908.2,18426.6,19733.3,20346.8,21900.3,23207.0,25001.0,26897.2,30328.8,33466.2,35454.4,35930.2,35975.5,36842.7,40186.9,42439.6,42696.8,43982.9,45276.0,47155.3,62462.8,69259.0
