GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "34000","New Jersey",2,SAINC50,10,"...","Personal income (thousands of dollars)","Thousands of dollars",7960217,8014223,8866318,10131723,10985770,11828757,12040160,12773195,13863479,14771584,14608757,15708149,16552918,17395696,18718579,19646810,21063708,22629137,24502929,26393992,28966953,32504175,35294519,38078118,41394930,45063192,48945152,52877698,57408891,62802139,69699071,77362778,87046739,97264551,105090396,113438476,125567163,134573708,144070388,155341299,170597669,183042974,192163514,195933413,210510235,217595981,225284514,239164930,253062255,269605875,287264744,300654040,330613568,341787737,346163495,354361814,370214789,384731419,413114576,438001097,451052135,436503978,449927051,470008136,487527661,492488242,515515069,537105894,552051391,572482431,597005046,619065784,652498893
 "34000","New Jersey",2,SAINC50,15,"..."," Less: Personal current taxes","Thousands of dollars",748676,654647,736012,1074890,1294399,1392692,1263914,1338388,1508664,1602953,1644311,1746591,1904141,2005572,2180845,2307739,2131899,2441955,2660198,3029428,3556639,4251926,4283603,4156650,5016531,5147717,5772050,5563771,6580500,7810830,8834900,10501115,11985170,13622098,14635432,14709579,15774592,18011296,19458346,22233719,22752757,24242911,24821532,24646522,26028489,27585372,29378415,30663428,34080102,38223322,43217733,47014470,53481841,54194378,45696545,43187480,44537397,50969575,55963924,63858947,64820786,49184127,51696054,59892099,59572030,67098604,69859625,75597309,76994478,78644275,79240043,84293912,83747887
 "34000","New Jersey",2,SAINC50,16,"...","Equals: Disposable personal income","Thousands of dollars",7211541,7359576,8130306,9056833,9691371,10436065,10776246,11434807,12354815,13168631,12964446,13961558,14648777,15390124,16537734,17339071,18931809,20187182,21842731,23364564,25410314,28252249,31010916,33921468,36378399,39915475,43173102,47313927,50828391,54991309,60864171,66861663,75061569,83642453,90454964,98728897,109792571,116562412,124612042,133107580,147844912,158800063,167341982,171286891,184481746,190010609,195906099,208501502,218982153,231382553,244047011,253639570,277131727,287593359,300466950,311174334,325677392,333761844,357150652,374142150,386231349,387319851,398230997,410116037,427955631,425389638,445655444,461508585,475056913,493838156,517765003,534771872,568751006
 "34000","New Jersey",2,SAINC50,20,"...","Population (persons) 1/","Number of persons",4774000,4889000,4872000,5006000,5125000,5229000,5360000,5502000,5615000,5737000,5890000,6015000,6103000,6265000,6376000,6531000,6660000,6767000,6851000,6928000,7005000,7095000,7190282,7281935,7336538,7335240,7335227,7341417,7344079,7342027,7356414,7373048,7376330,7407471,7430970,7467784,7515474,7565530,7622161,7670741,7712333,7726086,7762963,7814676,7880508,7948915,8014306,8083242,8149596,8218808,8287418,8359592,8430621,8492671,8552643,8601402,8634561,8651974,8661679,8677885,8711090,8755602,8809058,8876959,8933292,8984801,9033845,9076577,9119862,9174898,9218858,9258804,9279743
 "34000","New Jersey",2,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",1667,1639,1820,2024,2144,2262,2246,2322,2469,2575,2480,2611,2712,2777,2936,3008,3163,3344,3577,3810,4135,4581,4909,5229,5642,6143,6673,7203,7817,8554,9475,10493,11801,13131,14142,15190,16708,17788,18902,20251,22120,23692,24754,25072,26713,27374,28110,29588,31052,32804,34663,35965,39216,40245,40474,41198,42876,44467,47695,50473,51779,49854,51076,52947,54574,54813,57065,59175,60533,62397,64759,66862,70314
 "34000","New Jersey",2,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",1511,1505,1669,1809,1891,1996,2010,2078,2200,2295,2201,2321,2400,2457,2594,2655,2843,2983,3188,3372,3627,3982,4313,4658,4959,5442,5886,6445,6921,7490,8274,9068,10176,11292,12173,13221,14609,15407,16349,17353,19170,20554,21556,21919,23410,23904,24445,25794,26870,28153,29448,30341,32872,33864,35131,36177,37718,38576,41233,43114,44338,44237,45207,46200,47906,47345,49332,50846,52090,53825,56164,57758,61290
 "34000","New Jersey",2,SAINC50,60,"...","Personal current taxes","Thousands of dollars",748676,654647,736012,1074890,1294399,1392692,1263914,1338388,1508664,1602953,1644311,1746591,1904141,2005572,2180845,2307739,2131899,2441955,2660198,3029428,3556639,4251926,4283603,4156650,5016531,5147717,5772050,5563771,6580500,7810830,8834900,10501115,11985170,13622098,14635432,14709579,15774592,18011296,19458346,22233719,22752757,24242911,24821532,24646522,26028489,27585372,29378415,30663428,34080102,38223322,43217733,47014470,53481841,54194378,45696545,43187480,44537397,50969575,55963924,63858947,64820786,49184127,51696054,59892099,59572030,67098604,69859625,75597309,76994478,78644275,79240043,84293912,83747887
 "34000","New Jersey",2,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",724382,628060,707371,1043535,1259784,1355692,1224646,1294046,1461550,1555283,1594139,1684205,1836849,1933266,2102486,2227697,2053860,2361619,2579287,2943899,3460121,4141903,4166260,4033797,4876508,4992894,5616397,5381038,6029145,6879375,7825553,9377484,10719934,12188928,13066367,12906517,13669362,15708788,16955396,19319285,19794592,20942334,21391040,20471086,21457420,22884707,24067224,26004923,29067270,32938599,37030146,40139577,45516112,45969258,38664375,36146890,36313752,40761352,45146108,51297377,52083579,38434086,41036613,48622659,47824599,54435770,56867164,61611608,62836507,63668034,63579510,67184330,65717156
 "34000","New Jersey",2,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",724382,628060,707371,1043535,1259784,1355692,1224646,1294046,1461550,1555283,1594139,1684205,1836849,1933266,2102486,2227697,2053860,2361619,2579287,2943899,3460121,4141903,4166260,4033797,4876508,4992894,5616397,5381038,6029145,6879375,7825553,9377484,10719934,12188928,13066367,12906517,13669362,15708788,16955396,19319285,19794592,20942334,21391040,20471086,21457420,22884707,24067224,26004923,29067270,32938599,37030146,40139577,45516112,45969258,38664375,36146890,36313752,40761352,45146108,51297377,52083579,38434086,41036613,48622659,47824599,54435770,56867164,61611608,62836507,63668034,63579510,67184330,65717156
 "34000","New Jersey",2,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",794988,722020,776045,1115203,1346687,1464114,1349366,1428891,1599821,1706245,1762780,1867499,2022654,2137594,2322060,2465311,2304261,2562159,2827497,3258789,3838068,4543017,4687790,4617694,5455135,5900887,6558691,6694618,6985516,7880345,8907308,10397212,12072092,13784190,14780444,14793441,15878845,17925788,19508299,22056151,22373051,23628751,24223389,23589238,24471368,25774904,27122648,29330169,32349688,36275165,40548468,44508774,50204466,51237735,45191133,42537895,43105233,47050887,51903998,58364295,61812339,47511418,49286060,56199342,55490128,61811747,64252616,68951142,70729362,71923916,72067820,74156172,72668648
 "34000","New Jersey",2,SAINC50,82,"...","   Less: Refunds","Thousands of dollars",70606,93960,68674,71668,86903,108422,124720,134845,138271,150962,168641,183294,185805,204328,219574,237614,250401,200540,248210,314890,377947,401114,521530,583897,578627,907993,942294,1313580,956371,1000970,1081755,1019728,1352158,1595262,1714077,1886924,2209483,2217000,2552903,2736866,2578459,2686417,2832349,3118152,3013948,2890197,3055424,3325246,3282418,3336566,3518322,4369197,4688354,5268477,6526758,6391005,6791481,6289535,6757890,7066918,9728760,9077332,8249447,7576683,7665529,7375977,7385452,7339534,7892855,8255882,8488310,6971842,6951492
 "34000","New Jersey",2,SAINC50,120,"..."," State governments","Thousands of dollars",18550,20072,21471,23499,26019,27797,29527,33804,36845,38118,40374,44522,45899,50361,56527,59293,59661,63575,64850,69880,83678,104248,110278,116575,134819,150505,148793,174911,541476,921791,997605,1112009,1251882,1418581,1553547,1789583,2089213,2284498,2487429,2896845,2936328,3279515,3410467,4154985,4549457,4683196,5288660,4632538,4987590,5257466,6161465,6843003,7943314,8201396,7007463,7012250,8182388,10156106,10769354,12491601,12673458,10700335,10608775,11213960,11682076,12599736,12917016,13904896,14070932,14893478,15575564,17019454,17936879
 "34000","New Jersey",2,SAINC50,130,"...","  Income taxes","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,3186,6946,8123,6808,7346,8185,10510,12179,15016,14193,18402,27232,30320,29080,47114,396541,764623,824667,925026,1056106,1219298,1342338,1563533,1839651,2025022,2227740,2628207,2654991,2988953,3123832,3881042,4270041,4423387,5003477,4309775,4688928,4944666,5859707,6563562,7639876,7898612,6696421,6694419,7858309,9819363,10417215,12142696,12316320,10286226,10153535,10746808,11199084,12119006,12428556,13405932,13558577,14376826,15044201,16500193,17433107
 "34000","New Jersey",2,SAINC50,150,"...","  Motor vehicle licenses","Thousands of dollars",16498,17878,19704,22287,24655,26384,28034,32144,35211,36578,38862,43019,44377,45451,47856,49490,51043,54309,54633,57168,68947,86899,93432,94972,103728,115651,114802,122815,140719,152100,167987,181969,190007,193718,206004,219066,240795,250898,250426,258876,272874,280961,274460,262538,268932,248714,273129,311229,286977,300267,289972,267718,291230,290034,298146,306378,312487,325695,340798,336636,344604,401438,442074,454656,469742,468385,476338,485828,499073,502818,516797,505540,489228
 "34000","New Jersey",2,SAINC50,160,"...","  Other taxes 5/","Thousands of dollars",2052,2194,1767,1212,1364,1413,1493,1660,1634,1540,1512,1503,1522,1724,1725,1680,1810,1920,2032,2202,2552,2333,2653,3201,3859,4534,4911,4982,4216,5068,4951,5014,5769,5565,5205,6984,8767,8578,9263,9762,8463,9601,12175,11405,10484,11095,12054,11534,11685,12533,11786,11723,12208,12750,12896,11453,11592,11048,11341,12269,12534,12671,13166,12496,13250,12345,12122,13136,13282,13834,14566,13721,14544
 "34000","New Jersey",2,SAINC50,180,"..."," Local governments","Thousands of dollars",51,159,332,476,583,558,523,1020,1173,1088,512,2180,3841,2651,1946,2651,2679,2999,4794,6389,5670,5775,7065,6278,5204,4318,6860,7822,9879,9664,11742,11622,13354,14589,15518,13479,16017,18010,15521,17589,21837,21062,20025,20451,21612,17469,22531,25967,25242,27257,26122,31890,22415,23724,24707,28340,41257,52117,48462,69969,63749,49706,50666,55480,65355,63098,75445,80805,87039,82763,84969,90128,93852
 "34000","New Jersey",2,SAINC50,190,"...","  Income taxes","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "34000","New Jersey",2,SAINC50,200,"...","  Motor vehicle licenses","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),11,11,10,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,29,30,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "34000","New Jersey",2,SAINC50,210,"...","  Other taxes","Thousands of dollars",51,159,332,476,583,558,523,1020,1173,1088,512,2180,3841,2651,1946,2651,2679,2999,4794,6389,5670,5764,7054,6268,5189,4307,6860,7822,9879,9664,11742,11622,13354,14589,15518,13479,16017,18010,15521,17589,21837,21062,20025,20451,21612,17469,22495,25938,25212,27225,26122,31890,22415,23724,24707,28340,41257,52117,48462,69969,63749,49706,50666,55480,65355,63098,75445,80805,87039,82763,84969,90128,93852
 "34000","New Jersey",2,SAINC50,230,"..."," State and local personal property taxes","Thousands of dollars",5693,6356,6838,7380,8013,8645,9218,9518,9096,8464,9286,15684,17552,19294,19886,18098,15699,13762,11267,9260,7170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Note: See the included footnote file."
"SAINC50: Personal Current Taxes "
"Last updated: March 23, 2022— revised statistics for 2010-2020."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
