GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957
 "24000","Maryland",2,SAINC5H,10,"...","Personal income (thousands of dollars)","Thousands of dollars",1256963,1179303,1071143,876016,804143,908913,965181,1093552,1183006,1136706,1207333,1328971,1717026,2327759,2777800,2930085,2895626,3011499,3124347,3515521,3587932,4008992,4625466,5098173,5428755,5455801,5871865,6412666,6830457
 "24000","Maryland",2,SAINC5H,20,"...","Population (persons) 2/","Number of persons",1621000,1636000,1657000,1678000,1694000,1710000,1729000,1745000,1754000,1766000,1793000,1839000,1917000,2012000,2097000,2156000,2146000,2227000,2256000,2271000,2329000,2355000,2441000,2500000,2567000,2685000,2742000,2811000,2873000
 "24000","Maryland",2,SAINC5H,30,"...","Per capita personal income (dollars) 3/","Dollars",775,721,646,522,475,532,558,627,674,644,673,723,896,1157,1325,1359,1349,1352,1385,1548,1541,1702,1895,2039,2115,2032,2141,2281,2377
 "24000","Maryland",2,SAINC5H,35,"..."," Total earnings","Thousands of dollars",898263,824533,736978,577959,553524,640125,696934,798175,903894,853696,940997,1049742,1435361,2049727,2506408,2643493,2582179,2658677,2700935,2776578,2765057,3038304,3601766,3985421,4226503,4204943,4550629,4963409,5226825
 "24000","Maryland",2,SAINC5H,36,"..."," Less: Contributions for government social insurance 4/","Thousands of dollars",1731,1716,1552,1474,1260,1380,1335,1459,22539,22764,27316,29502,40786,60999,81532,87353,106677,150775,110373,80261,80443,80137,96626,105750,111310,129678,151192,166240,192933
 "24000","Maryland",2,SAINC5H,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",1625,1624,1486,1367,1206,1326,1267,1432,8825,6740,7341,7930,10751,18360,29561,38647,42335,32589,29917,25335,23770,34029,41418,46252,50017,59318,67896,73859,87913
 "24000","Maryland",2,SAINC5H,38,"...","  Employer contributions for government social insurance","Thousands of dollars",106,92,66,107,54,54,68,27,13714,16024,19975,21572,30035,42639,51971,48706,64342,118186,80456,54926,56673,46108,55208,59498,61293,70360,83296,92381,105020
 "24000","Maryland",2,SAINC5H,42,"..."," Plus: Adjustment for residence 5/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),229231,261868,296261,339242,399172,420606,423813,470072,510117,557032
 "24000","Maryland",2,SAINC5H,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",896532,822817,735426,576485,552264,638745,695599,796716,881355,830932,913681,1020240,1394575,1988728,2424876,2556140,2475502,2507902,2590562,2925548,2946482,3254428,3844382,4278843,4535799,4499078,4869509,5307286,5590924
 "24000","Maryland",2,SAINC5H,46,"..."," Plus: Dividends, interest, and rent 6/","Thousands of dollars",345059,340590,304199,276577,229552,241921,241404,254673,274962,269143,259882,272778,286053,302089,316254,327239,335793,353220,392306,479504,507666,577294,645615,678558,744898,774103,805746,898260,992887
 "24000","Maryland",2,SAINC5H,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",15372,15896,31518,22954,22327,28247,28178,42163,26689,36631,33770,35953,36398,36942,36670,46706,84331,150377,141479,110469,133784,177270,135469,140772,148058,182620,196610,207120,246646
 "24000","Maryland",2,SAINC5H,50,"..."," Wages and salaries","Thousands of dollars",721791,684904,607769,497860,471526,533265,573392,651698,727068,686920,758826,843176,1139584,1641940,2039018,2148331,2069149,2001607,2120486,2168443,2161779,2385580,2832166,3145559,3355285,3328786,3610764,3947052,4147729
 "24000","Maryland",2,SAINC5H,60,"..."," Supplements to wages and salaries","Thousands of dollars",22759,23515,22212,19711,17269,18580,20930,22592,37724,40723,47097,51778,86839,133686,136448,145497,165543,242849,194565,169761,179930,202373,262454,309594,321097,333420,364110,401618,452522
