GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "42000","Pennsylvania",2,SAINC35,1000,"...","Personal current transfer receipts (thousands of dollars)","Thousands of dollars",97104,99011,185420,146824,156125,170075,227174,257729,173480,251295,253896,236948,220113,199822,189914,230406,422506,848980,786062,692902,847863,1333450,845089,863132,891131,1124970,1196189,1252424,1437575,1802747,1871436,1922390,2183297,2166591,2245020,2258808,2369856,2575101,3068008,3511891,3992258,4913987,5774880,6526814,7304548,8539418,10827570,12030160,12782592,13722035,15451543,17710601,19936594,22831402,24688193,24849140,26001426,27419488,28046389,29546905,31426335,34293004,39607289,42155256,44371294,45435941,47453209,50402439,51500749,52229089,54578560,57913637,61874046,65647234,68278371,70831233,76100958,79916045,85366941,95049416,103529128,110981577,111505992,111614485,113316336,117131127,122757232,129140268,130230735,139465139,144814699,198663345
 "42000","Pennsylvania",2,SAINC35,2000,"..."," Current transfer receipts of individuals from governments","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),637529,790199,1257880,752433,784780,812141,1069064,1115912,1156098,1330940,1704224,1767413,1821665,2081145,2051328,2107546,2097206,2201295,2405560,2874154,3284065,3714908,4644510,5515447,6240147,6976461,8148455,10294057,11459819,12304968,13094940,14728837,16943937,19052059,21944096,23733540,23572669,24623036,25982933,26747407,28228094,29969853,32894375,38394653,40983717,43268943,44363864,46125028,48884935,50159874,50586869,52565669,55515627,59260524,63529435,66461022,69400441,74298399,78319897,83373328,92810847,101107263,108364564,108693491,109086776,110866704,114504501,119869099,125888515,127429862,136589942,141674102,189855042
 "42000","Pennsylvania",2,SAINC35,2100,"...","  Retirement and disability insurance benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),88898,103789,133570,219337,258178,327286,386029,496826,560573,684775,767895,894831,967107,1065782,1180033,1244497,1293067,1425750,1528994,1628842,1847239,1964743,2350664,2773185,3104358,3906975,4324029,4843557,5395149,5994411,6537478,7520701,8534757,9798404,10871390,11522011,11983721,12517733,13118824,13503694,14266299,14959773,15938603,17033899,18031583,18853448,19526902,20229611,20844477,21464382,21966172,22399518,23307069,24429530,25547852,26414942,27422264,28695830,30123367,31542471,32725069,35414942,36278586,37076842,39249596,40750471,42288766,43851630,44496544,45469439,47338816,49811086,51712162
 "42000","Pennsylvania",2,SAINC35,2110,"...","   Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),55875,66477,93875,177674,203107,268598,321718,426388,481020,596344,672111,788238,849247,945779,1053796,1111249,1156127,1284866,1381330,1457252,1663210,1772155,2079728,2402895,2669674,3296760,3750424,4241537,4755514,5300032,5802780,6529864,7518360,8739360,9779039,10394702,10861325,11420123,11997250,12360145,13071239,13746920,14684313,15742074,16629839,17415235,18067374,18804449,19431486,20123611,20691662,21151902,22141074,23280819,24266995,24948193,25915359,27101851,28512478,29939267,31185823,33913141,34837153,35673035,37811664,39363452,40818975,42303494,43173380,44282892,46203811,48688410,50593470
 "42000","Pennsylvania",2,SAINC35,2120,"...","   Excluding Social Security benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),33023,37312,39695,41663,55071,58688,64311,70438,79553,88431,95784,106593,117860,120003,126237,133248,136940,140884,147664,171590,184029,192588,270936,370290,434684,610215,573605,602020,639635,694379,734698,990837,1016397,1059044,1092351,1127309,1122396,1097610,1121574,1143549,1195060,1212853,1254290,1291825,1401744,1438213,1459528,1425162,1412991,1340771,1274510,1247616,1165995,1148711,1280857,1466749,1506905,1593979,1610889,1603204,1539246,1501801,1441433,1403807,1437932,1387019,1469791,1548136,1323164,1186547,1135005,1122676,1118692
 "42000","Pennsylvania",2,SAINC35,2121,"...","    Railroad retirement and disability benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),29364,33445,35043,36236,49901,52562,58307,61516,67756,73710,77314,86537,96770,101092,105141,107185,109890,112440,116864,125214,137540,141176,157910,175666,188344,222814,241327,281034,305053,324291,341337,370561,415044,461364,506975,531584,537499,549511,559799,565875,582871,602135,622656,645690,662746,664353,669125,667728,667744,663667,650946,638988,633877,633900,643765,641524,638888,637080,644125,649116,652157,686198,666895,674255,692751,700355,708850,717075,717325,719026,727504,736436,730534
 "42000","Pennsylvania",2,SAINC35,2122,"...","    Workers' compensation","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),3539,3627,4412,5307,5051,5951,5891,8812,11682,14601,18352,19938,20974,18799,20988,25953,26990,28382,30737,46314,46423,51349,54394,36622,40748,43562,32448,26535,33963,72400,75754,97109,74406,83651,91169,91490,96577,91331,99654,117567,141624,170620,199077,223013,306094,353679,379245,366779,357487,334144,301117,268974,249837,252810,261715,276896,313545,373051,435145,483377,495078,470352,441276,412464,444712,456382,436699,447823,411078,354303,315274,298296,295273
 "42000","Pennsylvania",2,SAINC35,2123,"...","    Other government retirement and disability insurance benefits 1/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),120,240,240,120,119,175,113,110,115,120,118,118,116,112,108,110,60,62,63,62,66,63,58632,158002,205592,343839,299830,294451,300619,297688,317607,523167,526947,514029,494207,504235,488320,456768,462121,460107,470565,440098,432557,423122,432904,420181,411158,390655,387760,342960,322447,339654,282281,262001,375377,548329,554472,583848,531619,470711,392011,345251,333262,317088,300469,230282,324242,383238,194761,113218,92227,87944,92885
 "42000","Pennsylvania",2,SAINC35,2200,"...","  Medical benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),2261,2708,3195,3804,4370,4791,6669,8893,8352,15912,25035,35487,52840,76553,182016,415769,516755,616500,758497,882470,1012250,1122477,1460546,1846687,2213207,2505125,2937580,3413603,3731300,4469342,5291505,5903886,6437819,7036847,7747596,8405909,9011909,9743037,11059178,14505552,14774276,16146713,17201178,17972810,19984587,21003989,20750347,22378162,24095188,25939676,27296214,28815027,31196602,34557713,36621730,39192746,41266850,43635759,46292229,48065580,48812540,50284839,52835663,55988775,61037557,60704564,67391571,69962479,72165718
 "42000","Pennsylvania",2,SAINC35,2210,"...","   Medicare benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),58660,273457,325178,379201,412252,462842,506719,593635,735653,888306,1107034,1281911,1506055,1886698,2265866,2761032,3290327,3748006,4181016,4563512,4993017,5483852,5876030,6184126,7207186,8617109,8391366,9323999,9994298,10804201,11510553,12136183,12092723,12140643,12690960,13766711,14478027,14898075,15773205,17231478,20407829,22199579,23688443,25009724,25769560,26573232,27272028,27872475,28975601,30357926,31412835,32615616,34389780,36533278,37851484
