GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "31000","Nebraska",4,SAINC40,90,"...","Dividends, interest, and rent (thousands of dollars)","Thousands of dollars",463657,502637,536187,557068,590604,646159,679930,729649,757035,754316,774075,887617,1006640,1084068,1205768,1379375,1560625,1738475,1866608,2095285,2322727,2627865,3199548,3937852,4700022,4831520,5279117,5392915,5474542,5448064,5736008,6262313,6516355,6720398,6904694,7130652,7553994,8304383,8786556,9363166,10101766,10272066,11229112,11189655,10922768,11363712,11423900,12038513,13089015,14604372,15724069,14043719,14334145,15642556,17359546,16503643,17830395,18939978,19051095,19826631,20783432,21461552,21187946
 "31000","Nebraska",4,SAINC40,91,"..."," Personal dividend income","Thousands of dollars",60117,69613,73545,77607,77946,88080,93855,104594,106173,110125,97804,104913,108768,115096,126082,149359,174954,185740,217258,247286,278088,313088,354490,413476,496542,470959,481226,522640,576779,646399,778894,952289,1017522,1103861,1222280,1323800,1534301,1709252,1944034,2152888,2376427,2462573,2729313,2634439,2773660,3078869,3759835,3858457,4586833,5456375,5828097,4310142,4409223,5040502,6123766,5588454,6295096,6787882,6594945,6858696,7360941,7857105,7771925
 "31000","Nebraska",4,SAINC40,92,"..."," Personal interest income","Thousands of dollars",179933,208133,236873,255118,273056,317963,360259,402784,413866,435536,477470,560578,668382,736854,802341,937466,1114789,1304235,1425140,1654218,1846431,2115871,2624723,3276054,3965176,4153647,4590168,4658537,4762736,4672450,4800872,5153280,5311610,5392470,5347847,5346182,5426289,5955790,6129055,6446532,6929216,6919755,7559593,7483784,7053242,7156304,6500905,7052037,7581295,8273485,8511519,8073138,7804864,7939014,8422813,7888879,8373577,8883276,9110584,9581534,9865915,9983598,9627709
 "31000","Nebraska",4,SAINC40,93,"...","  Imputed interest receipts 1/","Thousands of dollars",84103,98404,110155,122949,133931,144920,159471,168818,172839,185265,203104,240042,303471,341686,375967,424281,491748,613166,658193,742168,835298,884443,1042890,1202730,1434193,1735839,1832250,2042444,2174536,2289075,2353824,2472106,2582055,2720601,2851744,3007840,3114837,3400392,3481645,3782656,3849394,3945426,4232155,4209542,4248209,4464179,4548628,4709413,4855423,5088446,5409544,5489745,5601152,5787817,5939118,5848974,6143793,6517325,6546262,6729823,6962353,6961626,6760161
 "31000","Nebraska",4,SAINC40,94,"...","  Monetary interest receipts","Thousands of dollars",95830,109729,126718,132169,139125,173043,200788,233966,241027,250271,274366,320536,364911,395168,426374,513185,623041,691069,766947,912050,1011133,1231428,1581833,2073324,2530983,2417808,2757918,2616093,2588200,2383375,2447048,2681174,2729555,2671869,2496103,2338342,2311452,2555398,2647410,2663876,3079822,2974329,3327438,3274242,2805033,2692125,1952277,2342624,2725872,3185039,3101975,2583393,2203712,2151197,2483695,2039905,2229784,2365951,2564322,2851711,2903562,3021972,2867548
 "31000","Nebraska",4,SAINC40,95,"..."," Rental income of persons 2/","Thousands of dollars",223607,224891,225769,224343,239602,240116,225816,222271,236996,208655,198801,222126,229490,232118,277345,292550,270882,248500,224210,193781,198208,198906,220335,248322,238304,206914,207723,211738,135027,129215,156242,156744,187223,224067,334567,460670,593404,639341,713467,763746,796123,889738,940206,1071432,1095866,1128539,1163160,1128019,920887,874512,1384453,1660439,2120058,2663040,2812967,3026310,3161722,3268820,3345566,3386401,3556576,3620849,3788312
 "31000","Nebraska",4,SAINC40,96,"...","  Imputed rent","Thousands of dollars",58223,63462,68311,71121,74654,76244,76127,77197,79421,82066,79078,99491,104293,109889,110866,105588,107351,101179,91937,63173,61294,54608,55306,54730,30255,20294,5694,-10304,-32455,-29901,-1263,6152,23121,45570,95998,189135,264267,298071,365451,374009,449110,512462,554796,652051,686884,775110,835256,764205,564960,540819,945350,1229634,1568345,2008924,2048403,2204972,2307377,2428399,2478561,2568283,2745248,2805522,2951647
 "31000","Nebraska",4,SAINC40,97,"...","  Monetary rent","Thousands of dollars",165384,161429,157458,153222,164948,163872,149689,145074,157575,126589,119723,122635,125197,122229,166479,186962,163531,147321,132273,130608,136914,144298,165029,193592,208049,186620,202029,222042,167482,159116,157505,150592,164102,178497,238569,271535,329137,341270,348016,389737,347013,377276,385410,419381,408982,353429,327904,363814,355927,333693,439103,430805,551713,654116,764564,821338,854345,840421,867005,818118,811328,815327,836665
"Note: See the included footnote file."
"SAINC40: Property Income "
"Last updated: September 23, 2021-- new statistics for 2020; revised statistics for 1998-2019."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
