GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "18000","Indiana",3,SAINC50,10,"...","Personal income (thousands of dollars)","Thousands of dollars",5615713,5372196,6049348,7042729,7409050,8162862,7716807,8323784,8965142,9265587,9272128,9874593,10390313,10707093,11464231,12042777,12816882,14162129,15287615,16017211,17412458,19238335,20028723,21793740,23846523,27368399,29274320,31607533,35131556,38900918,43398431,47805688,51418727,56406955,58429262,61276454,68009268,71812804,75637237,80257463,85926055,93580934,98748774,101775143,110147929,116112382,123384197,129005550,136363455,143496312,154708362,160797555,171501465,175494336,178021079,182928699,191918747,198189001,209756226,217254190,227486536,221343202,231707192,246494012,258136431,261702287,272244928,282821367,290604355,301643842,316782272,329681959,350759528
 "18000","Indiana",3,SAINC50,15,"..."," Less: Personal current taxes","Thousands of dollars",452653,413356,444879,681224,786926,868960,737281,819167,907169,962391,874876,987084,1108854,1081891,1220102,1345519,1317336,1473094,1717397,1838756,2128004,2570140,2457349,2470690,2926271,3139278,3762849,3543326,4285711,4876516,5611246,6371591,6525198,7391402,7194901,7166186,7696722,8351486,8619000,9411076,10006780,11294715,11838212,11936958,12488319,13432533,14737714,15598767,16870402,18326028,20029160,20683798,21249362,21639522,19461148,18448960,18638333,20403586,22380719,24347940,24360876,19109465,20529480,24040718,24095956,26125459,26934906,29320722,30503110,30120963,29528207,32757779,34142534
 "18000","Indiana",3,SAINC50,16,"...","Equals: Disposable personal income","Thousands of dollars",5163060,4958840,5604469,6361505,6622124,7293902,6979526,7504617,8057973,8303196,8397252,8887509,9281459,9625202,10244129,10697258,11499546,12689035,13570218,14178455,15284454,16668195,17571374,19323050,20920252,24229121,25511471,28064207,30845845,34024402,37787185,41434097,44893529,49015553,51234361,54110268,60312546,63461318,67018237,70846387,75919275,82286219,86910562,89838185,97659610,102679849,108646483,113406783,119493053,125170284,134679202,140113757,150252103,153854814,158559931,164479739,173280414,177785415,187375507,192906250,203125660,202233737,211177712,222453294,234040475,235576828,245310022,253500645,260101245,271522879,287254065,296924180,316616994
 "18000","Indiana",3,SAINC50,20,"...","Population (persons) 1/","Number of persons",3877000,3958000,3967000,4096000,4148000,4182000,4264000,4363000,4458000,4529000,4583000,4613000,4674000,4730000,4736000,4799000,4856000,4922000,4999000,5053000,5093000,5143000,5203700,5249921,5296129,5329122,5349886,5351080,5371552,5405075,5446403,5474909,5490721,5480440,5467918,5450396,5458322,5459214,5454103,5473023,5491733,5523679,5557798,5616388,5674547,5739019,5793526,5851459,5906013,5955267,5998880,6044969,6091866,6127760,6155967,6196638,6233007,6278616,6332669,6379599,6424806,6459325,6491352,6521259,6546242,6581101,6609839,6628556,6658366,6685900,6725753,6761742,6785644
 "18000","Indiana",3,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",1448,1357,1525,1719,1786,1952,1810,1908,2011,2046,2023,2141,2223,2264,2421,2509,2639,2877,3058,3170,3419,3741,3849,4151,4503,5136,5472,5907,6540,7197,7968,8732,9365,10292,10686,11243,12460,13154,13868,14664,15646,16942,17768,18121,19411,20232,21297,22047,23089,24096,25790,26600,28153,28639,28918,29521,30791,31566,33123,34055,35408,34267,35695,37799,39433,39766,41188,42667,43645,45116,47100,48757,51691
 "18000","Indiana",3,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",1332,1253,1413,1553,1596,1744,1637,1720,1808,1833,1832,1927,1986,2035,2163,2229,2368,2578,2715,2806,3001,3241,3377,3681,3950,4547,4769,5245,5742,6295,6938,7568,8176,8944,9370,9928,11050,11625,12288,12945,13824,14897,15638,15996,17210,17892,18753,19381,20232,21018,22451,23179,24664,25108,25757,26543,27800,28316,29589,30238,31616,31309,32532,34112,35752,35796,37113,38244,39064,40611,42710,43912,46660
 "18000","Indiana",3,SAINC50,60,"...","Personal current taxes","Thousands of dollars",452653,413356,444879,681224,786926,868960,737281,819167,907169,962391,874876,987084,1108854,1081891,1220102,1345519,1317336,1473094,1717397,1838756,2128004,2570140,2457349,2470690,2926271,3139278,3762849,3543326,4285711,4876516,5611246,6371591,6525198,7391402,7194901,7166186,7696722,8351486,8619000,9411076,10006780,11294715,11838212,11936958,12488319,13432533,14737714,15598767,16870402,18326028,20029160,20683798,21249362,21639522,19461148,18448960,18638333,20403586,22380719,24347940,24360876,19109465,20529480,24040718,24095956,26125459,26934906,29320722,30503110,30120963,29528207,32757779,34142534
 "18000","Indiana",3,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",431023,389533,417334,651158,754743,834450,701451,782656,869627,923805,832677,927461,1043560,1010811,1141210,1208527,1113426,1272776,1481743,1590663,1872517,2283171,2172889,2157943,2569176,2738604,3259877,3018294,3710081,4195220,4849392,5538128,5795274,6505798,6284303,5947020,6203704,6775098,6988888,7640793,7769526,8751195,9210062,9198881,9552002,10386898,11449021,12032290,13174326,14398407,15818989,16225957,16777302,17084370,14547421,13480490,13419814,14880344,16484754,17993193,17796081,13230099,14314151,17274690,17513455,19470506,20279772,22337243,23391744,23381157,22254819,23547856,23023608
 "18000","Indiana",3,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",431023,389533,417334,651158,754743,834450,701451,782656,869627,923805,832677,927461,1043560,1010811,1141210,1208527,1113426,1272776,1481743,1590663,1872517,2283171,2172889,2157943,2569176,2738604,3259877,3018294,3710081,4195220,4849392,5538128,5795274,6505798,6284303,5947020,6203704,6775098,6988888,7640793,7769526,8751195,9210062,9198881,9552002,10386898,11449021,12032290,13174326,14398407,15818989,16225957,16777302,17084370,14547421,13480490,13419814,14880344,16484754,17993193,17796081,13230099,14314151,17274690,17513455,19470506,20279772,22337243,23391744,23381157,22254819,23547856,23023608
 "18000","Indiana",3,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",474755,445772,459869,693890,809007,899773,778030,860171,952700,1013587,932708,1024303,1145763,1127257,1258263,1339042,1251576,1383653,1619118,1776088,2085117,2508623,2471553,2476766,2890348,3236053,3793734,3802900,4295166,4847696,5602054,6332657,6840292,7573579,7536979,7292698,7636531,8229340,8564691,9238764,9438524,10332011,10852259,10929344,11284198,12048715,13190858,14000721,15232700,16556164,18115336,19106365,19846783,20439606,18494979,17353470,17443524,18786172,20674038,22331215,23703871,18712412,19389615,21960899,22296289,24157378,24883009,26955798,28323592,28458723,27662236,28694782,28155511
 "18000","Indiana",3,SAINC50,82,"...","   Less: Refunds","Thousands of dollars",43732,56239,42535,42732,54264,65323,76579,77515,83073,89782,100031,96842,102203,116446,117053,130515,138150,110877,137375,185425,212600,225452,298664,318823,321172,497449,533857,784606,585085,652476,752662,794529,1045018,1067781,1252676,1345678,1432827,1454242,1575803,1597971,1668998,1580816,1642197,1730463,1732196,1661817,1741837,1968431,2058374,2157757,2296347,2880408,3069481,3355236,3947558,3872980,4023710,3905828,4189284,4338022,5907790,5482313,5075464,4686209,4782834,4686872,4603237,4618555,4931848,5077566,5407417,5146926,5131903
 "18000","Indiana",3,SAINC50,120,"..."," State governments","Thousands of dollars",8886,9608,12264,13643,14408,15374,15460,15312,17230,19554,20904,22923,23304,23981,25213,83281,152174,148992,186748,199438,206569,237085,232087,263213,308328,353068,456750,448248,495229,587071,651487,714017,610273,761592,804068,1136003,1366558,1418653,1454929,1594001,1939360,2216079,2219818,2297990,2447362,2563726,2762554,2992022,3166021,3392232,3615051,3826373,3838034,3849171,3722232,3809123,4044389,4380302,4526644,4813487,4956389,4265237,4366379,4885637,4937772,5174258,5208934,5519294,5557643,5806641,6029917,7892788,9728264
 "18000","Indiana",3,SAINC50,130,"...","  Income taxes","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56269,124188,118445,155957,166266,169196,192407,182300,214327,262310,299155,391532,382605,424651,512981,573308,636505,529741,675516,710427,1041636,1271751,1325822,1369737,1519942,1842102,2103435,2109319,2194020,2353788,2483137,2677016,2912549,3097534,3320441,3543434,3750275,3745593,3746874,3570723,3648711,3871709,4206086,4344286,4625165,4770141,4038244,4098304,4620633,4693361,4966473,4991045,5266005,5288319,5528400,5724127,7566298,9391691
 "18000","Indiana",3,SAINC50,150,"...","  Motor vehicle licenses","Thousands of dollars",7225,7840,10345,11640,12237,13143,13403,13079,14808,17003,18215,20328,20983,21741,22893,24627,25489,28022,28213,30379,34636,41570,46613,45643,42002,50978,61238,61744,66624,69467,73972,73005,73590,78838,86073,86684,86551,84784,76807,65137,86185,100005,98550,91104,80956,67928,72454,66826,55284,58242,58994,63448,79762,85193,132617,145006,155575,157106,165270,171260,168837,207213,234474,216741,188612,179283,186573,209671,217524,222695,247735,262214,267406
 "18000","Indiana",3,SAINC50,160,"...","  Other taxes 5/","Thousands of dollars",1661,1768,1919,2003,2171,2231,2057,2233,2422,2551,2689,2595,2321,2240,2320,2385,2497,2525,2578,2793,2737,3108,3174,3243,4016,2935,3980,3899,3954,4623,4207,4507,6942,7238,7568,7683,8256,8047,8385,8922,11073,12639,11949,12866,12618,12661,13084,12647,13203,13549,12623,12650,12679,17104,18892,15406,17105,17110,17088,17062,17411,19780,33601,48263,55799,28502,31316,43618,51800,55546,58055,64276,69167
 "18000","Indiana",3,SAINC50,180,"..."," Local governments","Thousands of dollars",312,337,350,308,278,258,243,414,448,549,318,513,364,252,313,488,416,353,330,295,517,750,802,899,3718,1545,1808,29929,32359,46651,53306,56762,51589,55552,54666,58505,79736,82379,114803,116905,217100,240451,284943,330729,388463,385885,398977,435397,429102,444675,496998,519235,530081,585117,1018990,996920,1009683,982004,1193401,1370113,1424978,1443481,1669901,1720194,1476992,1298821,1230227,1251107,1331948,702355,1001771,1061244,1127881
 "18000","Indiana",3,SAINC50,190,"...","  Income taxes","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23764,25705,38501,44976,48885,44768,50621,51973,55809,76453,78243,111720,113766,213330,235512,279604,326044,383500,378391,392563,429314,422471,437515,487211,508446,514741,568189,1000634,970619,971810,928541,1134299,1293699,1354140,1388243,1622652,1676048,1429022,1233639,1186016,1207667,1282684,637210,926337,982510,1046314
 "18000","Indiana",3,SAINC50,200,"...","  Motor vehicle licenses","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),59,59,76,483,179,109,277,143,20,0,146,0,0,0,0,0,23,18,20,36,34,30,27,23,22,24,21,26,28,366,607,767,1073,1428,6883,9606,17753,25897,35342,33557,34491,27085,26527,30659,43172,24374,25317,24902,33555,28231,28664,29429
