GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "18000","Indiana",3,SAINC4,10,"...","Personal income (millions of dollars)","Millions of dollars",1950.4,1660.6,1415.9,1012.0,971.0,1186.3,1397.6,1610.8,1842.5,1598.2,1764.1,1896.5,2527.6,3229.8,3961.4,4151.9,4329.2,4485.2,4972.3,5615.7,5372.2,6049.3,7042.7,7409.1,8162.9,7716.8,8323.8,8965.1,9265.6,9272.1,9874.6,10390.3,10707.1,11464.2,12042.8,12816.9,14162.1,15287.6,16017.2,17412.5,19238.3,20028.7,21793.7,23846.5,27368.4,29274.3,31607.5,35131.6,38900.9,43398.4,47805.7,51418.7,56407.0,58429.3,61276.5,68009.3,71812.8,75637.2,80257.5,85926.1,93580.9,98748.8,101775.1,110147.9,116112.4,123384.2,129005.6,136363.5,143496.3,154708.4,160797.6,171501.5,175494.3,178021.1,182928.7,191918.7,198189.0,209756.2,217254.2,227486.5,221343.2,231707.2,246494.0,258136.4,261702.3,272244.9,282821.4,290604.4,301643.8,316782.3,329682.0,350759.5,382178.1
 "18000","Indiana",3,SAINC4,11,"..."," Nonfarm personal income 1/","Millions of dollars",1755.5,1522.7,1272.8,941.9,892.2,1081.0,1191.2,1462.0,1587.6,1443.0,1598.9,1766.1,2279.4,2847.7,3540.6,3794.4,3854.3,3975.9,4447.1,4908.0,4911.5,5588.5,6475.2,6928.7,7657.5,7188.7,7946.6,8596.1,8887.4,8848.3,9579.9,10025.4,10244.7,11014.0,11574.4,12517.6,13611.3,14810.1,15588.8,17035.6,18690.4,19650.3,21199.8,23342.5,26143.7,28543.7,30516.5,34063.0,38185.4,42676.3,47143.2,51048.4,56109.6,58130.1,61543.8,67265.1,71139.9,75067.7,79503.8,85651.6,92627.7,97898.6,101546.0,109313.2,115261.9,122570.3,128671.1,135179.8,142347.6,153953.2,160339.2,170642.0,174440.9,177569.8,181703.9,189894.7,196885.4,208657.8,215729.8,225199.8,219808.5,230108.8,243709.0,255878.4,256380.5,269234.7,281530.9,289030.6,300083.4,315200.8,328411.0,347673.1,376280.8
 "18000","Indiana",3,SAINC4,12,"..."," Farm income 2/","Millions of dollars",194.9,137.9,143.0,70.1,78.8,105.3,206.4,148.9,254.9,155.1,165.2,130.4,248.2,382.1,420.9,357.4,474.9,509.3,525.2,707.7,460.7,460.8,567.5,480.4,505.4,528.1,377.2,369.0,378.2,423.9,294.7,364.9,462.4,450.2,468.4,299.3,550.8,477.5,428.4,376.9,547.9,378.4,593.9,504.1,1224.7,730.6,1091.0,1068.6,715.5,722.1,662.5,370.3,297.4,299.2,-267.3,744.2,672.9,569.6,753.6,274.4,953.3,850.2,229.1,834.7,850.5,813.9,334.4,1183.6,1148.8,755.2,458.4,859.5,1053.5,451.3,1224.8,2024.1,1303.6,1098.4,1524.4,2286.7,1534.7,1598.3,2785.0,2258.1,5321.8,3010.2,1290.5,1573.8,1560.5,1581.5,1270.9,3086.4,5897.3
 "18000","Indiana",3,SAINC4,20,"...","Population (persons) 3/","Number of persons",3226000,3242000,3257000,3281000,3304000,3319000,3332000,3348000,3374000,3386000,3403000,3433000,3481000,3516000,3444000,3435000,3423000,3703000,3779000,3877000,3958000,3967000,4096000,4148000,4182000,4264000,4363000,4458000,4529000,4583000,4613000,4674000,4730000,4736000,4799000,4856000,4922000,4999000,5053000,5093000,5143000,5203700,5249921,5296129,5329122,5349886,5351080,5371552,5405075,5446403,5474909,5490721,5480440,5467918,5450396,5458322,5459214,5454103,5473023,5491733,5523679,5557798,5616388,5674547,5739019,5793526,5851459,5906013,5955267,5998880,6044969,6091866,6127760,6155967,6196638,6233007,6278616,6332669,6379599,6424806,6459325,6491352,6521259,6546242,6581101,6609839,6628556,6658366,6685900,6725753,6761742,6785644,6805985
 "18000","Indiana",3,SAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",605,512,435,308,294,357,419,481,546,472,518,552,726,919,1150,1209,1265,1211,1316,1448,1357,1525,1719,1786,1952,1810,1908,2011,2046,2023,2141,2223,2264,2421,2509,2639,2877,3058,3170,3419,3741,3849,4151,4503,5136,5472,5907,6540,7197,7968,8732,9365,10292,10686,11243,12460,13154,13868,14664,15646,16942,17768,18121,19411,20232,21297,22047,23089,24096,25790,26600,28153,28639,28918,29521,30791,31566,33123,34055,35408,34267,35695,37799,39433,39766,41188,42667,43645,45116,47100,48757,51691,56153
 "18000","Indiana",3,SAINC4,35,"..."," Earnings by place of work","Millions of dollars",1640.2,1374.6,1145.1,805.2,798.4,1011.2,1209.6,1355.8,1631.2,1376.3,1531.6,1643.6,2248.9,2936.9,3663.7,3820.8,3920.8,3970.9,4407.3,4997.8,4704.5,5282.0,6274.4,6559.3,7199.9,6792.2,7358.2,7885.2,8147.4,7951.0,8518.7,8939.2,9091.8,9779.5,10284.4,10937.7,12140.0,13315.0,13874.0,15023.6,16559.4,16821.2,18071.5,19887.7,22973.3,24066.5,25121.1,28361.7,31579.3,35457.0,38848.6,39671.2,42504.2,42554.8,44424.9,49969.7,52905.0,55944.6,60440.4,65055.3,70158.3,73869.7,76362.6,82765.5,87443.8,93273.1,96808.3,101962.4,107590.1,116395.1,122871.0,130046.2,131851.5,134380.0,138199.4,145357.3,149213.2,156080.2,159733.4,163033.5,155661.2,163554.3,173621.8,181487.7,187402.9,192526.4,198784.4,204847.1,212303.5,223032.1,231425.5,235436.4,258462.8
 "18000","Indiana",3,SAINC4,36,"..."," Less: Contributions for government social insurance 5/","Millions of dollars",1.6,1.6,1.5,1.5,1.3,1.4,1.4,1.4,35.0,35.7,46.1,49.1,66.5,76.5,101.3,106.8,113.1,122.6,104.2,102.2,114.0,142.2,173.6,176.7,183.7,216.6,251.0,278.5,311.5,294.9,356.5,415.3,411.3,460.9,526.1,545.1,581.2,817.6,916.2,992.9,1096.7,1114.8,1227.3,1440.5,1863.5,2089.0,2120.0,2437.9,2754.0,3190.1,3630.4,3713.8,4296.4,4390.1,4660.4,5257.6,5686.0,6055.5,6434.3,7215.4,7737.0,8408.0,8884.2,9455.1,10062.4,10900.3,11415.8,11792.1,12409.0,13176.1,13815.4,14396.5,14582.1,14954.3,15463.0,16260.1,16990.3,17853.6,18367.7,18787.2,18023.9,18440.8,17084.0,17786.5,20661.5,21414.5,22311.3,22790.1,23703.4,24808.8,25969.8,27217.4,29858.1
 "18000","Indiana",3,SAINC4,37,"...","  Employee and self-employed contributions for government social insurance","Millions of dollars",1.4,1.4,1.4,1.3,1.2,1.3,1.2,1.3,10.4,8.4,9.7,11.0,15.5,19.7,28.1,33.3,36.4,35.2,39.0,44.2,43.9,61.0,74.7,81.3,84.6,100.6,113.8,127.6,146.8,138.5,159.9,191.3,195.3,210.1,244.7,255.8,273.0,391.5,453.6,493.6,563.3,574.5,631.9,726.3,932.6,1051.2,1069.9,1198.1,1335.5,1532.8,1764.3,1838.9,2147.7,2205.3,2312.7,2560.2,2851.1,3049.8,3269.5,3680.5,4003.0,4337.0,4609.2,4904.2,5231.7,5675.9,5966.8,6164.2,6493.3,6858.8,7205.9,7500.6,7634.9,7863.1,8077.7,8487.2,8846.5,9388.3,9711.1,9987.9,9626.0,9847.5,8044.4,8343.8,10957.5,11384.1,11887.8,12221.9,12799.7,13528.5,14212.3,14921.3,16272.8
 "18000","Indiana",3,SAINC4,38,"...","  Employer contributions for government social insurance","Millions of dollars",0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.1,24.6,27.3,36.4,38.2,51.0,56.8,73.1,73.5,76.7,87.3,65.3,57.9,70.1,81.1,98.9,95.4,99.1,116.0,137.2,150.9,164.8,156.3,196.6,224.1,216.0,250.8,281.4,289.3,308.1,426.1,462.7,499.3,533.3,540.3,595.4,714.2,930.9,1037.8,1050.2,1239.8,1418.4,1657.3,1866.2,1874.9,2148.7,2184.9,2347.7,2697.4,2834.9,3005.7,3164.9,3534.9,3734.1,4071.0,4275.0,4550.9,4830.7,5224.4,5449.0,5627.9,5915.7,6317.3,6609.5,6895.9,6947.2,7091.2,7385.2,7772.9,8143.8,8465.3,8656.7,8799.3,8397.9,8593.3,9039.7,9442.8,9704.0,10030.4,10423.4,10568.2,10903.7,11280.3,11757.6,12296.1,13585.3
 "18000","Indiana",3,SAINC4,42,"..."," Plus: Adjustment for residence 6/","Millions of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),13.1,10.9,10.9,11.2,11.6,8.3,10.6,6.1,5.8,6.5,35.5,41.4,40.5,43.6,48.6,48.5,47.0,49.4,55.6,59.4,68.9,43.2,78.1,139.4,177.9,219.8,280.4,327.8,385.4,443.4,497.8,569.6,682.0,748.3,810.5,838.6,983.9,1057.9,1135.2,1185.2,1283.3,1348.7,1487.4,1494.9,1646.4,1865.9,1996.6,2278.1,2417.6,2546.8,2574.2,2826.2,3114.5,3359.9,3431.4,3515.2,3801.1,4105.0,4322.1,4695.5,4686.0,4600.6,4464.6,4722.4,4729.0,5230.7,5178.2,5760.4,5887.4,6290.9,6547.6,7124.3,7699.2,8161.7
