GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "10000","Delaware",2,SAEMP27N,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",417879,429712,437114,435790,431374,431320,440381,445858,450363,451163,450700,428633,426000,429319,433059,441311,450718,459200,464142,467044,472375,478551,452189
 "10000","Delaware",2,SAEMP27N,70,"111-112"," Farm wage and salary employment","Number of jobs",1389,1546,1747,1645,1625,1368,1310,1249,1284,1201,1069,1037,1145,1144,1813,1672,1797,1740,2100,1835,1551,1423,1198
 "10000","Delaware",2,SAEMP27N,80,"..."," Nonfarm wage and salary employment","Number of jobs",416490,428166,435367,434145,429749,429952,439071,444609,449079,449962,449631,427596,424855,428175,431246,439639,448921,457460,462042,465209,470824,477128,450991
 "10000","Delaware",2,SAEMP27N,90,"113-814","  Private nonfarm wage and salary employment","Number of jobs",352436,363630,369141,367261,362267,362292,371631,376306,379510,379472,377947,355974,351918,355381,357457,365494,374747,384124,388226,391352,396682,401856,376787
 "10000","Delaware",2,SAEMP27N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",808,795,693,(D),338,(D),325,339,327,320,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),526
 "10000","Delaware",2,SAEMP27N,101,"113","    Forestry and logging","Number of jobs",(T),(T),(T),17,(D),16,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "10000","Delaware",2,SAEMP27N,102,"114","    Fishing, hunting and trapping","Number of jobs",(T),(T),(T),(D),(D),(D),(D),(D),(D),(D),3,(D),(D),(D),3,(D),(D),(D),(D),(D),(D),(D),(D)
 "10000","Delaware",2,SAEMP27N,103,"115","    Support activities for agriculture and forestry","Number of jobs",780,769,673,381,314,307,307,323,313,308,340,386,445,562,582,623,622,657,640,578,605,564,518
 "10000","Delaware",2,SAEMP27N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",(T),(T),(T),(D),84,(D),72,(D),16,9,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),70
 "10000","Delaware",2,SAEMP27N,201,"211","    Oil and gas extraction","Number of jobs",(T),(T),(T),(D),(D),(D),(D),(D),(D),0,0,0,(D),0,0,0,0,0,0,0,0,0,0
 "10000","Delaware",2,SAEMP27N,202,"212","    Mining (except oil and gas)","Number of jobs",(T),(T),(T),(D),(D),(D),(D),7,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "10000","Delaware",2,SAEMP27N,203,"213","    Support activities for mining","Number of jobs",(T),(T),(T),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,(D),(D),0,0,(D),(D),(D),(D)
 "10000","Delaware",2,SAEMP27N,300,"22","   Utilities","Number of jobs",2559,2549,2318,2233,2207,2191,2184,2178,2176,2127,2204,2129,2089,1961,2017,2086,2147,2158,2156,2194,2124,2073,2058
 "10000","Delaware",2,SAEMP27N,400,"23","   Construction","Number of jobs",23891,25927,25870,25220,25023,25238,27418,(D),30201,27613,25364,20604,19941,19798,19054,20104,20893,21282,21484,22158,22717,23496,22955
 "10000","Delaware",2,SAEMP27N,401,"236","    Construction of buildings","Number of jobs",6030,6268,6293,6164,5942,6229,7097,7525,8271,7311,6631,5384,4982,4866,4693,4865,4974,4939,5010,4903,5103,5566,5350
 "10000","Delaware",2,SAEMP27N,402,"237","    Heavy and civil engineering construction","Number of jobs",4090,4770,4795,3883,3622,3391,3582,(D),3574,3351,3340,2785,2707,2443,2401,2468,2763,2757,2873,2988,2750,2659,2718
 "10000","Delaware",2,SAEMP27N,403,"238","    Specialty trade contractors","Number of jobs",13771,14889,14782,15173,15459,15618,16739,17925,18356,16951,15393,12435,12252,12489,11960,12771,13156,13586,13601,14267,14864,15271,14887
 "10000","Delaware",2,SAEMP27N,500,"31-33","   Manufacturing","Number of jobs",42990,43935,42504,39382,36946,35569,34643,33277,33294,33383,31805,27979,26156,25693,25781,25379,25712,27069,25748,25943,27090,27330,25582
 "10000","Delaware",2,SAEMP27N,510,"321,327-339","    Durable goods manufacturing","Number of jobs",19420,20591,19616,17265,16204,14587,14511,13722,14107,13928,12966,10210,9734,9693,9638,9428,9197,9370,9325,9328,9557,9843,9312
 "10000","Delaware",2,SAEMP27N,511,"321","     Wood product manufacturing","Number of jobs",909,909,869,412,429,480,443,(D),422,395,396,317,306,(D),297,321,(D),355,363,361,308,346,299
 "10000","Delaware",2,SAEMP27N,512,"327","     Nonmetallic mineral product manufacturing","Number of jobs",1152,990,866,820,971,877,994,946,1026,932,819,545,634,587,534,484,493,495,570,607,644,666,659
 "10000","Delaware",2,SAEMP27N,513,"331","     Primary metal manufacturing","Number of jobs",649,694,608,766,753,674,644,604,650,737,733,580,562,624,647,578,199,(D),(D),187,(D),(D),187
 "10000","Delaware",2,SAEMP27N,514,"332","     Fabricated metal product manufacturing","Number of jobs",2128,2167,2295,2645,2340,2113,2062,1947,2020,1551,1644,1558,1528,1587,1616,1591,1563,1549,1601,1592,1664,1638,1285
 "10000","Delaware",2,SAEMP27N,515,"333","     Machinery manufacturing","Number of jobs",1412,1180,1295,862,726,528,542,478,396,770,714,590,591,617,650,590,675,687,679,692,727,782,1114
 "10000","Delaware",2,SAEMP27N,516,"334","     Computer and electronic product manufacturing","Number of jobs",3547,3245,2965,2611,2588,2658,2536,2719,2810,2899,2935,2938,3015,3013,2872,2829,2835,2868,2905,2872,2980,3026,2682
 "10000","Delaware",2,SAEMP27N,517,"335","     Electrical equipment, appliance, and component manufacturing","Number of jobs",693,813,1118,1097,937,897,579,554,607,754,742,555,549,578,629,648,734,822,656,724,813,963,782
 "10000","Delaware",2,SAEMP27N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing","Number of jobs",6328,7717,6507,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),121,82,70,(D),(D),(D),119,(D),(D),63
 "10000","Delaware",2,SAEMP27N,519,"3364-3369","     Other transportation equipment manufacturing","Number of jobs",(T),(T),(T),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),474,846,774,457,464,401,633,685,510
 "10000","Delaware",2,SAEMP27N,521,"337","     Furniture and related product manufacturing","Number of jobs",1144,1452,1635,1383,1018,953,992,958,910,930,889,817,759,752,745,743,749,763,744,712,642,650,696
 "10000","Delaware",2,SAEMP27N,522,"339","     Miscellaneous manufacturing","Number of jobs",1316,1303,1358,1354,1232,1216,1193,1158,1188,1191,1196,1067,1051,1068,1092,728,763,1085,1024,1061,809,784,1035
 "10000","Delaware",2,SAEMP27N,530,"311-316,322-326","    Nondurable goods manufacturing","Number of jobs",23570,23344,22888,22117,20742,20982,20132,19555,19187,19455,18839,17769,16422,16000,16143,15951,16515,17699,16423,16615,17533,17487,16270
 "10000","Delaware",2,SAEMP27N,531,"311","     Food manufacturing","Number of jobs",9492,9312,9097,9062,8865,8927,9181,9413,9252,9395,9224,9125,8844,8776,8721,8609,9155,9199,9322,9520,9906,9880,9406
 "10000","Delaware",2,SAEMP27N,532,"312","     Beverage and tobacco product manufacturing","Number of jobs",(T),173,(T),(D),(D),(D),(D),(D),(D),(D),(D),176,202,231,247,270,305,354,382,421,472,509,439
 "10000","Delaware",2,SAEMP27N,533,"313","     Textile mills","Number of jobs",1137,1132,961,928,888,806,790,769,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),601,(D)
 "10000","Delaware",2,SAEMP27N,534,"314","     Textile product mills","Number of jobs",274,291,270,143,148,161,152,152,136,148,133,107,99,89,95,90,93,99,97,88,93,89,84
 "10000","Delaware",2,SAEMP27N,535,"315","     Apparel manufacturing","Number of jobs",1197,1117,803,723,650,244,224,181,(D),(D),(D),186,172,141,151,132,82,75,82,82,82,(D),(D)
 "10000","Delaware",2,SAEMP27N,536,"316","     Leather and allied product manufacturing","Number of jobs",(T),(T),(T),(D),(D),(D),(D),15,15,11,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "10000","Delaware",2,SAEMP27N,537,"322","     Paper manufacturing","Number of jobs",1913,1835,1914,1847,1964,1781,1359,1083,951,1092,(D),964,861,831,813,772,670,705,815,935,(D),(D),(D)
 "10000","Delaware",2,SAEMP27N,538,"323","     Printing and related support activities","Number of jobs",1085,1071,1047,966,855,769,750,735,727,727,716,705,673,694,710,672,667,649,559,439,430,447,392
 "10000","Delaware",2,SAEMP27N,539,"324","     Petroleum and coal products manufacturing","Number of jobs",826,847,863,883,928,(D),733,(D),(D),(D),(D),(D),287,543,622,627,654,680,693,703,718,722,706
 "10000","Delaware",2,SAEMP27N,541,"325","     Chemical manufacturing","Number of jobs",5451,5312,5665,5114,4459,5491,5109,4675,4564,4475,4196,3626,3285,2567,2622,2585,2610,3741,2370,2488,2726,2623,2550
 "10000","Delaware",2,SAEMP27N,542,"326","     Plastics and rubber products manufacturing","Number of jobs",2011,2189,2079,2265,1801,1877,1701,1737,1724,1609,1533,1356,1387,1533,1587,1635,1722,1661,1562,1390,1745,1784,1337
 "10000","Delaware",2,SAEMP27N,600,"42","   Wholesale trade","Number of jobs",12716,12736,13672,13470,13732,14262,14892,15007,15208,14847,14634,13310,12543,12535,12521,12254,12027,11848,11911,10913,10771,11023,10873
 "10000","Delaware",2,SAEMP27N,700,"44-45","   Retail trade","Number of jobs",50090,52310,53207,51268,51679,52422,53168,54117,54214,54884,53393,50154,50271,50968,51073,51840,52732,53337,54028,53856,53583,52248,48177
 "10000","Delaware",2,SAEMP27N,701,"441","    Motor vehicle and parts dealers","Number of jobs",6393,6459,6667,6557,6811,6964,7106,7304,7166,7353,7027,6325,6328,6480,6552,6735,6984,7112,7211,7273,7221,7191,6431
 "10000","Delaware",2,SAEMP27N,702,"442","    Furniture and home furnishings stores","Number of jobs",2084,2294,2593,2572,2599,2760,2919,3101,3091,2988,2556,2067,1983,1996,1931,1947,1932,1988,2045,2105,2184,2158,1842
 "10000","Delaware",2,SAEMP27N,703,"443","    Electronics and appliance stores","Number of jobs",1617,1757,1704,1671,1578,1656,1747,1864,1911,1876,1997,1727,1904,2118,1999,1965,2150,2144,1888,1742,1705,1754,1603
 "10000","Delaware",2,SAEMP27N,704,"444","    Building material and garden equipment and supplies dealers","Number of jobs",3737,4091,4047,3833,4331,4356,4702,4854,5003,5095,4834,4549,4531,4455,4424,4518,4578,4682,4780,4674,4814,4656,4853
 "10000","Delaware",2,SAEMP27N,705,"445","    Food and beverage stores","Number of jobs",8536,8849,8890,8463,8136,8122,8239,8266,8694,8752,9016,8945,8900,8760,9145,9839,10028,9945,9950,9994,10028,9778,10187
 "10000","Delaware",2,SAEMP27N,706,"446","    Health and personal care stores","Number of jobs",3112,3351,3390,3564,3510,3604,3678,3845,3889,4108,3893,3580,3528,3547,3556,3613,3676,3790,3929,3887,3798,3701,3418
 "10000","Delaware",2,SAEMP27N,707,"447","    Gasoline stations","Number of jobs",2798,2899,2616,2440,2723,2692,2711,2617,2561,2570,2426,2272,2195,2165,2308,2372,2349,2439,2602,2677,2842,2866,2918
 "10000","Delaware",2,SAEMP27N,708,"448","    Clothing and clothing accessories stores","Number of jobs",4776,4870,5053,4910,4951,4974,5106,5134,5281,5456,5388,5102,5501,5535,5702,5624,5480,5550,5788,5861,5686,5461,3953
 "10000","Delaware",2,SAEMP27N,709,"451","    Sporting goods, hobby, musical instrument, and book stores","Number of jobs",2263,2326,2317,2264,2317,2318,2303,2313,2298,2288,2160,1935,1876,1672,1637,1562,1894,1978,2114,2046,1904,1796,1463
